slopeL,slopeH,F_slip,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
-0.2,-0.2,2.4631383809130276,0.008281166365201,60.37796826581167,-19.133822368002,-41.24414589732318,2.773107885822799,3.4460221371019424,0.2754999999999999
-0.2,-0.1353535353535353,2.481017647824475,0.0090203680008761,55.43011105030729,-12.261653080206326,-43.16845796939054,4.142102603482514,8.252131342149438,0.3401464646464646
-0.2,-0.0303030303030303,2.299219192434463,0.0103634160984107,35.104321181083584,13.142318271681264,-48.24663945295721,17.246412716442197,12.791417021939797,0.4451969696969696
-0.2,-0.1393939393939394,2.4775531466546994,0.0088986680629813,56.188184170699,-13.32025369602064,-42.86793047541683,3.8642054188421926,7.898755310691664,0.3361060606060606
-0.2,-0.0262626262626262,2.2816423310683622,0.0103519009720931,34.13814301208411,14.162164472453007,-48.300307484232114,17.999694600605636,12.65035085605916,0.4492373737373737
-0.2,0.0626262626262626,1.9871098284717963,0.0102303596853264,13.95550479359042,34.91863212615584,-48.874136919961735,29.59553489118884,12.279739158296833,0.5381262626262626
-0.2,-0.1434343434343434,2.474740666411817,0.0087940414511728,56.856679920643685,-14.251667183239537,-42.605012737812025,3.6309318344981225,7.565895428557919,0.3320656565656565
-0.2,0.0989898989898989,1.975022611113536,0.0102323933503353,12.836487054795846,36.027936240974356,-48.86442329584636,29.990836118247028,12.450335875792112,0.574489898989899
-0.2,-0.1474747474747474,2.472466517441061,0.0087048725703337,57.43909470929718,-15.06095334897866,-42.378141360372446,3.4384625267978826,7.248962302335288,0.3280252525252525
-0.2,-0.0222222222222222,2.2628214990709945,0.0103400411958998,33.08370453554452,15.272002229038858,-48.35570676407133,18.79540343587169,12.50538831983626,0.4532777777777778
-0.2,-0.1515151515151515,2.470630221151281,0.008629398627569,57.941465168319134,-15.757176072909314,-42.18428909475343,3.282156164663291,6.943187171757586,0.3239848484848484
-0.2,0.103030303030303,1.9744801153673264,0.0102325297364363,12.785212651822055,36.07855934570239,-48.86377199769765,30.008134646321572,12.458750761821497,0.5785303030303031
-0.2,-0.0181818181818181,2.242893683341504,0.0103279588071126,31.943750407853177,16.46852633915396,-48.41227674669227,19.627644883438073,12.361062391296509,0.4573181818181818
-0.2,-0.1959595959595959,2.4633359444179694,0.0082910054988664,60.30631629200347,-19.03126273924301,-41.27505355435683,2.7764823391793,3.715386202599731,0.279540404040404
-0.2,-0.1555555555555555,2.469146486029889,0.0085658259383594,58.371487303154055,-16.35168865113546,-42.01979865155744,3.157078820409883,6.644258342108545,0.3199444444444444
-0.2,-0.0747474747474747,2.434813103029786,0.0104958743175753,41.91612025227967,5.721645299447577,-47.63776555152698,11.278981456553192,13.318198210476464,0.4007525252525252
-0.2,0.0585858585858585,1.989930004153814,0.0102301275316483,14.210484480596056,34.6647615467413,-48.87524602726869,29.500623857860973,12.244549990131071,0.5340858585858586
-0.2,-0.0141414141414141,2.222082264799245,0.0103158349292462,30.72585935584507,17.743314824159185,-48.46917418042894,20.487345358456324,12.222362033470388,0.4613585858585858
-0.2,-0.1636363636363636,2.4669682396997796,0.0084677297979184,59.04770368598051,-17.28428010315573,-41.763423582721884,2.9815450766166545,6.053930354421218,0.3118636363636363
-0.2,0.107070707070707,1.9740183208088,0.0102326476519523,12.74149324174316,36.121715676076576,-48.86320891786135,30.02283849697182,12.465962460242965,0.582570707070707
-0.2,-0.0101010101010101,2.2006918976416614,0.010303885643056,29.44282873747741,19.08255453246562,-48.52538327014567,21.362459958276514,12.094431731377863,0.4653989898989898
-0.2,0.0707070707070707,1.9827096920481408,0.0102308935501685,13.553183271314785,35.318403315567394,-48.871586587226496,29.741645804594963,12.33806924080726,0.5462070707070708
-0.2,-0.1757575757575757,2.4649758077674324,0.008372553411117,59.71893823219305,-18.21000987723269,-41.50892835394888,2.8445605395930724,5.16470408723191,0.2997424242424242
-0.2,-0.1676767676767677,2.466170844492431,0.00843027165438,59.310069769530465,-17.645761085290513,-41.66430868486289,2.9225421683070496,5.7585523332321715,0.3078232323232323
-0.2,-0.1717171717171717,2.4655162990956616,0.0083988878891932,59.53169117145904,-17.951345294798184,-41.58034587590806,2.8778690655166277,5.462030732453797,0.3037828282828282
-0.2,-0.006060606060606,2.179092534336265,0.0102923588430492,28.112457230701533,20.467271441981172,-48.5797286732227,22.238536038380595,11.982124773456128,0.4694393939393939
-0.2,-0.0666666666666666,2.4119204197420334,0.0104620232726955,40.86542996431015,6.9264728987721895,-47.79190286308785,12.193515013201422,13.422898502560036,0.4088333333333332
-0.2,0.2,1.9714087490506709,0.0102333565951701,12.493154425027845,36.36666936314476,-48.85982378787003,30.10583840130168,12.50722141123187,0.6755
-0.2,0.1959595959595959,1.9714210660701732,0.0102333536301357,12.494331071212857,36.36550687357932,-48.85983794475629,30.10544036145262,12.507027632090244,0.6714595959595959
-0.2,-0.002020202020202,2.157692634588065,0.0102815010512047,26.756754334162025,21.8742770208003,-48.63103135550423,23.099734962505448,11.889531051243509,0.4734797979797979
-0.2,-0.1313131313131313,2.485255297598013,0.0091603671961622,54.582964775391616,-11.076855245123951,-43.50610953075309,4.467031485782206,8.62962535349571,0.3441868686868686
-0.2,0.0949494949494949,1.9756602660498168,0.0102322392623352,12.896634334518316,35.96852481410222,-48.865159148469225,29.970456117527696,12.4405228152814,0.5704494949494949
-0.2,-0.0343434343434343,2.3154978955651,0.0103745256169003,35.983666380783134,12.211308354861536,-48.19497473548874,16.538428624330827,12.924693752999245,0.4411565656565656
-0.2,-0.1272727272727273,2.4903836014073915,0.009319269921803,53.6522714968922,-9.774734730664072,-43.87753676678617,4.839378193556761,9.032836429459556,0.3482272727272727
-0.2,-0.1919191919191919,2.4635655219124213,0.0083024747052094,60.22300792863709,-18.913013313660617,-41.309994615184635,2.781949118368458,3.994123366934011,0.283580808080808
-0.2,0.0747474747474747,1.9810032167176317,0.0102311607445508,13.395634687342534,35.47467558187078,-48.87031026913641,29.797638724566255,12.361845344721536,0.5502474747474747
-0.2,-0.0787878787878788,2.4477959069486483,0.0105182626522441,42.489542255065594,5.046825349539503,-47.53636760482047,10.816382712734011,13.216177120967512,0.3967121212121212
-0.2,-0.1878787878787879,2.4638341812070843,0.0083159133869508,60.12568634788729,-18.775947184499067,-41.349739163387085,2.790314172361224,4.280388211650584,0.287621212121212
-0.2,-0.0828282828282828,2.4623259752304256,0.010545813253784,43.112879457836605,4.299300899429653,-47.41218035680008,10.34449415373051,13.075362861500537,0.3926717171717171
-0.2,-0.1797979797979798,2.4645266288503795,0.0083504059917196,59.87732817994145,-18.429476479619535,-41.44785169985604,2.82014882909701,4.867589525317471,0.2957020202020202
-0.2,-0.0868686868686868,2.4788101953669353,0.0105798779627848,43.797953529195865,3.4615708017756504,-47.25952433079425,9.860240002902785,12.89134344293524,0.3886313131313131
-0.2,-0.0626262626262626,2.401286500416602,0.0104487339797052,40.360375951548846,7.49231136675623,-47.85268731773419,12.65585272577124,13.4328709887337,0.4128737373737373
-0.2,0.0787878787878788,1.9795577787985317,0.0102314165358415,13.261502509456632,35.60758597397726,-48.86908848325635,29.84476122279469,12.382495282740448,0.5542878787878788
-0.2,-0.0909090909090909,2.4976417812012346,0.0106218853615067,44.55413853138769,2.5184839813854403,-47.072622513496405,9.361855793898329,12.66031456191865,0.384590909090909
-0.2,-0.0585858585858586,2.3907587570603277,0.0104369317036821,39.8504810390655,8.056318985358846,-47.90680002502347,13.12932231834528,13.418441269766088,0.4169141414141414
-0.2,-0.0949494949494949,2.519164851710225,0.0106732112333521,45.38700511311875,1.4592522193454656,-46.84625733220896,8.849179882927876,12.379941758383522,0.380550505050505
-0.2,-0.098989898989899,2.543626356303849,0.0107349449685223,46.29705020987977,0.2798070978591411,-46.576857306752,8.323971991400137,12.050382822547176,0.3765101010101009
-0.2,-0.0545454545454545,2.380046111478571,0.0104260915097766,39.32239726723616,8.634212314435448,-47.95660958222015,13.620078753643764,13.381802766414328,0.4209545454545454
-0.2,0.0545454545454545,1.9932673264967655,0.0102299538304329,14.50941704329222,34.366658869315,-48.87607591286026,29.38710711707309,12.205044247622816,0.5300454545454545
-0.2,-0.103030303030303,2.5412568142783183,0.0105755933132514,47.27867129385358,-1.014967499078722,-46.26370379577897,7.790149344469951,11.675177224057746,0.3724696969696969
-0.2,0.0828282828282828,1.978332453046499,0.0102316535145522,13.147299741589343,35.72065686865701,-48.86795661020466,29.884492663985924,12.400371032941438,0.5583282828282827
-0.2,-0.0505050505050505,2.368884855530349,0.0104157936937467,38.76328214685204,9.24074084972073,-48.00402299615482,14.13433473629626,13.324758356171444,0.4249949494949494
-0.2,-0.0707070707070707,2.422979869458242,0.0104774641542475,41.37935813911072,6.34211269023309,-47.721470828881806,11.736389398212406,13.385788217010395,0.4047929292929292
-0.2,-0.107070707070707,2.5308556833128475,0.0103477978719467,48.31945948272405,-2.4097865511522336,-45.90967292984228,7.253787527298756,11.261596693067004,0.3684292929292929
-0.2,-0.1111111111111111,2.5209699135021366,0.0101212434133954,49.401044869661575,-3.8790132930135535,-45.52203157626957,6.722924122907618,10.820389123385128,0.3643888888888889
-0.2,0.0868686868686868,1.9772928850135496,0.0102318694302902,13.050048238989152,35.81687714615279,-48.86692538504238,29.918046857400203,12.41580289695894,0.5623686868686868
-0.2,-0.0464646464646464,2.357038713123651,0.010405704822953,38.16088718252957,9.889678205278493,-48.05056538751336,14.67813792882314,13.2488908485819,0.4290353535353535
-0.2,-0.1151515151515151,2.511844557202015,0.009900962124515,50.500142684644295,-5.388580310840229,-45.111562373143954,6.206858920075504,10.364469399781994,0.3603484848484848
-0.2,-0.0424242424242424,2.344300773916302,0.0103955778330054,37.503647430196,10.593727053124194,-48.097374482442106,15.257077286477095,13.155733313849318,0.4330757575757575
-0.2,0.0909090909090908,1.9764102325568869,0.0102320653230736,12.967210578300987,35.89877925005456,-48.865989828280334,29.946422061556152,12.429093761305904,0.5664090909090909
-0.2,-0.1191919191919192,2.5036567324076526,0.0096915647905063,51.5912559850369,-6.8996646112701185,-44.69159137323331,5.715258131841735,9.907188285487988,0.3563080808080807
-0.2,-0.1232323232323232,2.496499359913062,0.0094968002566941,52.649312030013554,-8.373284400102012,-44.27602762961594,5.25703909970304,9.460374207318653,0.3522676767676767
-0.2,-0.0383838383838384,2.3304979029066786,0.0103852239021318,36.78099370928145,11.364333219901216,-48.14532692900943,15.875970524067691,13.046988151564811,0.4371161616161615
-0.2,0.0666666666666666,1.9847259269842952,0.0102306213858987,13.738227929833572,35.13465878355624,-48.87288671326977,29.675002109831105,12.31081466006691,0.5421666666666667
-0.2,-0.1838383838383838,2.464150812262208,0.0083317257620029,60.01157674695447,-18.616291033011695,-41.395285713698115,2.802611683046165,4.572204892485305,0.2916616161616161
-0.2,0.1111111111111111,1.973625025039338,0.0102327514337954,12.70420341871803,36.158509922370776,-48.86271334105675,30.035341448959706,12.47213545060452,0.5866111111111111
-0.2,-0.1595959595959596,2.4679448663591397,0.0085124537696118,58.737470244037176,-16.856698247401518,-41.88077199750045,3.0583795897153365,6.3486749905266215,0.3159040404040403
-0.2,0.1232323232323232,1.9727606999474336,0.0102329851764656,12.622080014982789,36.23951720006124,-48.86159721504809,30.062780913607227,12.485795575552562,0.5987323232323232
-0.2,0.01010101010101,2.098615087705621,0.0102549344255719,22.78664641965551,25.970369398278905,-48.75701581803315,25.442813721662528,11.750944280417086,0.4856010101010101
-0.2,0.0343434343434343,2.0215377575921525,0.0102319379226236,16.9320797970373,31.93451847399144,-48.86659827123316,28.38334331407152,11.951217102486147,0.5098434343434344
-0.2,0.1434343434343434,1.9719849454232248,0.0102332007273826,12.54816862424089,36.31239937603437,-48.86056800012916,30.087405826997507,12.498125075241242,0.6189343434343434
-0.2,0.1757575757575757,1.971521681816508,0.0102333278834117,12.50394298296978,36.35601789164984,-48.85996087449243,30.1021949411535,12.505452473469898,0.6512575757575757
-0.2,0.0424242424242424,2.00740259670953,0.0102302670515406,15.743962122488472,33.13061734660852,-48.874579468978276,28.89356698751969,12.061373141904213,0.5179242424242424
-0.2,0.1717171717171717,1.9715530533374963,0.0102333196651632,12.506939515807971,36.35306059753389,-48.86000011339314,30.101186535326885,12.504960033382902,0.6472171717171717
-0.2,0.0141414141414141,2.081654051507483,0.0102484529786084,21.57402150396257,27.213829798473533,-48.787851302365894,26.104664494907393,11.750233426186847,0.4896414141414141
-0.2,0.0303030303030303,2.0304615469628486,0.0102335449237303,17.660695325990986,31.198229291687156,-48.858924617645904,28.05457201718841,11.896417438400048,0.5058030303030303
-0.2,0.1474747474747474,1.971890764108737,0.0102332266931368,12.539182854151171,36.32126116748413,-48.860444021495205,30.090402553808392,12.499621286949388,0.6229747474747475
-0.2,0.1676767676767676,1.9715897399203264,0.010233309634162,12.510443853284036,36.34960415417521,-48.86004800738986,30.1000101887363,12.504383461713742,0.6431767676767677
-0.2,0.0181818181818181,2.0663549783270425,0.0102431734244776,20.447189590422457,28.365808030624297,-48.8129976208518,26.696123984680423,11.768274407631818,0.4936818181818181
-0.2,0.1515151515151515,1.971810314278384,0.0102332494704535,12.53150427273837,36.328830994547545,-48.86033526725892,30.09296316841587,12.50089705039854,0.6270151515151514
-0.2,0.1636363636363636,1.9716326497738497,0.0102332982872307,12.514541637394194,36.345560547291235,-48.86010218459539,30.098635121418315,12.503707136928904,0.6391363636363636
-0.2,0.0262626262626262,2.0408244088654124,0.0102358536467569,18.48776144632824,30.36014291555351,-48.84790436207643,27.667606255318542,11.845308862834992,0.5017626262626262
-0.2,0.0464646464646464,2.0018866237854014,0.0102299606913321,15.268061866483423,33.607981266771695,-48.8760431330492,29.08842068603305,12.113109403389352,0.5219646464646465
-0.2,0.1272727272727272,1.9725529379421585,0.0102330423896629,12.602304039844729,36.25901998898796,-48.86132402842155,30.069372914953092,12.489094655937915,0.6027727272727272
-0.2,0.1555555555555555,1.9717415810623968,0.0102332683182656,12.524943140089176,36.335302135383785,-48.8602452754369,30.09515511683577,12.501986069652713,0.6310555555555555
-0.2,0.1595959595959595,1.9716828474541048,0.0102332845621602,12.519335211024291,36.34083250573599,-48.86016771666603,30.097030072261532,12.502914795107912,0.6350959595959595
-0.2,0.0222222222222222,2.0527574643896136,0.0102390131696448,19.4167194791705,29.41611154806943,-48.83283102744487,27.216341255292697,11.80130776817674,0.4977222222222222
-0.2,0.1797979797979798,1.9714948503693088,0.0102333352860447,12.501379405869423,36.35854612423343,-48.85992552996245,30.10305747776935,12.505872398194573,0.6552979797979798
-0.2,0.0505050505050505,1.997216392942745,0.010229880352213,14.859345150460276,34.01708182479139,-48.87642697515298,29.25119713601963,12.161169771363957,0.5260050505050504
-0.2,0.1191919191919191,1.973004271193653,0.0102329177735281,12.645247955397847,36.21667110493313,-48.86191906010486,30.05505435535531,12.48193544356434,0.5946919191919191
-0.2,0.1353535353535353,1.9722243765173315,0.0102331337495281,12.571001321396386,36.289886480773745,-48.86088780211223,30.079799888996092,12.49431836174278,0.6108535353535354
-0.2,0.1919191919191919,1.971435452196238,0.0102333503353797,12.495705113292924,36.36414856255406,-48.85985367578136,30.104974618467004,12.506801827142326,0.6674191919191919
-0.2,0.002020202020202,2.136904507319231,0.0102715377321689,25.40045026415805,23.27775284781415,-48.67820311220459,23.930131606726345,11.819519939957472,0.4775202020202019
-0.2,0.1878787878787878,1.9714522588503365,0.0102333456660691,12.497311263168108,36.3625647066272,-48.85987596975994,30.10443294502411,12.506539411165823,0.6633787878787878
-0.2,0.006060606060606,2.117107390296855,0.0102626431004679,24.069047720287575,24.65134478511377,-48.72039250585942,24.715150336981996,11.773429643324656,0.481560606060606
-0.2,0.1393939393939394,1.972095223558735,0.0102331702552724,12.558686752241266,36.30202674396448,-48.86071349605652,30.08390016837133,12.496371717665502,0.6148939393939394
-0.2,0.0383838383838383,2.013903043400583,0.0102308884824733,16.295770865772518,32.57583992913213,-48.87161079460973,28.660717604543045,12.006911611034358,0.5138838383838383
-0.2,0.1313131313131313,1.972375668635931,0.0102330922147054,12.585418732383674,36.27566738998795,-48.861086122197314,30.074995927553942,12.49191161571755,0.6068131313131313
-0.2,0.1151515151515151,1.973289916516812,0.0102328411510591,12.672391618668971,36.1898933147799,-48.86228493310237,30.045985053886007,12.477417443153056,0.590651515151515
-0.2,0.1838383838383838,1.9714718975761705,0.0102333413175031,12.499186598664515,36.360710133740824,-48.859896732276354,30.1037971081158,12.506231457664372,0.6593383838383837
-0.1959595959595959,-0.0787878787878788,2.447723313533809,0.0105179689397798,42.487036217114955,5.050658832598952,-47.537695049406665,10.814954003397968,13.204879606761532,0.3967121212121212
-0.1959595959595959,-0.0505050505050505,2.3688773749925196,0.0104158308753306,38.76274157176479,9.241110063959937,-48.00385163530727,14.134115173514926,13.318145862725714,0.4249949494949494
-0.1959595959595959,-0.107070707070707,2.5310003452250176,0.0103499049223226,48.30962252862453,-2.389657590465987,-45.91996493727705,7.250362132806091,11.252603590490995,0.3684292929292929
-0.1959595959595959,0.1515151515151515,1.9718090844262937,0.0102332982397697,12.531327578077311,36.32877483319337,-48.8601024112268,30.09296479662402,12.500713218324416,0.6270151515151514
-0.1959595959595959,0.0747474747474747,1.9810016465421536,0.0102312112328326,13.395423563197332,35.474645544297715,-48.870069107121076,29.797569128189732,12.361658096063715,0.5502474747474747
-0.1959595959595959,-0.1111111111111111,2.5211186020488916,0.0101234719647572,49.39016986891521,-3.856207912689236,-45.53396195571965,6.719515976225573,10.811714520022312,0.3643888888888889
-0.1959595959595959,-0.0626262626262626,2.4012666352287977,0.0104487137222335,40.35941038057825,7.493369712234138,-47.85278009227768,12.6553339614261,13.4240496285243,0.4128737373737373
-0.1959595959595959,0.1272727272727272,1.972551680411704,0.0102330914196422,12.602124345725612,36.25896557298258,-48.8610899184152,30.069360907923738,12.488909936735231,0.6027727272727272
-0.1959595959595959,-0.0464646464646464,2.357033191025746,0.0104057529693518,38.1604111399534,9.88993192247544,-48.0503430623823,14.67796965471496,13.242957057257469,0.4290353535353535
-0.1959595959595959,-0.1151515151515151,2.5119915828664094,0.0099032424129337,50.48851468593232,-5.3636485762761446,-45.12486610889778,6.203575120046282,10.355641431975338,0.3603484848484848
-0.1959595959595959,-0.1919191919191919,2.4635652107469665,0.0083024306295953,60.2233276385299,-18.913237851393855,-41.31008978658531,2.7791728000313314,3.9636344943179185,0.283580808080808
-0.1959595959595959,0.0383838383838383,2.013900427023848,0.0102309391787675,16.29546943437612,32.575899192213214,-48.87136862624467,28.660605797549724,12.006648378794033,0.5138838383838383
-0.1959595959595959,-0.0424242424242424,2.3442965790506975,0.0103956315392047,37.50322401430549,10.59390198724375,-48.09712600023873,15.256948960048932,13.150439244496791,0.4330757575757575
-0.1959595959595959,0.1555555555555555,1.971740353765152,0.0102333168848592,12.524766941396726,36.335246446781014,-48.860013388239,30.09515901070237,12.501802611292488,0.6310555555555555
-0.1959595959595959,0.0262626262626262,2.0408211961536424,0.0102359029841583,18.48741753196865,30.360251381422177,-48.84766891343839,27.66750372988404,11.844926056199276,0.5017626262626262
-0.1959595959595959,0.0868686868686868,1.977291451056985,0.0102319190606752,13.049850954134294,35.816837399856595,-48.866688353741694,29.917995832695492,12.41561772656812,0.5623686868686868
-0.1959595959595959,0.1353535353535353,1.9722231312413976,0.0102331821469775,12.570823589582554,36.2898331268188,-48.86065671642574,30.079794636600766,12.494134555582518,0.6108535353535354
-0.1959595959595959,0.0828282828282828,1.9783309806928424,0.0102317027535511,13.14709935017239,35.72062208782276,-48.867721438599816,29.884437658684444,12.40018621867165,0.5583282828282827
-0.1959595959595959,0.0343434343434343,2.0215349481216713,0.0102319875269951,16.9317650730132,31.934596294236208,-48.866361367379554,28.383234560006088,11.950924949639814,0.5098434343434344
-0.1959595959595959,0.0787878787878788,1.979556261408572,0.0102314653867233,13.261298416920756,35.607556737357825,-48.86885515431841,29.844701979274607,12.382310627822257,0.5542878787878788
-0.1959595959595959,0.1313131313131313,1.9723744177202904,0.0102331396925346,12.58524158660208,36.27561783923704,-48.860859425466245,30.07499101419289,12.491728853690107,0.6068131313131313
-0.1959595959595959,-0.0868686868686868,2.478676905734398,0.0105792482675187,43.7939252691535,3.4684120310501996,-47.262337299812714,9.85811599525022,12.87972259159858,0.3886313131313131
-0.1959595959595959,-0.0909090909090909,2.497464495654646,0.0106210072437709,44.54911083269573,2.527403524328246,-47.07651435750634,9.359363116150028,12.648899800206976,0.384590909090909
-0.1959595959595959,0.1393939393939394,1.9720939830969184,0.0102332185641423,12.558509594629497,36.30197324039167,-48.86048283496305,30.08389738211022,12.496188111733398,0.6148939393939394
-0.1959595959595959,-0.0585858585858586,2.3907444734712273,0.0104369412150134,39.84968861914344,8.057067747125444,-47.90675636689709,13.128927018959716,13.410365291577945,0.4169141414141414
-0.1959595959595959,-0.0949494949494949,2.5189330047563954,0.0106720228497643,45.38083322145893,1.470640678590211,-46.851473898837675,8.846340093202324,12.36897762491774,0.380550505050505
-0.1959595959595959,-0.1797979797979798,2.464530679540258,0.0083504627548862,59.87692115756256,-18.427796379957464,-41.44912477677,2.8177931144596085,4.832527416719082,0.2957020202020202
-0.1959595959595959,0.1434343434343434,1.971983709070263,0.0102332494411856,12.547991367562828,36.31234403948076,-48.86033540699045,30.08740390824483,12.497941078227267,0.6189343434343434
-0.1959595959595959,0.0909090909090908,1.976408831306695,0.0102321136152649,12.96701808026882,35.898741116636565,-48.86575919711741,29.94637981553816,12.428910221294243,0.5664090909090909
-0.1959595959595959,-0.098989898989899,2.5433293912791655,0.010733375680873,46.289675135982634,0.2939920027622307,-46.58366714007012,8.320847609954424,12.040066835014455,0.3765101010101009
-0.1959595959595959,0.0424242424242424,2.0074001600061173,0.0102303167621499,15.743676692978434,33.13066528764021,-48.874341979959766,28.89345954572338,12.061133698261022,0.5179242424242424
-0.1959595959595959,-0.0545454545454545,2.380035814373086,0.0104261191667515,39.32174373003422,8.634738639447583,-47.95648236901414,13.619781412762054,13.37446895249309,0.4209545454545454
-0.1959595959595959,-0.0828282828282828,2.462227097417618,0.010545377977483,43.109680150147724,4.304457216278035,-47.41413736542763,10.342729273260412,13.06378636790221,0.3926717171717171
