slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux
-0.14696319631963198,-0.007139798967457978,0.003750438127894995,0.0033892894891049963,0.03576720544268244,70.03033287450955,8.312291412584074e-06,3.025574613113363e-07
-0.14695519551955197,-0.007136079005945817,0.0037485616665833277,0.0033875154599856128,0.0357756999043405,70.06649806204157,8.308515816549464e-06,3.0243329473297713e-07
-0.14694719471947196,-0.007132636957550176,0.003746719441608093,0.0033858687343422122,0.035773583592403554,70.10054104590317,8.305051844033757e-06,3.0232048254567813e-07
-0.14693919391939195,-0.007129164766567442,0.0037449279715673356,0.0033842074620815676,0.03577809288542897,70.13458729006328,8.301551678250517e-06,3.022063688155755e-07
-0.14693119311931194,-0.00712644309608379,0.003743429774232254,0.0033828995265161588,0.03577288027765166,70.16178832844186,8.298922450241638e-06,3.0212395861270035e-07
-0.14692319231923193,-0.007122594055161358,0.0037414787177567632,0.0033810610724840373,0.0357810317345761,70.19941060945284,8.294988580780487e-06,3.0199406451285674e-07
-0.14691519151915192,-0.00712187648930751,0.0037411489145000587,0.0033806858740768053,0.03578914382167332,70.2064216615131,8.294657538339096e-06,3.019953511339756e-07
-0.1469071907190719,-0.00711819808687153,0.0037392649368825914,0.0033789286740242286,0.03579504417896966,70.24251799394185,8.290924814961952e-06,3.01872794092827e-07
-0.1468991899189919,-0.0071149791130125095,0.003737585064726545,0.0033773845139413172,0.03579775120783862,70.27432225280307,8.287712222284693e-06,3.017691954836164e-07
-0.1468911891189119,-0.007112164547862676,0.0037361387966825532,0.0033760334199677278,0.03580245537922083,70.30204757910484,8.284977172676279e-06,3.0168302199301837e-07
-0.1468831883188319,-0.007108467367572757,0.0037342255199632746,0.003374269469637925,0.035806222593731424,70.33851359220871,8.28122446501833e-06,3.01559762702874e-07
-0.1468751875187519,-0.007105175511995299,0.003732530697888592,0.0033726942913112623,0.03581090504862504,70.3709934083769,8.277936887246878e-06,3.0145346259884674e-07
-0.14686718671867188,-0.0071020053909904846,0.003730812137703765,0.003371180192091483,0.03580653261177006,70.402714760833,8.27478952051458e-06,3.0135228011078587e-07
-0.14685918591859187,-0.007098658340851216,0.003729053645344038,0.00336957555216455,0.035808090205970054,70.43598978312507,8.27142838374724e-06,3.012433281636309e-07
