slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
-0.2,-0.2,0.000410320005058,0.000410320005058,-1.656532626035824,0.8282663133305013,-0.1207791795102792,-0.7074871331950434,0.5661255674605357,7.401680883046986e-06,0.0004029183241749
-0.2,-0.1833333333333333,0.0004137493057011,0.0004137493057011,-1.6509999882696582,0.8254999946031711,-0.1180061329760207,-0.7074938606904664,0.5805787053172946,1.0488230293714717e-05,0.0004032610754074
-0.2,-0.1666666666666666,0.0004286292625064,0.0004286292625064,-1.645212725587582,0.8226063631053213,-0.1151227478572458,-0.7074836146250145,0.5979792441088239,1.4593501542417873e-05,0.000414035760964
-0.2,-0.15,0.0004605638638957,0.0004605638638957,-1.6380631430791628,0.8190315718700658,-0.1115352959422999,-0.7074962752667974,0.6168770027780623,2.0014780330387643e-05,0.0004405490835653
-0.2,-0.1333333333333333,0.0005215928327654,0.0005215928327654,-1.6275278043828307,0.8137639023275254,-0.1062634406568108,-0.7075004613984947,0.636703142420764,2.7168918648493872e-05,0.0004944239141169
-0.2,-0.1166666666666666,0.0006357919753924,0.0006357919753924,-1.6097396309286076,0.8048698156097744,-0.097368170205776,-0.707501645113057,0.6576883950336618,3.588762468225916e-05,0.0005999043507102
-0.2,-0.1,0.0008529277928761,0.0008529277928761,-1.5844648702872597,0.7922324351809067,-0.0847294931638735,-0.7075029419424793,0.675,5.790789971071951e-05,0.0007950198931654
-0.2,-0.0833333333333333,0.0014726128497907,0.0014726128497907,-1.5745239095729526,0.7872619548700683,-0.0797490972850631,-0.7075128574178212,0.675,0.0002153646330629,0.0012572482167277
-0.2,-0.0666666666666666,0.0035221136447559,0.0035221136447559,-1.5482716207665468,0.7741358103479739,-0.066604557848084,-0.707531252570489,0.675,0.0008139899556716,0.0027081236890843
-0.2,-0.05,0.0099406764751349,0.0099406764751349,-1.463264105658922,0.7316320528955345,-0.0240639463395311,-0.7075681064238565,0.675,0.0031709794496151,0.0067696970255197
-0.2,-0.0333333333333333,0.0285597828285296,0.0285597828285296,-1.415293612889145,0.590921933480935,0.116724872990531,-0.707646806417679,0.675,0.0134800238980363,0.0150797589304932
-0.2,-0.0166666666666666,0.092844065821668,0.092844065821668,-1.4154573868206937,0.1581705186176503,0.5495581748301781,-0.7077286933728653,0.675,0.0676422361376308,0.0252018296840372
-0.2,0.0,0.3736526153655872,0.3736526153655872,-3.183415248432096,-0.8839340568090854,1.591707624175136,-0.7077735674478743,0.675,0.3407903838853878,0.0328622314801993
-0.2,0.0166666666666666,1.133017823276087,1.133017823276087,-6.095344399770714,-2.3398752182810876,3.047672199848133,-0.7077969816414931,0.675,1.0957243027639942,0.0372935205120928
-0.2,0.0333333333333333,1.9715364000676507,1.9715364000676507,-8.097162688177132,-3.340774345199258,4.04858134409189,-0.7078069988859804,0.675,1.932556324425164,0.0389800756424869
-0.2,0.0499999999999999,2.4270813853973343,2.4270813853973343,-8.934219232100714,-3.7593012793166993,4.467109616023961,-0.7078083367600506,0.675,2.387852476840653,0.0392289085566816
-0.2,0.0666666666666666,2.5291663960895248,2.5291663960895248,-8.744123966382928,-3.664227984066569,4.372061982975733,-0.7078339993406222,0.275005396131589,2.52503364460381,0.0041327514857149
-0.2,0.0833333333333333,2.540128786126512,2.540128786126512,-8.787384947345116,-3.685860929971279,4.39369247352872,-0.707831543845113,0.2750061093450276,2.5360502406869956,0.0040785454395166
-0.2,0.0999999999999999,2.5502072506281923,2.5502072506281923,-8.827197770153292,-3.7057628478764246,4.41359888492163,-0.7078360373552365,0.2750021433482356,2.5461724300572666,0.0040348205709258
-0.2,0.1166666666666666,2.560463063951363,2.560463063951363,-8.867754951305246,-3.7260439393081617,4.433877475661877,-0.7078335363352061,0.275,2.556465151258388,0.0039979126929745
-0.2,0.1333333333333333,2.571452309789353,2.571452309789353,-8.911234398408237,-3.74778920658332,4.455617198907234,-0.7078279929176827,0.2750046723706892,2.5674866450791765,0.0039656647101765
-0.2,0.1499999999999999,2.5832262648834834,2.5832262648834834,-8.957807557257016,-3.771065988263586,4.478903778801346,-0.7078377901920806,0.275,2.579291038866649,0.0039352260168349
-0.2,0.1666666666666666,2.5953893826215433,2.5953893826215433,-9.005925402203358,-3.7951134883926425,4.502962700878886,-0.7078492129318297,0.2750021433482356,2.5914816233387605,0.0039077592827829
-0.2,0.1833333333333333,2.607266961929928,2.607266961929928,-9.05294775237369,-3.8186260454420498,4.526473876105392,-0.7078478308262467,0.275,2.6033846314675673,0.0038823304623611
-0.2,0.2,2.6182939396267,2.6182939396267,-9.096623714990596,-3.840472341586471,4.548311857142441,-0.7078395162616785,0.2750011677778319,2.6144338085348915,0.0038601310918086
-0.1833333333333333,-0.2,0.0004099262423561,0.0004099262423561,-1.6564930707473056,0.8282465355636264,-0.1207719930446593,-0.7074745421390196,0.5662307386419012,7.367793063320448e-06,0.0004025584492928
-0.1833333333333333,-0.1833333333333333,0.0004133887585316,0.0004133887585316,-1.6509749395567503,0.8254874700804065,-0.1180055279400846,-0.7074819415362591,0.5805778198381202,1.048839170024915e-05,0.0004029003668314
-0.1833333333333333,-0.1666666666666666,0.0004283086193833,0.0004283086193833,-1.6452442938064071,0.8226221471399269,-0.1151355664948212,-0.707486580171659,0.5978698133944265,1.4665337207873936e-05,0.0004136432821754
-0.1833333333333333,-0.15,0.0004602597068322,0.0004602597068322,-1.638098726275975,0.819049363259504,-0.1115646654109454,-0.7074846976055256,0.6166872847404856,2.0187875952103165e-05,0.0004400718308801
-0.1833333333333333,-0.1333333333333333,0.0005213064915357,0.0005213064915357,-1.6274937571843264,0.8137468786397326,-0.1062627067766257,-0.707484171767968,0.636682228833287,2.719446531035829e-05,0.0004941120262254
-0.1833333333333333,-0.1166666666666666,0.0006355250984375,0.0006355250984375,-1.6096660768782145,0.8048330384987628,-0.0973459884269694,-0.7074870499524822,0.6577157798688086,3.5841178731832236e-05,0.0005996839197057
-0.1833333333333333,-0.1,0.0008526614637514,0.0008526614637514,-1.5844078815128275,0.7922039407694843,-0.0847161714988402,-0.707487769244503,0.675,5.79073317720545e-05,0.0007947541319793
-0.1833333333333333,-0.0833333333333333,0.0014722075800761,0.0014722075800761,-1.5744667482894203,0.7872333742191628,-0.0797347432269788,-0.7074986308432786,0.675,0.0002153641448516,0.0012568434352244
-0.1833333333333333,-0.0666666666666666,0.0035212785093357,0.0035212785093357,-1.5482042577738675,0.7741021288473311,-0.0665866401825283,-0.707515488744008,0.675,0.0008139970845539,0.0027072814247817
-0.1833333333333333,-0.05,0.0099389843313862,0.0099389843313862,-1.4631696117478312,0.7315848059180219,-0.0240337737361784,-0.7075510320936308,0.675,0.0031711008929577,0.0067678834384285
-0.1833333333333333,-0.0333333333333333,0.0285589296243485,0.0285589296243485,-1.4152710651148517,0.5908375133427892,0.1167980192630793,-0.7076355325089829,0.675,0.0134815534318544,0.0150773761924941
-0.1833333333333333,-0.0166666666666666,0.0928580451827186,0.0928580451827186,-1.4154398329742357,0.1579666646835313,0.5497532518046597,-0.7077199164860446,0.675,0.0676560290520329,0.0252020161306857
-0.1833333333333333,0.0,0.3737348910817309,0.3737348910817309,-3.184159366836417,-0.8843165154116992,1.5920796835172233,-0.7077631679074935,0.675,0.3408652429288789,0.0328696481528519
-0.1833333333333333,0.0166666666666666,1.1331949136333055,1.1331949136333055,-6.096083030832086,-2.3402515039669907,3.048041515330624,-0.7077900115344681,0.675,1.0958846556061606,0.037310258027145
-0.1833333333333333,0.0333333333333333,1.971678334671101,1.971678334671101,-8.097527588090479,-3.3409642704881772,4.048763794123193,-0.7077995234791069,0.675,1.932676060960052,0.0390022737110491
-0.1833333333333333,0.0499999999999999,2.427161768386572,2.427161768386572,-8.934404160438406,-3.7593976195966374,4.467202080131962,-0.7078044607098042,0.675,2.387908553685815,0.0392532147007571
-0.1833333333333333,0.0666666666666666,2.5288381339620383,2.5288381339620383,-8.744217824520009,-3.664265073580152,4.372108911975062,-0.7078438389647901,0.275,2.524808104418118,0.0040300295439202
-0.1833333333333333,0.0833333333333333,2.5397786014885373,2.5397786014885373,-8.787398637821633,-3.685864065238244,4.3936993185180775,-0.7078352540653076,0.275,2.5358031185177636,0.0039754829707737
-0.1833333333333333,0.0999999999999999,2.549849401560241,2.549849401560241,-8.827185643880856,-3.705759508001103,4.413592821472541,-0.707833314407212,0.275,2.5459178518655867,0.0039315496946544
-0.1833333333333333,0.1166666666666666,2.5601310135229025,2.5601310135229025,-8.867830925473129,-3.726081374895543,4.433915462325363,-0.7078340882522184,0.2750021433482356,2.5562365315434756,0.0038944819794268
-0.1833333333333333,0.1333333333333333,2.5711422632786434,2.5711422632786434,-8.911374317116932,-3.74784838149033,4.45568715818872,-0.7078387774378758,0.275,2.5672811028718914,0.0038611604067518
-0.1833333333333333,0.1499999999999999,2.5828533785221244,2.5828533785221244,-8.957725202704255,-3.771034905938091,4.478862600937752,-0.7078276958284122,0.275,2.57902260500602,0.0038307735161043
-0.1833333333333333,0.1666666666666666,2.594981071016337,2.594981071016337,-9.005711308386891,-3.795026799115492,4.50285565390514,-0.7078288553662555,0.2750021433482356,2.5911779616565944,0.0038031093597423
-0.1833333333333333,0.1833333333333333,2.60688416019686,2.60688416019686,-9.052813351503032,-3.818573594647585,4.526406675279656,-0.7078330815757904,0.2750021433482356,2.6031062486184076,0.0037779115784528
-0.1833333333333333,0.2,2.6179585262443497,2.6179585262443497,-9.096647789078858,-3.8404973934139415,4.548323894010704,-0.7078265016542079,0.2750437789760984,2.6141989382773234,0.003759587967026
-0.1666666666666666,-0.2,0.0004092227525516,0.0004092227525516,-1.6564933668661,0.828246683772166,-0.1208128032088673,-0.7074338798850665,0.56570407250594,7.537426556518379e-06,0.000401685325995
-0.1666666666666666,-0.1833333333333333,0.000412736779263,0.000412736779263,-1.6508856365600846,0.825442818327538,-0.118010704227764,-0.7074321140047825,0.5804748302611644,1.0535429509631168e-05,0.0004022013497534
-0.1666666666666666,-0.1666666666666666,0.0004277073691207,0.0004277073691207,-1.6451568467633175,0.8225784236269211,-0.1151455908399228,-0.7074328322964738,0.5977247400343032,1.475991551154419e-05,0.0004129474536092
-0.1666666666666666,-0.15,0.0004597023080716,0.0004597023080716,-1.6379593040863585,0.8189796520759467,-0.1115455664698856,-0.7074340855405264,0.616744831165637,2.0133606363233897e-05,0.0004395687017083
-0.1666666666666666,-0.1333333333333333,0.0005207909381567,0.0005207909381567,-1.6274227467559648,0.8137113734638941,-0.1062678982192331,-0.7074434750728373,0.6366240605638642,2.726599737812315e-05,0.0004935249407786
-0.1666666666666666,-0.1166666666666666,0.0006350401930286,0.0006350401930286,-1.6095474213050474,0.8047737106540076,-0.0973270224953992,-0.7074466881556405,0.6577203443594792,3.5831954721451374e-05,0.0005992082383071
-0.1666666666666666,-0.1,0.0008521728905023,0.0008521728905023,-1.584273440480655,0.7921367202330387,-0.0846914899838644,-0.7074452302637521,0.675,5.790539767767038e-05,0.0007942674928247
-0.1666666666666666,-0.0833333333333333,0.0014714410140372,0.0014714410140372,-1.5743224900282862,0.7871612450431131,-0.0797073560297754,-0.707453888955398,0.675,0.0002153584221083,0.0012560825919288
-0.1666666666666666,-0.0666666666666666,0.0035196920671599,0.0035196920671599,-1.5480561787174196,0.7740280893057561,-0.0665529870653038,-0.7074751023463597,0.675,0.0008139986240308,0.0027056934431291
-0.1666666666666666,-0.05,0.0099358099141562,0.0099358099141562,-1.4629916870468436,0.7314958435176324,-0.0239771217777899,-0.7075187217514213,0.675,0.0031713195696509,0.0067644903445053
-0.1666666666666666,-0.0333333333333333,0.0285569830722987,0.0285569830722987,-1.415218364903076,0.5906725843368523,0.1169365980977481,-0.7076091824684756,0.675,0.0134842438870388,0.0150727391852598
-0.1666666666666666,-0.0166666666666666,0.0928833182633768,0.0928833182633768,-1.4154020094323674,0.1575765332801184,0.5501244714042066,-0.7077010047480423,0.675,0.0676810750546125,0.0252022432087643
-0.1666666666666666,0.0,0.3738880986961897,0.3738880986961897,-3.185602339727356,-0.8850532892701102,1.592801169961021,-0.7077478804962247,0.675,0.3410041083827663,0.0328839903134233
-0.1666666666666666,0.0166666666666666,1.133510701772461,1.133510701772461,-6.097453614935036,-2.340954797111572,3.048726807424025,-0.7077720103994369,0.675,1.0961686972168785,0.0373420045555826
-0.1666666666666666,0.0333333333333333,1.9719362507185447,1.9719362507185447,-8.098219284283072,-3.3413248182599,4.04910964218427,-0.7077848238388994,0.675,1.932891550799404,0.0390446999191409
-0.1666666666666666,0.0499999999999999,2.4272863256709396,2.4272863256709396,-8.934667765330634,-3.759543867669903,4.467333882672502,-0.7077900149882256,0.675,2.387987029610031,0.0392992960609084
-0.1666666666666666,0.0666666666666666,2.528375324994225,2.528375324994225,-8.74409754144984,-3.664220037298731,4.3720487706545725,-0.7078287334965349,0.275,2.5244575331196413,0.0039177918745834
-0.1666666666666666,0.0833333333333333,2.5393412869276517,2.5393412869276517,-8.787365145814952,-3.685857415139921,4.393682572674123,-0.7078251580009023,0.2750021433482356,2.5354775161836507,0.0038637707440012
-0.1666666666666666,0.0999999999999999,2.5494140585803806,2.5494140585803806,-8.827151734243516,-3.705750233847248,4.413575866727314,-0.7078256336689538,0.275,2.5455945913406643,0.0038194672397164
-0.1666666666666666,0.1166666666666666,2.5596946617794445,2.5596946617794445,-8.867788379982915,-3.726068364887023,4.433894189822155,-0.7078258252737328,0.2750021433482356,2.555912623327274,0.0037820384521705
-0.1666666666666666,0.1333333333333333,2.5706628451303795,2.5706628451303795,-8.911176302734047,-3.7477698987537265,4.4555881511200255,-0.7078182528602927,0.275,2.566914497146493,0.0037483479838866
-0.1666666666666666,0.1499999999999999,2.5824872335198163,2.5824872335198163,-8.95791279298762,-3.7711186153850136,4.4789563955009335,-0.7078377821016699,0.275,2.5787693025060103,0.0037179310138061
-0.1666666666666666,0.1666666666666666,2.594648481172527,2.594648481172527,-9.006007183002039,-3.7951557171146937,4.503003590662747,-0.7078478752245951,0.2750011677778319,2.5909583287699953,0.0036901524025314
-0.1666666666666666,0.1833333333333333,2.6065222329789832,2.6065222329789832,-9.052999544069118,-3.81865677267203,4.5264997709418715,-0.7078430004552106,0.2750021433482356,2.6028572014983977,0.0036650314805855
-0.1666666666666666,0.2,2.617582776811443,2.617582776811443,-9.096774306196252,-3.840543642750339,4.5483871522555255,-0.707843511190385,0.275,2.6139400473572207,0.0036427294542222
-0.15,-0.2,0.0004080291170284,0.0004080291170284,-1.6564288950121289,0.8282144477110283,-0.1208362921735926,-0.7073781551275081,0.5654712577507224,7.613068343535102e-06,0.0004004160486849
-0.15,-0.1833333333333333,0.0004116291028872,0.0004116291028872,-1.6508325482512674,0.8254162743696876,-0.1180459027592881,-0.7073703711222918,0.5800687252469835,1.0725158042059304e-05,0.0004009039448451
-0.15,-0.1666666666666666,0.0004266829158523,0.0004266829158523,-1.6450335984796696,0.8225167994716394,-0.1151423326825415,-0.7073744663254887,0.5977247400343032,1.4758585295425738e-05,0.0004119243305568
-0.15,-0.15,0.0004587442242354,0.0004587442242354,-1.6378944219671956,0.8189472111787586,-0.1115755859965368,-0.7073716247919002,0.6165215870151471,2.033728498669739e-05,0.0004384069392487
-0.15,-0.1333333333333333,0.0005198863918188,0.0005198863918188,-1.6271420393992548,0.8135710201643054,-0.1061964451321237,-0.7073745741028258,0.6368168720368261,2.7022353712472628e-05,0.0004928640381063
-0.15,-0.1166666666666666,0.0006341859994973,0.0006341859994973,-1.6093792065932262,0.804689603374106,-0.0973132820151363,-0.7073763212039837,0.6576890107749505,3.58818725756649e-05,0.0005983041269216
-0.15,-0.1,0.0008513320723262,0.0008513320723262,-1.58407121001161,0.7920356050258244,-0.0846494038515679,-0.7073862011342178,0.675,5.790375995263899e-05,0.0007934283123736
-0.15,-0.0833333333333333,0.0014701004747899,0.0014701004747899,-1.5740986518569346,0.7870493258687379,-0.0796594852351937,-0.7073898407530029,0.675,0.0002153543781827,0.0012547460966071
-0.15,-0.0666666666666666,0.0035168306700976,0.0035168306700976,-1.5478012805274433,0.7739006402830642,-0.0664912756657791,-0.7074093645785999,0.675,0.0008140128957404,0.0027028177743572
-0.15,-0.05,0.009929857813906,0.009929857813906,-1.4626497283618205,0.7313248643233745,-0.023869559129757,-0.7074553049086889,0.675,0.0031717032155495,0.0067581545983565
-0.15,-0.0333333333333333,0.0285531463060246,0.0285531463060246,-1.4151159831518765,0.5903562831430955,0.117201708475207,-0.7075579915335738,0.675,0.0134891394395195,0.015064006866505
-0.15,-0.0166666666666666,0.0929292374221181,0.0929292374221181,-1.4153198863931755,0.1568273266275728,0.5508326166064776,-0.7076599431591252,0.675,0.0677266724283641,0.025202564993754
-0.15,0.0,0.3741703827854034,0.3741703827854034,-3.188373751086442,-0.8864681336061375,1.5941868755429986,-0.7077187419373057,0.675,0.3412588915305409,0.0329114912548624
-0.15,0.0166666666666666,1.1340989428982295,1.1340989428982295,-6.100151861696468,-2.342332300503926,3.050075930870644,-0.707743630321898,0.675,1.0966957560866413,0.0374031868115882
-0.15,0.0333333333333333,1.9724070322966976,1.9724070322966976,-8.099558308980319,-3.342024469913046,4.049779154458921,-0.7077546846083508,0.675,1.9332811298379693,0.0391259024587286
-0.15,0.0499999999999999,2.4275178498645755,2.4275178498645755,-8.935192343447753,-3.759835840602866,4.467596171650861,-0.707760331194022,0.675,2.3881303829326623,0.0393874669319132
-0.15,0.0666666666666666,2.5278812377830833,2.5278812377830833,-8.744201505853455,-3.6642708614734527,4.372100752791823,-0.7078298915881768,0.275,2.5240801976065734,0.0038010401765099
-0.15,0.0833333333333333,2.5388348298130783,2.5388348298130783,-8.787422174042169,-3.685888232612425,4.3937110868832825,-0.7078228545464542,0.2750021433482356,2.535087038199866,0.0037477916132127
-0.15,0.0999999999999999,2.548904795367943,2.548904795367943,-8.827194917026006,-3.7057750676049266,4.413597458244702,-0.7078223911763739,0.275,2.5452011282582405,0.0037036671097022
-0.15,0.1166666666666666,2.5591828045805673,2.5591828045805673,-8.867815855526905,-3.72608470599384,4.433907927536609,-0.7078232219964551,0.275,2.5555168560750112,0.0036659485055563
-0.15,0.1333333333333333,2.570162746806424,2.570162746806424,-8.911241078605448,-3.7478036550467833,4.4556205390965395,-0.7078168844621211,0.275,2.5665304427772377,0.0036323040291862
-0.15,0.1499999999999999,2.581998986877281,2.581998986877281,-8.958013212145934,-3.77116820172362,4.479006604803125,-0.7078384056191888,0.2750014728248147,2.578397062033267,0.0036019248440142
-0.15,0.1666666666666666,2.594175282014401,2.594175282014401,-9.006151952484377,-3.795223128679355,4.503075975270814,-0.7078528485341999,0.2750011677778319,2.59060125008626,0.0035740319281408
-0.15,0.1833333333333333,2.605997679660489,2.605997679660489,-9.052957987504657,-3.8186448464471647,4.526478992367178,-0.7078341486903125,0.275,2.602448950567006,0.003548729093483
-0.15,0.2,2.6170923565127784,2.6170923565127784,-9.096844370655592,-3.8405795525903255,4.5484221843247745,-0.7078426337404847,0.275,2.613565577281281,0.0035267792314973
-0.1333333333333333,-0.2,0.0004059678828699,0.0004059678828699,-1.6562118765351932,0.8281059386385214,-0.1208691789236802,-0.7072367589729914,0.5651157878514098,7.729300206516105e-06,0.0003982385826634
-0.1333333333333333,-0.1833333333333333,0.0004097050061844,0.0004097050061844,-1.6505978418099951,0.8252989211844053,-0.1180524021940989,-0.7072465184314912,0.5800110282668584,1.075036318017765e-05,0.0003989546430042
-0.1333333333333333,-0.1666666666666666,0.0004248777432147,0.0004248777432147,-1.6448324169384625,0.822416208902248,-0.1151689357173779,-0.7072472723188367,0.5974378377617109,1.494686688583325e-05,0.0004099308763289
-0.1333333333333333,-0.15,0.0004570429339202,0.0004570429339202,-1.6376177627230586,0.8188088816094483,-0.1115603576314114,-0.7072485234821987,0.6165215870151471,2.0333775092422015e-05,0.0004367091588278
-0.1333333333333333,-0.1333333333333333,0.000518268914568,0.000518268914568,-1.626884930197342,0.813442465325628,-0.1062011868128784,-0.7072412780588355,0.63669296558202,2.717267327947679e-05,0.0004910962412885
-0.1333333333333333,-0.1166666666666666,0.0006326743931509,0.0006326743931509,-1.6092305610685511,0.8046152808097764,-0.097354897979887,-0.7072603822788877,0.657495849885721,3.6203005237833264e-05,0.0005964713879131
-0.1333333333333333,-0.1,0.0008498166473785,0.0008498166473785,-1.5836672818079638,0.7918336409747244,-0.0845700000334837,-0.7072636407997557,0.675,5.790003517234289e-05,0.0007919166122061
-0.1333333333333333,-0.0833333333333333,0.0014676647716666,0.0014676647716666,-1.5736759794211443,0.7868379896865916,-0.0795698855477553,-0.7072681041867973,0.675,0.0002153469415801,0.0012523178300864
-0.1333333333333333,-0.0666666666666666,0.0035115763959737,0.0035115763959737,-1.5473305221601992,0.7736652611837389,-0.0663750839039671,-0.7072901770724932,0.675,0.0008140435731072,0.0026975328228664
-0.1333333333333333,-0.05,0.0099189071128306,0.0099189071128306,-1.462021583782124,0.7310107920953479,-0.0236642534001561,-0.7073465382866201,0.675,0.0031724491236811,0.0067464579891495
-0.1333333333333333,-0.0333333333333333,0.0285460749369897,0.0285460749369897,-1.4149338284626292,0.589754365100366,0.1177125491793127,-0.7074669141829503,0.675,0.0134982780163353,0.0150477969206544
-0.1333333333333333,-0.0166666666666666,0.0930159309626137,0.0930159309626137,-1.415182911505138,0.1553870681026881,0.5522043876829343,-0.7075914557195155,0.675,0.0678121112443576,0.0252038197182561
-0.1333333333333333,0.0,0.3746906055115636,0.3746906055115636,-3.193697230320958,-0.8891929432353658,1.5968486151015997,-0.7076556719839919,0.675,0.3417264635968411,0.0329641419147225
-0.1333333333333333,0.0166666666666666,1.135165300273295,1.135165300273295,-6.1053116345484915,-2.344981520094283,3.0526558172802787,-0.7076742971739297,0.675,1.0976452768972274,0.037520023376068
-0.1333333333333333,0.0333333333333333,1.9732557464340612,1.9732557464340612,-8.10214177452363,-3.3433894052355644,4.051070887253591,-0.7076814820344741,0.675,1.9339747245877144,0.0392810218463466
-0.1333333333333333,0.0499999999999999,2.427921131769004,2.427921131769004,-8.93616558300673,-3.760400215625632,4.468082791404456,-0.7076825759766366,0.675,2.388365576583231,0.0395555551857734
-0.1333333333333333,0.0666666666666666,2.527210015840229,2.527210015840229,-8.744158985169198,-3.66426319412445,4.372079492625669,-0.7078162984190746,0.275,2.523525873049846,0.0036841427903826
-0.1333333333333333,0.0833333333333333,2.538149684457887,2.538149684457887,-8.787323988402363,-3.685854400913643,4.393661993746083,-0.7078075937426307,0.275,2.534517755459176,0.0036319289987105
-0.1333333333333333,0.0999999999999999,2.5482447286370076,2.5482447286370076,-8.827182252572795,-3.7057791323346794,4.413591126180997,-0.7078119940571147,0.275,2.544656199893824,0.0035885287431837
-0.1333333333333333,0.1166666666666666,2.558503692634965,2.558503692634965,-8.867732781870178,-3.7260590360892576,4.433866390837466,-0.7078073549434551,0.275,2.5549527678634485,0.0035509247715163
-0.1333333333333333,0.1333333333333333,2.5696169878737645,2.5696169878737645,-8.911617057606113,-3.747972449768139,4.4558085280121595,-0.707836079825815,0.2750021433482356,2.5660993527001725,0.0035176351735921
-0.1333333333333333,0.1499999999999999,2.5813136843016182,2.5813136843016182,-8.95789697278507,-3.771127491785921,4.478948485408111,-0.7078209955910316,0.275,2.5778269136197323,0.0034867706818857
-0.1333333333333333,0.1666666666666666,2.5934959538364835,2.5934959538364835,-9.006050918357548,-3.795189586224194,4.503025458481382,-0.7078358736519677,0.2750011677778319,2.5900369042268077,0.0034590496096757
-0.1333333333333333,0.1833333333333333,2.605355263688851,2.605355263688851,-9.052978887321938,-3.818663417862772,4.5264894428911475,-0.7078260265680174,0.2750021433482356,2.6019211890851617,0.0034340746036892
-0.1333333333333333,0.2,2.616439620658204,2.616439620658204,-9.09682437263849,-3.840585575596784,4.548412185423363,-0.7078266116183413,0.2750204716098536,2.613025909279406,0.003413711378798
