slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.19331933193319334,-0.0008869246083378357,0.0004574016736699771,0.00042952300426679635,0.022226462091803362,-0.0017738492862746091,1.5379069026813568e-07,3.1586311260509514e-09,1.5063205914208472e-07,-0.3466386638663867
-0.1932993299329933,-0.0008884226606653556,0.0004581536980676204,0.0004302681129721986,0.022194488277361528,-0.0017768444717051746,1.5387255081730153e-07,3.163489310695741e-09,1.5070906150660579e-07,-0.34659865986598665
-0.1932793279327933,-0.0008898733651392376,0.0004588829238107439,0.00043099067172658323,0.022163603681813145,-0.0017797469606765648,1.539458068726308e-07,3.168179300232238e-09,1.5077762757239855e-07,-0.3465586558655866
-0.19325932593259326,-0.0008913451167984476,0.00045962159329088204,0.00043172321618434317,0.022131867068713465,-0.0017826899262736728,1.5402253881075224e-07,3.1729425199719657e-09,1.508495962907803e-07,-0.34651865186518654
-0.19323932393239324,-0.0008927950246970795,0.0004603504536030978,0.0004324456236484142,0.02210103546393061,-0.0017855911019485915,1.540951892045082e-07,3.1776297593733636e-09,1.5091755944513484e-07,-0.3464786478647865
-0.19321932193219324,-0.0008943070391183028,0.00046110977167251876,0.00043319789611029336,0.022069239788327238,-0.001788614706901115,1.541784452713476e-07,3.182536190783341e-09,1.5099590908056427e-07,-0.3464386438643865
-0.1931993199319932,-0.0008957892862042627,0.0004618539562993851,0.00043393561197957453,0.02203782841910997,-0.0017915788544832223,1.5425615578160342e-07,3.1873347764072893e-09,1.5106882100519612e-07,-0.34639863986398645
-0.1931793179317932,-0.000897278642838728,0.00046260213323506827,0.00043467705148492186,0.022006558199094348,-0.0017945578275587182,1.543348651577914e-07,3.192159554341918e-09,1.511427056034495e-07,-0.3463586358635864
-0.19315931593159316,-0.0008987760590031257,0.0004633535124099475,0.0004354220521707308,0.021974912158422396,-0.001797551623583804,1.5441468160134295e-07,3.1970101262364732e-09,1.5121767147510647e-07,-0.34631863186318634
-0.19313931393139316,-0.000900228836812289,0.00046408372641398854,0.00043614586595630556,0.021944476538485646,-0.0018004584291825831,1.5448642263949354e-07,3.201703393973119e-09,1.5128471924552042e-07,-0.34627862786278635
-0.19311931193119314,-0.0009017573485436969,0.00046485040395410904,0.00043690587992095686,0.021912505051525054,-0.0018035136324187628,1.5457102131125606e-07,3.2066620862884143e-09,1.5136435922496765e-07,-0.3462386238623863
-0.1930993099309931,-0.0009032116507796673,0.00046558132784224604,0.0004376307449491801,0.02188196607848858,-0.0018064237235710934,1.5464267467938421e-07,3.2113619223029695e-09,1.5143131275708125e-07,-0.34619861986198625
-0.1930793079307931,-0.0009047143791889312,0.00046633517501271093,0.00043837858176098976,0.021850317765245996,-0.0018094281359626319,1.5472236837284208e-07,3.216229292271156e-09,1.5150613908057092e-07,-0.3461586158615862
-0.19305930593059306,-0.0009062181446211071,0.00046709097457076076,0.00043912708820736945,0.02181975034745753,-0.0018124362073992373,1.5480176821366268e-07,3.2211000395580855e-09,1.5158066817410458e-07,-0.34611861186118614
-0.19303930393039306,-0.000907686593208723,0.0004678284186162007,0.00043985879908192693,0.021788916783388602,-0.0018153738109068507,1.5487507423318207e-07,3.2258468848964044e-09,1.5164922734828567e-07,-0.34607860786078615
-0.19301930193019304,-0.0009092117444993164,0.000468593576679166,0.0004406174509012928,0.02175742710654376,-0.0018184227720797752,1.5495775596609014e-07,3.2307917346799433e-09,1.517269642314102e-07,-0.3460386038603861
-0.192999299929993,-0.0009107005996327189,0.00046934164974055115,0.000441358951242643,0.021726960399223776,-0.001821401200615913,1.5503390902221667e-07,3.2356090168404024e-09,1.5179830000537627e-07,-0.34599859985998604
-0.192979297929793,-0.0009122143393796023,0.0004701016635560995,0.00044211219255441137,0.021696156150678676,-0.0018244281954901131,1.551139929739727e-07,3.2405116205702147e-09,1.518734813534025e-07,-0.345958595859586
-0.19295929592959296,-0.000913704701403617,0.0004708500371045643,0.0004428546817154544,0.021665320980576105,-0.0018274094202236357,1.5518998427056167e-07,3.245334241631534e-09,1.5194465002893015e-07,-0.34591859185918594
-0.19293929392939296,-0.0009152045914788687,0.00047160284278746634,0.000443601315441855,0.021634583191980757,-0.00183040874970819,1.5526721062776333e-07,3.250187071103433e-09,1.520170235566599e-07,-0.34587858785878595
-0.19291929192919294,-0.000916708211221362,0.00047235845615067884,0.000444350274243277,0.021604230349858086,-0.0018334169416153179,1.5534489651263245e-07,3.2550559306113584e-09,1.520898405820211e-07,-0.3458385838583859
-0.1928992899289929,-0.0009182483542673481,0.0004731321527073895,0.0004451167185990368,0.021573579029260288,-0.0018364972255737744,1.5542845345301893e-07,3.2600515595668477e-09,1.521684018934521e-07,-0.34579857985798584
-0.1928792879287929,-0.0009197733909758199,0.0004738972202976699,0.00044587566242015875,0.021542516659279694,-0.0018395462736936485,1.555092272488381e-07,3.264992097160501e-09,1.522442351516776e-07,-0.3457585758575858
-0.19285928592859286,-0.0009212957817652523,0.0004746615883554073,0.0004466334581654241,0.021511963172306633,-0.0018425908282860837,1.5558917881921476e-07,3.269922774658532e-09,1.5231925604455624e-07,-0.34571857185718574
-0.19283928392839286,-0.0009227818858050796,0.00047540821926217447,0.0004473740400920967,0.021481954189668296,-0.0018455641451593507,1.556627965668698e-07,3.274726320657289e-09,1.523880702462125e-07,-0.34567856785678575
-0.19281928192819284,-0.0009243202774200654,0.00047618060335918866,0.0004481397112621188,0.021451336118816774,-0.0018486405920413729,1.5574497104076462e-07,3.279712928704285e-09,1.5246525811206033e-07,-0.3456385638563857
-0.1927992799279928,-0.0009258404130036979,0.000476943160434562,0.00044889643984125094,0.02142056671036881,-0.0018516800132795108,1.5582384942456752e-07,3.2846337159049478e-09,1.5253921570866257e-07,-0.34559855985598564
-0.19277927792779279,-0.0009273512990120025,0.0004777020970936352,0.00044964905058053617,0.021390490792191033,-0.001854702446686174,1.559008337321962e-07,3.2895228568268623e-09,1.5261131087536935e-07,-0.3455585558555856
-0.19275927592759276,-0.0009288908596118972,0.00047847495912001214,0.0004504155902149698,0.021359850648194813,-0.0018577814089468792,1.559825214550838e-07,3.29451356533661e-09,1.5268800788974717e-07,-0.34551855185518554
-0.19273927392739276,-0.0009304418665152525,0.0004792542881257855,0.0004511874202155486,0.021329943697224473,-0.0018608835748565866,1.5606562983097058e-07,3.2995419653558878e-09,1.5276608786561468e-07,-0.34547854785478554
-0.19271927192719274,-0.0009319627949224696,0.0004800177004048445,0.00045194493247513456,0.021299610540521804,-0.0018639254278024486,1.5614357156782381e-07,3.304464803282963e-09,1.5283910676454086e-07,-0.3454385438543855
