slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.016666666666666663,-0.16666666666666669,1.898217512437592,1.898217512437592,0.3547576975594136,0.12375899758557721,1.2856536898547404,-1.4094126879626312,0.05,1.2960442360122628,2.545274841613722e-06
0.033333333333333326,-0.16666666666666669,1.8980482248163308,1.8980482248163308,0.35662812620403944,0.1224426267545986,1.2795780305162694,-1.4020206578212147,0.05,1.2779619499378134,2.6405734882186867e-06
0.04999999999999999,-0.16666666666666669,1.8977396718367958,1.8977396718367958,0.36129424263207116,0.11965851212679995,1.264255043500114,-1.3839135559120965,0.05,1.2478152520409609,2.526748986383056e-06
0.06666666666666665,-0.16666666666666669,1.897103115527205,1.897103115527205,0.3733207662323605,0.11339334830541895,1.2259374501495692,-1.3393307988952778,0.05,1.1915897617469888,2.146780699985629e-06
0.08333333333333331,-0.16666666666666669,1.895763309354451,1.895763309354451,0.40507798604822803,0.09979100939072952,1.134539211630674,-1.234330220775454,0.05,1.08046476535614,1.5892429215336832e-06
0.09999999999999998,-0.16666666666666669,1.8933357345046846,1.8933357345046846,0.49031711522040206,0.07527892951337617,0.9444692794620373,-1.0197482086654244,0.05,0.8752337740121492,1.0430068318186043e-06
0.11666666666666664,-0.16666666666666669,1.8901673367049738,1.8901673367049738,0.7211511616993409,0.04467169452510125,0.6486642194292003,-0.6933359145200115,0.05,0.5805361371916936,6.311133684265847e-07
0.1333333333333333,-0.16666666666666669,1.8872771596527174,1.8872771596527174,1.3488659411136754,0.020619717721219233,0.3500620413232909,-0.370681759389621,0.05,0.3004231683915959,3.622138777464839e-07
0.14999999999999997,-0.16666666666666669,1.8848043740732308,1.8848043740732308,3.0591326653522,0.007828839212440208,0.15561618096286978,-0.16344502003968975,0.05,0.12700511438057527,1.990802952198041e-07
0.16666666666666663,-0.16666666666666669,1.881512032769933,1.881512032769933,7.7295637831995245,0.002413091766493014,0.06227361217799654,-0.06468670289297451,0.05,0.04775801312879374,1.0433128759174719e-07
0.1833333333333333,-0.16666666666666669,1.874242352706806,1.874242352706806,20.605148022777644,0.00030267124790001043,0.02396311009870189,-0.02426577974165456,0.05,0.016938551979409553,4.8947815411799487e-08
0.2,-0.16666666666666669,0.006614292929887651,0.006614292929887651,333.649953285506,-0.0014985769281241346,0.0007562969595618085,0.0007422792368771969,0.38070882318320204,8.436759229178774e-07,6.653339177848447e-08
-0.2,-0.15000000000000002,1.884173161349779,1.884173161349779,0.35319308547948053,0.06497250068554669,1.3506837522533495,-1.4156562532004604,0.05,1.3758876342288002,3.57254273902281e-07
-0.18333333333333335,-0.15000000000000002,1.884172535841292,1.884172535841292,0.35319656402030764,0.06496904133579123,1.3506732692744094,-1.4156423106708358,0.05,1.3753161267062526,4.2098462749374064e-07
-0.16666666666666669,-0.15000000000000002,1.8841716348351099,1.8841716348351099,0.353201111379614,0.064964144029721,1.3506599405127915,-1.4156240847907329,0.05,1.3745873709926657,4.939530795861125e-07
-0.15000000000000002,-0.15000000000000002,1.8841703388448185,1.8841703388448185,0.3532071338312273,0.06495719501367239,1.3506427521193451,-1.415599947254815,0.05,1.3736578614313382,5.770483994913194e-07
-0.13333333333333336,-0.15000000000000002,1.8841684841088515,1.8841684841088515,0.35321522060193794,0.06494734895335141,1.350620187980656,-1.415567537867787,0.05,1.3724721145960275,6.712214456429353e-07
-0.11666666666666668,-0.15000000000000002,1.8841658505336596,1.8841658505336596,0.3532264137526036,0.06493342115982406,1.3505892588060853,-1.4155226809294128,0.05,1.3709587066475786,7.77515249752072e-07
-0.1,-0.15000000000000002,1.884162143192531,1.884162143192531,0.3532419929824626,0.06491384808917167,1.35054640239456,-1.4154602512292316,0.05,1.3690275408619408,8.970914569312564e-07
-0.08333333333333334,-0.15000000000000002,1.884156967004951,1.884156967004951,0.353264446659569,0.06488639231037382,1.3504838913968413,-1.4153702831850763,0.05,1.366561770526582,1.031220614065219e-06
-0.06666666666666668,-0.15000000000000002,1.8841497868850048,1.8841497868850048,0.35329801611138434,0.0648478681148098,1.350387930467921,-1.4152357987577133,0.05,1.3634106314980465,1.1811777182061903e-06
