slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.1905,-0.154,0.0063406292333300735,0.0063406292333300735,139.06655706767444,-0.0035954012348667352,0.0018138200951760552,0.0017815801184561941,0.3961930744473808,-60355584.14395954,-242639.43415762577
0.19129166666666667,-0.154,0.00583696999783168,0.00583696999783168,136.26672942054716,-0.0036692742655477784,0.0018497815267402018,0.0018194926872443506,0.39697159143817295,-60132697.86617726,-242881.2385432015
0.19208333333333333,-0.154,0.005387924200937583,0.005387924200937583,133.39110188961,-0.003748376076806781,0.001888468629225315,0.00185990721995144,0.3974951793475342,-59981263.81119042,-243104.0056837724
0.19287500000000002,-0.154,0.0049854460480360735,0.0049854460480360735,130.7495100517839,-0.0038241065237129,0.001925533749719932,0.0018985719424595704,0.39794821044700834,-59850002.85056866,-243326.07251725733
0.19366666666666668,-0.154,0.004623190459852409,0.004623190459852409,128.5292587320613,-0.0038901653765371913,0.001957799424687323,0.0019323648285032302,0.3984549107683188,-59703400.556878395,-243556.81705683316
0.19445833333333334,-0.154,0.004295892819983939,0.004295892819983939,126.84258516023782,-0.003941894287537079,0.001982920770743135,0.0019589725414184134,0.39909951732912397,-59516384.69141502,-243799.21940532795
0.19525,-0.154,0.003998887083282481,0.003998887083282481,124.21261032965609,-0.004025356758586146,0.0020240600722516433,0.002001295551311122,0.39909951732912397,-59516871.24303291,-244002.46504536722
0.19604166666666667,-0.154,0.0037286747897478417,0.0037286747897478417,123.55119949890255,-0.00404690547927028,0.002034122481944678,0.0020127825728453175,0.4000585089039603,-59239341.518516436,-244276.50018825635
0.19683333333333333,-0.154,0.003481678156437256,0.003481678156437256,122.3190059834374,-0.004087672861603747,0.0020538992831582448,0.00203377225049417,0.4006009241204711,-59081986.270749725,-244521.2500506373
0.197625,-0.154,0.003255650745895777,0.003255650745895777,120.96914361584383,-0.004133285970739753,0.002076157662184386,0.002057127247131474,0.4009840275202531,-58970964.916656926,-244756.78706109017
0.19841666666666669,-0.154,0.003048126038263911,0.003048126038263911,120.24636218464042,-0.00415813065942397,0.00208802684981535,0.002070102391118267,0.40163134341271123,-58782829.388979584,-245011.94592715194
0.19920833333333335,-0.154,0.0028570855242001673,0.0028570855242001673,118.50745999036562,-0.004219144388119461,0.0021180952665602604,0.0021010476909548714,0.40163134341271123,-58783143.79106019,-245221.3704430184
0.2,-0.154,0.0026810353833688796,0.0026810353833688796,117.9573471262716,-0.004238820813315863,0.002127445778757675,0.0021113740497553657,0.4022296038438307,-58608738.41751355,-245472.90614024145
0.181,-0.15316666666666667,0.0228070281376979,0.0228070281376979,248.4407874244876,-0.0020125523460464423,0.0010387322526810294,0.0009738193721893218,0.39271268339156556,-61358638.63436444,-240354.42562790157
0.18179166666666666,-0.15316666666666667,0.01934811947043245,0.01934811947043245,223.82996522801565,-0.002233838732324911,0.0011474807258906594,0.0010863575973623085,0.39326020569417225,-61199994.407306686,-240457.40280153757
0.18258333333333332,-0.15316666666666667,0.016690061627651596,0.016690061627651596,204.5511737574607,-0.0024443765131712814,0.0012510355317978394,0.0011933401515140662,0.393639818829841,-61091446.9889313,-240576.03955679326
0.183375,-0.15316666666666667,0.01458612441788478,0.01458612441788478,189.51393958036613,-0.002638328601221901,0.0013463756345934996,0.0012919524693022488,0.3940740182493907,-60965984.345757596,-240705.47334183875
0.18416666666666667,-0.15316666666666667,0.012881393561820824,0.012881393561820824,177.61665439452798,-0.002815051227593568,0.0014331666732871895,0.0013818847683135793,0.39459507897681156,-60818468.15157248,-240863.32857095485
0.18495833333333334,-0.15316666666666667,0.011473524900071,0.011473524900071,167.7685430532361,-0.0029802963088111922,0.001514327501222823,0.0014659691700378286,0.3950639526355576,-60682551.33442571,-241017.09896683285
0.18575,-0.15316666666666667,0.010292570046560808,0.010292570046560808,159.648158458079,-0.0031318869997936927,0.0015887372546075085,0.0015431498452078696,0.39556077396000033,-60538744.60375055,-241183.90071812403
0.18654166666666666,-0.15316666666666667,0.009288767438230556,0.009288767438230556,152.46891073328723,-0.003279357591840587,0.0016612175856813849,0.0016181389576455096,0.39589222904173166,-60442251.48756408,-241349.92486954047
