,slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
5825,0.0343434343434343,-0.098989898989899,0.2385224670281818,-1.4773154465481442,0.7386577233998457,-0.0695756742631914,-0.6690820488851069,0.2282501574556285,0.0102723095725533,0.3765101010101009
5826,0.0343434343434343,-0.0949494949494949,0.2644033394416842,-1.364833747450831,0.6824168739999505,-0.0159150842333843,-0.6665017892174959,0.2525376874143155,0.0118656520273687,0.380550505050505
5827,0.0343434343434343,-0.0909090909090909,0.2922043223841241,-1.325507593740967,0.6204185090002774,0.0423352887298094,-0.6627537960108802,0.2786693297947852,0.0135349925893388,0.384590909090909
5828,0.0343434343434343,-0.0868686868686868,0.322495341330316,-1.3148643222003455,0.5504571411470076,0.1069750200324151,-0.657432161020923,0.3072621784825293,0.0152331628477866,0.3886313131313131
5829,0.0343434343434343,-0.0828282828282828,0.3559948741505586,-1.2998769840849347,0.4696696539365605,0.1802688385268389,-0.649938491621535,0.3390854826838769,0.0169093914666817,0.3926717171717171
5830,0.0343434343434343,-0.0787878787878788,0.3936673696075196,-1.2793145829730754,0.3746694317546746,0.2649878604464675,-0.6396572907719335,0.3751475355341135,0.0185198340734061,0.3967121212121212
5831,0.0343434343434343,-0.0747474747474747,0.4366356203866005,-1.2515662556326583,0.2614161017481331,0.3643670260895888,-0.6257831277949364,0.4166065390394149,0.0200290813471856,0.4007525252525252
5832,0.0343434343434343,-0.0707070707070707,0.4861797925868771,-1.214798654374511,0.1253710188860592,0.4820283082709089,-0.6073993272175429,0.4647649369321298,0.0214148556547473,0.4047929292929292
5833,0.0343434343434343,-0.0666666666666666,0.5436433690001007,-1.2435290521719267,-0.0382720739853992,0.621764526200824,-0.5834924519857034,0.5209755608326935,0.0226678081674071,0.4088333333333332
5834,0.0343434343434343,-0.0626262626262626,0.610344190767258,-1.5744496614831154,-0.2341350285749213,0.7872248308521961,-0.553089802055998,0.5865524473626056,0.0237917434046524,0.4128737373737373
5835,0.0343434343434343,-0.0585858585858586,0.6873056334871146,-1.9625656013000474,-0.4659530221210008,0.9812828006623526,-0.5153297785166939,0.662508198393157,0.0247974350939576,0.4169141414141414
5836,0.0343434343434343,-0.0545454545454545,0.7751014538206893,-2.4108837720261316,-0.7356808079359265,1.2054418861027791,-0.469761077987426,0.7493990416835683,0.025702412137121,0.4209545454545454
5837,0.0343434343434343,-0.0505050505050505,0.8733976330812625,-2.9175663778636536,-1.042334211528698,1.4587831889551095,-0.4164489773798459,0.8468775514873889,0.0265200815938736,0.4249949494949494
5838,0.0343434343434343,-0.0464646464646464,0.9809391313770696,-3.4752741162452447,-1.3813106101114707,1.737637058551922,-0.3563264475818525,0.953676264485698,0.0272628668913717,0.4290353535353535
5839,0.0343434343434343,-0.0424242424242424,1.0953608925845988,-4.070431645420039,-1.7440275315322946,2.0352158231048847,-0.2911882907828593,1.0674262923125029,0.0279346002720959,0.4330757575757575
