slopeL,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,FeS_L2_pot
-0.1669166916691669,-0.0350654679760111,0.0350654309120765,1.9498283684729815e-10,0.7071060298485222,14.259050048902012,0.0009694602533378,8.676603916638807e-06,-1.2448333833383338
-0.1668766876687669,-0.0350654565284145,0.0350654198053672,1.955930666724615e-10,0.7071060367100722,14.25905463453237,0.0009694599218817,8.67660093118621e-06,-1.2447533753375335
-0.1668366836683668,-0.0350654583186269,0.035065421256211,1.9620528337021627e-10,0.7071060298542887,14.259053975434306,0.0009694599740456,8.676601428936678e-06,-1.2446733673367336
-0.1667966796679668,-0.0350654602267752,0.0350654230005912,1.9681941669652182e-10,0.7071060265395099,14.259053232675118,0.0009694600273088,8.676601881634887e-06,-1.2445933593359335
-0.1667566756675667,-0.0350654240658769,0.0350653858673642,1.9743524909933838e-10,0.70710600691898,14.25906813477093,0.0009694589843045,8.676592701351211e-06,-1.2445133513351336
-0.1667166716671667,-0.0350654298841561,0.0350653918390229,1.9805325587887664e-10,0.7071060099995929,14.259065737503452,0.0009694591526931,8.676593956756279e-06,-1.2444333433343335
-0.1666766676667667,-0.0350654517487498,0.0350654141266214,1.9867329162878216e-10,0.7071060185175985,14.259056760317115,0.0009694597824764,8.676599635624598e-06,-1.2443533353335334
-0.1666366636663666,-0.0350654509724535,0.035065413369391,1.9929513481840288e-10,0.7071060188895133,14.25905707198842,0.0009694597617152,8.676599536866817e-06,-1.244273327332733
-0.1665966596659666,-0.0350654554705585,0.035065417967536,1.9991895515820852e-10,0.7071060208943694,14.259055222405834,0.0009694598902005,8.676600734799927e-06,-1.2441933193319332
-0.1665566556655665,-0.0350654569114112,0.0350654195953359,2.0054471059023083e-10,0.70710602465163,14.25905459835816,0.000969459933687,8.676601002341694e-06,-1.2441133113311331
-0.1665166516651665,-0.0350654477986296,0.0350654108965884,2.0117236120020966e-10,0.7071060329879081,14.259058219682936,0.0009694596697678,8.676598858200655e-06,-1.244033303330333
-0.1664766476647665,-0.0350654234375156,0.0350653851103714,2.0180188399429715e-10,0.7071060042370152,14.259068415554736,0.0009694589668204,8.676592334133074e-06,-1.2439532953295331
-0.1664366436643664,-0.0350654546195698,0.035065417088934,2.0243371206265908e-10,0.7071060202868078,14.259055573556031,0.0009694598678551,8.676600411238925e-06,-1.243873287328733
-0.1663966396639664,-0.0350654336428988,0.0350653956369982,2.0306720284777775e-10,0.7071060106897085,14.259064200045046,0.0009694592623229,8.67659494033785e-06,-1.243793279327933
-0.1663566356635663,-0.0350654285065274,0.0350653907622553,2.037027718342181e-10,0.7071060159526024,14.259066235384992,0.0009694591115295,8.676593557835392e-06,-1.2437132713271328
-0.1663166316631663,-0.0350654434854789,0.0350654055494377,2.043404523608143e-10,0.7071060120729854,14.259060183178718,0.0009694595438294,8.676597526383918e-06,-1.2436332633263327
-0.1662766276627663,-0.0350654496978393,0.0350654121102625,2.0498007643257414e-10,0.7071060190871212,14.259057585994926,0.0009694597250953,8.676599088234258e-06,-1.2435532553255326
-0.1662366236623662,-0.0350654518748143,0.0350654142274626,2.0562167682900744e-10,0.7071060178688492,14.259056712769736,0.0009694597850408,8.676599653330812e-06,-1.2434732473247323
-0.1661966196619662,-0.0350654382320243,0.0350654010173799,2.0626518979203007e-10,0.7071060265812601,14.259062172385818,0.0009694593932613,8.676596108099808e-06,-1.2433932393239324
-0.1661566156615661,-0.0350654285508795,0.0350653906123171,2.0691074021215037e-10,0.707106011969986,14.259066256200612,0.0009694591149481,8.676593508019718e-06,-1.2433132313231323
-0.1661166116611661,-0.0350654530261067,0.0350654155675929,2.0755852172844678e-10,0.7071060216377921,14.259056205818164,0.0009694598198042,8.67660019997999e-06,-1.2432332233223322
-0.1660766076607661,-0.0350654436589081,0.0350654060234996,2.0820812209129255e-10,0.7071060180573505,14.25906005074392,0.0009694595502081,8.676597674402045e-06,-1.243153215321532
-0.166036603660366,-0.0350654248635748,0.035065386690543,2.0885969689907155e-10,0.7071060072024491,14.259067802889806,0.0009694590088596,8.676592703269246e-06,-1.243073207320732
-0.165996599659966,-0.035065429152624,0.0350653911286622,2.0951345422312016e-10,0.7071060101954082,14.259066028340388,0.0009694591308242,8.676593853665864e-06,-1.242993199319932
-0.1659565956595659,-0.035065412746448,0.0350653742918717,2.1016912882769287e-10,0.7071060014983362,14.259072787202271,0.0009694586577287,8.676589616086339e-06,-1.242913191319132
-0.1659165916591659,-0.0350654242317887,0.0350653860800368,2.1082703017614996e-10,0.7071060075918809,14.259068055073955,0.0009694589883373,8.676592605262221e-06,-1.242833183318332
-0.1658765876587659,-0.0350654490234774,0.0350654114284181,2.1148707485364718e-10,0.7071060188050021,14.259057860416782,0.0009694597037812,8.676598922456277e-06,-1.2427531753175318
-0.1658365836583658,-0.0350654489486146,0.0350654113340577,2.1214902894074834e-10,0.7071060183984761,14.259057894688777,0.0009694597014319,8.676598902738217e-06,-1.2426731673167315
-0.1657965796579658,-0.0350654325290236,0.0350653946403337,2.1281295192631355e-10,0.7071060128567495,14.25906462718041,0.0009694592295395,8.676594648431593e-06,-1.2425931593159316
-0.1657565756575657,-0.035065425671874,0.0350653873632289,2.1347901268138847e-10,0.7071060043746292,14.259067500835211,0.0009694590310044,8.676592942969785e-06,-1.2425131513151315
-0.1657165716571657,-0.0350654308087001,0.035065392804561,2.1414723488338208e-10,0.7071060105017317,14.25906534993792,0.0009694591791861,8.676594226436689e-06,-1.2424331433143314
-0.1656765676567657,-0.0350654402722057,0.0350654024831713,2.1481757593914312e-10,0.7071060148260808,14.259061457809604,0.000969459450574,8.676596599627065e-06,-1.2423531353135315
-0.1656365636563656,-0.0350654834257824,0.0350654466404091,2.1549023204232523e-10,0.7071060350525868,14.259043705587354,0.0009694606974003,8.676607916090673e-06,-1.2422731273127314
-0.1655965596559656,-0.0350654587737153,0.0350654214551096,2.1616455817715183e-10,0.7071060242856635,14.25905383840714,0.0009694599869765,8.676601592868697e-06,-1.242193119311931
-0.1655565556555655,-0.0350654391305766,0.0350654011472625,2.1684102612851774e-10,0.7071060108675364,14.25906196113327,0.0009694594186488,8.676596250909699e-06,-1.2421131113111312
