slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.04660466046604661,2.079397062004773e-05,2.549332691614836e-07,-2.1028402391820578e-05,-4.207730628102979e-05,8.047798345933357e-08,3.423305653465269e-09,7.70546778058683e-08,-0.006604660466046609,-0.05320932093209322
-0.046584658465846585,2.0833978993550772e-05,2.550197280015709e-07,-2.1075846329265957e-05,-4.21648450508183e-05,8.065646754779373e-08,3.4275568583521944e-09,7.722891068944154e-08,-0.006584658465846584,-0.05316931693169317
-0.04656465646564656,2.0800729373604554e-05,2.545674817611143e-07,-2.1082881035638934e-05,-4.21381778910046e-05,8.066475866384302e-08,3.4245710250835562e-09,7.724018763875947e-08,-0.006564656465646558,-0.05312931293129312
-0.04654465446544656,2.076291229968774e-05,2.5304716189111787e-07,-2.0989768837686995e-05,-4.2005728299265854e-05,8.033362739393912e-08,3.4071925151991663e-09,7.692643487873995e-08,-0.00654465446544656,-0.05308930893089312
-0.046524652465246535,2.0836599048834614e-05,2.534024332589979e-07,-2.1066969398297886e-05,-4.21569708803915e-05,8.059753098409591e-08,3.415056246688901e-09,7.718247473740701e-08,-0.006524652465246535,-0.05304930493049307
-0.04650465046504651,2.078088333234973e-05,2.5218562882400875e-07,-2.0998178944298118e-05,-4.203124790547186e-05,8.036122928043892e-08,3.401727638612616e-09,7.695950164182631e-08,-0.006504650465046509,-0.05300930093009302
-0.046484648464846484,2.076885191115707e-05,2.5156867877740297e-07,-2.0987839980390888e-05,-4.200826057032536e-05,8.031523257064638e-08,3.396469948237118e-09,7.691876262240927e-08,-0.006484648464846483,-0.05296929692969297
-0.04646464646464646,2.079242696595429e-05,2.515292862881324e-07,-2.1028162198621914e-05,-4.207211845086434e-05,8.045361536255056e-08,3.3990087700625062e-09,7.705460659248806e-08,-0.006464646464646458,-0.052929292929292916
-0.04644464446444646,2.0801611555043564e-05,2.516816124398247e-07,-2.108453295313062e-05,-4.213782612061401e-05,8.065352435546807e-08,3.404135640013333e-09,7.724938871545473e-08,-0.00644464446444646,-0.05288928892889292
-0.046424642464246435,2.0784583824706715e-05,2.504370542055767e-07,-2.1014745215319763e-05,-4.2049766094232055e-05,8.040551481326161e-08,3.390363110839344e-09,7.701515170242226e-08,-0.006424642464246434,-0.05284928492849287
-0.04640464046404641,2.081190093861096e-05,2.504558125338008e-07,-2.1061237154285095e-05,-4.212359390542986e-05,8.05626725249408e-08,3.3936811373057717e-09,7.716899138763503e-08,-0.006404640464046409,-0.05280928092809282
-0.046384638463846384,2.0838200398998197e-05,2.4985234858831973e-07,-2.1050639391173576e-05,-4.213869213876009e-05,8.051962166423584e-08,3.388564629606617e-09,7.713105703462922e-08,-0.006384638463846383,-0.05276927692769277
-0.04636463646364636,2.0795996135802852e-05,2.488813493073394e-07,-2.1009210011690982e-05,-4.2054087496801174e-05,8.035736642783927e-08,3.378442315490876e-09,7.697892411234839e-08,-0.006364636463646357,-0.052729272927292715
-0.04634463446344636,2.080702475382168e-05,2.489427686214185e-07,-2.1055983014495183e-05,-4.211195053693828e-05,8.052826248350684e-08,3.3823297849174354e-09,7.71459326985894e-08,-0.0063446344634463595,-0.05268926892689272
-0.046324632463246335,2.0825158856041526e-05,2.481997682934889e-07,-2.1032367274242958e-05,-4.210572589857797e-05,8.043884907914304e-08,3.3752838101080763e-09,7.706356526903497e-08,-0.006324632463246334,-0.05264926492649267
-0.04630463046304631,2.080936286574797e-05,2.473923217394258e-07,-2.1002886930077125e-05,-4.205964211756452e-05,8.032780881353524e-08,3.3673415671594802e-09,7.696046724637575e-08,-0.006304630463046308,-0.05260926092609262
-0.04628462846284628,2.0818751124807022e-05,2.472832960620508e-07,-2.1039683933521403e-05,-4.2105718354390476e-05,8.044336210141959e-08,3.36890083105252e-09,7.707446127036706e-08,-0.006284628462846283,-0.052569256925692566
-0.04626462646264626,2.0806028757647255e-05,2.466308330895117e-07,-2.1019164260005496e-05,-4.207182385074226e-05,8.038187386574422e-08,3.363046682558031e-09,7.701882718318619e-08,-0.006264626462646257,-0.052529252925292515
-0.04624462446244626,2.0826977561227977e-05,2.46477384280297e-07,-2.1054113817919884e-05,-4.212756876342816e-05,8.048283951746759e-08,3.3639910511147003e-09,7.711884846635288e-08,-0.006244624462446259,-0.05248924892489252
-0.046224622462246234,2.0813715877920913e-05,2.456598338085314e-07,-2.1023349721316364e-05,-4.208272543304581e-05,8.036663784884053e-08,3.355861906128352e-09,7.701077594271218e-08,-0.0062246224622462334,-0.05244924492449247
-0.04620462046204621,2.082083516086186e-05,2.4524715058760194e-07,-2.1027424726538513e-05,-4.2093507037987976e-05,8.038247837439256e-08,3.353253614933092e-09,7.702922475945947e-08,-0.006204620462046208,-0.052409240924092416
