slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.0665866586658666,1.8385747239335615e-05,1.7463665216155277e-06,-2.014345627854297e-05,-4.027557003949411e-05,8.810749832681168e-08,9.761398294109745e-09,7.834610003270193e-08,-0.026586658665866604,-0.0931733173317332
-0.06656665666566658,1.8371803619743332e-05,1.7387719140060653e-06,-2.0089727644778677e-05,-4.0200303178528074e-05,8.788079738542124e-08,9.72717187295512e-09,7.815362551246612e-08,-0.02656665666566658,-0.09313331333133315
-0.06654665466546655,1.839014748838963e-05,1.7366148057362807e-06,-2.0105159393324357e-05,-4.023192168745027e-05,8.792834519011957e-08,9.723325569012296e-09,7.820501962110728e-08,-0.026546654665466553,-0.0930933093309331
-0.06652665266526653,1.8403130567890003e-05,1.7342431988254248e-06,-2.0123818573303254e-05,-4.026119234001868e-05,8.796491946802986e-08,9.718263818394663e-09,7.824665564963519e-08,-0.026526652665266527,-0.09305330533053305
-0.0665066506650665,1.837645947944111e-05,1.7291464189383987e-06,-2.010213194125754e-05,-4.020773783963705e-05,8.786290005779501e-08,9.697906558508986e-09,7.816499349928602e-08,-0.0265066506650665,-0.093013301330133
-0.0664866486648665,1.844617413837568e-05,1.7260136928598513e-06,-2.010832926035988e-05,-4.0280517091595414e-05,8.78602034136337e-08,9.688532515371052e-09,7.817167089826265e-08,-0.026486648664866504,-0.092973297329733
-0.06646664666466648,1.8447842208502152e-05,1.7279880637488532e-06,-2.017613763594106e-05,-4.0351967908192066e-05,8.811762473118014e-08,9.707821389384506e-09,7.840980334179563e-08,-0.026466646664666478,-0.09293329332933295
-0.06644664466446645,1.8474741423801788e-05,1.7246280634708455e-06,-2.017799532794129e-05,-4.037736481521392e-05,8.810324065119069e-08,9.697150034102808e-09,7.840609061708788e-08,-0.026446644664466452,-0.0928932893289329
-0.06642664266426643,1.8458486422900933e-05,1.714958401066724e-06,-2.010155237996969e-05,-4.0274997203937346e-05,8.776563706279557e-08,9.650947575767327e-09,7.811468948702824e-08,-0.026426642664266427,-0.09285328532853285
-0.0664066406640664,1.847359285989114e-05,1.7129602127852195e-06,-2.011887784059141e-05,-4.030543091326777e-05,8.781987121261476e-08,9.647868136002607e-09,7.817200307661215e-08,-0.0264066406640664,-0.0928132813281328
-0.0663866386638664,1.846540669703245e-05,1.7139426944368097e-06,-2.0175750482298582e-05,-4.035509987376784e-05,8.802704158574756e-08,9.661572179373385e-09,7.836546940637418e-08,-0.026386638663866403,-0.0927732773277328
-0.06636663666366638,1.8457765648349778e-05,1.7100870906006094e-06,-2.0171234361043844e-05,-4.033908709999423e-05,8.798580849963123e-08,9.648004286716718e-09,7.833780421291452e-08,-0.026366636663666378,-0.09273327332733275
-0.06634663466346635,1.8454532280998137e-05,1.7044648643604887e-06,-2.0141690157737813e-05,-4.030068730309644e-05,8.785308999157072e-08,9.624430311206503e-09,7.822865968036422e-08,-0.026346634663466352,-0.0926932693269327
-0.06632663266326633,1.8490493573608546e-05,1.7048652409812348e-06,-2.0192138877384025e-05,-4.0387497691973806e-05,8.803061701251221e-08,9.634846836079832e-09,7.839577017643238e-08,-0.026326632663266326,-0.09265326532653265
-0.0663066306630663,1.8488794495397087e-05,1.6993318183722295e-06,-2.0167178065300106e-05,-4.035530437906942e-05,8.790157380932069e-08,9.611712314723621e-09,7.828986149459706e-08,-0.0263066306630663,-0.0926132613261326
-0.0662866286628663,1.845878719564098e-05,1.6934478423991095e-06,-2.013139680889786e-05,-4.028363184693795e-05,8.775362896005234e-08,9.586547472536735e-09,7.81670814875156e-08,-0.026286628662866303,-0.0925732573257326
