slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,potential_H1_ramp
-0.066666667,0,0.010000255,1.4328986527143015,0.010000255,-16.69839373,49.99872658161163,-33.30033297,0.179282379,0.3
-0.066666667,0.066666667,0.009999145,1.4330184674860738,0.009999145,-16.69556066,50.00427437478783,-33.30871382,0.1779509355271761,0.366666667
-0.066666667,0.1333333333333333,0.009999107,1.4288032556899546,0.009999107,-16.86053328,50.00446748325744,-33.14393432,0.2285474406573538,0.433333333
-0.066666667,0.1166666666666666,0.009999079,1.4312388293378238,0.009999079,-16.76528122,50.00460502225142,-33.23932389,0.1897471604061755,0.416666667
-0.066666667,-0.066666667,0.010091601,1.6280892153456248,0.010091601,-9.082080029,49.54615138020073,-40.46407147,0.054141118,0.233333333
-0.066666667,0.016666667,0.009999518,1.4340195387650008,0.009999518,-16.65579119,50.00240847,-33.3466174,0.1732090571620622,0.316666667
-0.066666667,-0.183333333,0.011706884,2.216747599,0.011706884,26.78778327565675,15.922131652572766,-42.70991494,0.05000018,0.116666667
-0.066666667,-0.116666667,0.01202281,1.8756421617167511,0.01202281,0.7247131105662987,40.86290392735049,-41.58761703,0.050003386,0.183333333
-0.066666667,0.1499999999999999,0.009999171,1.4281976159056833,0.009999171,-16.88412815,50.00414763313669,-33.12001955,0.2744699156233094,0.45
-0.066666667,-0.15,0.011600683,2.093054963435605,0.011600683,19.79117555604769,23.30973534906984,-43.10091089,0.050020243,0.15
-0.066666667,-0.05,0.010034816,1.5661938327001097,0.010034816,-11.49475715,49.82652291105684,-38.33176579,0.07601638,0.25
-0.066666667,-0.1,0.010717578,1.7117461663265772,0.010717578,-5.585122544,46.65233292916744,-41.06721036,0.05000231,0.2
-0.066666667,-0.166666667,0.011565442,2.159067728,0.011565442,23.866427999749476,19.36581538552865,-43.23224342,0.05004684,0.133333333
-0.066666667,-0.133333333,0.011779913,1.975923722,0.011779913,11.223727774536629,31.22140656284285,-42.44513431,0.05,0.166666667
-0.066666667,-0.083333333,0.010238192,1.6545641801628117,0.010238192,-7.966628568,48.83674977982547,-40.87012126,0.050005983,0.216666667
-0.066666667,0.2,0.009999152,1.4280625489079404,0.009999152,-16.88944656,50.00424236142704,-33.11479591,0.3509218949113649,0.5
-0.066666667,0.05,0.009999149,1.4348023545436877,0.009999149,-16.62579723,50.00425363511007,-33.37845651,0.1697812726658722,0.35
-0.066666667,0.1666666666666666,0.009999105,1.4281460037396554,0.009999105,-16.88625901,50.00447575451622,-33.11821685,0.2871871014948249,0.466666667
-0.066666667,-0.033333333,0.010010921,1.4877180951230566,0.010010921,-14.54789036,49.94545590460415,-35.39756566,0.1085891771768056,0.266666667
-0.066666667,-0.2,0.01228744,2.346787926196235,0.01228744,31.844423761785063,8.847534671417044,-40.69195845,0.050004866,0.1
-0.066666667,0.1833333333333333,0.009999158,1.428077591175528,0.009999158,-16.88884697,50.00421024747541,-33.11536339,0.3257031971759697,0.483333333
-0.066666667,0.033333333,0.009999275,1.434046753706789,0.009999275,-16.65513242,50.00362554319713,-33.34849323,0.1729783211471045,0.333333333
-0.05,-0.083333333,0.010238157,1.6534798196179692,0.010238157,-8.006966211,48.836915528884674,-40.82994931,0.050003316,0.216666667
-0.05,-0.1,0.010717409,1.7106133363866511,0.010717409,-5.62523141,46.65306628,-41.02783486,0.05000231,0.2
-0.05,-0.2,0.012305263,2.3489336790378865,0.012305263,31.897307335678903,8.735712191180706,-40.63301957,0.05000095,0.1
-0.05,-0.116666667,0.012033457,1.8753821695411197,0.012033457,0.6861257085806045,40.86469350412675,-41.55081923,0.05,0.183333333
-0.05,-0.183333333,0.011716671,2.2172424874007377,0.011716671,26.79208333352446,15.882152701275423,-42.67423604,0.050005529,0.116666667
-0.05,0.083333333,0.009999502,1.435185372250209,0.009999502,-16.6102361,50.002488742810975,-33.39225277,0.1620889241395491,0.383333333
-0.05,0.1499999999999999,0.009999353,1.4381099225940124,0.009999353,-16.49617418,50.00323489593303,-33.5070608,0.1545449834170603,0.45
-0.05,0.1,0.009999538,1.450714141215622,0.009999538,-16.00381097,50.002311529040995,-33.99850066,0.134688488,0.4
-0.05,-0.016666667,0.010003029,1.4535393544571704,0.010003029,-15.88809771,49.98485930303791,-34.09676174,0.1320324498780175,0.283333333
-0.05,-0.05,0.010034763,1.5607728285521472,0.010034763,-11.70240089,49.82678902586741,-38.12438818,0.077537935,0.25
-0.05,-0.166666667,0.011573078,2.159056528802305,0.011573078,23.850030002519844,19.35368932519208,-43.20371933,0.050025052,0.133333333
-0.05,0.2,0.009999307,1.4265773649668074,0.009999307,-16.94731994,50.00346706291375,-33.05614722,0.2381508227674696,0.5
-0.05,0.1833333333333333,0.009999371,1.426158041955913,0.009999371,-16.96362754,50.00314686,-33.03951942,0.2732886030996386,0.483333333
-0.05,0.1166666666666666,0.009999362,1.438136254546691,0.009999362,-16.49513006,50.00318899804794,-33.50805903,0.1544860823968069,0.416666667
-0.05,0.1666666666666666,0.009999343,1.4266437329608477,0.009999343,-16.94466092,50.003287474849046,-33.05862666,0.235107185,0.466666667
-0.05,0.1333333333333333,0.009999429,1.4313275810497206,0.009999429,-16.76122315,50.00285646,-33.24163342,0.1768734632076157,0.433333333
-0.05,-0.033333333,0.010011252,1.4850360986760915,0.010011252,-14.65135704,49.94380298469649,-35.29244607,0.1091640164289102,0.266666667
-0.05,-0.133333333,0.011788827,1.9756310671513029,0.011788827,11.19139227885846,31.22164943939746,-42.41304167,0.050000104,0.166666667
-0.05,-0.15,0.011608421,2.092879175192185,0.011608421,19.766807551330032,23.30537145,-43.07217898,0.050020243,0.15
-0.05,-0.066666667,0.010091428,1.6267702813140468,0.010091428,-9.132110404,49.547002742493895,-40.41489233,0.054228219,0.233333333
-0.05,0.016666667,0.009999857,1.4391936482295196,0.009999857,-16.45299935,50.00071507569336,-33.54771586,0.1522663415154778,0.316666667
-0.05,0.033333333,0.009999692,1.4331206731705617,0.009999692,-16.69065103,50.00154071458044,-33.31088981,0.1690410315726651,0.333333333
-0.05,0.066666667,0.009999595,1.439853621,0.009999595,-16.42764641,50.00202451925752,-33.57437822,0.1508564625832117,0.366666667
-0.05,0,0.010000563,1.4331087465385244,0.010000563,-16.68966377,49.99718591659742,-33.3075223,0.169520966,0.3
-0.05,0.05,0.009999665,1.429177275961826,0.009999665,-16.84495485,50.00167260005497,-33.15671789,0.1909475054482648,0.35
-0.033333333,-0.183333333,0.011748507,2.217545547,0.011748507,26.73576996665406,15.82282973740014,-42.55859973,0.050011221,0.116666667
-0.033333333,-0.166666667,0.011600104,2.158723695,0.011600104,23.775150322390616,19.327912487523257,-43.10306278,0.050027078,0.133333333
-0.033333333,0.2,0.009999576,1.4192781688498437,0.009999576,-17.23277183,50.00212159337455,-32.76934988,0.2757257304043572,0.5
-0.033333333,0.1833333333333333,0.009999608,1.4196200579967466,0.009999608,-17.21931726,50.001960772149445,-32.78264362,0.2478393279276746,0.483333333
-0.033333333,0.05,0.009999777,1.4375869615811272,0.009999777,-16.51591008,50.00111283585751,-33.4852029,0.1437185972575022,0.35
-0.033333333,0.1666666666666666,0.009999587,1.419539973104245,0.009999587,-17.22249115,50.002063270435166,-32.77957224,0.2526764133163688,0.466666667
-0.033333333,0.1499999999999999,0.009999583,1.426813476523448,0.009999583,-16.93760918,50.00208661958692,-33.06447752,0.1683118738463845,0.45
-0.033333333,0.083333333,0.009999689,1.441452726151346,0.009999689,-16.36503044,50.001557362163595,-33.636527,0.1383020917872085,0.383333333
-0.033333333,0.1333333333333333,0.009999576,1.4279009044826412,0.009999576,-16.895056,50.002119445216096,-33.10706353,0.1646019284046023,0.433333333
-0.033333333,0,0.010000824,1.443737695872097,0.010000824,-16.27395613,49.99588041302686,-33.72192442,0.1356436269559442,0.3
-0.033333333,0.1166666666666666,0.009999599,1.4381284000546906,0.009999599,-16.49504602,50.00200386108337,-33.50695792,0.1428934805918202,0.416666667
-0.033333333,0.066666667,0.009999767,1.426909448298871,0.009999767,-16.93354063,50.001166079025374,-33.06762559,0.1679672902376077,0.366666667
-0.033333333,0.1,0.009999703,1.441322370860384,0.009999703,-16.37009814,50.00148551403681,-33.63138746,0.1384689724623903,0.4
-0.033333333,-0.033333333,0.010011514,1.4951094737582211,0.010011514,-14.26076029,49.942498324458846,-35.68173818,0.1009639836921451,0.266666667
-0.033333333,-0.15,0.01163581,2.0921914462978597,0.01163581,19.67663307718685,23.29415993471048,-42.97079299,0.050038482,0.15
-0.033333333,-0.05,0.010034769,1.5512702294332077,0.010034769,-12.06658697,49.82675906349566,-37.76017213,0.079217819,0.25
-0.033333333,-0.066666667,0.010091419,1.623925793020779,0.010091419,-9.23970341,49.54704696618453,-40.30734364,0.053706322,0.233333333
-0.033333333,0.016666667,0.010000054,1.4290712149022136,0.010000054,-16.84845075,49.99973068555959,-33.15128008,0.1611901101056227,0.316666667
-0.033333333,-0.2,0.012351574,2.3510293581579216,0.012351574,31.87390972646608,8.606761007177482,-40.48067082,0.050004866,0.1
-0.033333333,-0.083333333,0.010237964,1.6495529917814715,0.010237964,-8.153132958,48.83783426561022,-40.6847013,0.05,0.216666667
-0.033333333,-0.1,0.01071661,1.706520084190292,0.01071661,-5.770302441,46.65654729092257,-40.88624479,0.05000231,0.2
-0.033333333,-0.116666667,0.012071691,1.874454412253933,0.012071691,0.5479478085847376,40.871269589776034,-41.41921737,0.050002411,0.183333333
-0.033333333,-0.016666667,0.010003246,1.4433512494557736,0.010003246,-16.28509809,49.983773268501544,-33.6986753,0.136465049,0.283333333
-0.033333333,0.033333333,0.009999861,1.4427743292070967,0.009999861,-16.31313799,50.00069605371311,-33.68755817,0.1366660964277183,0.333333333
-0.033333333,-0.133333333,0.011820819,1.9745754560094588,0.011820819,11.07512362469322,31.223128860381927,-42.29825249,0.050009836,0.166666667
-0.016666667,0.1833333333333333,0.009999576,1.4678990220836543,0.009999576,-15.33435527,50.00212173454256,-34.66776648,0.1035593881552551,0.483333333
-0.016666667,0.033333333,0.010000013,1.4109833046645237,0.010000013,-17.55732091,49.99993487726878,-32.44261413,0.1510411776042371,0.333333333
-0.016666667,0.016666667,0.010000198,1.4248300609090565,0.010000198,-17.01421598,49.99900899,-32.98479316,0.1321629646532652,0.316666667
-0.016666667,-0.083333333,0.010236846,1.6354534097039628,0.010236846,-8.678824448,48.84316881158126,-40.16434439,0.050037023,0.216666667
-0.016666667,0.066666667,0.009999928,1.4271582133176226,0.009999928,-16.92352996,50.00035909303005,-33.07682926,0.1298418001084348,0.366666667
-0.016666667,0.1166666666666666,0.009999802,1.4188089220826678,0.009999802,-17.25077277,50.00098884798507,-32.7502162,0.1389514341386363,0.416666667
-0.016666667,-0.2,0.012505596,2.3540243873127036,0.012505596,31.61690005531682,8.365201196083131,-39.98210127,0.05000095,0.1
-0.016666667,0,0.010000924,1.4122750318865722,0.010000924,-17.50503858,49.99537874577235,-32.49034034,0.1488625690228311,0.3
-0.016666667,-0.1,0.010713507,1.691918278779117,0.010713507,-6.288556481,46.670056711944035,-40.38150027,0.05000231,0.2
-0.016666667,0.1333333333333333,0.009999736,1.451303525260979,0.009999736,-15.98050862,50.0013223,-34.02081377,0.1122631892777618,0.433333333
-0.016666667,0.1499999999999999,0.009999666,1.426410850371311,0.009999666,-16.95322968,50.00167069863976,-33.04844111,0.1305548201961219,0.45
-0.016666667,-0.15,0.011733897,2.089524337350875,0.011733897,19.343844991275688,23.26774429330365,-42.6115893,0.050022116,0.15
-0.016666667,-0.066666667,0.01009086,1.608040687409812,0.01009086,-9.841638068,49.54979167362335,-39.70815368,0.054327322,0.233333333
-0.016666667,0.1666666666666666,0.009999565,1.423467538,0.009999565,-17.0686525,50.00217465305599,-32.93352223,0.1335441535072934,0.466666667
-0.016666667,0.05,0.010000013,1.4026515586188566,0.010000013,-17.88451782,49.999936873360696,-32.1154192,0.1743254645100873,0.35
-0.016666667,-0.116666667,0.012210107,1.871174254180935,0.012210107,0.05281532,40.89686542,-40.9496807,0.050002349,0.183333333
-0.016666667,0.2,0.009999547,1.4132890345212707,0.009999547,-17.46766563,50.002263810046465,-32.53459824,0.1469236074131838,0.5
-0.016666667,-0.133333333,0.011936111,1.9707781071614476,0.011936111,10.65938697910235,31.230303805943382,-41.88969076,0.050049251,0.166666667
-0.016666667,-0.05,0.01003433,1.535454627997919,0.01003433,-12.67420197,49.82893700849817,-37.15473506,0.078454517,0.25
-0.016666667,-0.166666667,0.011696022,2.1572308444337467,0.011696022,23.494160141987805,19.25541771811439,-42.74957787,0.05,0.133333333
-0.016666667,-0.033333333,0.010011162,1.4576290948274997,0.010011162,-15.71598266,49.94425277,-34.22827024,0.1094735790834114,0.266666667
-0.016666667,0.1,0.009999858,1.4261419857566149,0.009999858,-16.9634288,50.00070818671591,-33.03727949,0.1308184585231886,0.4
-0.016666667,-0.183333333,0.011859892,2.2174611394243664,0.011859892,26.48018021532266,15.678718002840611,-42.15889819,0.050002739,0.116666667
-0.016666667,0.083333333,0.009999855,1.4124419669408317,0.009999855,-17.50035989,50.00072289541404,-32.50036312,0.1483653503910503,0.383333333
-0.016666667,-0.016666667,0.010003278,1.4409084240628456,0.010003278,-16.38040978,49.98361523427064,-33.60320562,0.1190928074083568,0.283333333
0,-0.05,0.010033077,1.475398698148963,0.010033077,-14.99251515,49.83515800677723,-34.84264284,0.078690787,0.25
0,0.1166666666666666,0.009999224,1.3232405479483436,0.009999224,-21.02926785,50.003879009450145,-28.9746112,0.2264610173329465,0.416666667
0,0.1833333333333333,0.009999198,1.3209130996227645,0.009999198,-21.12217965,50.004012023109375,-28.88183244,0.2842529289570114,0.483333333
0,0.2,0.009999176,1.3203470416570915,0.009999176,-21.14481624,50.00412178152881,-28.85930557,0.3065523194312074,0.5
0,-0.116666667,0.012196045,1.818369302048141,0.012196045,-1.612211405,40.996898228856864,-39.38468679,0.050000022,0.183333333
0,0.033333333,0.00999934,1.3251216665344805,0.00999934,-20.95400945,50.00330132846235,-29.04929196,0.2022263122896845,0.333333333
0,-0.066666667,0.010089036,1.5545929330305923,0.010089036,-11.87497661,49.55874803765078,-37.68377144,0.056094495,0.233333333
0,-0.016666667,0.010002543,1.3251058910205906,0.010002543,-20.94792851,49.987289650628576,-29.03936125,0.2064854445994603,0.283333333
0,-0.083333333,0.010232942,1.588758811277447,0.010232942,-10.42621983,48.86180331,-38.43558348,0.05,0.216666667
0,0.1499999999999999,0.009999215,1.3207285157522215,0.009999215,-21.12950842,50.00392373012353,-28.87441539,0.2908855365275974,0.45
0,0,0.010000152,1.3253624076875206,0.010000152,-20.94271089,49.99924184,-29.05653105,0.2009177017045986,0.3
0,0.1666666666666666,0.009999198,1.3217311206457003,0.009999198,-21.08953825,50.004010693104625,-28.91447252,0.2593766666190601,0.466666667
0,0.1333333333333333,0.009999239,1.321614512932306,0.009999239,-21.09410406,50.00380504173928,-28.90970105,0.2625663231011571,0.433333333
0,0.05,0.009999283,1.3240480355341568,0.009999283,-20.99693883,50.00358364766422,-29.00664489,0.2143066326326837,0.35
0,-0.15,0.012066322,2.080355392615285,0.012066322,18.24275061051613,23.194896622350612,-41.43764722,0.050005529,0.15
0,-0.2,0.013035713,2.3618405669748697,0.013035713,30.669322781895275,7.686845167792395,-38.35616795,0.050008041,0.1
0,-0.133333333,0.012332999,1.9574167928137247,0.012332999,9.233154262,31.308485478821453,-40.54163972,0.050006984,0.166666667
0,0.083333333,0.009999276,1.3247401461095398,0.009999276,-20.96935614,50.00362261,-29.03426652,0.2060267581869416,0.383333333
0,0.016666667,0.009999511,1.3247608295511772,0.009999511,-20.96803721,50.00244406382849,-29.03440692,0.2061336458044131,0.316666667
0,0.066666667,0.009999185,1.3228269808381317,0.009999185,-21.04584646,50.00407435967743,-28.95822798,0.2340582458487122,0.366666667
0,-0.183333333,0.012240152,2.2167104525258847,0.012240152,25.618798823058555,15.230367280571729,-40.84916606,0.050005529,0.116666667
0,-0.1,0.010702041,1.6431912296325624,0.010702041,-8.025997812,46.72005982593138,-38.69406201,0.050002248,0.2
0,-0.033333333,0.010010387,1.373152577779316,0.010010387,-19.02698511,49.94811661038788,-30.92113162,0.1183420981358776,0.266666667
0,-0.166666667,0.012019768,2.152082582419715,0.012019768,22.571543838291205,19.02659707,-41.59814089,0.05,0.133333333
0,0.1,0.00999926,1.3234523481201734,0.00999926,-21.02074487,50.003699968482174,-28.98295518,0.2229523317725468,0.4
0.016666667,-0.016666667,0.010001977,1.1519292209131309,0.010001977,-27.99915734,49.990115330581446,-21.99095809,0.1719887732663639,0.283333333
0.016666667,0,0.010000012,1.1529281376972462,0.010000012,-27.96296925,49.99993829156016,-22.03696913,0.1681131509073303,0.3
0.016666667,-0.066666667,0.01008203,1.4019471896042557,0.01008203,-17.76648357,49.59318585827996,-31.82670227,0.06026177,0.233333333
0.016666667,0.1499999999999999,0.009999231,1.152549052819285,0.009999231,-27.98097609,50.00384734,-22.02287129,0.1690152686727705,0.45
0.016666667,0.05,0.009999403,1.1502703367453215,0.009999403,-28.07563456,50.00298436978026,-21.92734989,0.1769746392994597,0.35
0.016666667,0.1333333333333333,0.009999223,1.152396054960806,0.009999223,-27.9873845,50.00388775853434,-22.01650331,0.1694903344014921,0.433333333
0.016666667,0.1666666666666666,0.009999215,1.1511767928685448,0.009999215,-28.03830772,50.00392706499744,-21.96561939,0.1735604108875086,0.466666667
0.016666667,0.2,0.009999199,1.1492057476376774,0.009999199,-28.12068449,50.004007790821355,-21.88332332,0.1814827013263802,0.5
0.016666667,-0.166666667,0.012942057,2.137501260571826,0.012942057,20.191116,18.44261806992332,-38.63373407,0.050024439,0.133333333
0.016666667,-0.133333333,0.01354711,1.918638678134526,0.01354711,5.2137903224194275,31.69445139172747,-36.90824169,0.050002411,0.166666667
0.016666667,-0.083333333,0.010218035,1.460040044232821,0.010218035,-15.30588729,48.93308546437101,-33.62719812,0.050039312,0.216666667
0.016666667,0.083333333,0.009999333,1.1519129746900263,0.009999333,-28.00724003,50.00333545004122,-21.99609549,0.1710406185942286,0.383333333
0.016666667,0.016666667,0.009999548,1.1544255690287484,0.009999548,-27.90179518,50.00225863,-22.10046353,0.1637814520210034,0.316666667
0.016666667,0.1,0.009999368,1.1527012083400374,0.009999368,-27.97424079,50.003159107806916,-22.02891839,0.1685504151181482,0.4
0.016666667,-0.15,0.013024194,2.0525869893524207,0.013024194,15.25414465162818,23.135947791808537,-38.39009244,0.050001669,0.15
0.016666667,-0.033333333,0.01000843,1.1974916165622782,0.01000843,-26.09486326,49.95788349648851,-23.86302032,0.1180482383478119,0.266666667
0.016666667,0.1833333333333333,0.009999134,1.1527477558971786,0.009999134,-27.97295445,50.00433228990296,-22.03137786,0.1684090056152171,0.483333333
0.016666667,-0.2,0.014720509,2.388516043,0.014720509,28.170007448660613,5.796208595088167,-33.96621599,0.05,0.1
0.016666667,-0.116666667,0.01207719,1.668053988409179,0.01207719,-6.328725387,41.40035900033023,-35.07163361,0.05,0.183333333
0.016666667,-0.05,0.010028608,1.2898794040992758,0.010028608,-22.29911464,49.857366329689256,-27.55825168,0.085386147,0.25
0.016666667,0.066666667,0.009999315,1.152844638950818,0.009999315,-27.96840261,50.003422976020914,-22.03502044,0.1681197545394688,0.366666667
0.016666667,0.1166666666666666,0.009999312,1.152915700402949,0.009999312,-27.96544805,50.003442548597455,-22.03799457,0.1679062717982901,0.416666667
0.016666667,-0.1,0.01065883,1.5089289853698782,0.01065883,-12.89268528,46.90946256992969,-34.01677725,0.05,0.2
0.016666667,-0.183333333,0.013379036,2.216812376331477,0.013379036,23.442823970358777,13.929076878934325,-37.37190083,0.050000022,0.116666667
0.016666667,0.033333333,0.009999426,1.152713348969595,0.009999426,-27.97357221,50.00286971105039,-22.02929757,0.168532473,0.333333333
0.033333333,0.1,0.009999339,0.9094188576133636,0.009999339,-38.73170826,50.00330310268466,-11.27159486,0.1785113425665054,0.4
0.033333333,-0.066666667,0.010060341,1.0845182349113875,0.010060341,-30.66885589,49.70010576286975,-19.03124988,0.072329459,0.233333333
0.033333333,0.1499999999999999,0.009999317,0.9151378718974243,0.009999317,-38.45898465,50.00341333958008,-11.5444287,0.1584243472114076,0.45
0.033333333,-0.116666667,0.01169941,1.3771825811518863,0.01169941,-16.14407713,42.73719640105146,-26.59311923,0.05,0.183333333
0.033333333,-0.1,0.010529039,1.254137019649766,0.010529039,-22.60863566,47.48771311073181,-24.87907742,0.05,0.2
0.033333333,0.1666666666666666,0.009999243,0.9145543381894304,0.009999243,-38.48704441,50.00378746353904,-11.51674305,0.1600546927561381,0.466666667
0.033333333,-0.033333333,0.010004659,0.9326638541570575,0.010004659,-37.61126017,49.97671339298961,-12.36545324,0.1298679980280704,0.266666667
0.033333333,0.1833333333333333,0.009999291,0.8985574646204383,0.009999291,-39.25397844,50.003544609925136,-10.74956621,0.2415346118783206,0.483333333
0.033333333,0,0.009999776,0.9154392592533545,0.009999776,-38.44288496,50.00112214005824,-11.55823722,0.1577185579833764,0.3
0.033333333,-0.083333333,0.010174221,1.216785998,0.010174221,-24.89161037,49.14381132397285,-24.25220093,0.050164055,0.216666667
0.033333333,-0.166666667,0.014927124,2.106864823163487,0.014927124,16.056072485942934,17.439998981314606,-33.49607148,0.050000384,0.133333333
0.033333333,0.016666667,0.009999406,0.9199511681706334,0.009999406,-38.23011261,50.00297076282726,-11.77285819,0.1473805227253979,0.316666667
0.033333333,0.066666667,0.009999358,0.8959115133413373,0.009999358,-39.38171932,50.00320991,-10.62149065,0.2575252903592263,0.366666667
0.033333333,0.033333333,0.009999384,0.9196717038359612,0.009999384,-38.24343704,50.003077821553845,-11.75964084,0.1479132439473871,0.333333333
0.033333333,-0.183333333,0.016181024,2.231244068,0.016181024,19.942836,10.957557692494188,-30.90039367,0.050008277,0.116666667
0.033333333,0.1166666666666666,0.009999284,0.9098400817740598,0.009999284,-38.71178286,50.00358199015248,-11.29179916,0.1766647590029729,0.416666667
0.033333333,-0.05,0.010018128,0.9879073026203524,0.010018128,-35.02845434,49.90952548721387,-14.88107119,0.097314218,0.25
0.033333333,-0.15,0.01515696,1.984256586622252,0.01515696,9.244057808,23.74408713785665,-32.98814493,0.050002411,0.15
0.033333333,0.05,0.009999306,0.9088170536239676,0.009999306,-38.76062863,50.00347204,-11.24284348,0.1812712995787461,0.35
0.033333333,0.2,0.009999274,0.90919552,0.009999274,-38.74264312,50.00362914,-11.26098603,0.1795177501564146,0.5
0.033333333,-0.2,0.019330841,2.4733434207891687,0.019330841,23.82173645529691,2.0436668100664974,-25.8654033,0.05000018,0.1
0.033333333,-0.133333333,0.014978968,1.7333046263991252,0.014978968,-3.451784052,33.38013622849824,-29.92835218,0.05,0.166666667
0.033333333,0.1333333333333333,0.0099993,0.9014131758811292,0.0099993,-39.11615633,50.00349843,-10.8873421,0.2239413842880454,0.433333333
0.033333333,0.083333333,0.009999346,0.9015980841483108,0.009999346,-39.10706887,50.00326982305961,-10.89620104,0.2227898431258238,0.383333333
0.033333333,-0.016666667,0.01000085,0.9135860323222992,0.01000085,-38.52696885,49.99575239639798,-11.46878363,0.1633998420675176,0.283333333
0.05,0.2,0.009999205,0.7276692485092224,0.009999205,-48.60681,50.003977212900246,-1.397167258,0.3306266766812589,0.5
0.05,-0.166666667,0.019345218,2.041828559464973,0.019345218,9.824254594918315,16.021925658628287,-25.84618025,0.05000126,0.133333333
0.05,0.033333333,0.00999922,0.7472111504725971,0.00999922,-47.36580737,50.003900332966744,-2.638092986,0.2309744090049566,0.333333333
0.05,0.1666666666666666,0.009999246,0.7683594481401758,0.009999246,-46.09554146,50.00377025295143,-3.908228793,0.1460726560665248,0.466666667
0.05,-0.066666667,0.010029595,0.8072306152336699,0.010029595,-43.77537816,49.852461819177165,-6.077083669,0.094035796,0.233333333
0.05,0,0.009999483,0.7534999839502814,0.009999483,-46.97977509,50.002585170302446,-3.022810127,0.2056704880599725,0.3
0.05,-0.116666667,0.011058513,1.036179103720945,0.011058513,-29.79404002,45.21403755993605,-15.41999756,0.05,0.183333333
0.05,-0.05,0.010007941,0.7829710226299192,0.010007941,-45.21432516,49.96032512138802,-4.745999996,0.1160671652515105,0.25
0.05,0.1833333333333333,0.009999284,0.7275990237429574,0.009999284,-48.61101954,50.00357843565511,-1.392558914,0.3313297812992442,0.483333333
0.05,-0.15,0.019097471,1.8080630313775257,0.019097471,-1.232303653,26.181477471622316,-24.94917387,0.050002411,0.15
0.05,0.083333333,0.009999255,0.7652993604161844,0.009999255,-46.27526542,50.00372506242666,-3.728459691,0.1565886599432034,0.383333333
0.05,-0.133333333,0.013373258,1.2605028836841914,0.013373258,-17.60754399,37.38804651622091,-19.78050253,0.05,0.166666667
0.05,0.05,0.009999269,0.7535057482922446,0.009999269,-46.98043267,50.00365735997156,-3.023224732,0.2055676295816264,0.35
0.05,-0.016666667,0.009999855,0.7678457617511824,0.009999855,-46.1228222,50.00072610420316,-3.877903926,0.147860208,0.283333333
0.05,0.1166666666666666,0.009999268,0.7502272480818728,0.009999268,-47.18022895,50.00365818805853,-2.823429288,0.2189303999300995,0.416666667
0.05,0.1,0.009999236,0.7530812305447803,0.009999236,-47.00635879,50.00381888810728,-2.997460121,0.2073196143642502,0.4
0.05,-0.2,0.027889434,2.5134690922171457,0.027889434,17.927936519920266,-1.820558564,-16.10737791,0.05,0.1
0.05,0.1499999999999999,0.009999233,0.7532260584793068,0.009999233,-46.99757777,50.00383518586898,-3.006257435,0.2067223511094293,0.45
0.05,-0.033333333,0.010001751,0.7757267201130899,0.010001751,-45.65633061,49.991245823758746,-4.334915235,0.1276722917936259,0.266666667
0.05,-0.083333333,0.010101456,0.8875967166893947,0.010101456,-39.38402326,49.49781457888562,-10.11379132,0.06377703,0.216666667
0.05,-0.183333333,0.023315833,2.282422175721925,0.023315833,15.176787543084998,6.267867275,-21.44465481,0.050001118,0.116666667
0.05,0.016666667,0.009999214,0.7682909849135156,0.009999214,-46.09969727,50.00393039069195,-3.904233146,0.1462969569279758,0.316666667
0.05,0.1333333333333333,0.009999253,0.7755094509666609,0.009999253,-45.68025438,50.00373506049648,-4.323480663,0.1277740813539848,0.433333333
0.05,0.066666667,0.009999237,0.7443276455627544,0.009999237,-47.54436235,50.003813030245155,-2.45945073,0.2424030239039088,0.366666667
0.05,-0.1,0.010320691,0.9674134099563448,0.010320691,-34.90221842,48.446368042411784,-13.54414966,0.050089375,0.2
0.066666667,0.016666667,0.009210042,0.5951330582095897,0.009210042,-54.28856663,49.99014022084917,4.298426399626763,0.4632305426654126,0.316666667
0.066666667,-0.083333333,0.009475009,0.5996597492411002,0.009475009,-52.77039781,48.76108635708287,4.0093114312061395,0.3147929038776291,0.216666667
0.066666667,-0.05,0.009262555,0.5976436147725711,0.009262555,-53.98078536,49.802556660611366,4.178228698464611,0.3743404416769339,0.25
0.066666667,0,0.009213485,0.5954079671398131,0.009213485,-54.26828147,49.98201037469384,4.286271050769113,0.4404021562505385,0.3
0.066666667,0.083333333,0.00920667,0.5949734304698875,0.00920667,-54.30845369,50.00232263462096,4.306130979,0.49193479,0.383333333
0.066666667,-0.033333333,0.009234275,0.5965058516921848,0.009234275,-54.14609966,49.91151369465446,4.234586029326536,0.3995577872012879,0.266666667
0.066666667,-0.183333333,0.047895994,2.3176002947126504,0.047895994,7.819728591642928,2.619557853543295,-10.43928644,0.05,0.116666667
0.066666667,0.1833333333333333,0.00920659,0.5949767848813033,0.00920659,-54.30892154,50.00288221010499,4.306039262874847,0.4976762434186952,0.483333333
0.066666667,-0.15,0.017236049,1.169139523393651,0.017236049,-15.83214817,29.008968573240033,-13.17682041,0.050005983,0.15
0.066666667,-0.066666667,0.009325142,0.598929756,0.009325142,-53.61848468,49.51706156,4.1014230967886895,0.3473265653119761,0.233333333
