slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.11987198719871989,-0.0009375660467867419,0.0005142678713241366,0.00042334328660698084,0.06857479381151153,-0.0018751772047178594,1.886523818008001e-06,1.7700573941328275e-06,1.1646642387517342e-07,-0.19974397439743977
-0.11985198519851986,-0.000937678078869908,0.0005143454771427969,0.0004233290254689326,0.06863586947172028,-0.0018753525814816374,1.8879549246803766e-06,1.771331043948812e-06,1.1662388073156466e-07,-0.19970397039703972
-0.11983198319831984,-0.0009342657387492181,0.0005125355776129936,0.00042177283562794265,0.06869454242913851,-0.0018685741519901544,1.8824630492811983e-06,1.7661094755524617e-06,1.1635357372873664e-07,-0.19966396639663966
-0.11981198119811982,-0.0009361026254026683,0.0005135504911777389,0.00042252753235683116,0.06875630089080728,-0.0018721806489372383,1.887339300432484e-06,1.7706151664484694e-06,1.1672413398401455e-07,-0.19962396239623964
-0.1197919791979198,-0.0009325492316492046,0.0005116621703109558,0.000420907198661169,0.06881508802083926,-0.0018651186006213294,1.881551293089874e-06,1.7651161395790637e-06,1.164351535108102e-07,-0.1995839583958396
-0.11977197719771979,-0.0009326580888426861,0.000511768119537237,0.0004209163787249892,0.06888042412717867,-0.0018653425871049123,1.883089569978249e-06,1.7664901387084808e-06,1.1659943126976816e-07,-0.19954395439543957
-0.11975197519751976,-0.0009297837912356499,0.0005102253485915753,0.00041957981383644594,0.06893653631654567,-0.0018595889536636712,1.8785645701946409e-06,1.7621763807302791e-06,1.1638818946436177e-07,-0.19950395039503951
-0.11973197319731974,-0.0009295059953302598,0.0005101124619955044,0.0004194112863891153,0.06899946625800824,-0.0018590297437148795,1.879301842156392e-06,1.7627989405272414e-06,1.1650290162915056e-07,-0.19946394639463946
-0.11971197119711972,-0.0009257249304965853,0.000508074636726974,0.0004176693946995602,0.06905524418028533,-0.0018514689619231195,1.8729437916610813e-06,1.7567662283934876e-06,1.1617756326759367e-07,-0.19942394239423944
-0.1196919691969197,-0.0009251822664566589,0.0005078243829927942,0.0004173916491330143,0.06911676339817557,-0.0018503982985824674,1.8731674077335017e-06,1.7569071025290979e-06,1.1626030520440383e-07,-0.1993839383938394
-0.11967196719671969,-0.0009257283796983984,0.0005081355849085867,0.00041756879283849635,0.06917838588127079,-0.0018514327574454814,1.8754634256727136e-06,1.7589916036681683e-06,1.1647182200454531e-07,-0.19934393439343936
-0.11965196519651966,-0.0009216640747666816,0.000505964269578385,0.0004157198112655358,0.06923614769483206,-0.0018433481556106024,1.86860372553728e-06,1.7524891292147667e-06,1.1611459632251335e-07,-0.1993039303930393
-0.11963196319631964,-0.0009218208505643588,0.0005060679274748736,0.0004157246713518692,0.06930015970402215,-0.0018436134493911016,1.8701308962625772e-06,1.7538525291251207e-06,1.1627836713745654e-07,-0.19926392639263926
-0.11961196119611962,-0.0009180066713696533,0.0005040486995255833,0.0004140004765833538,0.06936084252486947,-0.0018360558474785904,1.8638169564936416e-06,1.7478624739800313e-06,1.1595448251361037e-07,-0.19922392239223924
-0.1195919591959196,-0.0009178944980590131,0.0005040046962534461,0.0004138867387302181,0.06942303177861334,-0.0018357859330426773,1.8648015219213394e-06,1.74871703624723e-06,1.1608448567410946e-07,-0.1991839183918392
-0.11957195719571959,-0.0009158651462826128,0.0005029411938863859,0.000412946755223631,0.06948149533646686,-0.0018317530953926298,1.8620140502505922e-06,1.7460343639285947e-06,1.1597968632199749e-07,-0.19914391439143916
-0.11955195519551956,-0.0009157864951561123,0.0005029364768205369,0.000412866029794845,0.06954614991546665,-0.0018315890017714942,1.8631456796979376e-06,1.7470267376236113e-06,1.1611894207432623e-07,-0.1991039103910391
