slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
0.012121212121212121,-0.1393939393939394,0.05753674424642754,0.424091282669944,1.1789914589025345,-0.49027501859343303,-0.6887164400125407,0.05452210262310633,0.0030146416233212026,0.3361060606060606
0.014141414141414142,-0.1393939393939394,0.05748458830565247,0.4244654067833237,1.1779522951028039,-0.489951663453116,-0.6880006311212046,0.054577413485248825,0.0029071748204036445,0.3361060606060606
0.01616161616161616,-0.1393939393939394,0.05742670626886261,0.42486073628394977,1.1768562198849626,-0.48961298834923284,-0.6872432311559765,0.054624248341626616,0.0028024579272359876,0.3361060606060606
0.01818181818181818,-0.1393939393939394,0.05736137493509825,0.42527889607097974,1.1756990641577918,-0.48925972833138687,-0.686439335277543,0.054660764938187806,0.0027006099969104423,0.3361060606060606
0.0202020202020202,-0.1393939393939394,0.05728626673065501,0.425723850778529,1.1744702563472194,-0.4888904298287535,-0.6855798257809723,0.05468455988117435,0.0026017068494806604,0.3361060606060606
0.022222222222222223,-0.1393939393939394,0.057198622868795,0.4262003975260197,1.1731570478381084,-0.4885032597579695,-0.6846537873806864,0.05469283021142054,0.0025057926573744606,0.3361060606060606
0.024242424242424242,-0.1393939393939394,0.05709534351674949,0.4267132538868781,1.1717470586782932,-0.48809711673821,-0.6836499412792503,0.054682457262488646,0.002412886254260843,0.3361060606060606
0.026262626262626262,-0.1393939393939394,0.05697279641924517,0.42726823920384466,1.1702250584531528,-0.48767034588381364,-0.6825547116448859,0.0546498213114613,0.002322975107783871,0.3361060606060606
0.028282828282828285,-0.1393939393939394,0.056826757809287726,0.42787249710131536,1.168572421668106,-0.48722056087780885,-0.6813518603094821,0.05459074168691058,0.0022360161223771457,0.3361060606060606
0.030303030303030304,-0.1393939393939394,0.056652565407690834,0.4285331522456061,1.166770872752446,-0.4867462452864295,-0.6800246272375038,0.054500620648563265,0.0021519447591275675,0.3361060606060606
0.03232323232323232,-0.1393939393939394,0.056444785816672574,0.42925967561623046,1.164796109480755,-0.4862441267552491,-0.6785519821908358,0.05437412098430333,0.002070664832369242,0.3361060606060606
0.03434343434343434,-0.1393939393939394,0.056197910564959215,0.4300585420919229,1.1626324121811393,-0.4857152872313364,-0.6769171241525331,0.05420583352838548,0.001992077036573731,0.3361060606060606
0.03636363636363636,-0.1393939393939394,0.05590521870732363,0.43094193129016517,1.1602491282858107,-0.4851553349409272,-0.6750937927823117,0.05398917951761361,0.001916039189710017,0.3361060606060606
0.03838383838383838,-0.1393939393939394,0.0555589587040389,0.43192672716658514,1.1576037524452474,-0.4845556189602469,-0.6730481327930612,0.05371658080038573,0.0018423779036531728,0.3361060606060606
0.0404040404040404,-0.1393939393939394,0.05515169372210518,0.4330246419378553,1.154668699546976,-0.48391432584448424,-0.6707543728795441,0.05338075824992981,0.0017709354721753665,0.3361060606060606
0.04242424242424243,-0.1393939393939394,0.05467538760921363,0.43424999156866506,1.151410500474876,-0.48322762547157083,-0.668182874435488,0.05297384998034287,0.0017015376288707586,0.3361060606060606
0.044444444444444446,-0.1393939393939394,0.05412119647550241,0.4356226560032372,1.1477823597608827,-0.48248629434670676,-0.6652960650804062,0.05248720839164798,0.0016339880838544343,0.3361060606060606
0.046464646464646465,-0.1393939393939394,0.053479934785442156,0.43716629770533133,1.1437295205924203,-0.4816776019476592,-0.662051918216174,0.05191185133836519,0.0015680834470769625,0.3361060606060606
0.048484848484848485,-0.1393939393939394,0.05274348383941261,0.4388992087719797,1.1392137195765777,-0.48079516429708846,-0.6584185546217349,0.051239831771354015,0.0015036520680585968,0.3361060606060606
0.050505050505050504,-0.1393939393939394,0.05190291461094984,0.44085260102753193,1.1341659297615037,-0.47981848578016795,-0.6543474433817341,0.0504624195978723,0.0014404950130775384,0.3361060606060606
0.052525252525252523,-0.1393939393939394,0.05095148227762386,0.44304947132035727,1.1285421436854879,-0.4787358165187463,-0.6498063266133133,0.04957301469644372,0.0013784675811801428,0.3361060606060606
0.05454545454545454,-0.1393939393939394,0.049882449207481305,0.4455271892408858,1.122265963086143,-0.4775191274614379,-0.6447468351107746,0.04856503730693758,0.0013174119005437306,0.3361060606060606
0.05656565656565657,-0.1393939393939394,0.0486912606326517,0.4483241255529876,1.1152645410332997,-0.47613844478459555,-0.6391260957178017,0.04743404935595488,0.0012572112766968174,0.3361060606060606
0.05858585858585859,-0.1393939393939394,0.04737626562184404,0.4514779659048662,1.107473759130583,-0.47456326808307736,-0.6329104907582717,0.04617846504819359,0.0011978005736504546,0.3361060606060606
0.06060606060606061,-0.1393939393939394,0.04593793535794764,0.45503809628932806,1.0988090979200855,-0.47274935181572886,-0.626059745651869,0.04479879661320852,0.0011391387447391218,0.3361060606060606
0.06262626262626263,-0.1393939393939394,0.044380521022560196,0.4590549538365876,1.0891942150893215,-0.4706502679009681,-0.6185439466354491,0.04329927618225261,0.0010812448403075803,0.3361060606060606
0.06464646464646465,-0.1393939393939394,0.042711644142517824,0.46358743731986424,1.0785451888342061,-0.4682102624404223,-0.6103349258531364,0.041687462168728484,0.001024181973789337,0.3361060606060606
0.06666666666666667,-0.1393939393939394,0.04094172994552991,0.46871204594499166,1.0667530410613058,-0.4653565076960007,-0.6013965316845872,0.03997368896984001,0.0009680409756898978,0.3361060606060606
0.06868686868686869,-0.1393939393939394,0.03908561850934015,0.474505966253521,1.0537275309168805,-0.46201837037281024,-0.5917091595929703,0.03817264037304066,0.0009129781362994877,0.3361060606060606
0.0707070707070707,-0.1393939393939394,0.037160671181773464,0.48106552088693133,1.039359460543432,-0.45811175335321863,-0.5812477060465604,0.03630149972648333,0.0008591714552901305,0.3361060606060606
0.07272727272727272,-0.1393939393939394,0.03518678194513688,0.48850208948696927,1.023537075805848,-0.45354731555738326,-0.5699897594356157,0.03437995621039867,0.0008068257347382109,0.3361060606060606
0.07474747474747474,-0.1393939393939394,0.033185573560262964,0.4969447488076903,1.0061480704163062,-0.44823282937405295,-0.5579152405738974,0.03242941282484425,0.0007561607354187079,0.3361060606060606
0.07676767676767676,-0.1393939393939394,0.031178586235659687,0.5065575352739558,0.9870547082853616,-0.4420637466377322,-0.5449909608201375,0.0304712076326217,0.0007073786030379846,0.3361060606060606
0.07878787878787878,-0.1393939393939394,0.029187027981759518,0.5175364639502699,0.966115501091438,-0.4349344439069256,-0.5311810564023225,0.028526359688717622,0.0006606682930418952,0.3361060606060606
0.0808080808080808,-0.1393939393939394,0.0272309273526413,0.5301153206747785,0.9431910014519724,-0.42674249777989104,-0.5164485029466626,0.0266147310522726,0.0006161963003687004,0.3361060606060606
0.08282828282828283,-0.1393939393939394,0.02532732583893604,0.5445960043065622,0.9181117674479289,-0.4173756182177044,-0.500736149013632,0.024753250790675717,0.0005740750482603215,0.3361060606060606
0.08484848484848485,-0.1393939393939394,0.02349244309531889,0.5613054969486982,0.8907805156187214,-0.40675911972033063,-0.48402139592837795,0.02295802332331318,0.0005344197720057117,0.3361060606060606
0.08686868686868687,-0.1393939393939394,0.021737031171180327,0.5807039011248806,0.8610240071864883,-0.3947894719462113,-0.4662345354628656,0.021239782150853075,0.0004972490203272512,0.3361060606060606
0.08888888888888889,-0.1393939393939394,0.020069492352630874,0.6033446558117884,0.8287137300601017,-0.38138946114812455,-0.4473242681508354,0.019606933842204678,0.00046255851042619785,0.3361060606060606
0.09090909090909091,-0.1393939393939394,0.01849506992472225,0.6299273475026187,0.7937423288223551,-0.3664977038855355,-0.42724462558572757,0.018064766157457397,0.00043030376726485163,0.3361060606060606
0.09292929292929293,-0.1393939393939394,0.01701746328700401,0.6612950145490852,0.7560921962503615,-0.35010024530085104,-0.4059919511919663,0.016617026555124266,0.00040043673187974377,0.3361060606060606
0.09494949494949495,-0.1393939393939394,0.015636026100259357,0.6986091015263103,0.7157078238412993,-0.3321713205949237,-0.38353650390734373,0.01526318834746215,0.0003728377527972068,0.3361060606060606
0.09696969696969697,-0.1393939393939394,0.01434892347645331,0.7433634313515647,0.6726185046733955,-0.31272949330582733,-0.3598890123776427,0.01400153887465135,0.0003473846018019592,0.3361060606060606
0.09898989898989899,-0.1393939393939394,0.013152673599524232,0.7975667587720678,0.6269067698813737,-0.29182261584698566,-0.33508415276414,0.012828736494226401,0.0003239371052978311,0.3361060606060606
0.10101010101010101,-0.1393939393939394,0.012043460338250113,0.8639231449431746,0.578755186042776,-0.2695490711339552,-0.3092061138016688,0.011741096222497647,0.0003023641157524653,0.3361060606060606
0.10303030303030303,-0.1393939393939394,0.011016063270861397,0.9462905460903188,0.5283789448971357,-0.2460258137616016,-0.28235313048174554,0.01073355085540173,0.0002825124154596671,0.3361060606060606
0.10505050505050505,-0.1393939393939394,0.010065312133609635,1.0502491211818912,0.4760775232863761,-0.22141181623581474,-0.25466570620130036,0.009801074145678922,0.0002642379879307139,0.3361060606060606
0.10707070707070707,-0.1393939393939394,0.009186033751978387,1.1842325847564517,0.4222143577014901,-0.19589799449151357,-0.22631636296995494,0.008938632277461717,0.00024740147451667027,0.3361060606060606
0.10909090909090909,-0.1393939393939394,0.008373211162024354,1.3616343111493538,0.36720578836214113,-0.1697014164909092,-0.1975043708628269,0.008141341572865302,0.0002318695891590525,0.3361060606060606
0.1111111111111111,-0.1393939393939394,0.007622276114192563,1.605059042968148,0.3115150206587529,-0.14306180295296755,-0.16845321654851853,0.007404754730322046,0.00021752138387051662,0.3361060606060606
0.11313131313131314,-0.1393939393939394,0.006928861930403215,1.95601407450556,0.2556218828183896,-0.11622681105205857,-0.13939507120970818,0.006724621290373687,0.00020424064002952817,0.3361060606060606
0.11515151515151516,-0.1393939393939394,0.006289203166106201,2.4997469779340995,0.20002024425875575,-0.08945007419641371,-0.11057016917307994,0.006097275953931616,0.00019192721217458527,0.3361060606060606
0.11717171717171718,-0.1393939393939394,0.005699719055822951,3.4439138863742396,0.14518365379774334,-0.06297471312717562,-0.08220893986416056,0.0055192334339818,0.0001804856218411512,0.3361060606060606
0.1191919191919192,-0.1393939393939394,0.005157108886691023,5.461145742931373,0.09155587902408602,-0.03702844191303711,-0.05452743748726041,0.004987280584514064,0.00016982830217695936,0.3361060606060606
