slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
0.0828282828282828,0.06666666666666665,-3.170420191233379e-07,0.11488738020818497,-4.126103632601066,4.352088097869409,-0.22598446527810467,-2994291.5402237736,-159864.5011903238,0.5421666666666667
0.08686868686868687,0.06666666666666665,-3.192356576501978e-07,0.11658091016855436,-4.127896052482504,4.288866841700081,-0.16097078926683572,-2971027.0618722704,-161455.09053110893,0.5421666666666667
0.09090909090909088,0.06666666666666665,-3.218588781493718e-07,0.11862800503091081,-4.1299867962066665,4.214856347644766,-0.08486955121943884,-2944223.512927313,-162728.22241027537,0.5421666666666667
0.09494949494949495,0.06666666666666665,-3.249424474627928e-07,0.12099513913100712,-4.132397413501829,4.129383979547963,0.0030134340982057584,-2913827.9596808464,-163640.08984045807,0.5421666666666667
0.09898989898989896,0.06666666666666665,-3.2850009019545536e-07,0.12091519765446904,-4.135129493208734,4.032304889832329,0.10282460340686672,-2879983.6058984534,-164155.58872096566,0.5421666666666667
0.10303030303030303,0.06666666666666665,-3.3251840625377383e-07,0.12082501949551265,-4.138215760949721,3.9242151224929778,0.21400063856619655,-2843096.1663508527,-164256.15217557672,0.5421666666666667
0.10707070707070704,0.06666666666666665,-3.369602340491939e-07,0.12072567247912824,-4.141621162490411,3.8064564015947084,0.335164760971183,-2803767.8369457126,-163941.40275646176,0.5421666666666667
0.1111111111111111,0.06666666666666665,-3.4175781572237243e-07,0.12061824950629042,-4.145309702616606,3.681179997245323,0.4641297055195812,-2762812.8588519692,-163235.8048378518,0.5421666666666667
0.11515151515151512,0.06666666666666665,-3.4681863312423093e-07,0.12050508886212888,-4.149202367351711,3.551175014128642,0.598027353477441,-2721163.406298483,-162188.0185997248,0.5421666666666667
0.11919191919191918,0.06666666666666665,-3.5202734482087727e-07,0.12038806239103693,-4.1532357118194945,3.419664458661206,0.7335712531714462,-2679818.128416158,-160870.28602741865,0.5421666666666667
0.1232323232323232,0.06666666666666665,-3.572618771927084e-07,0.12027054337981699,-4.157293930348966,3.2899121723825324,0.8673817580880734,-2639698.2368591195,-159368.95681348216,0.5421666666666667
0.12727272727272726,0.06666666666666665,-3.6239861316363826e-07,0.12015492811344566,-4.161294154484975,3.1649521522322566,0.996342002401795,-2601614.1609036247,-157778.2972249546,0.5421666666666667
0.13131313131313133,0.06666666666666665,-3.673285539159832e-07,0.12004408898514107,-4.1651363613193135,3.0472674798902872,1.1178688815379474,-2566170.108478642,-156188.36145049875,0.5421666666666667
0.13535353535353534,0.06666666666666665,-3.7196142978898276e-07,0.11993966225794704,-4.168762780983714,2.9386677298257347,1.230095051413329,-2533772.275631015,-154678.51499883452,0.5421666666666667
0.1393939393939394,0.06666666666666665,-3.762370699788644e-07,0.11984406749629799,-4.17208803434315,2.8401934238596134,1.3318946106784961,-2504589.6160040633,-153309.03299449556,0.5421666666666667
0.14343434343434341,0.06666666666666665,-3.801160942620449e-07,0.11975722093014443,-4.175113584845505,2.7522566757911697,1.4228569092415395,-2478652.199520561,-152123.01651283042,0.5421666666666667
0.14747474747474748,0.06666666666666665,-3.835853962401572e-07,0.11967918234493119,-4.177836029583902,2.6747018410088614,1.5031341887121563,-2455837.7441161275,-151143.6733253084,0.5421666666666667
0.1515151515151515,0.06666666666666665,-3.866553003273562e-07,0.11961075124354886,-4.180226232139776,2.6069488726532377,1.5732773595830467,-2435906.530189651,-150376.39197219256,0.5421666666666667
0.15555555555555556,0.06666666666666665,-3.893437028989106e-07,0.11955032055804489,-4.1823392664260295,2.548212843276769,1.634126423421445,-2418608.223034665,-149816.51981944137,0.5421666666666667
0.15959595959595957,0.06666666666666665,-3.9168431883024096e-07,0.11949816469967996,-4.184164679421431,2.497535751505854,1.686628928048034,-2403628.5140844486,-149447.90977261105,0.5421666666666667
0.16363636363636364,0.06666666666666665,-3.937105970585164e-07,0.1194529203053649,-4.185749487832496,2.453959091999515,1.7317903960292567,-2390685.8400816913,-149250.87351246199,0.5421666666666667
