slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
0.1,-0.2,1.0663732919425617,1.0663732919425617,97521073.42678496,-3.792735014940263e-10,3.5253648889010947e-09,6.349555548013086e-09,0.49944348785236,0.19999999999999996
0.1,-0.1833333333333333,0.0416502834078663,0.0416502834078663,0.1697868621491747,-2.9448685428650947,1.5591642403043586,1.3857044281902802,0.2245698243552802,0.16295827367786425
0.1,-0.1625,0.0553907315105745,0.0553907315105745,0.0346376326930919,-14.435166662852891,7.782967819555637,6.652198801062038,0.2309808408774216,0.11410342707907253
0.1,-0.1875,0.0406969951876415,0.0406969951876415,0.2676292818746849,-1.8682559503419611,0.9878910093916672,0.8803649532947873,0.2238828309557347,0.17227889880880953
0.1,-0.1916666666666666,0.0400580301930758,0.0400580301930758,0.4738829163541512,-1.055112900093647,0.5574428905770112,0.4976701016100016,0.2234244201981855,0.18154622084828742
0.1,-0.1,0.2923383956194435,0.2923383956194435,0.023034067780675,-21.70697787769204,15.340635202181186,6.366342697359183,0.5,-0.11700027262946719
0.1,-0.1583333333333333,0.0613805148618412,0.0613805148618412,0.0276666994942352,-18.07226768877635,9.820516882062254,8.25175085552706,0.2338434507811281,0.10335468891832086
0.1,-0.1041666666666666,0.2827856541115896,0.2827856541115896,0.0285043327667034,-17.54119293550542,12.278127312052291,5.2630655842595075,0.5,-0.10117469371791983
0.1,-0.1083333333333333,0.2746754223757011,0.2746754223757011,0.0359363850598345,-13.91347512898433,9.659080243890704,4.254394898694795,0.5,-0.0859164939380188
0.1,-0.1125,0.2679775460060521,0.2679775460060521,0.0460207269261186,-10.864669671114726,7.491067487154986,3.3736023544544693,0.5,-0.07118874739256267
0.1,-0.1541666666666666,0.0691992066082722,0.0691992066082722,0.0227511246894616,-21.976935463322803,12.063826220101678,9.91310932951945,0.2376143990293684,0.0919911675306738
0.1,-0.1166666666666666,0.2563661932393927,0.2563661932393927,0.0123364180932152,-40.53040322910836,27.612483167182987,12.917920107176258,0.3756080279346616,-0.05536183502606908
0.1,-0.1208333333333333,0.230271619781755,0.230271619781755,0.0109816899750973,-45.530332895968456,30.178716807038448,15.351616029466893,0.3249699868391327,-0.03612405932055089
0.1,-0.125,0.2023939355065327,0.2023939355065327,0.01121108182857,-44.598728970216015,28.68207253090314,15.916656450853022,0.3026767422560039,-0.016759904115869834
0.1,-0.1291666666666666,0.1750713932560297,0.1750713932560297,0.011739702304108,-42.590517783024154,26.567716684457174,16.022801141068232,0.2870839422651438,0.0021048266439576274
0.1,-0.15,0.0792799023333451,0.0792799023333451,0.0192491933257091,-25.975114534829046,14.44370540506594,11.531408990706684,0.242473486413197,0.07983691627123737
0.1,-0.1958333333333333,0.0396677973670976,0.0396677973670976,1.1143717671162383,-0.4486832800729701,0.2369269409299974,0.2117563755932394,0.2230497241020837,0.19078135277911834
0.1,-0.1333333333333333,0.1496976602064997,0.1496976602064997,0.012495415890083,-40.01467452535739,24.24297982826355,15.7716947129956,0.2747065695765204,0.0200756663013196
0.1,-0.1375,0.1271795754840081,0.1271795754840081,0.0135144105089336,-36.99754417955974,21.82594423833481,15.17159996120661,0.2644569371009155,0.036889711365610756
0.1,-0.1458333333333333,0.0920683413793273,0.0920683413793273,0.0167248044042283,-29.89571577286432,16.894133285067763,13.001582628239504,0.2485410276239434,0.06670575386294292
0.1,-0.1791666666666666,0.0430060974554248,0.0430060974554248,0.1147612363427812,-4.356871829111142,2.310927984963694,2.0459438843033517,0.2251894842514206,0.15355559717451717
0.1,-0.175,0.0448810896513574,0.0448810896513574,0.0810833359360543,-6.166495159832607,3.2789457785554426,2.887549415988111,0.2261372172229973,0.1440316737604035
0.1,-0.1416666666666666,0.1079559326192263,0.1079559326192263,0.0148796892974459,-33.602852168604116,19.36654592352253,14.236306275077386,0.2558240464307427,0.052428082528733225
0.1,-0.1708333333333333,0.0474282182778996,0.0474282182778996,0.0592678849214225,-8.436272007043854,4.501061720778203,3.9352103375820207,0.2273146762327162,0.13433328636647296
0.1,-0.1666666666666666,0.0508463851694651,0.0508463851694651,0.0446609256370309,-11.195468811532931,6.000254316815621,5.195214491870484,0.2289150981982527,0.1243888255126227
0.1041666666666666,-0.1333333333333333,0.1341244088919024,0.1341244088919024,0.0122912775996692,-40.67925370846284,24.19765863741024,16.48159509088926,0.2712271233466288,0.01847377676351024
0.1041666666666666,-0.1916666666666666,2.0769950291814243e-07,2.0769950291814243e-07,2.448369407062682,-0.2042175502337073,0.1021087441689658,0.1021088041226363,0.3852183655394486,0.1750000048929592
0.1041666666666666,-0.1,0.2676962860477421,0.2676962860477421,0.0225157106715302,-22.206716361034974,15.306864368547808,6.899851943650148,0.5,-0.11360270851747203
0.1041666666666666,-0.1708333333333333,0.0365366436520287,0.0365366436520287,0.0561389844077022,-8.906466791803638,4.6833347067234,4.223132072512051,0.2263382258521949,0.1284201393910909
0.1041666666666666,-0.1583333333333333,0.0511648391634495,0.0511648391634495,0.0266692070482173,-18.748213921582614,10.0523987237392,8.695815283413442,0.2309433433731252,0.09821199206737669
0.1041666666666666,-0.1041666666666666,0.2574631479308079,0.2574631479308079,0.0278422389010513,-17.95832586754466,12.248546907895644,5.709779026661714,0.5,-0.09787072054945578
0.1041666666666666,-0.1416666666666666,0.0948446482673463,0.0948446482673463,0.0145593256298716,-34.34224999703993,19.47429805033825,14.867951868488774,0.2519872101320707,0.04937541342557609
0.1041666666666666,-0.1083333333333333,0.2486455125193519,0.2486455125193519,0.0350745008319084,-14.255370352786798,9.634049130278475,4.62132126253832,0.5,-0.08272156632433232
0.1041666666666666,-0.1958333333333333,0.0009365531993448,0.0009365531993448,0.4259501158928852,-1.1738463585942895,0.586145825270556,0.5877005686157588,0.0805600936688258,0.1833333333333334
0.1041666666666666,-0.1125,0.2411815134705911,0.2411815134705911,0.0448820780398747,-11.140304242258566,7.470031581249092,3.670272465430447,0.5,-0.06811117919404365
0.1041666666666666,-0.175,0.0329389809155168,0.0329389809155168,0.0759957712552238,-6.579313396444263,3.442898019479099,3.1364154850604464,0.2260452782474262,0.13795755140140856
0.1041666666666666,-0.1166666666666666,0.2349022742744572,0.2349022742744572,0.0581672542524232,-8.595901731897897,5.7257386356744995,2.870163042304732,0.5,-0.05396497396274977
0.1041666666666666,-0.1541666666666666,0.0586123413000299,0.0586123413000299,0.0220202743279962,-22.70634750282376,12.294242456141866,10.412104955947989,0.2342714338762314,0.08724241918586301
0.1041666666666666,-0.1666666666666666,0.0405259475536075,0.0405259475536075,0.0425911474112227,-11.73952878324782,6.206174329298062,5.533354409546149,0.2270717728133975,0.11867600286912434
0.1041666666666666,-0.1208333333333333,0.2114099280671157,0.2114099280671157,0.0109612885907636,-45.615074911883625,29.626507332111448,15.988567543561622,0.3270285566647227,-0.03571601309655108
0.1041666666666666,-0.15,0.0680713679519899,0.0680713679519899,0.0187060373755305,-26.729338223679832,14.651251759747636,12.078086481535887,0.2388631620828579,0.07556746315123009
0.1041666666666666,-0.125,0.1844816353994432,0.1844816353994432,0.0110807644639369,-45.123240558660925,28.447866439735503,16.675374032272476,0.3009409208970556,-0.016958810968254082
0.1041666666666666,-0.1375,0.1128711331389453,0.1128711331389453,0.0132615303774988,-37.70303922155463,21.8606724552538,15.842366772230982,0.2607073802311244,0.03454799948218211
0.1041666666666666,-0.1875,7.08396971908228e-07,7.08396971908228e-07,4.097228135463978,-0.1220336789557592,0.0610169259261681,0.061016839482324,0.4468621981123179,0.16666664305468187
0.1041666666666666,-0.1291666666666666,0.1582646845759642,0.1582646845759642,0.0115723844466441,-43.20630741716501,26.438372944879156,16.76793448069793,0.2841311551755419,0.0012302894768753958
0.1041666666666666,-0.1833333333333333,1.4680596747102691e-06,1.4680596747102691e-06,4.842536399794849,-0.1032516954493445,0.0516259338329874,0.0516257229779348,0.4854168700810178,0.15833323122619608
0.1041666666666666,-0.1458333333333333,0.0800078823305501,0.0800078823305501,0.0163117902863584,-30.65267455233403,17.060485306891763,13.592189366376964,0.2447557890258632,0.06300392371733755
0.1041666666666666,-0.1791666666666666,0.0293260395457116,0.0293260395457116,0.1060241551407549,-4.7159064491312535,2.4557453139808985,2.260161191892543,0.2264941440847152,0.14734521707150888
0.1041666666666666,-0.2,0.059630065405445,0.059630065405445,1.2923435793653155,-0.38689407995615,0.1771336573404127,0.2097602986149951,0.1988487623558587,0.19013173151447452
0.1041666666666666,-0.1625,0.0452750585305114,0.0452750585305114,0.0332260975565577,-15.048411811957692,8.005970321919595,7.042441554122529,0.228555827035238,0.10864324806734962
0.1083333333333333,-0.1958333333333333,0.0235444891778643,0.0235444891778643,0.3830354916853017,-1.3053620399403345,0.6309487659050674,0.6744133220941322,0.1758492171922632,0.17442593653481625
0.1083333333333333,-0.1833333333333333,7.893877683507605e-07,7.893877683507605e-07,1.5659461144547762,-0.3192956459129163,0.15964785956902,0.1596480723311835,0.4165536643949507,0.1500000222116104
