slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.13987398739873988,-0.003370276242932846,0.0017576904396463533,0.0016125695321551614,-0.006740536214734361,2.7615804838632477e-06,2.5697777563587457e-06,1.9180272750450198e-07,-0.09987398739873987,-0.23974797479747975
-0.13985398539853985,-0.003365087332340977,0.0017549976784891896,0.0016100750961844934,-0.00673016010701466,2.7567762039670975e-06,2.5651225051058626e-06,1.916536988612349e-07,-0.09985398539853985,-0.2397079707970797
-0.13983398339833986,-0.0033552012390742902,0.00174986771503427,0.001605339022700658,-0.006710407976809218,2.748130669759321e-06,2.5568937405945313e-06,1.9123692916478982e-07,-0.09983398339833985,-0.2396679667966797
-0.13981398139813983,-0.003349280352622941,0.001746789428551665,0.001602494643201613,-0.006698564424376219,2.7427332247279603e-06,2.5516876411355325e-06,1.9104558359242779e-07,-0.09981398139813982,-0.23962796279627965
-0.1397939793979398,-0.003340701530333945,0.0017423220965611108,0.0015983883542491917,-0.006681411981144247,2.735175371422024e-06,2.5444722369850545e-06,1.9070313443696934e-07,-0.0997939793979398,-0.2395879587958796
-0.13977397739773978,-0.0033342726365219733,0.001738957370619687,0.0015953029228970017,-0.006668532930038662,2.7293695448353406e-06,2.5388873040433537e-06,1.904822407919869e-07,-0.09977397739773977,-0.23954795479547955
-0.13975397539753975,-0.0033321590079680163,0.0017378956053590855,0.0015942988153887505,-0.006664353428715852,2.7271194866787147e-06,2.5366102310050495e-06,1.9050925567366513e-07,-0.09975397539753975,-0.2395079507950795
-0.13973397339733973,-0.00332505409278383,0.0017341930800682803,0.0015908849734456165,-0.006650132146297727,2.720758592713318e-06,2.5305098101086565e-06,1.902487826046617e-07,-0.09973397339733972,-0.23946794679467945
-0.13971397139713973,-0.003316036931849453,0.0017295100442851208,0.0015865662015726034,-0.006632113177707177,2.712852722107303e-06,2.5229731793343854e-06,1.8987954277291776e-07,-0.09971397139713972,-0.23942794279427945
-0.1396939693969397,-0.003311096136002334,0.0017269376669162284,0.0015841853728468802,-0.0066222191757654425,2.708266832129971e-06,2.5185246573308202e-06,1.8974217479915097e-07,-0.0996939693969397,-0.2393879387938794
-0.13967396739673968,-0.00330161863408307,0.0017219852355339071,0.001579646548540481,-0.006603250418157458,2.6999936253907728e-06,2.5106477630215437e-06,1.8934586236922903e-07,-0.09967396739673967,-0.23934793479347935
-0.13965396539653965,-0.0032958948951318234,0.0017190113474896407,0.0015769016386211199,-0.006591807881242584,2.6947911196289526e-06,2.505626863865237e-06,1.8916425576371567e-07,-0.09965396539653965,-0.2393079307930793
-0.13963396339633966,-0.003289210368521367,0.0017155621162316947,0.0015736925322129558,-0.0065784650169660175,2.688799128926826e-06,2.499872375795824e-06,1.8892675313100207e-07,-0.09963396339633965,-0.2392679267926793
-0.13961396139613963,-0.0032971999008140074,0.001719736176013953,0.001577470014253901,-0.006594406091081861,2.6947512275895182e-06,2.505222460632953e-06,1.8952876695656532e-07,-0.09961396139613962,-0.23922792279227925
-0.1395939593959396,-0.0032915808856159856,0.0017168193412828714,0.0015747708467765964,-0.006583171073675453,2.6896356573767523e-06,2.500282963847374e-06,1.893526935293783e-07,-0.0995939593959396,-0.2391879187918792
-0.13957395739573958,-0.003282661084668348,0.001712172262116951,0.0015704936248894796,-0.006565326971674779,2.681823950412156e-06,2.4928377674621234e-06,1.8898618295003244e-07,-0.09957395739573957,-0.23914791479147915
-0.13955395539553955,-0.0032761338642472992,0.0017087664672033043,0.001567359914305344,-0.0065522602457559476,2.675972172458911e-06,2.4872149770674485e-06,1.8875719539146268e-07,-0.09955395539553955,-0.2391079107910791
-0.13953395339533953,-0.0032674492146611556,0.0017042332161167906,0.0015631986005706366,-0.006534881031348583,2.668368016632059e-06,2.479964095878357e-06,1.884039207537022e-07,-0.09953395339533952,-0.23906790679067905
-0.13951395139513953,-0.0032607632989822832,0.0017007652446494603,0.0015599947325921626,-0.006521523276223906,2.6624009341169523e-06,2.474235406897547e-06,1.881655272194054e-07,-0.09951395139513952,-0.23902790279027905
-0.1394939493949395,-0.0032528149116046734,0.0016966485060549985,0.001556186169848539,-0.006505649587508211,2.655407969351135e-06,2.4675538756549055e-06,1.8785409369622948e-07,-0.0994939493949395,-0.238987898789879
-0.13947394739473948,-0.0032468289985274623,0.0016935040573287097,0.001553307422312633,-0.006493640478168805,2.649999474005627e-06,2.4623453647393466e-06,1.8765410926628026e-07,-0.09947394739473947,-0.23894789478947895
-0.13945394539453948,-0.003246335463501282,0.0016933096430022943,0.0015530728080119793,-0.006492717914515556,2.649106177733197e-06,2.461332419337933e-06,1.877737583952637e-07,-0.09945394539453947,-0.23890789078907895
-0.13943394339433945,-0.0032370352497821386,0.0016884524498408382,0.00154861337857648,-0.006474101078199457,2.64100994386747e-06,2.4536274508613537e-06,1.8738249300611644e-07,-0.09943394339433945,-0.2388678867886789
-0.13941394139413943,-0.0032318003393356776,0.0016857314474805207,0.0015460960405899726,-0.006463627827406171,2.6362346147547104e-06,2.449008371754529e-06,1.8722624300018136e-07,-0.09941394139413942,-0.23882788278827885
-0.1393939393939394,-0.0032227913387004037,0.001681020522070753,0.0015417759093272476,-0.006445587770098404,2.6283831630179814e-06,2.441532266796144e-06,1.8685089622183754e-07,-0.0993939393939394,-0.2387878787878788
-0.13937393739373938,-0.0032166127191999294,0.0016778055971116146,0.0015388189969238741,-0.006433237313235418,2.622860390570005e-06,2.4362199444541583e-06,1.866404461158466e-07,-0.09937393739373937,-0.23874787478747875
-0.13935393539353935,-0.0032083069691282162,0.0016735083604686452,0.0015348394428520429,-0.006416654772448904,2.615600324807557e-06,2.4292945404031393e-06,1.863057844044176e-07,-0.09935393539353934,-0.2387078707870787
-0.13933393339333933,-0.003212388520395848,0.001675657162863331,0.0015367546190911963,-0.006424800302350375,2.6183911465491667e-06,2.4317041187056956e-06,1.8668702784347107e-07,-0.09933393339333932,-0.23866786678667865
-0.13931393139313933,-0.0032121558195399302,0.001675539028070716,0.0015366175118476377,-0.006424312359458284,2.617687717114658e-06,2.430868154298119e-06,1.86819562816539e-07,-0.09931393139313932,-0.23862786278627865
-0.1392939293929393,-0.0032025650514810877,0.0016705431547023863,0.0015320207793894092,-0.006405128985572883,2.6093806152413257e-06,2.422971597037334e-06,1.864090182039917e-07,-0.0992939293929393,-0.2385878587858786
-0.13927392739273928,-0.0031974251725301883,0.001667856913869059,0.0015295490244953136,-0.006394831110894561,2.6047006742771288e-06,2.418443666375405e-06,1.8625700790172398e-07,-0.09927392739273927,-0.23854785478547855
-0.13925392539253928,-0.003187580527139744,0.00166273775310799,0.0015248344600604646,-0.006375152740308199,2.5962030291735987e-06,2.4103717015894214e-06,1.8583132758417725e-07,-0.09925392539253927,-0.23850785078507855
-0.13923392339233925,-0.003181649286062793,0.0016596737374783288,0.0015219895509777093,-0.006363312574518831,2.590891986501495e-06,2.4052589315892803e-06,1.856330549122149e-07,-0.09923392339233925,-0.2384678467846785
