slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield
-0.170997599759976,-0.0486709189308243,0.0486707212418835,1.4615228471903668e-07,0.7071017857509106,10.27308042880295
-0.170989598959896,-0.0486784174531464,0.0486778958193792,5.249572307963746e-07,0.7070915783177915,10.271492153843964
-0.1709815981598159,-0.0486920321002628,0.0486911514710453,9.03489667747337e-07,0.7070808721721971,10.268618109793048
-0.1709735973597359,-0.0487181417738185,0.048716819047085,1.278584611297262e-06,0.7070690251307795,10.263121874379326
-0.1709655965596559,-0.0487318499052804,0.0487302051599289,1.6550355672606545e-06,0.7070589008481686,10.260229155713526
-0.1709575957595759,-0.0487512771178586,0.048749205851438,2.0322994789268023e-06,0.7070472615301379,10.256145672174693
-0.1709495949594959,-0.0487674931497821,0.0487650610238858,2.407414844585176e-06,0.707036610016159,10.252733827064707
-0.1709415941594159,-0.048783277858277,0.0487804955876711,2.7836309122175606e-06,0.7070261042234639,10.24941363065856
-0.1709335933593359,-0.0488030746591334,0.048799904800326,3.155656623787806e-06,0.7070151309189016,10.24525762454068
-0.1709255925592559,-0.0488161658386872,0.0488126405002073,3.535100922213985e-06,0.7070045100537606,10.242507608162065
-0.1709175917591759,-0.0488351028349853,0.0488311580073759,3.910413846952565e-06,0.7069930413934343,10.238540458547998
-0.1709095909590959,-0.0488450502298434,0.048840780502843,4.288438127053595e-06,0.7069828886618161,10.23644979131898
-0.1709015901590159,-0.0488715176244198,0.0488668100748963,4.658899497300695e-06,0.706971260950568,10.2309130792627
-0.1708935893589359,-0.0488794279664261,0.0488744089378005,5.039424409103432e-06,0.7069612721116263,10.2292501464348
-0.1708855885588558,-0.0488995186242249,0.0488941239501645,5.410644892567262e-06,0.7069505319121657,10.225047861739831
-0.1708775877587758,-0.0489160433762378,0.0489102392443356,5.785150159143271e-06,0.7069392521027041,10.221597302261644
-0.1708695869586958,-0.0489446072729435,0.0489383788131707,6.155600918544835e-06,0.7069278676403359,10.215637636267754
-0.1708615861586158,-0.0489495910226196,0.048943053638828,6.5326043898750186e-06,0.7069179772133185,10.214590438125732
-0.1708535853585358,-0.0489712048638324,0.0489642504027756,6.9069311763314545e-06,0.7069066332740002,10.210086601552494
-0.1708455845584558,-0.0489868876189518,0.0489795629281548,7.279852376917972e-06,0.7068959702532173,10.206817643081909
-0.1708375837583758,-0.0489974446468579,0.0489898122525556,7.651594238433646e-06,0.7068862102564512,10.204611804548794
-0.1708295829582958,-0.0490147279471955,0.0490066934849213,8.026020809293044e-06,0.706875086000783,10.2010163882664
-0.1708215821582158,-0.0490320921769296,0.0490237116787941,8.39909690686369e-06,0.706864797520122,10.197400987219
-0.1708135813581358,-0.0490528690819331,0.0490440525542172,8.768720089369353e-06,0.7068532863719078,10.193088661512046
-0.1708055805580558,-0.0490602054823057,0.0490510751072132,9.143840415726244e-06,0.7068433941587449,10.191558035035552
-0.1707975797579758,-0.0490789833077656,0.049069456568203,9.51505789537066e-06,0.7068324359739936,10.187661312562703
-0.1707895789578958,-0.0491054162320097,0.0490955177719545,9.885280893184856e-06,0.7068218998342651,10.182177557235637
-0.1707815781578157,-0.0491138760611846,0.0491036457225799,1.0257090164556004e-05,0.7068118177063976,10.180419545915353
-0.1707735773577357,-0.0491341907659546,0.0491235615903118,1.0626014066872358e-05,0.7068008905522516,10.17621351429459
-0.1707655765576557,-0.0491558582282465,0.049144823350371,1.0999094272268197e-05,0.7067898226047123,10.171731305533026
-0.1707575757575757,-0.0491615997582357,0.0491502461585451,1.1370458854020882e-05,0.7067799338917082,10.170537914256087
-0.1707495749574957,-0.0491880152054449,0.0491762404303219,1.1740228492929106e-05,0.7067687391159665,10.165081341385452
-0.1707415741574157,-0.049209264796346,0.0491971189993467,1.2110754338712226e-05,0.7067582295062605,10.16069189609119
-0.1707335733573357,-0.0492264931237258,0.0492139538772526,1.2479996173153651e-05,0.706747395924923,10.15713834520055
-0.1707255725572557,-0.0492334854055087,0.0492206415393994,1.28493865934054e-05,0.7067377666212168,10.15568911787616
-0.1707175717571757,-0.0492504452779059,0.0492372166192449,1.3219190498237054e-05,0.7067270596757657,10.152193452058256
-0.1707095709570957,-0.0492669938743262,0.0492534150782848,1.3587456129116047e-05,0.7067168763107269,10.148781501277847
-0.1707015701570157,-0.049288995572553,0.049275027754625,1.3955589931891056e-05,0.7067061880963217,10.144253422367866
-0.1706935693569357,-0.0492891855382708,0.0492749155045082,1.4326519292895412e-05,0.7066965326433751,10.14420725437448
-0.1706855685568556,-0.0493237594512265,0.0493090099155733,1.4693854067715506e-05,0.7066846799367191,10.13710811560396
-0.1706775677567756,-0.0493401226361811,0.0493250045741078,1.5062547463529086e-05,0.7066742546239543,10.133746220542085
-0.1706695669566956,-0.0493575264239893,0.0493420535462174,1.542750580219021e-05,0.7066640954943175,10.130171952253892
-0.1706615661566156,-0.0493693416042617,0.0493535407888572,1.5796722830474508e-05,0.706654216237763,10.12774334185384
-0.1706535653565356,-0.0493851643588243,0.04936899486297,1.616717243879684e-05,0.7066437782234547,10.124498283103636
-0.1706455645564556,-0.0494031412107318,0.0493865796488979,1.6532668165147868e-05,0.7066331037265515,10.120816894638075
-0.1706375637563756,-0.0494190305507373,0.0494021477262638,1.6899066718645273e-05,0.7066234166997252,10.117558200999746
-0.1706295629562956,-0.0494296954270794,0.0494124575532008,1.7267547715471565e-05,0.706613170668018,10.115373877968588
-0.1706215621562156,-0.0494614036729785,0.0494437415969777,1.7633555247309474e-05,0.7066021901652125,10.108895159192793
-0.1706135613561356,-0.049465050565459,0.049447058363345,1.800304858790014e-05,0.7065922262519019,10.108145841667753
