slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.10655065506550655,-0.00012947232792726027,7.893795506674905e-05,5.0574404285574914e-05,-0.00025898468727958424,2.043184369250197e-07,1.1778428860084353e-07,8.653414832417617e-08,-0.06655065506550656,-0.1731013101310131
-0.10653065306530654,-0.00012920518818759774,7.87983937016179e-05,5.044184200575508e-05,-0.0002584454238949707,2.0415136088708246e-07,1.1761737046546019e-07,8.653399042162229e-08,-0.06653065306530653,-0.17306130613061307
-0.10651065106510652,-0.00012887839405095747,7.862215846898835e-05,5.028408112250915e-05,-0.00025778463364245496,2.0388949095683815e-07,1.1739596737914872e-07,8.649352357768944e-08,-0.06651065106510651,-0.17302130213021302
-0.1064906490649065,-0.00012896985847987708,7.86924657631971e-05,5.0279688428966907e-05,-0.0002579420126720411,2.0426594827094494e-07,1.1754204842612028e-07,8.672389984482466e-08,-0.06649064906490651,-0.172981298129813
-0.10647064706470648,-0.00012873610327801543,7.856465035160909e-05,5.015531027607878e-05,-0.0002574560639057033,2.041290864680318e-07,1.1739268084619423e-07,8.673640562183757e-08,-0.06647064706470648,-0.17294129412941295
-0.10645064506450645,-0.00012823038909459683,7.82846943820914e-05,4.9932058940882484e-05,-0.0002564471424175707,2.035964822934013e-07,1.1701595693921477e-07,8.658052535418653e-08,-0.06645064506450646,-0.1729012901290129
-0.10643064306430644,-0.000127876418531514,7.812468312806686e-05,4.97923527478239e-05,-0.00025579345440740475,2.0337496903599347e-07,1.1681828047339699e-07,8.655668856259648e-08,-0.06643064306430643,-0.17286128612861287
-0.10641064106410641,-0.00012790523993544411,7.813647424370629e-05,4.974990559558634e-05,-0.00025579161977473674,2.036000685596865e-07,1.1687713232767768e-07,8.672293623200882e-08,-0.06641064106410641,-0.17282128212821282
-0.1063906390639064,-0.0001275054053309077,7.791759844621993e-05,4.956774283892962e-05,-0.00025499074661605725,2.0322437543935687e-07,1.1659113773256684e-07,8.663323770679004e-08,-0.06639063906390641,-0.1727812781278128
-0.10637063706370638,-0.0001270986081465253,7.772649082937733e-05,4.94070602057306e-05,-0.0002542321591816332,2.0292049484169496e-07,1.1634659693479729e-07,8.657389790689765e-08,-0.06637063706370638,-0.17274127412741275
