slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1
-0.2,-0.2,0.1027729458518307,2.492410822724587,0.0288666197629826,17.321044310857687,-3.019713125560571,-14.3013311839598,0.05
-0.2,-0.1333333333333333,0.0729073947253305,1.958179149889169,0.0146000208542839,7.852882182785223,26.39364424337886,-34.24652642496105,0.05
-0.2,-0.05,0.0491837195436619,1.3099008155792216,0.0101924691508096,-21.153272873136387,49.05582666982632,-27.902553796754987,0.2067653805791383
-0.2,-0.15,0.0792238695698969,2.0719433978674333,0.0175933686947154,12.14880274233022,16.270996141957415,-28.419798884181333,0.05
-0.2,-0.1666666666666666,0.0926231382846835,2.3079831424566124,0.024106849495861,15.304219132980664,5.436774006052822,-20.740993139251955,0.05
-0.2,0.2,0.0483483759075467,1.2882763278802705,0.0100000887331326,-22.427118641419824,49.99955633773114,-27.57243769739625,0.3968082763248511
-0.2,-0.0333333333333333,0.0486453451210453,1.2959098297949598,0.0100701548733984,-21.96671672431351,49.651669342164965,-27.68495261817487,0.2282729547391348
-0.2,0.1833333333333333,0.0483485003607141,1.2882794616525373,0.0100001201145753,-22.426922331177096,49.9993994344244,-27.57247710307253,0.3854022962212218
-0.2,0.1666666666666666,0.0483486711116177,1.28828410214628,0.0100001526260096,-22.42666294147631,49.99923688128239,-27.57257394043932,0.3733106795924155
-0.2,0.1499999999999999,0.0483489084963326,1.288289553077199,0.0100002287670275,-22.426273142949924,49.99885619077674,-27.57258304833104,0.370570293191023
-0.2,-0.0166666666666666,0.0484633501071982,1.291214855569242,0.0100277365362071,-22.247563262617987,49.86170091280212,-27.61413765003641,0.2476095780710982
-0.2,0.1333333333333333,0.0483492621246059,1.2882983731460491,0.0100003205466231,-22.425712895079556,49.99839731791371,-27.572684423522084,0.35981903434583
-0.2,0.1166666666666666,0.0483497695291903,1.288311109557351,0.010000449734505,-22.424911400653585,49.99775142849242,-27.57284002805593,0.3499291489790894
-0.2,0.0999999999999999,0.0483505234273951,1.288329989610636,0.0100006430299753,-22.42371931536748,49.996785056280665,-27.573065742059505,0.3399450837705713
-0.2,0.0833333333333333,0.0483516698434799,1.2883587917493171,0.0100009341144334,-22.42190935112349,49.995329863354286,-27.573420513675792,0.3295160648328236
-0.2,0.0,0.0483983290308513,1.289544353585659,0.0100123695085376,-22.34872428791759,49.93822886489968,-27.5895045775217,0.2654344513257957
-0.2,-0.1833333333333333,0.1046052464724947,2.519377089720232,0.02992158121741,16.710346835430258,-1.3921409188692273,-15.318205916065224,0.0637184459991512
-0.2,0.0666666666666666,0.0483534765699033,1.2884025759692848,0.0100014425678606,-22.419010264762917,49.99278820110396,-27.57377793622863,0.3208399051132327
-0.2,0.0499999999999999,0.0483564831255367,1.2884792705145258,0.0100021701135061,-22.414298299716705,49.989151786325394,-27.57485348726694,0.3078569453924349
-0.2,0.0166666666666666,0.0483729887051801,1.288896356153887,0.0100062866191376,-22.3883284860909,49.96858665217956,-27.580258167103,0.2816000526868996
-0.2,-0.1166666666666666,0.0701767353508924,1.8991595325604032,0.0136102570866807,3.322713856455593,33.41428507196044,-36.736998927114456,0.05
-0.2,-0.1,0.0637935499769803,1.7036165085324386,0.0130773760010383,-4.812741968222468,38.23396987007105,-33.42122790134542,0.1067774607342657
-0.2,0.0333333333333333,0.0483619372440218,1.28861612513364,0.0100035602989821,-22.40568611391582,49.98220484002803,-27.576518727452047,0.2957215006597018
-0.2,-0.0833333333333333,0.0551456603825592,1.4687787604283162,0.0114250490409379,-13.391174869436526,43.76348829732727,-30.3723134279823,0.1482734563904953
-0.2,-0.0666666666666666,0.0507904557202468,1.352116672372214,0.0105432531433819,-18.85499304336581,47.42369297207557,-28.568699928972418,0.1816257362746028
-0.1833333333333333,0.0666666666666666,0.0483401547666046,1.2879579445008844,0.0100014602387403,-22.436836224183963,49.99269987185732,-27.555863648540996,0.3217529374822046
-0.1833333333333333,-0.1666666666666666,0.0927144676537825,2.3086649817486964,0.0241799156714656,15.274439274875265,5.4038793260286475,-20.678318601106103,0.05
-0.1833333333333333,0.2,0.0483350443629592,1.2878322597651812,0.0100000789381483,-22.444986515821228,49.99960531258621,-27.55461879634062,0.3906132265354158
