slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
-0.2,-0.2,2.2011617534034977,2.2011617534034977,0.3531989409191442,0.8597907713224673,0.5558420124909809,-1.4156327839644691,0.05,0.9646837885775222,1.421201194952612e-06
-0.2,-0.1333333333333333,1.8804521934014875,1.8804521934014875,0.3531931773667227,0.0478685871284233,1.3677872976549388,-1.4156558847576837,0.05,1.3847492337158975,3.339657406454625e-07
-0.2,-0.05,1.8101113891126557,1.8101113891126557,0.3371127570616047,-0.0675270932436236,1.4831832658766118,-1.415656172708336,0.2713823903347376,1.445540209834424,0.0006965174585218
-0.2,-0.15,1.884173161349779,1.884173161349779,0.3531930854794805,0.0649725006855466,1.3506837522533497,-1.4156562532004604,0.05,1.3758876342288002,3.57254273902281e-07
-0.2,-0.1666666666666666,1.8985957497005777,1.8985957497005777,0.3531932866301129,0.1258093695855271,1.2898460771847162,-1.4156554468800804,0.05,1.3443687680440743,4.382640587396845e-07
-0.2,0.2,1.724005521126618,1.724005521126618,0.3141864274671755,-0.1757551567953047,1.5914118380742508,-1.4156566810655695,0.5,1.50154206713988,0.0019032307731157
-0.2,-0.0333333333333333,1.7800253014456282,1.7800253014456282,0.3291193363689201,-0.1035495475884214,1.5192057856912875,-1.415656238136043,0.2937820544051623,1.4644379479071692,0.0008745370095596
-0.2,0.1833333333333333,1.7240060194635485,1.7240060194635485,0.3141866218158379,-0.1757544484101534,1.591410853455809,-1.4156564052471907,0.5,1.5015410978816357,0.0019033021681495
-0.2,0.1666666666666666,1.724007485836485,1.724007485836485,0.3141870150305373,-0.1757524630489824,1.5914088619225095,-1.415656398742536,0.5,1.501539424304816,0.0019034563812779
-0.2,0.1499999999999999,1.724012431194865,1.724012431194865,0.3141883357364643,-0.1757457710697606,1.5914021723728666,-1.4156564011425343,0.5,1.5015346294107856,0.0019038771156687
-0.2,-0.0166666666666666,1.7662853274809238,1.7662853274809238,0.3254626884928313,-0.1206174227001574,1.5362744105438004,-1.4156569883455434,0.3122711834686757,1.473491440045272,0.0009959018254012
-0.2,0.1333333333333333,1.7240300203094263,1.7240300203094263,0.3141929995181939,-0.1757219892467689,1.5913785499402875,-1.415656560854865,0.5,1.5015194357535542,0.0019052323376291
-0.2,0.1166666666666666,1.724093838854964,1.724093838854964,0.3142100692466455,-0.1756356246970511,1.5912920967252404,-1.415656472641298,0.5,1.501466942651576,0.001909968433138
-0.2,0.0999999999999999,1.7243272161957284,1.7243272161957284,0.3142724737769366,-0.1753198914399312,1.5909761166149323,-1.4156562258839478,0.5,1.501281708890565,0.001927061800962
-0.2,0.0833333333333333,1.725183770954582,1.725183770954582,0.314501226741991,-0.1741623488782142,1.5898189179736733,-1.4156565690932643,0.5,1.5006170196169215,0.0019893027625802
-0.2,0.0,1.759944921765847,1.759944921765847,0.3237741024798006,-0.1286296912915857,1.544286575631734,-1.4156568843601047,0.3302926496943901,1.4778062017908449,0.0011067610698497
-0.2,-0.1833333333333333,1.9591666550078872,1.9591666550078872,0.353194143955658,0.3274657535198113,1.0881862568946623,-1.4156520106554389,0.05,1.2399416306094335,7.065660049484781e-07
-0.2,0.0666666666666666,1.7283373195187968,1.7283373195187968,0.3153435840460897,-0.1699156819080205,1.5855721356977917,-1.4156564535706169,0.5,1.4982021620819452,0.0022144930963999
-0.2,0.0499999999999999,1.7400234485282038,1.7400234485282038,0.3184632978244467,-0.1543840344495238,1.5700396351661643,-1.4156556011555737,0.5,1.489407223111994,0.0030010686283258
-0.2,0.0166666666666666,1.7568248805953297,1.7568248805953297,0.322942894289029,-0.1326046560583016,1.5482613455402152,-1.4156566892058051,0.3501353492797687,1.47999579648919,0.0012062294303068
-0.2,-0.1166666666666666,1.8794286128727975,1.8794286128727975,0.3531930206665425,0.0430404901369813,1.3726160228054027,-1.4156565127589995,0.05,1.3872521249441845,3.267501554102633e-07
-0.2,-0.1,1.8791025504031411,1.8791025504031411,0.3531931200732915,0.0414906543528659,1.3741654598942965,-1.415656114576799,0.05,1.3880566508152137,3.239750324697866e-07
-0.2,0.0333333333333333,1.755000907323964,1.755000907323964,0.3224569741296411,-0.1349383221534102,1.5505944674433962,-1.415656144831259,0.3798185379990151,1.481318660390855,0.0013085754590149
-0.2,-0.0833333333333333,1.8779897081739536,1.8779897081739536,0.3531930603856399,0.0361568411149606,1.379499512172142,-1.4156563540127884,0.1572466462950003,1.3912732589737469,2.0568441715340893e-05
-0.2,-0.0666666666666666,1.8648879408767631,1.8648879408767631,0.3516226183963012,-0.0063228329331246,1.421979058918339,-1.415656225976258,0.2343992847066255,1.41366742710498,0.0003139721065583
-0.1833333333333333,0.0666666666666666,1.728330753810959,1.728330753810959,0.3153449627661945,-0.1699228111638278,1.5855652032070076,-1.4156423922417722,0.5,1.4981419071782331,0.0022144074867305
-0.1833333333333333,-0.1666666666666666,1.8985942647009084,1.8985942647009084,0.3531968519091207,0.1258022104951589,1.289838946207027,-1.4156411568143137,0.05,1.343811618533194,5.159086497299516e-07
-0.1833333333333333,0.2,1.72399977029263,1.72399977029263,0.3141879188297922,-0.1757612452039469,1.591404284217866,-1.4156430385350558,0.5,1.5014808266747268,0.0019031882826202
-0.1833333333333333,-0.0833333333333333,1.8779888560327804,1.8779888560327804,0.3531966152665724,0.0361523665241652,1.379489738184169,-1.4156421057738573,0.1572610795216426,1.3907096423770953,2.233566926976432e-05
