slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.17094959495949597,-0.00024162065953703404,0.00015756629286123314,0.00010364484515701378,0.16789404394114713,1988.7366011097592,2.0299323907141083e-09,8.578570939645359e-08,39.65810081008101
-0.17094159415941595,-0.00024176572955525444,0.00015765906486642223,0.00010371657995267292,0.16787054584215932,1987.5129554660225,2.030929533522412e-09,8.578452425012572e-08,39.65811681168117
-0.17093359335933594,-0.00024194648304387556,0.0001578224124134664,0.00010381591448971328,0.16800284271810734,1985.762835271254,2.0324525984494375e-09,8.578527843663389e-08,39.65813281328133
-0.17092559255925593,-0.00024217298553708133,0.00015799476520861333,0.00010393453374990536,0.16805764047935062,1983.7243963307776,2.0343470571653842e-09,8.579765743899808e-08,39.658148814881486
-0.17091759175917592,-0.00024243650798894123,0.0001580692217935109,0.00010403754666832299,0.16771071395663723,1981.9905381249555,2.0360643171428105e-09,8.582593512190058e-08,39.65816481648165
-0.17090959095909591,-0.00024257768932045565,0.00015830210637979292,0.00010414302006389597,0.1681592246902137,1980.1085590299735,2.0376099778115273e-09,8.581187126030726e-08,39.65818081808181
-0.1709015901590159,-0.00024283478796860436,0.00015838366970655215,0.00010424010694021213,0.16786019745580474,1978.401534774577,2.0391984701310806e-09,8.583372402382961e-08,39.65819681968197
-0.1708935893589359,-0.00024297919706839366,0.0001585723719017551,0.00010433155443112518,0.16816208896734977,1976.7411754647235,2.0404803343586276e-09,8.581988010210664e-08,39.65821282128213
-0.17088558855885588,-0.00024321469609844826,0.00015864401373377746,0.00010444146462029735,0.1678407804237653,1975.1128884783197,2.0422618753178625e-09,8.585151657446556e-08,39.658228822882286
-0.17087758775877587,-0.0002433888081867508,0.0001587535814557839,0.00010452042631214908,0.1678186153525544,1973.6992108168456,2.0433999731581093e-09,8.58504735487466e-08,39.658244824482445
-0.17086958695869586,-0.00024367846746997657,0.00015897829494448956,0.00010465995585295929,0.1679257553577296,1971.1552251129697,2.0457567156322697e-09,8.58676496950483e-08,39.65826082608261
-0.17086158615861585,-0.00024382823926316632,0.0001590651417604505,0.0001047429420366619,0.16785318947553507,1969.9141975726116,2.0469365582667588e-09,8.587426744997633e-08,39.65827682768277
-0.17085358535853587,-0.0002440234954974585,0.00015923933740502605,0.00010484313940906098,0.16799934293689034,1968.0933791245604,2.048436115419612e-09,8.587181079796127e-08,39.65829282928293
-0.17084558455845586,-0.00024422061740381196,0.00015940406789738404,0.00010494012956185905,0.16811250845101935,1966.31770577616,2.0499482946295313e-09,8.587194531243115e-08,39.65830883088309
-0.17083758375837585,-0.0002444223523951905,0.00015954380945792934,0.00010504404449429572,0.1681130283337721,1964.597148603084,2.0515591046290934e-09,8.588123181832159e-08,39.658324832483245
-0.17082958295829584,-0.00024462530933533344,0.00015962579414896538,0.00010513327012118268,0.16792209523181786,1963.154057753842,2.0529311403018895e-09,8.589530130464736e-08,39.65834083408341
-0.17082158215821583,-0.0002448819921738732,0.0001597692663519723,0.0001052542428712222,0.16781479043373013,1961.1476974854045,2.054886454064796e-09,8.591617765187488e-08,39.65835683568357
-0.17081358135813582,-0.00024503209807846815,0.0001599007534132113,0.00010533682332503069,0.1679083893484917,1959.748049615533,2.0560714066435763e-09,8.591238132219631e-08,39.65837283728373
-0.1708055805580558,-0.0002452141769140326,0.00016003823640176051,0.00010543647525174116,0.16794118280130574,1958.1393337242318,2.0575868232664684e-09,8.591855223883857e-08,39.65838883888389
-0.1707975797579758,-0.00024539362340192383,0.00016023321511937638,0.00010553594462714422,0.16819181461002997,1956.3239597386623,2.0591198216045693e-09,8.59126643052517e-08,39.658404840484046
-0.1707895789578958,-0.00024565896239892027,0.00016036681952691367,0.00010565089588565613,0.16804361089449962,1954.3591556236927,2.0609390886286934e-09,8.593119710682004e-08,39.65842084208421
-0.17078157815781578,-0.0002458843834745039,0.00016049778008486726,0.00010575686670244444,0.16796844908904063,1952.5947856166717,2.0626098578866e-09,8.594507124636886e-08,39.65843684368437
