slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
-0.2,-0.2,2.1696477678629655,2.1696477678629655,0.0105545161332901,26.822736405786095,20.55034954938092,-47.37308595563115,0.05,10.389858104841004,0.0166464841364144
-0.2,-0.1333333333333333,2.0627383757477635,2.0627383757477635,0.0104508154650645,19.772780035090328,28.070376479551193,-47.84315651450345,0.05,14.68894231272922,0.0139246589484649
-0.2,-0.05,1.9446662008155715,1.9446662008155715,0.0105580171881158,9.516854185052082,37.84052278171666,-47.35737696691508,0.3032511361276176,23.331617361145895,10.650092346060116
-0.2,-0.15,2.064847396415548,2.064847396415548,0.0104528031627148,19.92558152385096,27.908477169664383,-47.834058694076546,0.05,14.59329493485147,0.0139795033687878
-0.2,-0.1666666666666666,2.0722318920579643,2.0722318920579643,0.0104600249153653,20.45491175557691,27.346121611333675,-47.80103336727491,0.05,14.265124997926126,0.0141723428520035
-0.2,0.2,1.878662529976573,1.878662529976573,0.0106308050266596,1.3086730621639973,45.72445366237046,-47.033126724026346,0.5,24.82840417299778,21.538401151776913
-0.2,-0.0333333333333333,1.9192359872275004,1.9192359872275004,0.0105622119886405,6.756425073529215,40.5821438303597,-47.33856890355893,0.3215187618102695,25.380728046537577,13.056560189744438
-0.2,0.1833333333333333,1.8786632135340195,1.8786632135340195,0.0106308041828518,1.3087818655440344,45.72434859187891,-47.033130457537794,0.5,24.828071348710164,21.53866983033815
-0.2,0.1666666666666666,1.8786644572353033,1.8786644572353033,0.0106308062797626,1.3089793779965575,45.72414180215288,-47.03312118038079,0.5,24.827584003358936,21.53901627837006
-0.2,0.1499999999999999,1.878667237486849,1.878667237486849,0.0106308113711248,1.3094208494291095,45.723677805543694,-47.033098654874514,0.5,24.82681877011047,21.53945772791877
-0.2,-0.0166666666666666,1.9070088535787568,1.9070088535787568,0.0105631338561433,5.2882050271554135,42.04623253775465,-47.334437564265286,0.3384601099980629,26.441485667847196,14.796884037979732
-0.2,0.1333333333333333,1.878674808975055,1.878674808975055,0.0106308192606341,1.3106237761138289,45.72243997389977,-47.03306374996165,0.5,24.825416315379393,21.54002580200061
-0.2,0.1166666666666666,1.878698565847112,1.878698565847112,0.0106308477098869,1.314397012808577,45.718540871850585,-47.0329378845868,0.5,24.822143809817355,21.540797582783345
-0.2,0.0999999999999999,1.8787794033420844,1.8787794033420844,0.0106309404031687,1.3272287572830663,45.70529903799988,-47.03252779490058,0.5,24.81276586830559,21.542143213035725
-0.2,0.0833333333333333,1.879065853331947,1.879065853331947,0.01063126102337,1.3726009350321533,45.658508441701784,-47.03110937622168,0.5,24.78234525286849,21.545474144922853
-0.2,0.0,1.9011808412424744,1.9011808412424744,0.0105633569179441,4.5459453778341725,42.78749264614008,-47.33343802385551,0.356289365053663,26.94198319505437,16.0966572297669
-0.2,-0.1833333333333333,2.097378191389186,2.097378191389186,0.0104845592208052,22.201224347847244,25.48795260949803,-47.68917695720299,0.05,13.18924406398391,0.0148211670799153
-0.2,0.0666666666666666,1.880099827918936,1.880099827918936,0.0106324012349282,1.5351231114927586,45.49094268091328,-47.02606579146659,0.5,24.6782693248798,21.555851155946492
-0.2,0.0499999999999999,1.883852323410382,1.883852323410382,0.010636412172542,2.1093811569383973,44.898951341906546,-47.008332498540454,0.5,24.32113583111669,21.589814627527776
-0.2,0.0166666666666666,1.898194230839921,1.898194230839921,0.0105641520733386,4.15288871491402,43.17698655866404,-47.32987527315582,0.3784777918794149,27.138251116728707,17.11042693175921
-0.2,-0.1166666666666666,2.062068397152831,2.062068397152831,0.0104503131654758,19.72385489039494,28.121601229259777,-47.84545612053021,0.05,14.720877095916876,0.0139087653844877
-0.2,-0.1,2.0606791024132813,2.0606791024132813,0.0104555094232754,19.61048078430821,28.211196740689847,-47.82167752510227,0.142518988678265,14.901761079720572,0.1074143879140164
-0.2,0.0333333333333333,1.8951905481085765,1.8951905481085765,0.0106016895273085,3.735322951390202,43.42697120126928,-47.16229415226396,0.4622866543882276,25.52895868916141,19.674882684609425
-0.2,-0.0833333333333333,2.0425607868541884,2.0425607868541884,0.010494128578302,18.16683354533739,29.478856734149105,-47.645690280460954,0.2321443307767259,16.426489528836278,1.90763093376082
-0.2,-0.0666666666666666,1.9907482801655816,1.9907482801655816,0.0105416841878255,13.86182488128982,33.56892632400836,-47.43075120575715,0.2786673344570759,20.018447770420625,6.927797113634171
-0.1833333333333333,0.0666666666666666,1.880074587442492,1.880074587442492,0.0106332151048367,1.5310576274723005,45.49140877361895,-47.02246640057133,0.5,24.67592500870928,21.553549841849232
-0.1833333333333333,-0.1666666666666666,2.072213403261663,2.072213403261663,0.0104604148498468,20.45279852571379,27.34645295499397,-47.799251480638866,0.05,14.257526960576104,0.01389783530139
-0.1833333333333333,0.2,1.878637883637684,1.878637883637684,0.0106316154916526,1.3046537726307932,45.72488754167852,-47.02954131383377,0.5,24.825860255074804,21.536295097186585
-0.1833333333333333,-0.0833333333333333,2.0424162825061365,2.0424162825061365,0.0104935118656089,18.156760560955213,29.491729897123832,-47.6484904580396,0.2322926806137145,16.384388316613226,1.9116722825635672
-0.1833333333333333,-0.0333333333333333,1.9192104783230952,1.9192104783230952,0.0105622817062561,6.7534296433424,40.58482679588285,-47.33825644034407,0.3215126292680051,25.35387632055552,12.70287253230066
-0.1833333333333333,0.1833333333333333,1.8786385669926808,1.8786385669926808,0.0106316171039241,1.3047622644914725,45.72477191780853,-47.029534181900296,0.5,24.82550342714676,21.536577058724756
