slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1
0.1,-0.2,1940906.270259362,1.1474712849947484,1940906.270259362,6.4083138795467676e-09,3.071424110601129e-07,2.0167250625036107e-07,0.3423203986447237
0.1,-0.1833333333333333,0.1125941898052016,0.1937155189799933,0.1125941898052016,-4.440726509384604,2.82864309283638,1.612083354899564,0.05
0.1,-0.1625,0.0250887962799396,0.235284095032692,0.0250887962799396,-19.929214387512857,13.280250112627469,6.648964291820981,0.0500024021688087
0.1,-0.1875,0.1757560379579179,0.19317056164222,0.1757560379579179,-2.8448524683671508,1.8110109405380503,1.033841545865311,0.05
0.1,-0.1916666666666666,0.3084207495765597,0.1944344883910944,0.3084207495765597,-1.6211620062891683,1.0334679901865087,0.5876940085497004,0.0500024021688087
0.1,-0.1,0.0084437678197796,0.3641948558571684,0.0084437678197796,-59.21527104429799,44.8570275958394,14.35824342871119,0.2526689037218983
0.1,-0.1583333333333333,0.0205210349748862,0.2538908510714293,0.0205210349748862,-24.36524280553661,16.55686332204685,7.808379504540227,0.0500062562412344
0.1,-0.1041666666666666,0.0085909196428641,0.3490835488282379,0.0085909196428641,-58.20098673326592,43.46678676688536,14.734199928924212,0.2421789380715689
0.1,-0.1083333333333333,0.0087727145247078,0.3324851027587162,0.0087727145247078,-56.99490150374464,41.89709288944119,15.097808555897078,0.2273404218985355
0.1,-0.1125,0.0089933903178872,0.3146206218212485,0.0089933903178872,-55.59638604935421,40.16674188769353,15.429644160373954,0.2103131323767052
0.1,-0.1541666666666666,0.0172851608590538,0.2763365974368439,0.0172851608590538,-28.92654592551507,20.115505084440898,8.811040908260665,0.05
0.1,-0.1166666666666666,0.0092572998928154,0.2961201733653473,0.0092572998928154,-54.011429444992544,38.31509137866384,15.696338063749804,0.1924793313309867
0.1,-0.1208333333333333,0.0094549827507734,0.4751757303325221,0.0094549827507734,-52.88216945660257,44.20949266635689,8.67267678270322,0.05
0.1,-0.125,0.0097122085291886,0.4584862903691393,0.0097122085291886,-51.481596420948705,42.431068205278805,9.050528245367328,0.0500363458605207
0.1,-0.1291666666666666,0.010063288845594,0.4383288754264818,0.010063288845594,-49.68554591766092,40.242575395755225,9.4429705178414,0.0500062562412344
0.1,-0.15,0.0149693717021234,0.3020733574206374,0.0149693717021234,-33.40153546996923,23.835272906618535,9.566262580501656,0.050002411266765
