slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.13987398739873988,-0.06694062180625338,0.033660407272250836,0.03328021478634691,0.004016047023240866,-0.13388124386485112,8.995945870375756e-05,8.52566014333211e-05,4.702857270436467e-06,-0.23974797479747975
-0.13985398539853985,-0.066847384127243,0.0336136718420903,0.033233712607113386,0.004019181231015889,-0.1336947685764467,8.991221971673638e-05,8.521244062479643e-05,4.699779091939961e-06,-0.2397079707970797
-0.13983398339833986,-0.06675155136181843,0.033565631146885266,0.03318592063421111,0.004022316679121582,-0.1335031031429148,8.986134191846098e-05,8.516482957880111e-05,4.696512339659872e-06,-0.2396679667966797
-0.13981398139813983,-0.06665591549675298,0.03351768852256498,0.03313822674132538,0.004025449155053088,-0.13331183076064335,8.981057775701241e-05,8.511732458992428e-05,4.693253167088126e-06,-0.23962796279627965
-0.1397939793979398,-0.06656303577905476,0.03347113275431468,0.033091903378396736,0.004028597256695726,-0.13312607191176618,8.97633794286241e-05,8.507319749632976e-05,4.690181932294338e-06,-0.2395879587958796
-0.13977397739773978,-0.06646921876971135,0.033424105103364354,0.03304511435432511,0.004031744822840837,-0.1329384382274008,8.971477067122718e-05,8.502773207080782e-05,4.687038600419356e-06,-0.23954795479547955
-0.13975397539753975,-0.0663748275697742,0.0333767876213642,0.03299803978157212,0.004034890570453525,-0.13274965497271052,8.9665238000462e-05,8.4981389398762e-05,4.683848601700007e-06,-0.2395079507950795
-0.13973397339733973,-0.06628349938310407,0.0333310110096221,0.032952488208461084,0.004038049318846553,-0.13256699860118726,8.96196977680102e-05,8.49388290174945e-05,4.680868750515701e-06,-0.23946794679467945
-0.13971397139713973,-0.06619110360793456,0.03328469748096552,0.032906406382368525,0.0040412107745615425,-0.1323822074712686,8.957257077763076e-05,8.489476321091998e-05,4.6778075667107784e-06,-0.23942794279427945
-0.1396939693969397,-0.06609419008759687,0.03323611099770574,0.03285807914805705,0.0040443628106617184,-0.13218838023335966,8.951918031952158e-05,8.48447594279833e-05,4.674420891538281e-06,-0.2393879387938794
-0.13967396739673968,-0.06600072622460118,0.033189259232898394,0.03281146690190195,0.004047523935097092,-0.13200145235940153,8.947030972564226e-05,8.479903786583139e-05,4.6712718598108834e-06,-0.23934793479347935
-0.13965396539653965,-0.06591013701385862,0.033143853354445696,0.03276628388464742,0.00405069606223515,-0.13182027425295173,8.942519146291703e-05,8.475687119602443e-05,4.668320266892601e-06,-0.2393079307930793
-0.13963396339633966,-0.06581649375488041,0.033096911054485645,0.032719582882299925,0.004053866957406761,-0.13163298769166598,8.93757842496027e-05,8.471063789606574e-05,4.6651463535369515e-06,-0.2392679267926793
-0.13961396139613963,-0.06572413153568846,0.033050612458879414,0.03267351912181926,0.004057037339941266,-0.13144826311638713,8.932796938687377e-05,8.466591224362109e-05,4.662057143252687e-06,-0.23922792279227925
-0.1395939593959396,-0.06562870615489658,0.03300277322269096,0.03262593267232483,0.004060212736193735,-0.13125741204991237,8.927584084405531e-05,8.461709648665541e-05,4.6587443573998985e-06,-0.2391879187918792
-0.13957395739573958,-0.0655367242395215,0.032956665708439914,0.032580058489481534,0.004063393791182016,-0.13107344843744295,8.922824759840503e-05,8.457257776663877e-05,4.6556698317662545e-06,-0.23914791479147915
-0.13955395539553955,-0.06544472892254305,0.032910551525134224,0.03253417788638857,0.004066581932551287,-0.13088945833406584,8.918049017461194e-05,8.452790188843996e-05,4.6525882861719886e-06,-0.2391079107910791
-0.13953395339533953,-0.0653509238278076,0.03286352589667274,0.032487397747958724,0.004069762888917069,-0.13070184747243907,8.913011805566627e-05,8.448074615234304e-05,4.649371903323232e-06,-0.23906790679067905
-0.13951395139513953,-0.06525700277842361,0.03281644280048113,0.03244056056180811,0.004072955676436197,-0.13051400614071285,8.907943736501231e-05,8.443329635631729e-05,4.6461410086950185e-06,-0.23902790279027905
-0.1394939493949395,-0.06516695363896474,0.03277130567951758,0.03239564782408033,0.00407614906256519,-0.13033390714256265,8.903389455470429e-05,8.43907149323944e-05,4.6431796223098996e-06,-0.238987898789879
