slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.14962746274627464,-0.008192491599558593,0.004297512508713908,0.003894915012174982,0.03474882092190579,61.031732451584375,9.224726304341279e-06,3.376721266335587e-07,39.70074507450745
-0.14961946194619463,-0.008188587491815724,0.004295515864015442,0.003893051993687502,0.0347538488798654,61.06066521677041,9.220846533451608e-06,3.3753808399825027e-07,39.70076107610761
-0.14961146114611462,-0.008186192596838282,0.004294269112861571,0.0038918998150376805,0.0347558472585513,61.07854376957579,9.218654332143394e-06,3.374658876536716e-07,39.70077707770777
-0.1496034603460346,-0.008182938363205494,0.00429252859326823,0.00389034020691148,0.03475403662331651,61.1030051873808,9.215493238588008e-06,3.3735821344799263e-07,39.70079307930793
-0.1495954595459546,-0.008179599126933113,0.0042907855797977845,0.0038887432573853076,0.03475559772978957,61.12795267532004,9.212247139003533e-06,3.372474232487123e-07,39.700809080908094
-0.1495874587458746,-0.008176432402592582,0.004289138494954159,0.0038872279543902266,0.0347576618378772,61.151611357437524,9.209192569211363e-06,3.3714367900396355e-07,39.70082508250825
-0.14957945794579458,-0.008173368624397881,0.00428749030108122,0.0038857563089176317,0.03475541802263614,61.174743863536264,9.206241749905389e-06,3.370437008413604e-07,39.70084108410841
-0.14957145714571457,-0.008169493807770323,0.004285549087171603,0.003883905554552536,0.0347640715040196,61.20344911369989,9.202390809521844e-06,3.369108491004945e-07,39.70085708570857
-0.14956345634563456,-0.008166193321784476,0.004283783783847639,0.0038823245904993087,0.03476216067332008,61.22835706842634,9.199180643322898e-06,3.368014286604464e-07,39.70087308730873
-0.14955545554555455,-0.008163162557877968,0.004282152926762706,0.0038808710309918837,0.03475971041618676,61.25129092715471,9.196271666828717e-06,3.3670305286918217e-07,39.70088908890889
-0.14954745474547454,-0.008159355766295562,0.004280231360482389,0.003879052012292439,0.03476703925174766,61.27961967158042,9.192493877935299e-06,3.365728794536241e-07,39.70090509050905
-0.14953945394539453,-0.008156193606495776,0.0042786343696263884,0.0038775371697472583,0.034773396030327836,61.30318878088733,9.189439577532929e-06,3.364692241123151e-07,39.70092109210921
-0.14953145314531455,-0.008152875639694912,0.004276825535782791,0.0038759470625355785,0.0347685784447353,61.32844186278376,9.186208841017162e-06,3.363591103845275e-07,39.70093709370937
