pH1,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux
-0.1693765376537654,-0.24499859173413086,0.12369350969544968,0.12130508372995852,0.0068933955277342895,2.04082805021504,0.0005474249703113199,0.0005361014033387197,1.1323566972600235e-05
-0.16933093309330935,-0.24493327615503802,0.12365928131615078,0.12127399679062978,0.006886164630354977,2.041372270264303,0.0005466687555650601,0.0005353490593124825,1.131969625257761e-05
-0.1692853285328533,-0.24484965921541857,0.12361581627845908,0.1212338470387897,0.006878941989740023,2.042069396437221,0.000545872747851783,0.0005345577677337876,1.1314980117995382e-05
-0.16923972397239725,-0.24477840245793914,0.12357859068249866,0.12119981454286655,0.00687172039023656,2.0426638631218927,0.0005451053607577692,0.0005337945256663872,1.1310835091381968e-05
-0.1691941194119412,-0.24469780637646465,0.12353665225436572,0.12116115569695451,0.006864506671738962,2.043336660001667,0.0005443182301563752,0.0005330119713836152,1.1306258772760066e-05
-0.1691485148514852,-0.24462416261047792,0.123498224786033,0.12112593713970954,0.006857297593743943,2.043951813116464,0.0005435476258812662,0.0005322456222219713,1.130200365929489e-05
-0.16910291029102914,-0.2445473557444302,0.12345820540157604,0.12108915037859491,0.006850104212554567,2.044593769748215,0.0005427710434536974,0.0005314734408414399,1.1297602612257448e-05
-0.1690573057305731,-0.24446603774384812,0.12341591035642807,0.1210501275866982,0.006842917955921175,2.045273872848185,0.0005419855154035491,0.0005306925222157145,1.1292993187834571e-05
-0.16901170117011705,-0.24439654508104525,0.12337958909172642,0.12101695780003463,0.006835745600435048,2.0458554272195695,0.0005412272517245076,0.0005299383214915782,1.128893023292937e-05
-0.168966096609661,-0.24431926388616887,0.12333933663021668,0.12097992957620729,0.006828576269153795,2.046502554373902,0.000540452777489997,0.0005291682697938565,1.1284507696140488e-05
-0.16892049204920495,-0.24424507049579347,0.12330064132043361,0.12094442813607076,0.0068214040807549154,2.047124226699135,0.0005396861799960886,0.0005284059522263171,1.128022776977147e-05
-0.1688748874887489,-0.24416136788143206,0.12325715589640396,0.12090421575281729,0.006814263639226743,2.047825995080918,0.0005388996321534138,0.0005276241233419748,1.127550881143895e-05
-0.16882928292829286,-0.24408660577304886,0.12321817863885798,0.1208684283287953,0.006807110013589259,2.048453241393152,0.0005381338788429411,0.0005268626758989637,1.1271202943977435e-05
-0.1687836783678368,-0.2440128753770523,0.12317972462728477,0.12083314986127669,0.006799964661871779,2.0490722062829003,0.0005373714367647985,0.0005261044918402896,1.1266944924508877e-05
-0.16873807380738076,-0.2439358278771664,0.12313960111519151,0.12079622645298382,0.00679283616895425,2.0497194064024367,0.0005366027277361845,0.0005253401940923455,1.126253364383907e-05
-0.16869246924692471,-0.24385460877068965,0.12309737485879424,0.12075723541844896,0.006785717422083345,2.0504020858004703,0.000535825900463409,0.0005245679704716031,1.1257929991805822e-05
-0.16864686468646867,-0.2437836983303896,0.12306035112393943,0.12072334661867301,0.00677859817803675,2.0509985041130046,0.0005350727646372082,0.0005238189622559467,1.1253802381261462e-05
-0.16860126012601262,-0.24369699759064645,0.1230153626074042,0.12068163667949827,0.0067714967577299275,2.051728183782363,0.0005342860230142272,0.000523037077025657,1.1248945988570157e-05
-0.16855565556555657,-0.24362386038482953,0.12297721843788878,0.1206466410024778,0.0067643912466392305,2.052344134845326,0.0005335300751137786,0.000522285359258996,1.1244715854782676e-05
-0.16851005100510053,-0.24355143253796996,0.12293943600651858,0.1206119945837163,0.006757298020088511,2.0529544695712483,0.0005327767022539501,0.0005215361835762926,1.1240518677657462e-05
-0.16846444644464448,-0.24347135675469644,0.12289779741634277,0.12057355887717791,0.006750218399589712,2.0536296636211904,0.000532007634226064,0.0005207716655939976,1.1235968632066361e-05
-0.16841884188418843,-0.24339530657861985,0.1228581913077278,0.120537114322399,0.0067431426638952735,2.054271333341116,0.000531248406595562,0.0005200168021397349,1.123160445582709e-05
-0.16837323732373238,-0.24331998192123194,0.12281895237059359,0.12050102702507282,0.006736071230818486,2.0549072815432092,0.000530491792539353,0.0005192645186456708,1.1227273893682214e-05
-0.16832763276327634,-0.24324495253560485,0.12277986741009528,0.12046508394636057,0.0067290156162476775,2.0555411160636825,0.0005297368488886988,0.0005185138918011732,1.1222957087525517e-05
-0.1682820282028203,-0.24316279373709904,0.12273718571343295,0.1204256079227195,0.00672196722999044,2.0562356288946546,0.0005289674220735205,0.0005177491104957071,1.1218311577813517e-05
-0.16823642364236424,-0.24309058953043916,0.12269952828768993,0.1203910595198201,0.006714920240522762,2.0568463910417707,0.0005282206834820153,0.0005170065581655046,1.1214125316510698e-05
-0.1681908190819082,-0.24301136344752194,0.1226583316899621,0.12035303184792978,0.006707888585306246,2.0575169523502783,0.0005274597123113102,0.0005162500968782048,1.1209615433105415e-05
-0.16814521452145215,-0.2429314438005008,0.12261678713094426,0.12031465819089693,0.006700865722472849,2.058193828728904,0.0005266982778013556,0.0005154932041917809,1.1205073609574686e-05
-0.1680996099609961,-0.2428577432167316,0.12257837993853826,0.12027936253127547,0.006693839682479313,2.058818443036725,0.0005259513560192839,0.0005147505372112341,1.1200818808049886e-05
-0.16805400540054008,-0.24278412321548615,0.1225400178379843,0.1202441047162559,0.006686828264912767,2.059442743037681,0.0005252056204019614,0.0005140090525972982,1.1196567804663145e-05
-0.16800840084008403,-0.2427024203920638,0.1224975794848504,0.12020484166292977,0.006679828156407048,2.060136023422659,0.000524443427885405,0.0005132514835876846,1.119194429772042e-05
-0.16796279627962798,-0.24262658827493055,0.1224581031728107,0.12016848411380687,0.006672826644708696,2.060779919354001,0.0005236949563360062,0.0005125073646557712,1.1187591680234963e-05
-0.16791719171917194,-0.2425525106650923,0.12241951736199752,0.12013299333985206,0.006665841705664496,2.0614092948000686,0.0005229512844855353,0.0005117679643867143,1.1183320098821054e-05
-0.1678715871587159,-0.24247276196415157,0.12237806910792415,0.12009469184531785,0.006658857404506956,2.0620872917520296,0.0005221964084022684,0.0005110176212109087,1.1178787191359816e-05
-0.16782598259825984,-0.24239758615847506,0.1223389342800516,0.12005865283707373,0.0066518916169795855,2.062726807371722,0.0005214524035456076,0.0005102779382654089,1.1174465280198635e-05
-0.1677803780378038,-0.24231961185647322,0.12229838522281256,0.12002122596782461,0.006644921303346601,2.063390564454567,0.0005207033973717606,0.0005095333828104349,1.1170014561325698e-05
-0.16773477347734775,-0.242242212605575,0.12225813335543023,0.1199840815790798,0.006637973681514058,2.0640498293771525,0.0005199566472392347,0.0005087910568602774,1.1165590378957265e-05
-0.16768916891689173,-0.242172040529681,0.12222152728137559,0.11995051479420682,0.006631022831225332,2.0646479143939334,0.0005192264117349208,0.0005080649122740387,1.1161499460882142e-05
-0.16764356435643568,-0.24209009398990133,0.12217898177149777,0.11991111419538059,0.006624081619684381,2.0653467877098914,0.0005184719441626994,0.0005073150780593323,1.115686610336708e-05
-0.16759795979597963,-0.24201900328137071,0.12214191677090014,0.11987708807616748,0.006617148680716844,2.0659534648251268,0.0005177417363541039,0.000506589003057546,1.1152733296557944e-05
-0.1675523552355236,-0.24193853924157338,0.1221001234864616,0.11983841772793546,0.0066102220998624905,2.0666405589156507,0.0005169924861030757,0.0005058443175036172,1.1148168599458534e-05
-0.16750675067506754,-0.24185838228176237,0.12205848600514457,0.11979989728712415,0.006603299763095543,2.0673254912165198,0.0005162449201631491,0.0005051013018506908,1.1143618312458301e-05
-0.1674611461146115,-0.24177681392588113,0.12201613991652493,0.11976067552549186,0.006596390033138444,2.0680229436126902,0.0005154953690578045,0.000504356365846096,1.1139003211708478e-05
-0.16741554155415544,-0.2417085774325045,0.12198052185790687,0.11972805502066697,0.006589483054050767,2.0686067738434066,0.0005147752418012092,0.0005036402395584847,1.1135002242724587e-05
-0.1673699369936994,-0.2416312797988951,0.12194033438622398,0.11969094444088868,0.006582586845558092,2.069268521118538,0.0005140368061675171,0.0005029062219649541,1.1130584202562968e-05
-0.16732433243324335,-0.2415564750195358,0.12190140743621214,0.11965506663059977,0.006575699601413038,2.0699093284317414,0.0005133046758376411,0.0005021783946776246,1.1126281160016489e-05
-0.1672787278727873,-0.2414783471180897,0.12186080571557767,0.11961754056464113,0.0065688208452540425,2.0705790263792263,0.0005125664868921018,0.0005014446616104921,1.112182528160972e-05
-0.16723312331233126,-0.24140327563631558,0.12182175050417499,0.11958152650743381,0.006561955612645841,2.0712229246176515,0.0005118357868033967,0.000500718276634243,1.1117510169153696e-05
-0.1671875187518752,-0.2413247581008875,0.12178095529549893,0.1195438033577243,0.006555089159495994,2.0718968222016416,0.000511098783055186,0.0004999857465182211,1.1113036536964897e-05
-0.16714191419141916,-0.2412390699456779,0.12173654515397914,0.1195025262903826,0.006548234032339117,2.0726327562093454,0.000510347618922742,0.0004992393859046295,1.1108233018112492e-05
-0.1670963096309631,-0.2411702220385621,0.12170063254152552,0.11946958886779946,0.006541380181517058,2.073224448797526,0.0005096330815558065,0.0004985288765116282,1.1104205044178286e-05
-0.16705070507050707,-0.24109244171640398,0.12166021583533393,0.11943222474658,0.006534537524550361,2.0738933067198912,0.000508900651327082,0.0004978008852501089,1.1099766076973128e-05
-0.16700510051005102,-0.24101602678247502,0.1216204938418528,0.11939553482857912,0.006527713642746511,2.0745508284929755,0.00050817209994252,0.0004970767099514341,1.1095389991085937e-05
-0.16695949594959497,-0.24093885420873562,0.12158038670153815,0.11935846778229542,0.006520882404803414,2.0752153128502258,0.000507442948136282,0.0004963519688914287,1.1090979244853347e-05
-0.16691389138913892,-0.24085245492251772,0.12153562916032712,0.11931682791261333,0.006514068577250125,2.0759597319809533,0.0005066953810218067,0.0004956092369610259,1.1086144060780739e-05
-0.16686828682868288,-0.24077792443753765,0.1214968621664454,0.11928106527540727,0.006507261872310966,2.076602321614936,0.0005059737932844266,0.0004948919377958639,1.108185548856275e-05
-0.16682268226822683,-0.24070268103628223,0.12145773449729802,0.11924494770098315,0.006500453348746312,2.0772514732303735,0.0005052516907009288,0.0004941741565266217,1.107753417430702e-05
-0.16677707770777078,-0.2406308257851748,0.12142032025420235,0.11921050630958341,0.006493658575546509,2.0778717670921028,0.000504537673562252,0.0004934643046935882,1.1073368868663774e-05
-0.16673147314731473,-0.24055124951189555,0.12137901370411441,0.11917223831609491,0.006486874811880835,2.078559136182891,0.0005038084543272599,0.0004927396057119038,1.106884861535611e-05
-0.1666858685868587,-0.24047309132873806,0.12133842113704674,0.11913467051135895,0.006480088906653147,2.0792347156387008,0.000503083200420573,0.0004920188068022166,1.1064393618356406e-05
-0.16664026402640264,-0.2403997973660239,0.12130028635498746,0.11909951050387746,0.006473314641867746,2.079868643841369,0.0005023691049723705,0.0004913089421456913,1.1060162826679258e-05
-0.16659465946594662,-0.240317289787086,0.12125750866463392,0.11905978412288598,0.006466558973049056,2.0805827051464325,0.0005016367467050387,0.0004905812384245139,1.1055508280524847e-05
-0.16654905490549057,-0.24024464195022688,0.12121970534247595,0.11902494016994414,0.006459804156351929,2.0812118523615153,0.0005009259563021346,0.0004898746489717872,1.1051307330347443e-05
