slopeL,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
-0.2,2.494354230850423,0.012299639913712414,40.65159659263751,-6.788052785966393,-33.86354380554265,0.19999999999999998,3.7909582171254854
-0.19595959595959597,2.494237348418881,0.01231152230400535,40.612361953406214,-6.799289964293642,-33.81307198786189,0.19999999999999998,3.7382377844676697
-0.19191919191919193,2.4941123259819458,0.012324550674357709,40.569430336266386,-6.811134762929598,-33.75829557185357,0.19999999999999998,3.6849690636276264
-0.1878787878787879,2.49397853281605,0.012338845993782302,40.52242813232328,-6.823616332506184,-33.69881179676198,0.19999999999999998,3.631122277615713
-0.18383838383838386,2.4938352732098075,0.012354558139377718,40.470892958656584,-6.836757720366556,-33.63413523662991,0.19999999999999998,3.57666509157428
-0.17979797979797982,2.4936817793881296,0.01237186864108671,40.41426679334231,-6.850575388750691,-33.56369140571293,0.19999999999999998,3.5215624869657196
-0.17575757575757578,2.4935172042043394,0.012390967865570573,40.35197293945982,-6.865092963231479,-33.4868799753858,0.19999999999999998,3.465776678226637
-0.1717171717171717,2.493340614203037,0.01241207832116933,40.28334232841673,-6.880329445089995,-33.403012880299976,0.19999999999999998,3.4092671357642983
-0.1676767676767677,2.4931509825609837,0.012435452567172501,40.207623913461994,-6.896301452806032,-33.31132245831307,0.19999999999999998,3.351990716278091
-0.16363636363636364,2.492947183225063,0.012461372208203075,40.123992098124454,-6.913024726714497,-33.2109673692067,0.19999999999999998,3.2939019848476274
-0.15959595959595962,2.492727986777415,0.01249015823897574,40.03151845283617,-6.930509138566762,-33.10100931068241,0.19999999999999998,3.234953758427966
-0.15555555555555556,2.4924920589052375,0.012522158393380714,39.92921861468269,-6.94876609576032,-32.98045251621001,0.19999999999999998,3.1750979541617723
-0.15151515151515152,2.4922379626037703,0.012557793436893514,39.81591212882916,-6.967782711197938,-32.848129415188176,0.19999999999999998,3.114286816037644
-0.14747474747474748,2.491964165965287,0.012597497480262305,39.69042270505779,-6.987554062449334,-32.70286863982833,0.19999999999999998,3.052474591471279
-0.14343434343434344,2.491669057040694,0.012641782709881236,39.55138381044755,-7.0080454442730655,-32.54333836509989,0.19999999999999998,2.9896197401839433
-0.1393939393939394,2.491350967570864,0.01269121355167929,39.397335643308026,-7.029203682480492,-32.36813195824175,0.19999999999999998,2.925687720078674
-0.13535353535353536,2.491008208219013,0.01274639519263019,39.22677686162861,-7.050958984912743,-32.175817874920845,0.19999999999999998,2.860654387675385
-0.13131313131313133,2.490639116290205,0.012808013847903478,39.03805897959319,-7.073196453944856,-31.96486252472667,0.19999999999999998,2.794509982584889
-0.1272727272727273,2.4902421180133874,0.0128768365267175,38.82941271915459,-7.095748342666177,-31.733664374469456,0.19999999999999998,2.7272635907173965
