,slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
0,0.0222222222222222,0.0141414141414141,2.3545737675459724,-9.633541887184451,-4.816770943731967,4.815435538934306,0.0013354045181744,2.324267338724894,0.0303064288210782,0.4896414141414141
1,0.0222222222222222,0.0181818181818181,2.408862829391642,-9.857448074203626,-4.9287240368559875,4.924750700213199,0.0039733371344332,2.378889456036871,0.0299733733547711,0.4936818181818181
2,0.0222222222222222,0.0222222222222222,2.4585013904112136,-10.05346957234236,-5.026734786085895,5.0223797199529265,0.0043550663035319,2.428881734492959,0.0296196559182546,0.4977222222222222
3,0.0222222222222222,0.0262626262626262,2.503950358150257,-10.225916939354846,-5.112958469703351,5.10986476925083,0.0030937004006574,2.474691428634821,0.0292589295154361,0.5017626262626262
4,0.0222222222222222,0.0303030303030303,2.545382093315672,-10.377502017571153,-5.188751008654953,5.188056834466089,0.0006941744501061,2.5164820214748493,0.0289000718408226,0.5058030303030303
5,0.0262626262626262,-0.002020202020202,2.0745239587712403,-8.62181154206383,-4.310905770760115,4.290669900946188,0.020235870357522,2.0439101646733584,0.0306137940978818,0.4734797979797979
6,0.0262626262626262,0.002020202020202,2.1464245626104863,-8.966582420791505,-4.483291210459351,4.448169058494795,0.0351221518373549,2.116012263062524,0.0304122995479627,0.4775202020202019
7,0.0262626262626262,0.006060606060606,2.2123785805756464,-9.266501859232118,-4.633250929486355,4.58842747449086,0.0448234552548993,2.1822362626352505,0.0301423179403959,0.481560606060606
8,0.0262626262626262,0.01010101010101,2.273047312441917,-9.528040522610963,-4.7640202607421935,4.713726220087764,0.0502940417809971,2.24322835754196,0.0298189548999572,0.4856010101010101
9,0.0262626262626262,0.0141414141414141,2.329086666459917,-9.757433547951289,-4.878716774044267,4.826281818470939,0.052434955436079,2.2996277290499663,0.0294589374099505,0.4896414141414141
10,0.0262626262626262,0.0181818181818181,2.380868360503934,-9.959357409995302,-4.979678704746562,4.927631825779251,0.0520468794694881,2.3517923574531854,0.0290760030507483,0.4936818181818181
11,0.0262626262626262,0.0222222222222222,2.4286383373643954,-10.137528068786427,-5.068764034367716,5.018948473411086,0.0498155610076204,2.3999561078270903,0.028682229537305,0.4977222222222222
12,0.0262626262626262,0.0262626262626262,2.472752779201216,-10.295675592618517,-5.147837796342225,5.101524101950098,0.0463136943261847,2.444462741749066,0.0282900374521501,0.5017626262626262
13,0.0262626262626262,0.0303030303030303,2.513251499223664,-10.435785790084182,-5.217892894912559,5.1758949201420705,0.0419979750295478,2.4853448683517394,0.0279066308719248,0.5058030303030303
14,0.0262626262626262,0.0343434343434343,2.550367655044879,-10.560266963406235,-5.280133481926953,5.242903485992834,0.0372299954864442,2.522827957086987,0.027539697957892,0.5098434343434344
15,0.0262626262626262,0.0383838383838383,2.584187408881649,-10.670581719278074,-5.335290859857976,5.303008027343829,0.0322828320762671,2.556993973446746,0.0271934354349028,0.5138838383838383
16,0.0262626262626262,0.0424242424242424,2.614822377008269,-10.768016456825265,-5.384008228117547,5.356650359915861,0.0273578687918483,2.587951757151276,0.0268706198569927,0.5179242424242424
17,0.0262626262626262,0.0464646464646464,2.6425450693505,-10.854285803950402,-5.427142901937092,5.404544142232506,0.0225987597807969,2.615970933941602,0.026574135408898,0.5219646464646465
18,0.0262626262626262,0.0505050505050505,2.6674167932868578,-10.930045547765694,-5.465022773682753,5.446923332133196,0.0180994419497446,2.6411133831925073,0.0263034100943504,0.5260050505050504
19,0.0262626262626262,0.0545454545454545,2.6897484368697744,-10.996827593669805,-5.49841379669101,5.484494824807843,0.013918972170949,2.66368905787946,0.0260593789903142,0.5300454545454545
20,0.0262626262626262,0.0585858585858585,2.7096283984718985,-11.055137386113122,-5.527568693079936,5.517481897057639,0.0100867959755449,2.683788351122446,0.0258400473494523,0.5340858585858586
21,0.0262626262626262,0.0626262626262626,2.727298643134598,-11.10602378948623,-5.553011894557631,5.5463991426412065,0.0066127522873914,2.7016541945307484,0.0256444486038491,0.5381262626262626
22,0.0262626262626262,0.0666666666666666,2.743043934162793,-11.150646140680093,-5.57532307020514,5.571831179118881,0.0034918913560674,2.7175722172114014,0.0254717169513914,0.5421666666666667
23,0.0262626262626262,0.0707070707070707,2.75695093551871,-11.189314073929523,-5.594657036958642,5.5939480649617614,0.0007089720091143,2.7316319073374316,0.0253190281812783,0.5462070707070708
24,0.0303030303030303,-0.0141414141414141,1.8280324671665729,-7.635998443306486,-3.817999221546727,3.804377757717567,0.0136214640421853,1.7976489925344712,0.0303834746321014,0.4613585858585858
25,0.0303030303030303,-0.0101010101010101,1.913967735572759,-8.099007276590795,-4.04950363820304,4.005883595767916,0.0436200426198372,1.8836123187055596,0.0303554168671992,0.4653989898989898
26,0.0303030303030303,-0.006060606060606,1.992462799966053,-8.501438002937757,-4.250719001150288,4.184673418267057,0.0660455835204065,1.962234388503392,0.0302284114626607,0.4694393939393939
27,0.0303030303030303,-0.002020202020202,2.0644844898502375,-8.850717396347875,-4.425358697839785,4.343598267910416,0.0817604305976684,2.0344685348602023,0.030015954990035,0.4734797979797979
28,0.0303030303030303,0.002020202020202,2.1308711887980594,-9.154293057144741,-4.577146528587141,4.4853703292938825,0.0917761992637131,2.101139307074369,0.0297318817236904,0.4775202020202019
29,0.0303030303030303,0.006060606060606,2.192442630281251,-9.419624466345832,-4.709812233103978,4.6126801841285605,0.0971320491132937,2.1630501714583454,0.0293924588229055,0.481560606060606
