slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.0333333333333333,0.0333333333333333,0.0918355178647948,2.611990439026066,-10.889033167671077,-5.444516583774761,5.41355143276899,0.0309651511273241,0.4698941035459408,2.587976140093481,0.0240142989325854
0.0333333333333333,0.0499999999999999,0.089727417847651,2.6643481812062006,-11.144865460164128,-5.572432729906847,5.521629229892714,0.0508035003645606,0.4874549325289958,2.6402912775373695,0.024056903668831
0.0333333333333333,0.0666666666666666,0.0886536355925591,2.697792160552247,-11.279853254928806,-5.6399266272950594,5.58085699136663,0.059069636267116,0.5036709913718641,2.673787685206959,0.0240044753452875
0.0333333333333333,0.0833333333333333,0.0881000459194349,2.7184209995445534,-11.350731881734465,-5.675365940790187,5.611110559373277,0.0642553815709985,0.5216779897501723,2.6944384595260624,0.0239825400184905
0.0333333333333333,0.0999999999999999,0.0878110420627292,2.732760156160398,-11.388089430548316,-5.694044715407413,5.627861654969692,0.0661830601712041,0.5379315051173073,2.708815925161597,0.0239442309988003
0.0333333333333333,0.1166666666666666,0.0876600460416951,2.742904231384389,-11.407705621376865,-5.703852810552908,5.636629781755964,0.0672230290679843,0.5543306921442434,2.7189838128720094,0.0239204185123796
0.0333333333333333,0.1333333333333333,0.087580179479024,2.7507012877447203,-11.418108594302508,-5.709054297307282,5.641235443801332,0.0678188531938936,0.5714285129138214,2.72679415199646,0.02390713574826
0.0333333333333333,0.1499999999999999,0.0875383626872277,2.7572548473815117,-11.423562987726582,-5.711781494161649,5.643599334195006,0.0681821593699202,0.5902420672982653,2.73335396637893,0.0239008810025813
0.0333333333333333,0.1666666666666666,0.0875161196951691,2.76171906939839,-11.426466386799826,-5.7132331937966105,5.6450092251498205,0.0682239678533936,0.6041745003731153,2.737825876507723,0.023893192890667
0.0333333333333333,0.1833333333333333,0.0875049255363843,2.767453727986039,-11.427928129419444,-5.713964064676562,5.645519670097137,0.0684443946457407,0.6294422274455267,2.743557071012071,0.0238966569739684
0.0333333333333333,0.2,0.0874980170710088,2.770837982674722,-11.42883042924793,-5.714415214563069,5.645949857949372,0.0684653567354882,0.6458957245492813,2.7469421450173046,0.0238958376574167
0.0499999999999999,0.0,0.0964750199097687,2.3763629296010893,-10.365377492902116,-5.182688746587454,5.118289667305934,0.0643990790087246,0.4212741228928803,2.3555529954012107,0.0208099341998783
0.0499999999999999,0.0166666666666666,0.0919660196375208,2.470039589372666,-10.87358139388273,-5.436790696800358,5.330518418401422,0.1062722786809444,0.438334283823744,2.44897331250627,0.021066276866396
0.0499999999999999,0.0333333333333333,0.0897270119877328,2.528682826802704,-11.144915871451476,-5.572457935957776,5.445439679390326,0.1270182561033681,0.4554978094967684,2.5075582594436385,0.0211245673590655
0.0499999999999999,0.0499999999999999,0.0885872887405449,2.5677290641467323,-11.288301224894774,-5.644150612476951,5.508054470819008,0.1360961415988146,0.4718029968531553,2.546662610599659,0.021066453547073
0.0499999999999999,0.0666666666666666,0.0879992417889423,2.5939934027140144,-11.36373427396572,-5.681867137170296,5.540725452251724,0.1411416845436891,0.4888092334512065,2.57299467091806,0.0209987317959538
0.0499999999999999,0.0833333333333333,0.0876918534306328,2.6133977575109046,-11.403567844429627,-5.701783922106602,5.55805176651177,0.1437321558112535,0.5063354955769155,2.5924685980425415,0.0209291594683628
0.0499999999999999,0.0999999999999999,0.0875302539823239,2.6283770352122877,-11.42462125383462,-5.712310627060307,5.567615549077512,0.1446950776967883,0.5226805160650032,2.6075123863669902,0.0208646488452975
0.0499999999999999,0.1166666666666666,0.0874448364780461,2.640699817137191,-11.435781005217615,-5.717890502213039,5.572636693513861,0.1452538094907108,0.5398268641838926,2.6198811182509223,0.0208186988862682
0.0499999999999999,0.1333333333333333,0.0873992205271043,2.650982211451912,-11.441749639973954,-5.720874819878635,5.575387615063313,0.1454872050320035,0.5566121332320704,2.6301954176054236,0.0207867938464878
0.0499999999999999,0.1499999999999999,0.0873744207808785,2.6603894278612468,-11.44499718639446,-5.722498593340958,5.57682527719783,0.1456733158556632,0.5750263144545416,2.6396209574630194,0.0207684703982275
0.0499999999999999,0.1666666666666666,0.0873607586229641,2.6699900306601996,-11.446787044465236,-5.723393522456822,5.577483725472806,0.1459097965356031,0.5977599914718724,2.649226502606012,0.0207635280541872
0.0499999999999999,0.1833333333333333,0.0873539868195676,2.677107471806314,-11.447674415428017,-5.723837207922827,5.577850972378677,0.1459862351265061,0.6165810856882319,2.6563468235271013,0.0207606482792124
0.0499999999999999,0.2,0.0873500060205813,2.680442563734252,-11.448196119922205,-5.724098060050152,5.578219624341571,0.1458784355304765,0.6250491699376939,2.6596901679293343,0.0207523958049173
0.0666666666666666,-0.0166666666666666,0.0969972663439034,2.204932796299767,-10.309568895008898,-5.154784447322938,5.026263266675453,0.1285211810104974,0.3893926552348767,2.186644996528528,0.0182877997712385
0.0666666666666666,0.0,0.0921854933612426,2.3052920898658784,-10.847693748097122,-5.423846873815156,5.253216083330074,0.1706307909518815,0.4064461604770625,2.286191202605466,0.019100887260412
0.0666666666666666,0.0166666666666666,0.0898037549133718,2.3714432074378657,-11.135391843744609,-5.567695921891567,5.377262241785562,0.190433680067475,0.4233514172359814,2.351969867368768,0.0194733400690978
0.0666666666666666,0.0333333333333333,0.0885934585133076,2.4168338503654363,-11.287515091758047,-5.643757546155499,5.44368488089318,0.2000726647093674,0.4405554909488988,2.3972441440003354,0.0195897063651008
