slopesL,slopeH,F_t,F_slip_best,F_yield_best,fluxD,fluxHR,fluxLR,potential_H1
0.17916666666666667,-0.15416666666666667,0.015807829157636916,0.012883231440717046,0.015898280633417944,-31.449941753569888,16.01147420119488,15.43846756458985,0.0679247083450536
0.18333333333333335,-0.15416666666666667,0.015623651147916941,0.0068247586117638126,0.015895781844911368,-31.45488560645117,15.879238859046072,15.57564680316953,0.068960816829725
0.1875,-0.15416666666666667,0.015406175687143935,0.00020827179033030925,0.01587621395199384,-31.493654647456964,15.751465449954456,15.74218928401785,0.0693965321026411
0.19166666666666665,-0.15416666666666667,0.015165145230875709,6.013767026041325e-07,0.015634151741829517,-31.9812681782782,15.990620515410544,15.99064771463318,0.06032827831367164
0.19583333333333333,-0.15416666666666667,0.014910527198800328,0.0002094310529476041,0.015365200275476186,-32.54106620365731,16.275352151416143,16.265714130766128,0.05206439692452572
0.2,-0.15416666666666667,0.01501513580999696,0.007243836460517868,0.01525548527441384,-32.77509636836339,16.219668702763027,16.55542766362569,0.05
0.1,-0.15000000000000002,0.018737724520700296,0.09721632307825769,0.016310551369435638,-30.655002908869832,17.434797533468622,13.220205415213435,0.16170104714097044
0.10416666666666667,-0.15000000000000002,0.01794907068610089,0.08422002216790146,0.01589945362996273,-31.447621511215573,17.596596770494106,13.851024741955431,0.1532323016528036
0.10833333333333334,-0.15000000000000002,0.01732778703408794,0.07396728356181828,0.015576050028075664,-32.10056457259877,17.729230679620965,14.371333929922756,0.1444051128376895
0.1125,-0.15000000000000002,0.016833053902504544,0.06532539818398063,0.015333290677304256,-32.608786299185425,17.81065931895574,14.798127115946592,0.13670949924052236
0.11666666666666667,-0.15000000000000002,0.016435106789789693,0.05874291736723809,0.015126617802858299,-33.054315684507145,17.900151976736623,15.15416369526751,0.12809934336540466
0.12083333333333333,-0.15000000000000002,0.01611261963774742,0.05325077038949399,0.014964017037177937,-33.413487731700044,17.964894713695003,15.448593059612119,0.12049284069121632
0.125,-0.15000000000000002,0.015849664895585987,0.04872428078605655,0.01483292419794257,-33.70879490235684,18.0157756690866,15.693019288464761,0.11378253283122135
0.12916666666666668,-0.15000000000000002,0.015633848292366477,0.04460636455560985,0.014737791088348643,-33.92638668490109,18.03328125256253,15.893105521279253,0.10915470353285833
0.13333333333333333,-0.15000000000000002,0.015455188739765563,0.04240229105619177,0.01462177320420599,-34.195578929229285,18.123073735096156,16.07250523657453,0.10175198121819339
0.1375,-0.15000000000000002,0.0153067125588837,0.039367017279589585,0.014562579423191767,-34.33457670574512,18.12304912847727,16.211527544432563,0.09896064431424656
0.14166666666666666,-0.15000000000000002,0.015180901967118937,0.03763505395526327,0.014486443658207258,-34.515027411974785,18.17602768215737,16.338999734642368,0.09438370415485528
0.14583333333333334,-0.15000000000000002,0.015072512744943398,0.03487534783698892,0.01446005392766364,-34.57801760845558,18.14172333704181,16.43629436408692,0.09369001974877805
0.15000000000000002,-0.15000000000000002,0.01497534481303351,0.03318329014979923,0.014412212483030448,-34.69279961989879,18.16043616962318,16.532363484527217,0.09106562310902336
0.15416666666666667,-0.15000000000000002,0.014884962050060666,0.031124363213432323,0.014382712529544017,-34.763957000354765,18.147072302503666,16.616884708206317,0.08981206948338606
0.15833333333333333,-0.15000000000000002,0.014797366176728211,0.029019920194129432,0.014357493372066318,-34.82502042982266,18.12712598455232,16.697894444817216,0.08878988509865193
