,slopeL,slopeH,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
56,0.0999999999999999,-0.0833333333333333,0.0004568592935676,0.0004568592935676,-0.1346004094285176,-0.06730020469523,0.0428373779301978,0.0244628268030897,0.6749999833395444,6.118464336483734e-06,0.0004507408292311
57,0.0999999999999999,-0.0666666666666666,0.0013094127952934,0.0013094127952934,-0.47220482016964704,-0.2361024104214397,0.1282748243251745,0.1078275854230327,0.675,2.270172609664662e-05,0.0012867110691968
58,0.0999999999999999,-0.05,0.0042265645946162,0.0042265645946162,-1.42206134972845,-0.7110306751255253,0.3702606747768726,0.3407699998260521,0.675,9.219462439956262e-05,0.0041343699702167
59,0.0999999999999999,-0.0333333333333333,0.0130102129397521,0.0130102129397521,-3.3561940606481233,-1.6780970305787497,0.8669422920794858,0.8111547379898881,0.675,0.0004065461467242,0.0126036667930279
60,0.0999999999999999,-0.0166666666666666,0.0304231279644061,0.0304231279644061,-5.628146099717005,-2.8140730498939983,1.4586589446683256,1.3554141051546793,0.675,0.0016659700409694,0.0287571579234367
61,0.0999999999999999,0.0,0.0501161995295549,0.0501161995295549,-7.108908935940473,-3.554454467986515,1.852863524978666,1.701590942975291,0.675,0.0057678129818459,0.0443483865477089
62,0.0999999999999999,0.0166666666666666,0.0701765406219707,0.0701765406219707,-7.769363573001307,-3.884681786412108,2.039005906330445,1.8456758802587545,0.675,0.0176318623458491,0.0525446782761215
63,0.0999999999999999,0.0333333333333333,0.1050965373407294,0.1050965373407294,-8.033114609347777,-4.016557304570862,2.139432620409096,1.87712468436782,0.675,0.0504302558831447,0.0546662814575847
64,0.0999999999999999,0.0499999999999999,0.1904978832642463,0.1904978832642463,-8.16724946210611,-4.0836247310990395,2.2594986440556184,1.8241260869514464,0.675,0.1378573094586023,0.052640573805644
65,0.0999999999999999,0.0666666666666666,0.3966756162434788,0.3966756162434788,-8.333845724831088,-4.16692286229331,2.515184776129285,1.6517380864084852,0.675,0.349570348554323,0.0471052676891557
66,0.0999999999999999,0.0833333333333333,0.7907652797117092,0.7907652797117092,-8.739129989362747,-4.369564994610783,3.03140506893261,1.3381599258193493,0.675,0.7519291142766097,0.0388361654350995
67,0.0999999999999999,0.0999999999999999,1.3152399970606998,1.3152399970606998,-9.602403320844457,-4.801201660469485,3.802707781673618,0.998493878701354,0.675,1.2843792840058683,0.0308607130548313
68,0.0999999999999999,0.1166666666666666,1.77871440159969,1.77871440159969,-10.616691618278251,-5.3083458094994915,4.545104196152433,0.7632416126263245,0.675,1.752983308663024,0.0257310929366659
69,0.0999999999999999,0.1333333333333333,2.036066477970086,2.036066477970086,-11.203598607994087,-5.601799304269014,4.957685251561099,0.6441140521639673,0.6749996504314708,2.012958754402293,0.0231077235677932
70,0.0999999999999999,0.1499999999999999,2.12496530547652,2.12496530547652,-11.314916629671048,-5.657458315433403,5.289541118493958,0.3679171957436842,0.3705883800444325,2.110368080160347,0.0145972253161728
71,0.0999999999999999,0.1666666666666666,2.1271534898145883,2.1271534898145883,-11.308317693408144,-5.654158847353899,5.288898295459976,0.3652605505942586,0.3693368617272597,2.1127328084337447,0.0144206813808437
72,0.0999999999999999,0.1833333333333333,2.1287808472264667,2.1287808472264667,-11.305031720646435,-5.652515860920713,5.288860476654936,0.3636553830707801,0.3686770092931096,2.114460235401721,0.0143206118247459
73,0.0999999999999999,0.2,2.1300361473177247,2.1300361473177247,-11.30853224333559,-5.654266122305118,5.290338938762144,0.3639271822683204,0.3691760851840786,2.1156696485615454,0.0143664987561794
74,0.1166666666666666,-0.1,0.0001135449882998,0.0001135449882998,-0.04005912885973817,-0.0200295643859416,0.012657511358693,0.0073720531151034,0.675,4.902489422751446e-07,0.0001130547393575
75,0.1166666666666666,-0.0833333333333333,0.0002884927203511,0.0002884927203511,-0.14528112605682109,-0.0726405629942927,0.0391471526132285,0.0334934104492997,0.675,1.766194048051886e-06,0.0002867265263031
76,0.1166666666666666,-0.0666666666666666,0.0008957324961636,0.0008957324961636,-0.48398923369567265,-0.2419946171545399,0.1247298038345015,0.1172648127066312,0.675,6.639476378262959e-06,0.0008890930197853
77,0.1166666666666666,-0.05,0.0029763230284325,0.0029763230284325,-1.4375452387093317,-0.7187726195088215,0.3664833619361936,0.3522892572643168,0.675,2.784684140488205e-05,0.0029484761870276
78,0.1166666666666666,-0.0333333333333333,0.0092388909773116,0.0092388909773116,-3.378152096072841,-1.6890760482013087,0.8615763148880689,0.8274997329834627,0.675,0.0001306136096046,0.009108277367707
79,0.1166666666666666,-0.0166666666666666,0.0215212874051766,0.0215212874051766,-5.655942096871935,-2.8279710485084277,1.4496884687464655,1.378282579617039,0.675,0.0005801413070861,0.0209411460980904
80,0.1166666666666666,0.0,0.0345715158860949,0.0345715158860949,-7.140041544136442,-3.5700207720050035,1.8393188110330136,1.7307019610984218,0.675,0.0021491874552462,0.0324223284308486
