slopeL,slopeH,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
0.10505050505050506,-0.14949494949494951,0.07306033901247871,0.14772980573245903,-3.384557351142192,1.867129853854113,1.517427497631921,0.15050505050505047,0.07186215492750772
0.10606060606060606,-0.14949494949494951,0.07045558360508712,0.14575007726406664,-3.430529913843671,1.8861726568555994,1.5443572569962107,0.15050505050505047,0.07076009204404121
0.10707070707070708,-0.14949494949494951,0.06798894363821925,0.14382866243681544,-3.476358546548994,1.9053067514363065,1.5710517964902486,0.15050505050505047,0.06960879234562294
0.10808080808080808,-0.14949494949494951,0.06565159335703698,0.14196280260379884,-3.52204937353045,1.9245276821064046,1.597521691771508,0.15050505050505047,0.0684112582906435
0.1090909090909091,-0.14949494949494951,0.0634353274572603,0.14014988615009624,-3.5676090340485587,1.943831583544224,1.623777451218423,0.15050505050505047,0.06717030765064157
0.1101010101010101,-0.14949494949494951,0.06133250611673489,0.13838748932195985,-3.6130433644335085,1.9632144265012457,1.6498289377108541,0.15050505050505047,0.0658885848745872
0.11111111111111112,-0.14949494949494951,0.059336009476818975,0.13667326124489182,-3.65836005870689,1.9826734567694544,1.675686601476123,0.15050505050505047,0.064568571029038
0.11212121212121212,-0.14949494949494951,0.057439192155033486,0.13500519757647944,-3.7035611146066003,2.0022030705875444,1.7013580438112044,0.15050505050505047,0.06321259393942974
0.11313131313131314,-0.14949494949494951,0.05563584712892273,0.13338128209157696,-3.748651926304305,2.021799746870304,1.7268521787513293,0.15050505050505047,0.061822836749412094
0.11414141414141415,-0.14949494949494951,0.05392016921244194,0.13179956938254367,-3.7936391013578685,2.0414608327570534,1.752178269333033,0.15050505050505047,0.060401346713840905
0.11515151515151516,-0.14949494949494951,0.05228672278334635,0.13025840532623875,-3.838523884373629,2.061180984501412,1.777342900099633,0.15050505050505047,0.05895004321930273
0.11616161616161616,-0.14949494949494951,0.050730413948940734,0.12875615466747214,-3.8833095104399007,2.0809561342836105,1.80235337696611,0.15050505050505047,0.05747072510288427
0.11717171717171718,-0.14949494949494951,0.049246463301272,0.12729130557886026,-3.927998048816889,2.100781768906863,1.8272162807723404,0.15050505050505047,0.055965077803290526
0.1181818181818182,-0.14949494949494951,0.047830382293651434,0.1258623695818089,-3.972593251996301,2.120654447253699,1.8519388034561395,0.15050505050505047,0.05443467988669493
0.1191919191919192,-0.14949494949494951,0.04647795140236954,0.12446802995436711,-4.017095796957179,2.1405692482697596,1.876526548924776,0.15050505050505047,0.052881009222139085
0.1202020202020202,-0.14949494949494951,0.04518519923185263,0.12310701261605439,-4.061507052719747,2.1605217668000414,1.9009852862549614,0.15050505050505047,0.051305448866730566
0.12121212121212122,-0.14949494949494951,0.043948385268104656,0.12177804836581418,-4.105830292500784,2.1805087551754916,1.9253215382780837,0.15050505050505047,0.04970929234946839
0.12222222222222223,-0.14949494949494951,0.04276398119757936,0.12048001654409927,-4.150065830845435,2.200525515944971,1.9495403155751134,0.15050505050505047,0.04809374901224825
0.12323232323232323,-0.14949494949494951,0.041628658029351485,0.11921191676877935,-4.194211564397236,2.2205662017882624,1.9736453638575888,0.15050505050505047,0.046459948401094166
0.12424242424242425,-0.14949494949494951,0.04053926832182903,0.11797255833190269,-4.23827377345971,2.240629511819897,1.9976442622153883,0.15050505050505047,0.04480894522389586
0.12525252525252525,-0.14949494949494951,0.03949283567102017,0.11676113363472232,-4.2822468779410485,2.2607079749205496,2.0215389034975892,0.15050505050505047,0.04314172316062917
0.12626262626262627,-0.14949494949494951,0.03848654141578946,0.1155766364495971,-4.326133856703834,2.280798743698792,2.045335113203137,0.15050505050505047,0.04145919893017439
0.1272727272727273,-0.14949494949494951,0.0375177124128511,0.1144182396370094,-4.369932640014483,2.3008963891138414,2.069036250852289,0.15050505050505047,0.03976222606879814
0.12828282828282828,-0.14949494949494951,0.036583812582128006,0.11328502086692022,-4.413646183377722,2.320998212959754,2.0926479707154826,0.15050505050505047,0.038051598103091104
0.1292929292929293,-0.14949494949494951,0.035682430778232375,0.11217618727691211,-4.457273973918078,2.341099753352136,2.1161742198039164,0.15050505050505047,0.036328052036185346
0.1303030303030303,-0.14949494949494951,0.03481127332428199,0.1110909805926612,-4.500815433694555,2.3611965824526706,2.139618851319085,0.15050505050505047,0.034592271147171685
0.13131313131313133,-0.14949494949494951,0.033968155700310705,0.1100287277777717,-4.544267756859824,2.381283160558464,2.162984596867851,0.15050505050505047,0.03284488776333996
0.13232323232323234,-0.14949494949494951,0.03315099268712816,0.10898864484446331,-4.587633883635974,2.401357005860767,2.1862768774076997,0.15050505050505047,0.031086486059183682
0.13333333333333333,-0.14949494949494951,0.03235779275566343,0.10797012447548447,-4.630910656061374,2.421412484475308,2.20949817214559,0.15050505050505047,0.029317604278200328
0.13434343434343435,-0.14949494949494951,0.03158665096433203,0.10697243491135681,-4.674101327394652,2.441447348148582,2.2326539789878552,0.15050505050505047,0.02753873698986491
0.13535353535353536,-0.14949494949494951,0.030835741463356613,0.10599507296533474,-4.717200393937219,2.4614547985288766,2.255745596399308,0.15050505050505047,0.02575033725781736
0.13636363636363635,-0.14949494949494951,0.030103312830556353,0.10503732326064273,-4.760212698047226,2.4814334586048936,2.27877924031435,0.15050505050505047,0.02395281842279625
0.13737373737373737,-0.14949494949494951,0.029387680792055993,0.10409869509752366,-4.803134174951765,2.5013773126182777,2.301756862510249,0.15050505050505047,0.02214655599850997
