slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1
-0.01666666666666669,0.016666666666666663,0.05155738573847793,1.395220632389594,0.010000790481226918,-18.17531023805921,49.99604782699349,-31.820737747489286,0.3972722103199404
0.0,0.016666666666666663,0.049285291250135144,1.3194858542864152,0.010000737754167726,-21.17588160374318,49.99631144757969,-28.820429951240936,0.4182496200511054
0.016666666666666663,0.016666666666666663,0.04372790859194026,1.1342214039121288,0.010001305643893193,-28.74239210593079,49.99347257463223,-21.25108058498848,0.43808842278782495
0.033333333333333326,0.016666666666666663,0.03619308239495948,0.8830227427382228,0.010002474343105977,-39.997627731367885,49.987631289623565,-9.990003668808075,0.46547553446086
0.04999999999999999,0.016666666666666663,0.031417397317507714,0.7238176654064049,0.010002956036407802,-48.84224814053391,49.98522413066458,-1.142976100292472,0.475377211791932
0.06666666666666665,0.016666666666666663,0.0267843148377967,0.5949637733128966,0.00921175426640186,-54.278477863599164,49.974352986304346,4.30412486995451,0.4957844562259133
0.08333333333333331,0.016666666666666663,0.023117310949536132,0.4954706103213548,0.008508446020510813,-58.765137495196626,49.97097156798258,8.794165864740467,0.4997402122986836
0.09999999999999998,0.016666666666666663,0.019981080497705233,0.41039120986812094,0.00790654041408413,-63.23878381738756,49.97068035179034,13.268103468201591,0.4988689639149749
0.11666666666666664,0.016666666666666663,0.017523380653366956,0.3437197707548072,0.007434832505899732,-67.25101069982448,49.97063349648487,17.2803770942139,0.4999144350898003
0.1333333333333333,0.016666666666666663,0.015864537035470392,0.29872281415014945,0.007116342897903,-70.26080772626226,49.97151892114996,20.289288787205763,0.4983229711922922
0.14999999999999997,0.016666666666666663,0.014690589809364524,0.266906413685245,0.0068901004111414175,-72.56788294980255,49.97977488492997,22.588108021884306,0.06823764089645573
0.16666666666666663,0.016666666666666663,0.014071501681726349,0.2501451823497351,0.006770253826014739,-73.85247481485905,49.989215471214685,23.863259291665045,0.08112140996697798
0.1833333333333333,0.016666666666666663,0.013646625300549966,0.2386404536458425,0.006688053289870816,-74.76016990176676,49.99543618149088,24.7647336416843,0.09340960258461761
0.2,0.016666666666666663,0.01316770136303052,0.2256583189159283,0.0065958265933532675,-75.80551020722973,49.99862550213162,25.806884660355145,0.10865883479008226
-0.2,0.033333333333333326,0.05258103548212925,1.4293791390079993,0.009999650836999259,-16.837080564592,50.00174584484046,-33.16466534249401,0.3481333795497466
-0.18333333333333335,0.033333333333333326,0.05258012494978044,1.4293323178285013,0.010000160221572582,-16.83805498706117,49.999198804618246,-33.1611440182653,0.35374802973906644
-0.16666666666666669,0.033333333333333326,0.0525784998161855,1.4292890911275256,0.00999982173439148,-16.840316354039246,50.000891259115136,-33.16057507471002,0.34600164824416935
-0.15000000000000002,0.033333333333333326,0.05257730791415627,1.4292441369737758,0.009999983304064946,-16.84180326134762,50.00008340157958,-33.15828029670208,0.3554340864264432
-0.13333333333333336,0.033333333333333326,0.05257571820055301,1.4291941506409949,0.009999890393116662,-16.843915692855262,50.000547948639856,-33.15663243935208,0.3640353498699348
-0.11666666666666668,0.033333333333333326,0.052573787532985,1.4291259071868478,0.010000010636473787,-16.846383463967157,49.999946741466815,-33.153563429941286,0.3546397093663577
-0.1,0.033333333333333326,0.05257019477698866,1.429009160638558,0.009999917482300953,-16.851108720209297,50.00041251822093,-33.14930394536947,0.36048653727129754
