slopesL,slopeH,F_t,F_slip_best,F_yield_best,fluxD,fluxHR,fluxLR,potential_H1
0.1,-0.2,1933789.7544291755,1.8036358038266531,1993597.6291959807,4.5405101900541917e-10,2.6182338075386724e-07,-2.393283011770109e-07,0.3244350113278629
0.1,-0.1833333333333333,0.1150278296804453,0.1937155189799933,0.1125941898052016,-4.440726509384604,2.82864309283638,1.612083354899564,0.05
0.1,-0.1625,0.0288947719897,0.0892159850340644,0.0270291674625547,-18.498534976792612,10.416251796329906,8.08228320268655,0.1227219514940434
0.1,-0.1875,0.1762784736684469,0.19317056164222,0.1757560379579179,-2.8448524683671508,1.8110109405380503,1.033841545865311,0.05
0.1,-0.1916666666666666,0.3050018290908457,0.1944356517051612,0.3084214015873102,-1.6211585900671253,1.033467134981386,0.5876914256207897,0.0500020396122273
0.1,-0.1,0.0188521813696358,0.3514570632341052,0.0085654324459924,-58.37416888640013,43.69409701927481,14.680071823364017,0.3160366465945231
0.1,-0.1583333333333333,0.0242074047143617,0.0887147001584832,0.0222123337212446,-22.51001654035211,12.667078876152171,9.84293771236803,0.1351698709075699
0.1,-0.1041666666666666,0.0185022608958872,0.3346158184469194,0.0087255529303914,-57.302958766180495,42.209881729392805,15.093077086676487,0.3047456455641766
0.1,-0.1083333333333333,0.0180869962767333,0.3144083233599837,0.0089224191504472,-56.0386136997768,40.47782587367287,15.56078781727156,0.292884498322276
0.1,-0.1125,0.0176175593381823,0.2910056560867294,0.009162257376887,-54.57170428021995,38.515184833041005,16.05651942300475,0.2805217706950509
0.1,-0.1541666666666666,0.0209581688564995,0.0910884721607555,0.0187891904037906,-26.61104542973422,15.01952092468613,11.591524566445209,0.1485824312596602
0.1,-0.1166666666666666,0.0171183719394781,0.2652129551475581,0.0094453435928364,-52.93613674150593,36.395387435362295,16.540749305953398,0.2667505185224226
0.1,-0.1208333333333333,0.0166286654806158,0.2374263538540821,0.0097998709948384,-51.02107981614573,34.07625391452548,16.944825857622487,0.2547542126444705
0.1,-0.125,0.01619953002539,0.2097973530685918,0.0102119684879714,-48.96215658016358,31.744571662325264,17.217584898301737,0.2408313049085568
0.1,-0.1291666666666666,0.0158906664294317,0.1829016261586206,0.0107253790151269,-46.61839915427177,29.33840283188362,17.279996320889484,0.2284525020608415
0.1,-0.15,0.0187377245207002,0.0972163230782576,0.0163105513694356,-30.655002908869832,17.434797533468622,13.220205415213435,0.1617010471409704
0.1,-0.1958333333333333,0.7038131861271263,0.1972495428712248,0.7194801029288552,-0.6949462418605634,0.4444017918942506,0.250544467690613,0.0500018754297061
0.1,-0.1333333333333333,0.0157680715058598,0.1588396243237213,0.0113431781197404,-44.07935716040534,26.9905210545659,17.088836163295166,0.2144603498116129
0.1,-0.1375,0.0159013441418099,0.1375862669994263,0.0121378929194094,-41.193311173685416,24.60427795587649,16.589033214166243,0.2018115250576231
0.1,-0.1458333333333333,0.0172709160327333,0.1071191419883048,0.0144921049207053,-34.501544312779416,19.86408029593072,14.637464002059543,0.1745039144238281
0.1,-0.1791666666666666,0.0806705894806967,0.1963608732935813,0.0770925394658652,-6.48571188925645,4.143384753219298,2.342327141569868,0.0500018754297061
0.1,-0.175,0.0596583702220032,0.201280775030689,0.0552782958464768,-9.045141376307072,5.809938515785458,3.2352028253283613,0.0500514159860955
0.1,-0.1416666666666666,0.0163693563928466,0.1205071830867694,0.0131485988662304,-38.02686543063224,22.2537569422921,15.773108535872428,0.1879142953374669
0.1,-0.1708333333333333,0.0454201468742391,0.1083345278778199,0.0434743412761902,-11.501036754183788,6.631544780365086,4.869492117287535,0.0929919313253516
0.1,-0.1666666666666666,0.0356440442164968,0.0947959178420477,0.0338146048260159,-14.78651018844718,8.38440727476226,6.402102985949554,0.1089485565700758
0.1041666666666666,-0.1333333333333333,0.0151238308021242,0.1424300293434712,0.011186525692598,-44.69662998937632,26.849857422288174,17.846772612015876,0.2073349478781676
0.1041666666666666,-0.1916666666666666,0.2231249767088936,0.0647744633742587,0.2280224152656349,-2.1927668908060127,1.1968175570412072,0.995949311345047,0.05
0.1041666666666666,-0.1,0.0181311267777292,0.3315027100896095,0.0084392221392175,-59.24716660671902,43.51158211685447,15.735584463005882,0.3125866736478576
0.1041666666666666,-0.1708333333333333,0.0421379702493555,0.1090133677491307,0.0400696589864759,-12.478269399919768,7.201010771164107,5.277258648912422,0.0699465459334957
0.1041666666666666,-0.1583333333333333,0.023050380861485,0.0752922659974297,0.0214346524552187,-23.32671361002872,12.905263422627918,10.421450266395723,0.1266992787685432
0.1041666666666666,-0.1041666666666666,0.0177804135756453,0.3147496745693638,0.0085957972562519,-58.16796105242648,42.029936707134205,16.13802434151853,0.299217832237402
0.1041666666666666,-0.1416666666666666,0.0157083345092547,0.1061893778139937,0.0129099517266339,-38.72981176502125,22.27302011238469,16.45679161111156,0.1800739775272296
0.1041666666666666,-0.1083333333333333,0.0173669105868668,0.2945415875901384,0.008794497896044,-56.853728987197755,40.2679244637874,16.58580453246849,0.2865681661663036
0.1041666666666666,-0.1958333333333333,0.3883048744297632,0.0021939900637204,0.4002464481730429,-1.2492303071746704,0.6226771326104945,0.6265532075599403,0.0500018754297061
0.1041666666666666,-0.1125,0.0169028982854373,0.2711541244226462,0.0090394583018123,-55.31304903426509,38.261967523410576,17.051081446394992,0.2742298153638545
0.1041666666666666,-0.175,0.0540365131333118,0.1396406793112973,0.0513889616020339,-9.729715968006404,5.825578610477823,3.904137346686646,0.0500046530892909
0.1041666666666666,-0.1166666666666666,0.0164139104509361,0.2454518004574845,0.0093302643682594,-53.58904959625768,36.095474146714984,17.493575454504953,0.2610169695375151
0.1041666666666666,-0.1541666666666666,0.0200294223412197,0.0786603769839947,0.0182160938471133,-27.44825558188801,15.250835085111753,12.19742053858269,0.139111792820948
0.1041666666666666,-0.1666666666666666,0.033491421293706,0.081438623447792,0.0320085181343013,-15.62084186933059,8.709959647802158,6.910882206062414,0.0972842400384381
0.1041666666666666,-0.1208333333333333,0.0159383939726118,0.2182788459248883,0.0096804418503764,-51.65053492709008,33.79734429090094,17.8531906563256,0.2483034744828254
0.1041666666666666,-0.15,0.0179490706861008,0.0842200221679014,0.0158994536299627,-31.447621511215573,17.596596770494106,13.851024741955433,0.1532323016528036
0.1041666666666666,-0.125,0.0155262870584221,0.191150327388685,0.0100946157080015,-49.531355568320734,31.46051871243201,18.070836864094503,0.2351570388741114
0.1041666666666666,-0.1375,0.0152573673417943,0.1223352797744452,0.0119456793284133,-41.85613779307464,24.54879667287829,17.30734111986947,0.194227707759772
0.1041666666666666,-0.1875,0.1439500401741091,0.0963420473071202,0.1454224523246345,-3.4382586010119525,1.953357642009685,1.484900993585299,0.0500018754297061
0.1041666666666666,-0.1291666666666666,0.0152347579991123,0.1656132615395519,0.0105838764463152,-47.241670131928714,29.153130404394616,18.088539766477545,0.2209485345867794
0.1041666666666666,-0.1833333333333333,0.0992804120655108,0.1149105036253507,0.0987970071719075,-5.060882049226407,2.9416579149838107,2.119224131942943,0.05
0.1041666666666666,-0.1458333333333333,0.016565150434744,0.0935992198148736,0.014182653443606,-35.25433387699478,19.960462458669905,15.293871451802952,0.1662966223539676
0.1041666666666666,-0.1791666666666666,0.0718038995485846,0.1281679707025333,0.0700606808531017,-7.136670561948023,4.215120629529142,2.921549972545055,0.0500046530892909
0.1041666666666666,-0.2,0.9029529266122466,0.2131127848488541,0.9242881887286404,-0.54095679522365,0.1889597528125683,0.3519970933957914,0.0500018754297061
0.1041666666666666,-0.1625,0.0273667207781786,0.0762200750590369,0.0258557922952655,-19.33802662413558,10.711250419157397,8.626776220915453,0.1123981257647713
0.1083333333333333,-0.1958333333333333,0.2911712100568372,0.0668230159562184,0.2981098139980934,-1.677234284084804,0.7593661303913386,0.9178681506090562,0.0500018754297061
0.1083333333333333,-0.1833333333333333,0.0895518415406456,0.0666966275961575,0.0902587038275886,-5.539631962235603,3.031074089892716,2.5085578591969657,0.05
0.1083333333333333,-0.1125,0.0162671456906513,0.2533323376683107,0.0089352325367031,-55.958252667658584,38.00309679196111,17.9551558906674,0.2684042024536518
0.1083333333333333,-0.1875,0.1257312509819318,0.0421346205816522,0.1283167137778168,-3.8966085040420495,2.0643985577116872,1.832209975673841,0.0500018754297061
0.1083333333333333,-0.175,0.0502314245526342,0.098170594038612,0.0487487698262638,-10.256669090242994,5.840322681115818,4.41634638186861,0.05
0.1083333333333333,-0.1541666666666666,0.0193088832210006,0.0684466261476975,0.0177891592129584,-28.10700571861375,15.413855910194172,12.693149839005171,0.1305516738227558
0.1083333333333333,-0.1083333333333333,0.0167205316581316,0.2764510702495169,0.0086876284027279,-57.55310620021484,40.027058832672175,17.526047346776114,0.2815136222934388
0.1083333333333333,-0.1333333333333333,0.0145844152005864,0.1286786492415198,0.0110557275498359,-45.22542707749231,26.727754583853624,18.49767247668279,0.1997289264947764
0.1083333333333333,-0.1041666666666666,0.01712762908052,0.2965347200824278,0.0084861726577805,-58.91937630374257,41.81400378764375,17.105372468419844,0.2951240874302582
0.1083333333333333,-0.1291666666666666,0.0146780524566109,0.1505134516410116,0.0104769576364748,-47.723777994702886,28.94108686501585,18.782691071839228,0.2147447927234111
0.1083333333333333,-0.1458333333333333,0.0160008460019799,0.0825517361093874,0.0139425710502044,-35.86139153863286,20.024028955798425,15.83736265648086,0.1582551780524304
0.1083333333333333,-0.1583333333333333,0.0221652321386766,0.06568091891018,0.0208193861560527,-24.016077903074333,13.12342782888015,10.892650091682569,0.1168960801876381
0.1083333333333333,-0.1208333333333333,0.0153374886902017,0.2014119710262926,0.0095826077932092,-52.17786333879547,33.520091006845945,18.657772360470517,0.2423678878207291
0.1083333333333333,-0.2,0.5123616128186909,0.215739755202068,0.5215354847037411,-0.958707499762383,0.3331019572623788,0.6256056169812787,0.05
0.1083333333333333,-0.1916666666666666,0.1842096462301357,0.003133935100266,0.1898099259558018,-2.6342141719281216,1.3229445912620612,1.3112696130626738,0.05
0.1083333333333333,-0.125,0.0149477723427512,0.175204746801274,0.0099913710708381,-50.04318190082948,31.22136392410942,18.821817989403097,0.2285690906658723
0.1083333333333333,-0.1416666666666666,0.0151710629251994,0.0943909490545288,0.0127209633541892,-39.30519924775476,22.27600477340602,17.029194590724227,0.1722326371782366
0.1083333333333333,-0.1708333333333333,0.0394593578128999,0.1111673003306183,0.0372415863948261,-13.42585127273064,7.768293564264045,5.657557703231326,0.0500020396122273
0.1083333333333333,-0.1,0.0174749794175199,0.3133600005198424,0.0083238962906439,-60.068023766514,43.34382337336138,16.72420034115784,0.3087612959666344
0.1083333333333333,-0.1375,0.0147265274769151,0.1097511444291731,0.0117876217979793,-42.41737716064321,24.50052218670703,17.91685503638975,0.1861060870295018
0.1083333333333333,-0.15,0.0173277870340879,0.0739672835618182,0.0155760500280756,-32.10056457259877,17.729230679620965,14.371333929922756,0.1444051128376895
0.1083333333333333,-0.1625,0.0262098710253638,0.0671634773836243,0.0249432646431496,-20.04549150727175,10.974741248384689,9.070750293534696,0.101112314834174
0.1083333333333333,-0.1666666666666666,0.031863649884995,0.0759907612438923,0.0304988938635858,-16.394037193449137,9.077928936368371,7.316108233559667,0.0814285302284652
0.1083333333333333,-0.1791666666666666,0.0660162242876695,0.0841061840772134,0.0654567409952094,-7.638632638321155,4.273601513090622,3.3650311813243405,0.05
0.1083333333333333,-0.1166666666666666,0.015793285252092,0.2280654035718984,0.0092281681906546,-54.18193403916312,35.828702924392005,18.353231069614655,0.2546443612074632
0.1125,-0.1791666666666666,0.0620791855285609,0.054242712836639,0.0623215506633626,-8.022906901006422,4.3191751919149475,3.703731744439974,0.0500046530892909
0.1125,-0.125,0.0144508836040777,0.1615343169111766,0.0099019114399406,-50.49530115523973,31.015325398272623,19.479975722162095,0.2214373679345829
0.1125,-0.1541666666666666,0.0187417711363773,0.0601264285692825,0.0174618332776276,-28.63387781100559,15.534331257004268,13.099546505009664,0.1226206089712889
0.1125,-0.1208333333333333,0.0148159437582077,0.1869034285964151,0.0094936504126961,-52.66678025420208,33.293867702972115,19.37291253107224,0.2352017720101935
0.1125,-0.1458333333333333,0.0155450229015982,0.0734184602381925,0.013755122777786,-36.35009352983009,20.062150679233305,16.287942925213276,0.1506405984801817
0.1125,-0.1666666666666666,0.0304963200810186,0.0961211412689855,0.02846668643603,-17.564390600645098,9.976010245685664,7.588380378248651,0.0500062697074923
0.1125,-0.1291666666666666,0.0142052435074722,0.1378519160062859,0.0103811196157563,-48.16436171094759,28.777051349535547,19.387310334843896,0.2073936837087619
0.1125,-0.15,0.0168330539025045,0.0653253981839806,0.0153332906773042,-32.608786299185425,17.81065931895574,14.798127115946592,0.1367094992405223
0.1125,-0.1083333333333333,0.0161442669615945,0.2603606771344425,0.0085911821108879,-58.199208623889035,39.814241598414384,18.38496702608235,0.2758174895610484
0.1125,-0.1833333333333333,0.0831681510182506,0.0350619657572909,0.0846559711809607,-5.906257920285071,3.0995601736950675,2.8066977398102324,0.05
0.1125,-0.1875,0.1144296181601812,0.0082520054238329,0.1177134618530579,-4.247602535062271,2.148586245110536,2.09901630731585,0.0500018754297061
0.1125,-0.1916666666666666,0.1641441143906199,0.0324533352000896,0.1682170250872343,-2.9723507451366373,1.4179659475730766,1.5543847991958657,0.05
0.1125,-0.1416666666666666,0.0147312942712414,0.084711827820049,0.0125669478728246,-39.7869080631629,22.276702102685014,17.51020601607826,0.1641775266614938
0.1125,-0.1375,0.0142865710123025,0.098837398177966,0.011671596976251,-42.83903913109543,24.413479834870813,18.42555936682411,0.1795598370608186
