slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield
-0.195,-0.009333522,0.010544595,-0.00121108,0.8007718226677568,47.417643525798375
-0.194991999,-0.009342314,0.01055341,-0.001211113,0.8006871258991465,47.378012845222386
-0.194983998,-0.009350845,0.010561921,-0.001211115,0.80060272,47.33978680313248
-0.194975998,-0.009358133,0.010569034,-0.001210958,0.8005186990617243,47.3078867
-0.194967997,-0.009361968,0.010572316,-0.001210345,0.800434305,47.29333434442175
-0.194959996,-0.009367673,0.010577659,-0.001209982,0.8003503953317311,47.26944483389763
-0.194951995,-0.009375228,0.010585079,-0.001209848,0.8002658280473491,47.23631116402269
-0.194943994,-0.009379538,0.010588821,-0.001209295,0.8001813162668365,47.21958340866898
-0.194935994,-0.009387524,0.010596727,-0.00120922,0.8000972438095255,47.184343370989026
-0.194927993,-0.009395403,0.010604529,-0.001209135,0.8000136652610754,47.149646202576946
-0.194919992,-0.009400081,0.010608687,-0.001208634,0.7999297820347288,47.13112361734555
-0.194911991,-0.009408471,0.010617057,-0.001208607,0.7998457854664914,47.09398472783915
-0.19490399,-0.009416482,0.010624987,-0.001208533,0.7997620773640132,47.05881918204447
-0.19489599,-0.009422197,0.010630357,-0.001208169,0.7996789588118898,47.03508716895274
-0.194887989,-0.009427294,0.010634994,-0.001207712,0.7995947439989718,47.014573086459784
-0.194879988,-0.009431582,0.010638729,-0.001207155,0.7995109319785172,46.99807942
-0.194871987,-0.009442424,0.010649814,-0.001207444,0.7994276085224498,46.949058182340075
-0.194863986,-0.009446869,0.010653735,-0.001206906,0.799344013,46.931808511529894
-0.194855986,-0.0094504,0.010656656,-0.001206255,0.7992608046075309,46.91903725042619
-0.194847985,-0.00946037,0.010666751,-0.001206426,0.7991774312078922,46.87452998358388
-0.194839984,-0.009469363,0.010675775,-0.001206469,0.7990940456241197,46.834881607964256
-0.194831983,-0.00947393,0.010679853,-0.001205949,0.7990109754325815,46.817067313243065
-0.194823982,-0.009482026,0.010687866,-0.001205881,0.7989281627030252,46.78193390124682
-0.194815982,-0.009486589,0.010691947,-0.001205363,0.7988454988883094,46.764156953435055
-0.194807981,-0.009491851,0.010696749,-0.001204926,0.7987621283258677,46.7431133
-0.19479998,-0.009498295,0.010702922,-0.001204642,0.7986791990717343,46.71618088125777
-0.194791979,-0.009506261,0.010710799,-0.001204553,0.7985965415723651,46.68182518396877
-0.194783978,-0.009512709,0.010716983,-0.00120427,0.7985138964405367,46.65492982053214
-0.194775978,-0.009521363,0.010725606,-0.001204264,0.7984310629274588,46.61736883144496
-0.194767977,-0.009526712,0.010730568,-0.001203839,0.7983485403365651,46.595892968281426
-0.194759976,-0.009531944,0.010735337,-0.001203398,0.7982657289402741,46.57514762229892
-0.194751975,-0.009539295,0.010742504,-0.001203224,0.7981831107633579,46.54405059078992
-0.194743974,-0.00954854,0.010751773,-0.001203293,0.7981007238948262,46.50382968106417
-0.194735974,-0.009553244,0.010756035,-0.001202785,0.7980185388055185,46.48554441044143
-0.194727973,-0.009560588,0.010763163,-0.001202609,0.7979360502376103,46.454672875422766
-0.194719972,-0.009564216,0.010766172,-0.001201967,0.7978540199257558,46.44173686975752
-0.194711971,-0.009573389,0.010775369,-0.001202017,0.7977714614862725,46.40204303586661
-0.19470397,-0.009580232,0.010781972,-0.001201777,0.7976893708996097,46.37362690463125
-0.19469597,-0.009583375,0.010784461,-0.001201075,0.7976076862093443,46.36302764075247
-0.194687969,-0.009591545,0.010792553,-0.001201002,0.7975258582229526,46.32825351502126
-0.194679968,-0.009598975,0.01079981,-0.001200832,0.7974437864787487,46.297117410374064
-0.194671967,-0.009607925,0.010808717,-0.001200852,0.7973617129257896,46.25882969476629
-0.194663966,-0.00961502,0.010815638,-0.001200647,0.7972805505429233,46.22929469337758
-0.194655966,-0.009619509,0.010819628,-0.001200108,0.7971989039903836,46.212333294392465
-0.194647965,-0.009629482,0.010829687,-0.001200249,0.7971166714133251,46.16929187
-0.194639964,-0.00963319,0.010832786,-0.001199612,0.7970351346059589,46.15614319677949
-0.194631963,-0.009640158,0.010839519,-0.001199386,0.7969538753520476,46.127455606383926
-0.194623962,-0.009647199,0.010846363,-0.001199166,0.7968725780335837,46.09839832182776
-0.194615962,-0.009653117,0.010851901,-0.0011988,0.7967908588584948,46.07484369745726
-0.194607961,-0.00965956,0.010858048,-0.001198504,0.7967095837470146,46.04876002968102
-0.19459996,-0.009668623,0.01086714,-0.001198534,0.796628542,46.010230952370726
-0.194591959,-0.009673699,0.010871738,-0.001198066,0.7965472581945024,45.990751078494995
-0.194583958,-0.009681792,0.010879728,-0.001197969,0.7964659760331072,45.95696191386186
-0.194575958,-0.009683559,0.010880675,-0.001197091,0.796385089,45.95308418363135
-0.194567957,-0.009691742,0.010888723,-0.001197006,0.7963038644072334,45.919013820517755
-0.194559956,-0.009702477,0.010899703,-0.001197241,0.7962234210679121,45.87277703049996
-0.194551955,-0.009706005,0.01090258,-0.001196575,0.796142149,45.86070513806393
-0.194543954,-0.009712564,0.010908877,-0.001196294,0.7960618554945549,45.83427384273465
-0.194535954,-0.009721332,0.010917575,-0.001196277,0.7959808432206981,45.79764516
-0.194527953,-0.00972788,0.010923842,-0.001195988,0.7959002529994046,45.771388137048866
-0.194519952,-0.009734387,0.010930087,-0.001195693,0.7958197716589054,45.745305702913875
-0.194511951,-0.009741177,0.010936587,-0.001195428,0.7957388584954137,45.71806540263516
-0.19450395,-0.009748931,0.010944195,-0.001195288,0.7956586478059225,45.686269828283486
-0.19449595,-0.009755107,0.010950022,-0.001194946,0.7955778838984428,45.66194482527297
-0.194487949,-0.009761176,0.010955712,-0.001194594,0.7954973903948369,45.638172711602145
-0.194479948,-0.009769949,0.010964477,-0.001194577,0.7954174138008517,45.60170721587586
-0.194471947,-0.009778453,0.010972927,-0.001194524,0.7953372992454264,45.56658997578629
-0.194463946,-0.009779251,0.010972768,-0.001193525,0.7952571507437751,45.56733412041595
-0.194455946,-0.009788479,0.010982001,-0.001193559,0.7951770444338896,45.528967107181415
-0.194447945,-0.009794899,0.010988102,-0.001193243,0.7950966382358328,45.50368025192117
-0.194439944,-0.009801234,0.010994153,-0.001192928,0.795017267,45.47870058895845
-0.194431943,-0.009810003,0.011002848,-0.001192897,0.7949368469317003,45.442673479042625
-0.194423942,-0.009815508,0.011007988,-0.001192484,0.7948579605669911,45.42155322605303
-0.194415942,-0.009822739,0.011015001,-0.001192266,0.7947779594133351,45.39263542797042
-0.194407941,-0.00982951,0.011021496,-0.00119199,0.7946979152130491,45.36588410190186
-0.19439994,-0.009833744,0.011025161,-0.001191414,0.7946185098393461,45.35081795492248
-0.194391939,-0.009843744,0.011035245,-0.001191535,0.7945389517099193,45.30930090861385
-0.194383938,-0.009848749,0.011039794,-0.001191048,0.7944594790036857,45.29069322550998
-0.194375938,-0.00985756,0.011048527,-0.001191017,0.7943795311754407,45.25479944870194
-0.194367937,-0.009860092,0.011050305,-0.001190231,0.7943002294405868,45.24758203338245
-0.194359936,-0.00986771,0.011057798,-0.001190067,0.7942216053305428,45.21700401797088
-0.194351935,-0.009878759,0.011069036,-0.001190305,0.7941419801770289,45.17099480197473
-0.194343934,-0.009884753,0.011074706,-0.001189939,0.794063218,45.147953464535945
-0.194335934,-0.009890149,0.011079622,-0.001189493,0.7939836106625267,45.12785165634213
-0.194327933,-0.00989605,0.011085167,-0.001189112,0.7939046348659916,45.105331627912534
-0.194319932,-0.009901145,0.011089765,-0.001188632,0.7938254959066059,45.08659367864661
-0.194311931,-0.009909558,0.011098127,-0.001188557,0.7937470001244833,45.052671178139306
-0.19430393,-0.009917432,0.01110583,-0.001188412,0.7936681010254332,45.02137109087223
-0.19429593,-0.00992317,0.011111175,-0.001188004,0.7935889510377149,44.99974285043509
-0.194287929,-0.009929793,0.011117515,-0.001187708,0.7935103058410156,44.97410770091739
-0.194279928,-0.009940007,0.011127811,-0.001187842,0.7934316309747147,44.932389627758816
