slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.1331933193319332,-0.001841922056755152,0.0009645361058971957,0.0008774305386356485,-0.003683888701287996,1.4485113693178746e-06,1.3057458076113309e-06,1.4276556170654368e-07,-0.0931933193319332,-0.2263866386638664
-0.13317331733173318,-0.001838510202404109,0.0009627756589623004,0.0008757783794210994,-0.0036770642407875087,1.4457656652956726e-06,1.303110421254532e-06,1.426552440411406e-07,-0.09317331733173317,-0.22634663466346636
-0.13315331533153316,-0.00183330263647008,0.000960061322700767,0.0008732842440128952,-0.003666648203183742,1.4416272063646406e-06,1.2992202273748663e-06,1.4240697898977432e-07,-0.09315331533153315,-0.2263066306630663
-0.13313331333133316,-0.0018364404082689134,0.0009617046603835888,0.0008747309538150727,-0.003672876022467575,1.4440030326684386e-06,1.3012007854962488e-06,1.4280224717218987e-07,-0.09313331333133315,-0.2262666266626663
-0.13311331133113313,-0.0018308207560409073,0.0009587776149118099,0.0008720307762040136,-0.003661629147156731,1.4395262497626407e-06,1.2970063880518735e-06,1.4251986171076722e-07,-0.09311331133113313,-0.22622662266226626
-0.1330933093309331,-0.0018240100915392077,0.0009552387111995131,0.0008687840581811379,-0.0036480328609198587,1.434147200944588e-06,1.2919999661756015e-06,1.421472347689864e-07,-0.0930933093309331,-0.2261866186618662
-0.13307330733073308,-0.0018224500264096832,0.0009544508969412391,0.0008680300892620618,-0.003644931012612984,1.4328768470535154e-06,1.290695506610298e-06,1.4218134044321736e-07,-0.09307330733073307,-0.22614661466146616
-0.13305330533053306,-0.0018161679761590221,0.0009511747338137866,0.000865024459222985,-0.0036323671691957937,1.4279000297999793e-06,1.2860527909457673e-06,1.4184723885421208e-07,-0.09305330533053305,-0.2261066106610661
-0.13303330333033303,-0.001817574595889937,0.0009519290942279213,0.0008656583928239314,-0.0036351620829417897,1.4289350553284809e-06,1.2868249089317983e-06,1.4211014639668252e-07,-0.09303330333033302,-0.22606660666066605
-0.133013301330133,-0.0018137571170200317,0.0009499304077849047,0.0008638129492026803,-0.0036275004740076167,1.4258785340699006e-06,1.2839123923035412e-06,1.4196614176635938e-07,-0.093013301330133,-0.226026602660266
-0.132993299329933,-0.0018084670761311372,0.0009471912163121488,0.0008612801195870823,-0.0036169384120303683,1.4216825531691842e-06,1.279974485868865e-06,1.4170806730031934e-07,-0.092993299329933,-0.225986598659866
-0.13297329732973298,-0.001806787410558286,0.0009463502837832038,0.000860475870937627,-0.003613613565279117,1.420335807732332e-06,1.2786021277615266e-06,1.4173367997080536e-07,-0.09297329732973297,-0.22594659465946595
-0.13295329532953296,-0.0017996353372495832,0.000942609628495461,0.0008570505901337455,-0.00359929555587879,1.4146673428294419e-06,1.2733399447563553e-06,1.4132739807308655e-07,-0.09295329532953295,-0.2259065906590659
-0.13293329332933296,-0.0018017933301734956,0.0009437520649555609,0.0008580418581107807,-0.003603587253239837,1.416304838211001e-06,1.274653982816576e-06,1.416508553944251e-07,-0.09293329332933295,-0.2258665866586659
-0.13291329132913293,-0.001797782314369556,0.0009416597253846248,0.0008561044872354984,-0.003595546526989679,1.4130942247563122e-06,1.2716047866253674e-06,1.4148943813094479e-07,-0.09291329132913292,-0.22582658265826586
-0.1328932893289329,-0.0017923269421942223,0.0009388337800828594,0.0008534988406814215,-0.003584659562958503,1.4087828341893385e-06,1.2675656513975708e-06,1.4121718279176774e-07,-0.0928932893289329,-0.2257865786578658
-0.13287328732873288,-0.0017889335086209712,0.0009370851685446269,0.0008518839006199652,-0.0035779025777855633,1.4061004718441165e-06,1.2649928252405469e-06,1.4110764660356964e-07,-0.09287328732873287,-0.22574657465746575
-0.13285328532853286,-0.00178395634893036,0.0009344925337586574,0.0008494895518402767,-0.003567938434529294,1.4021419128494208e-06,1.2612723670130353e-06,1.4086954583638549e-07,-0.09285328532853285,-0.2257065706570657
-0.13283328332833283,-0.0017846826655869563,0.0009348938790054717,0.0008498006512562828,-0.003569377195848711,1.4026583604679458e-06,1.2615774681650824e-06,1.4108089230286335e-07,-0.09283328332833282,-0.22566656665666565
-0.1328132813281328,-0.0017810131876530022,0.000932971651749881,0.0008480254189120462,-0.0035620102583149293,1.3997204810684563e-06,1.258775731748575e-06,1.4094474931988137e-07,-0.0928132813281328,-0.2256265626562656
-0.1327932793279328,-0.0017760112136642192,0.0009303652319516686,0.000845624831553371,-0.003552001277169259,1.3957539546231406e-06,1.2550494886644198e-06,1.4070446595872079e-07,-0.0927932793279328,-0.2255865586558656
-0.13277327732773278,-0.0017726814080276654,0.000928670890530725,0.0008440494836778889,-0.0035454017822362793,1.393141383231458e-06,1.252541237946202e-06,1.406001452852561e-07,-0.09277327732773277,-0.22554655465546555
