pH1,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux
-0.0173765376537654,-0.04054922606322009,0.02030426397971752,0.020244963765566615,0.0010340908480820498,12.330691314550526,3.858472630555487e-06,1.9927697660890333e-06,1.8657028644664534e-06
-0.017330933093309353,-0.04051956793624356,0.020289414006647633,0.020230153406102902,0.001034156449297176,12.33971704773887,3.8535969220373375e-06,1.9890294215630823e-06,1.8645675004742554e-06
-0.017285328532853306,-0.04048935518535757,0.020274288461713752,0.020215066466167553,0.0010342539280955804,12.348924780372787,3.8486742458336386e-06,1.9852678235699127e-06,1.8634064222637263e-06
-0.01723972397239726,-0.040458146761281455,0.020258666918145707,0.020199482415571346,0.0010343964442549296,12.35845000648529,3.843662749431516e-06,1.981463461119111e-06,1.8621992883124053e-06
-0.01719411941194121,-0.040428616619806235,0.02024388122881504,0.020184735929616116,0.0010344663171114423,12.367477259272114,3.838816354423105e-06,1.9777472351161677e-06,1.861069119306937e-06
-0.017148514851485164,-0.04039784894695231,0.020228479310411274,0.020169371833033578,0.0010345921674280226,12.376896281375911,3.833858235000916e-06,1.97397645908625e-06,1.8598817759146658e-06
-0.017102910291029116,-0.04036762203540434,0.020213346355618,0.020154277582691282,0.0010346888869968835,12.386164034548026,3.828957183104275e-06,1.9702381131044056e-06,1.85871906999987e-06
-0.01705730573057307,-0.04033696850358126,0.020198000786116665,0.020138970574460346,0.0010347992066444512,12.395576585001756,3.824021429349755e-06,1.9664849052599298e-06,1.8575365240898254e-06
-0.017011701170117022,-0.04030747776852195,0.020183234961784535,0.020124243763141036,0.0010348719122583898,12.40464602968906,3.819201527462588e-06,1.9627942796882238e-06,1.8564072477743641e-06
-0.016966096609660974,-0.04027704479614158,0.02016799994648011,0.020109046852767598,0.001034984879627971,12.414018707117261,3.814298096265079e-06,1.959063723574458e-06,1.855234372690621e-06
-0.016920492049204927,-0.040246999447489884,0.02015295807846229,0.020094043324331734,0.0010350839255718663,12.4232860764365,3.8094370229257953e-06,1.9553579251305596e-06,1.8540790977952354e-06
