slopeL,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,FeS_L2_pot
-0.09310931093109312,-0.035063200702424524,0.03506309064810864,6.223446016936633e-08,0.7071033067022914,14.25997430178652,0.0009693944465242046,8.676006320183956e-06,-1.0972186218621862
-0.09306930693069308,-0.0350632213366282,0.035063112174042566,6.242929018484133e-08,0.707103320758431,14.259965689041753,0.0009693950398432898,8.67601130962668e-06,-1.0971386138613861
-0.09302930293029303,-0.03506317808033543,0.03506306766426437,6.262461105694939e-08,0.7071032915366237,14.25998349628016,0.000969393791465335,8.676000316073525e-06,-1.097058605860586
-0.092989298929893,-0.035063200830151686,0.03506309081578163,6.282066632750747e-08,0.707103295686054,14.259974122514643,0.0009693944459488658,8.676006224506665e-06,-1.0969785978597861
-0.09294929492949296,-0.035063172639368645,0.03506306194621345,6.301723983346226e-08,0.7071032780302121,14.259985685594778,0.0009693936300701765,8.67599881033428e-06,-1.096898589858986
-0.09290929092909292,-0.03506315965971396,0.03506304876643407,6.321445717578858e-08,0.7071032700158542,14.259990964940592,0.0009693932548816993,8.675995465847212e-06,-1.096818581858186
-0.09286928692869288,-0.03506314769485641,0.03506303641359487,6.3412293452474e-08,0.7071032582006669,14.259995869651803,0.0009693929065605736,8.675992344263247e-06,-1.0967385738573858
-0.09282928292829283,-0.035063166050647965,0.03506305477073157,6.361080646640565e-08,0.7071032542262894,14.259988363807109,0.0009693934374064082,8.67599703060221e-06,-1.0966585658565857
-0.0927892789278928,-0.03506316148983046,0.03506304997915077,6.38098973943071e-08,0.7071032455571084,14.2599902251074,0.0009693933059351893,8.675995810087799e-06,-1.0965785578557856
-0.09274927492749276,-0.03506314709440517,0.03506303583961534,6.400959262086076e-08,0.7071032466889028,14.259995987010063,0.0009693928872064583,8.675991880242417e-06,-1.0964985498549855
-0.09270927092709272,-0.035063156987604316,0.03506304574337371,6.420995931993623e-08,0.7071032428621113,14.259991920605627,0.0009693931736283688,8.675994499023315e-06,-1.0964185418541854
-0.09266926692669268,-0.03506315127269488,0.03506304009350869,6.441092320483519e-08,0.7071032401204852,14.259994190737501,0.0009693930069957118,8.675993026661369e-06,-1.0963385338533853
-0.09262926292629264,-0.03506312495105135,0.03506301240884291,6.461247615623863e-08,0.7071032085655731,14.260005131805055,0.0009693922438661008,8.675986110422466e-06,-1.0962585258525852
-0.09258925892589259,-0.03506310539999902,0.035062992292193784,6.481467308460024e-08,0.7071031930797329,14.260013157030977,0.0009693916780493385,8.675981071582542e-06,-1.096178517851785
-0.09254925492549256,-0.035063103890109915,0.03506299107273636,6.501753785886886e-08,0.7071031948454994,14.260013670785947,0.0009693916347472395,8.675980656874262e-06,-1.0960985098509852
-0.09250925092509252,-0.03506310973021698,0.035062997265714935,6.522105162499234e-08,0.7071031978581326,14.260011182498486,0.0009693918003295583,8.6759821924224e-06,-1.0960185018501851
-0.09246924692469248,-0.035063113477889374,0.035063000346395756,6.542519845361834e-08,0.7071031802905541,14.260009752454382,0.000969391910250796,8.675983057927116e-06,-1.095938493849385
-0.09242924292429244,-0.03506310823041758,0.03506299512379141,6.56299666906458e-08,0.7071031766620056,14.260011839883266,0.0009693917578027237,8.675981506129472e-06,-1.095858485848585
-0.09238923892389239,-0.035063061454323474,0.03506294708670077,6.58352942951049e-08,0.7071031470862845,14.260031078221859,0.0009693904055543195,8.675969528281776e-06,-1.0957784778477848
-0.09234923492349235,-0.035063077179941615,0.03506296360950789,6.6041387212587e-08,0.7071031590083475,14.260024478647768,0.0009693908567823424,8.675973569279211e-06,-1.0956984698469847
-0.09230923092309232,-0.0350630647206458,0.03506295084456479,6.624806967809969e-08,0.7071031486750557,14.260029565927109,0.0009693904953783755,8.675970208626391e-06,-1.0956184618461846
-0.09226922692269228,-0.03506306287985694,0.03506294895459272,6.645542004364939e-08,0.7071031435014213,14.260030282407198,0.0009693904415702585,8.675969780278008e-06,-1.0955384538453845
-0.09222922292229224,-0.035063040709047755,0.03506292623106955,6.666337907667969e-08,0.7071031281588452,14.260039369318351,0.0009693898015069354,8.675964164085248e-06,-1.0954584458445846
-0.09218921892189219,-0.03506306621876831,0.03506295228309897,6.687208377430565e-08,0.7071031348891819,14.260028841870286,0.0009693905376674916,8.675970707452496e-06,-1.0953784378437845
-0.09214921492149215,-0.035063038892786835,0.03506292403093492,6.708133632032862e-08,0.707103111988348,14.260040101056223,0.0009693897488371256,8.675963601747068e-06,-1.0952984298429844
-0.09210921092109212,-0.035063026401530806,0.03506291110363924,6.729127321926528e-08,0.7071030989598088,14.260045227198216,0.0009693893856225512,8.675960123954985e-06,-1.0952184218421843
-0.09206920692069208,-0.03506302100271341,0.035062905003090616,6.750188137375309e-08,0.7071030805603457,14.260047522754965,0.0009693892283566733,8.675958821990182e-06,-1.0951384138413842
-0.09202920292029204,-0.035063025253819546,0.03506290976987658,6.77131683994904e-08,0.7071030866993836,14.260045646011276,0.000969389350911154,8.675959945483408e-06,-1.0950584058405841
-0.09198919891989199,-0.035063023332924104,0.0350629074328781,6.792510402830313e-08,0.707103074033696,14.260046468752503,0.0009693892935683045,8.675959316141018e-06,-1.094978397839784
-0.09194919491949195,-0.03506302052744559,0.03506290482819063,6.81377014074066e-08,0.7071030737952928,14.260047525672569,0.0009693892122138774,8.675958412548957e-06,-1.094898389838984
-0.09190919091909192,-0.035062985845854655,0.03506286907195766,6.835089902828196e-08,0.7071030478200976,14.260061805791272,0.0009693882076538507,8.67594953921476e-06,-1.0948183818381838
-0.09186918691869188,-0.035062999741398926,0.03506288320366713,6.856486309887017e-08,0.7071030482692893,14.260056062959942,0.0009693886083425032,8.675953236704747e-06,-1.0947383738373837
-0.09182918291829184,-0.03506296588938085,0.03506284859633646,6.877939913082421e-08,0.7071030287069858,14.26006994050144,0.0009693876295186478,8.675944248458456e-06,-1.0946583658365836
-0.0917891789178918,-0.03506297879434328,0.035062861862920736,6.899470250803662e-08,0.7071030316591208,14.26006457474819,0.0009693880010484536,8.675947504035634e-06,-1.0945783578357837
-0.09174917491749175,-0.035062964834565946,0.035062847477604464,6.921062463280048e-08,0.7071030187214354,14.2600702948018,0.0009693875995634172,8.675943991501945e-06,-1.0944983498349836
-0.09170917091709171,-0.035062946866048605,0.03506282938033933,6.942721404203467e-08,0.7071030117551651,14.260077584724767,0.0009693870787811478,8.675939190712757e-06,-1.0944183418341835
-0.09166916691669168,-0.03506295339586529,0.035062835510301094,6.96445318672221e-08,0.7071029993094865,14.260074966170135,0.0009693872650917102,8.675940901221201e-06,-1.0943383338333834
-0.09162916291629164,-0.03506293861494214,0.03506282061825183,6.986248591496408e-08,0.7071029926714002,14.260080955842916,0.0009693868386744935,8.675937097004114e-06,-1.0942583258325833
-0.0915891589158916,-0.035062927390697496,0.035062808193234374,7.008112903286088e-08,0.7071029640451483,14.260085720458745,0.0009693865117950312,8.675934016120205e-06,-1.0941783178317832
-0.09154915491549155,-0.035062924155184305,0.03506280544774465,7.030047334912167e-08,0.7071029695035069,14.260086892092376,0.0009693864144373031,8.67593315483729e-06,-1.094098309830983
-0.09150915091509151,-0.035062896476731,0.03506277703432126,7.052045298145215e-08,0.7071029502422226,14.260098253656064,0.0009693856152087616,8.675925969737336e-06,-1.094018301830183
-0.09146914691469148,-0.035062913850936184,0.035062794831901556,7.074121594973255e-08,0.7071029543301416,14.260091056570733,0.0009693861180217039,8.675930549481608e-06,-1.093938293829383
-0.09142914291429144,-0.035062888051555774,0.035062767449839494,7.096257812159134e-08,0.7071029179455458,14.260101826021627,0.0009693853673124021,8.675923784876239e-06,-1.093858285828583
-0.0913891389138914,-0.035062870148237835,0.03506274991219216,7.118465061829517e-08,0.7071029208394746,14.260108987804822,0.0009693848531196352,8.67591901088308e-06,-1.093778277827783
-0.09134913491349135,-0.0350628816509726,0.035062761201861026,7.140747996798378e-08,0.7071029120501202,14.260104307642429,0.0009693851823814436,8.675922011474121e-06,-1.0936982698269828
-0.09130913091309131,-0.03506287671942232,0.03506275642207868,7.163097217673054e-08,0.7071029106031148,14.260106237000493,0.0009693850408416689,8.67592073981605e-06,-1.0936182618261827
-0.09126912691269128,-0.0350628824239152,0.035062762808602876,7.185518641636028e-08,0.7071029198364333,14.260103732690888,0.000969385202551712,8.675922087200547e-06,-1.0935382538253826
-0.09122912291229124,-0.035062863310116654,0.035062742450925444,7.208004929374019e-08,0.707102890214492,14.260111713516046,0.0009693846529388772,8.67591725414e-06,-1.0934582458245825
-0.0911891189118912,-0.035062841344810636,0.03506271979830444,7.230560949124455e-08,0.707102871802258,14.260120740744451,0.0009693840160104623,8.67591142074387e-06,-1.0933782378237824
-0.09114911491149115,-0.035062826163866134,0.035062704693311963,7.253189035070874e-08,0.7071028687688976,14.26012685340951,0.0009693835757631034,8.675907547553663e-06,-1.0932982298229823
-0.09110911091109111,-0.03506281626239627,0.03506269360521197,7.275889054239034e-08,0.7071028402593404,14.26013107550459,0.0009693832883838433,8.67590487345444e-06,-1.0932182218221822
-0.09106910691069107,-0.03506283345529937,0.035062712100434656,7.298666047233356e-08,0.7071028619315076,14.26012377196287,0.0009693837842418117,8.675909386452759e-06,-1.093138213821382
-0.09102910291029104,-0.035062791957841455,0.03506266873805419,7.321501490259613e-08,0.7071028197120698,14.260140981891535,0.0009693825824187721,8.675898467071013e-06,-1.093058205820582
-0.090989098909891,-0.035062777809613976,0.03506265411515608,7.34441438639909e-08,0.7071028055170374,14.260146785955172,0.0009693821720526427,8.675894929447721e-06,-1.0929781978197821
-0.09094909490949096,-0.035062759811509636,0.03506263575543833,7.367398160156857e-08,0.707102793587271,14.260154132649113,0.0009693816523026812,8.675890117620244e-06,-1.092898189818982
-0.09090909090909091,-0.03506279706458315,0.03506267406130137,7.39046601934879e-08,0.7071028101708732,14.260138720696261,0.0009693827277615458,8.67589981864213e-06,-1.092818181818182
-0.09086908690869087,-0.035062764524070644,0.03506264049147767,7.413590673080809e-08,0.7071027847456862,14.26015211732426,0.0009693817857528012,8.675891232170536e-06,-1.0927381738173818
-0.09082908290829084,-0.035062785804257146,0.035062662481914364,7.43679963226833e-08,0.7071027943910895,14.26014327096878,0.0009693824009281034,8.675896661786359e-06,-1.0926581658165817
-0.0907890789078908,-0.03506277705427863,0.035062653389753895,7.460074552846887e-08,0.7071027827955306,14.26014685186878,0.000969382146457,8.675894411992231e-06,-1.0925781578157816
-0.09074907490749076,-0.03506277188813556,0.035062648062047175,7.483423109820234e-08,0.7071027748280285,14.260148938332497,0.0009693819945119517,8.67589296898476e-06,-1.0924981498149815
-0.09070907090709071,-0.03506275590488883,0.03506263165707657,7.506842339730101e-08,0.7071027615984175,14.2601554769159,0.0009693815324665159,8.675888732699285e-06,-1.0924181418141814
-0.09066906690669067,-0.0350627471271423,0.035062622802372156,7.530336470269764e-08,0.707102755307368,14.260159014735752,0.0009693812773790688,8.67588660343472e-06,-1.0923381338133813
-0.09062906290629064,-0.03506273480125799,0.035062610379099635,7.553903342267974e-08,0.707102748589222,14.260163999607643,0.0009693809212040348,8.67588324251036e-06,-1.0922581258125814
-0.0905890589058906,-0.0350627143670863,0.03506258850971489,7.577542088874684e-08,0.7071027148758803,14.260172554067385,0.0009693803272836922,8.675877940677223e-06,-1.0921781178117813
-0.09054905490549056,-0.03506270382605692,0.03506257799896817,7.601257106581492e-08,0.7071027107027693,14.260176786775299,0.000969380023709818,8.6758752058887e-06,-1.0920981098109812
-0.09050905090509051,-0.035062691169997606,0.03506256495775839,7.625045829994071e-08,0.7071026981365476,14.260181964009744,0.0009693796555720678,8.675871960421382e-06,-1.092018101810181
-0.09046904690469047,-0.03506267332578261,0.03506254611946813,7.648907827042363e-08,0.7071026732748023,14.260189374979333,0.0009693791401191478,8.675867143111176e-06,-1.091938093809381
-0.09042904290429044,-0.03506268552403924,0.03506255906769129,7.67285137286896e-08,0.7071026835720481,14.260184212679155,0.0009693794906815973,8.675870374826147e-06,-1.091858085808581
-0.0903890389038904,-0.03506266447503492,0.035062537389440984,7.69686225161338e-08,0.7071026660373705,14.260192852566743,0.0009693788833738076,8.67586489275909e-06,-1.0917780778077808
-0.09034903490349036,-0.035062665290283235,0.03506253817897376,7.720953258498955e-08,0.7071026606604365,14.260192477239734,0.0009693789022590171,8.675865035190513e-06,-1.0916980698069807
-0.09030903090309032,-0.03506266931515256,0.03506254220869276,7.745120446687591e-08,0.7071026558849229,14.260190790169789,0.0009693790191144141,8.675866011030635e-06,-1.0916180618061806
-0.09026902690269027,-0.035062658579519734,0.03506253138389215,7.76935985770831e-08,0.7071026491970643,14.260195125259239,0.00096937870812878,8.67586321213649e-06,-1.0915380538053805
-0.09022902290229023,-0.03506264019672756,0.0350625119455541,7.793673307439504e-08,0.7071026230044892,14.2602027668677,0.0009693781723583371,8.675858348349436e-06,-1.0914580458045804
-0.0901890189018902,-0.035062640171091175,0.035062512554839276,7.818067208361743e-08,0.7071026308893895,14.260202598574923,0.0009693781755019461,8.675858396437055e-06,-1.0913780378037805
