slopesL,slopeH,F_t,F_slip_best,F_yield_best,fluxD,fluxHR,fluxLR,potential_H1
0.08333333333333331,-0.18333333333333335,1.8744471600052013,1.8744471600052013,0.48818034539359095,0.013523229937206338,1.0106883937482358,-1.0242116883873926,0.09702916415783562
0.09999999999999998,-0.18333333333333335,0.04165028340724129,0.04165028340724129,0.1697868617515174,-2.944868549759107,1.559164243956257,1.3857044314387075,0.22456982435528022
0.11666666666666664,-0.18333333333333335,1.6464078794153146e-08,1.6464078794153146e-08,0.10822420671003868,-4.620038493750158,2.3100192910975785,2.310019184986423,0.19377012322245596
0.1333333333333333,-0.18333333333333335,0.018664754129570953,0.018664754129570953,0.0839257201656357,-5.95764915151895,2.900195729077346,3.057453528835296,0.12938481741020166
0.14999999999999997,-0.18333333333333335,0.04361988380479789,0.04361988380479789,0.0795281150858383,-6.28708470800035,2.9496240913170695,3.337460711938501,0.12079299743219749
0.16666666666666663,-0.18333333333333335,0.08656980469569003,0.08656980469569003,0.07526729026110751,-6.642991920461753,2.914851201097747,3.728140690677261,0.11093165920315351
0.1833333333333333,-0.18333333333333335,0.16656430585996615,0.16656430585996615,0.06973190928153175,-7.170318492384595,2.7406481154240083,4.429670416235229,0.10497429001434339
0.2,-0.18333333333333335,0.3034769331333599,0.3034769331333599,0.06137584565086885,-8.146527214788847,2.3250955161194327,5.8214317988559685,0.10393042099159913
-0.2,-0.16666666666666669,2.158315582611802,2.158315582611802,0.011559750281733448,23.834370775211283,19.419158760330312,-43.25352949497966,0.05
-0.18333333333333335,-0.16666666666666669,2.1583471321185184,2.1583471321185184,0.011559881361955278,23.83593888494329,19.417100176278804,-43.25303904534912,0.05
-0.16666666666666669,-0.16666666666666669,2.158394219197386,2.158394219197386,0.011560532865235632,23.8373390236317,19.413262501775915,-43.25060146041319,0.05
-0.15000000000000002,-0.16666666666666669,2.1584605882968524,2.1584605882968524,0.011560683995562997,23.840893980844996,19.409142101020695,-43.2500360923933,0.05
-0.13333333333333336,-0.16666666666666669,2.158549386297241,2.158549386297241,0.011560986255076455,23.845443262685336,19.40346207829156,-43.24890530739212,0.05
-0.11666666666666668,-0.16666666666666669,2.1586613224891917,2.1586613224891917,0.011561496771217594,23.850909698670975,19.3960858898218,-43.24699561249991,0.05
-0.1,-0.16666666666666669,2.15879172364027,2.15879172364027,0.01156228456717436,23.856877739762297,19.387171270430407,-43.24404892497031,0.05
-0.08333333333333334,-0.16666666666666669,2.1589264700690496,2.1589264700690496,0.011563099824784328,23.863040086220835,19.37795994480877,-43.24100005138791,0.05
-0.06666666666666668,-0.16666666666666669,2.1590342696299407,2.1590342696299407,0.011565786742867892,23.86376953899601,19.367184953031163,-43.23095443229703,0.05
-0.05000000000000002,-0.16666666666666669,2.1590385354741524,2.1590385354741524,0.011573094124744334,23.84894977545048,19.354708168227774,-43.20365795829031,0.05
-0.033333333333333354,-0.16666666666666669,2.1587041173449926,2.1587041173449926,0.011600423159226547,23.773359408367,19.328516550534385,-43.10187594515195,0.05
-0.01666666666666669,-0.16666666666666669,2.1572308444337467,2.1572308444337467,0.011696021924680488,23.494160141987805,19.255417718114394,-42.74957787333902,0.05
0.0,-0.16666666666666669,2.152082582419715,2.152082582419715,0.01201976793223967,22.571543838291205,19.0265970686739,-41.598140887942044,0.05
