slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.053265326532653284,2.04372974224043e-05,4.841830474333619e-07,-2.0919673287211893e-05,-4.1841153757049554e-05,8.212913395507803e-08,4.825951126009826e-09,7.730318282906821e-08,-0.013265326532653283,-0.06653065306530656
-0.05324532453245326,2.051711503270326e-05,4.849867139000708e-07,-2.0995790774192002e-05,-4.199789252079533e-05,8.241803191035635e-08,4.8382527660190445e-09,7.75797791443373e-08,-0.013245324532453258,-0.06649064906490651
-0.05322532253225323,2.051119103896326e-05,4.83924324612417e-07,-2.099248449827229e-05,-4.198759986184797e-05,8.23900270970204e-08,4.831940767274176e-09,7.755808632974623e-08,-0.013225322532253232,-0.06645064506450646
-0.05320532053205321,2.049838978734897e-05,4.825332098334911e-07,-2.0972933036489394e-05,-4.1953856033671855e-05,8.230555054192574e-08,4.822327250338546e-09,7.74832232915872e-08,-0.013205320532053207,-0.06641064106410641
-0.05318531853185318,2.05158695365526e-05,4.821816901312559e-07,-2.1002017861704303e-05,-4.200006908838816e-05,8.239817162231018e-08,4.823093665003681e-09,7.757507795730649e-08,-0.013185318531853181,-0.06637063706370636
-0.053165316531653184,2.0473068630622038e-05,4.799083228590462e-07,-2.0937718797187088e-05,-4.189069575066817e-05,8.216179744293068e-08,4.804615685513936e-09,7.735718175741675e-08,-0.013165316531653183,-0.06633063306330636
-0.05314531453145316,2.0520601211160283e-05,4.802094508704613e-07,-2.0996379335169735e-05,-4.199718999720048e-05,8.236583639169082e-08,4.811898084419141e-09,7.755393830727168e-08,-0.013145314531453157,-0.06629062906290631
-0.05312531253125313,2.0474618068533346e-05,4.779846989322323e-07,-2.093567189365153e-05,-4.188827466111711e-05,8.213636618316023e-08,4.793860222210233e-09,7.734250596095e-08,-0.013125312531253132,-0.06625062506250626
-0.05310531053105311,2.050600470226982e-05,4.777292588187265e-07,-2.096950453123192e-05,-4.1953238492320466e-05,8.224477039074155e-08,4.795553353835033e-09,7.744921703690651e-08,-0.013105310531053106,-0.0662106210621062
-0.05308530853085308,2.0525825817685472e-05,4.77312838143007e-07,-2.0992234012195965e-05,-4.1995372668024444e-05,8.232548025971463e-08,4.7956259077320206e-09,7.752985435198262e-08,-0.01308530853085308,-0.06617061706170616
-0.053065306530653084,2.0517977347367378e-05,4.7637736599881464e-07,-2.0992048980650324e-05,-4.1986403694016516e-05,8.231661903860685e-08,4.7904799621073295e-09,7.752613907649952e-08,-0.013065306530653083,-0.06613061306130616
