slopeH,NADPH_flux,NAD_flux,Fd_flux,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,FeS_H1_pot,S_FAD_mid_pot
-0.05992599259925993,1.9797406778820914e-05,9.212108409428765e-07,-2.072026038502095e-05,-4.143887800478474e-05,8.472300926032204e-08,6.8525914051056175e-09,7.787041785521642e-08,-0.01992599259925993,-0.07985198519851985
-0.059905990599059905,1.9819427194534e-05,9.191397367658283e-07,-2.0712965078661938e-05,-4.145153200996177e-05,8.468669492656029e-08,6.843131424774499e-09,7.784356350178578e-08,-0.019905990599059904,-0.0798119811981198
-0.05988598859885988,1.9823359153292586e-05,9.184609552903567e-07,-2.0738657531715887e-05,-4.148047764029883e-05,8.477852330272215e-08,6.844026255222429e-09,7.793449704749972e-08,-0.01988598859885988,-0.07977197719771975
-0.05986598659865988,1.9796144925976478e-05,9.149906077254855e-07,-2.069982806429671e-05,-4.1410963597998673e-05,8.461229228121268e-08,6.824100210852332e-09,7.778819207036034e-08,-0.01986598659865988,-0.07973197319731976
-0.059845984598459856,1.980845667048925e-05,9.118196544477541e-07,-2.0669598132405653e-05,-4.138987445734266e-05,8.447286712137814e-08,6.806367290202667e-09,7.766649983117547e-08,-0.019845984598459855,-0.0796919691969197
-0.05982598259825983,1.9835140946611318e-05,9.113176417940849e-07,-2.069836973261907e-05,-4.1444828321024474e-05,8.458036217129142e-08,6.808536667453252e-09,7.777182550383816e-08,-0.01982598259825983,-0.07965196519651965
-0.059805980598059805,1.9817371068597822e-05,9.096996791413403e-07,-2.0704932172543877e-05,-4.143200292028304e-05,8.458423293209542e-08,6.802361479971771e-09,7.778187145212364e-08,-0.019805980598059804,-0.0796119611961196
-0.05978597859785978,1.979155962317236e-05,9.084249086299678e-07,-2.071615464682708e-05,-4.141613917862941e-05,8.461985018006794e-08,6.798742782993362e-09,7.782110739707458e-08,-0.019785978597859778,-0.07957195719571955
-0.05976597659765978,1.9836658225358406e-05,9.053046881035698e-07,-2.0682694232609933e-05,-4.142465714607191e-05,8.448305726404768e-08,6.781285924447742e-09,7.770177133959995e-08,-0.01976597659765978,-0.07953195319531955
-0.059745974597459756,1.9817686165879422e-05,9.038892443413715e-07,-2.069439458152189e-05,-4.1415969991742685e-05,8.450487877156449e-08,6.7765751823954975e-09,7.7728303589169e-08,-0.019745974597459755,-0.0794919491949195
-0.05972597259725973,1.9820336419229534e-05,9.012674837549639e-07,-2.0673096291279336e-05,-4.1394700194263834e-05,8.441356044710149e-08,6.7628016945055136e-09,7.765075875259598e-08,-0.01972597259725973,-0.07945194519451945
-0.059705970597059704,1.9807698492968484e-05,8.988585733504806e-07,-2.0657330709106247e-05,-4.136388777542521e-05,8.434159481284586e-08,6.750598682726502e-09,7.759099613011936e-08,-0.019705970597059703,-0.0794119411941194
-0.05968596859685968,1.982219950491526e-05,8.999162162126595e-07,-2.0724461245347214e-05,-4.1446576966475135e-05,8.459490581373358e-08,6.764421490529984e-09,7.783048432320359e-08,-0.019685968596859678,-0.07937193719371935
-0.05966596659665968,1.9843303647348876e-05,8.990673165953922e-07,-2.075139267998516e-05,-4.149376364392943e-05,8.466938952783529e-08,6.763924825385739e-09,7.790546470244956e-08,-0.01966596659665968,-0.07933193319331935
-0.059645964596459655,1.98319070392472e-05,8.964589426341263e-07,-2.0726725116881894e-05,-4.145509109876322e-05,8.457785669114228e-08,6.750174628613712e-09,7.782768206252857e-08,-0.019645964596459654,-0.0792919291929193
-0.05962596259625963,1.985810521887288e-05,8.968101923301219e-07,-2.0782738498814624e-05,-4.1537653910017625e-05,8.476543213873834e-08,6.758697079984416e-09,7.800673505875392e-08,-0.01962596259625963,-0.07925192519251925
-0.059605960596059604,1.9871663553772123e-05,8.931328210337597e-07,-2.073219862031017e-05,-4.1496994995116054e-05,8.457195886112999e-08,6.736844797975614e-09,7.783511406315438e-08,-0.019605960596059603,-0.0792119211921192
-0.059585958595859606,1.985014992555989e-05,8.924685488409523e-07,-2.0762651787409325e-05,-4.150527026181017e-05,8.466333709953316e-08,6.737695694950551e-09,7.792564140458261e-08,-0.019585958595859605,-0.0791719171917192
-0.05956595659565958,1.986026451561429e-05,8.892636458313063e-07,-2.072439681111149e-05,-4.1473924972557086e-05,8.451331169029787e-08,6.719346405023578e-09,7.779396528527428e-08,-0.01956595659565958,-0.07913191319131915
-0.059545954595459555,1.9851651074986876e-05,8.890030329666843e-07,-2.0759139230497325e-05,-4.1499793338450885e-05,8.464280942649955e-08,6.723227191115215e-09,7.791958223538433e-08,-0.019545954595459554,-0.0790919091909191
