alpha,F,F_sc,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.0,25.45594846266767,15497.978489407333,25.45594846266767,-0.0196418319712705,0.0107826107486204,0.0088591063282439,-0.1599906457500929,6.393364583693462e-05,5.90898488861619e-07
0.002004008016032,56.44664663670436,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0040080160320641,87.44208154554457,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0060120240480961,118.47712606353738,15497.978489407333,25.45594846266767,-0.0196418319712705,0.0107826107486204,0.0088591063282439,-0.1599906457500929,6.393364583693462e-05,5.90898488861619e-07
0.0080160320641282,149.48411674851985,15497.806308526136,25.457270754357317,-0.0196408002050958,0.0107821102979102,0.0088585980942514,-0.1599930968253541,6.393440370142751e-05,5.908574931099851e-07
0.0100200400801603,180.4283862720652,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0120240480961923,211.42382118090535,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0140280561122244,242.41925608974557,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0160320641282565,273.4146909985858,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0180360721442885,304.410125907426,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0200400801603206,335.4055608162662,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0220440881763527,366.4009957251064,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0240480961923847,397.3964306339466,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0260521042084168,428.3918655427868,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0280561122244488,459.38730045162697,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.0300601202404809,490.3827353604672,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
0.032064128256513,521.3781702693074,15492.173231239129,25.45121172786416,-0.0196454917757193,0.0107847486787164,0.0088606196701213,-0.1599979283085918,6.395774470675836e-05,5.909783854643805e-07
