slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.06293549354935496,-0.004435688440182162,0.002276100068321796,0.002159739777434222,0.01854936871898279,112.72015009917182,1.1306244385324955e-06,2.3821730390984498e-07,-0.08587098709870991
-0.06288988898889891,-0.004432300617793317,0.0022743628734218646,0.0021581096509537545,0.018546470310730406,112.80604522670627,1.128431378100241e-06,2.3810198467003768e-07,-0.08577977797779782
-0.06284428442844286,-0.004429377935920797,0.0022727621672373743,0.0021566941470518852,0.018529126223144086,112.88166950141193,1.1263550484707895e-06,2.3801054463505047e-07,-0.08568856885688572
-0.06279867986798682,-0.004426114796928005,0.002271046386432829,0.0021551081868826927,0.018522043753171038,112.96538301934773,1.124191957223396e-06,2.3790007340159826e-07,-0.08559735973597363
-0.06275307530753077,-0.004422552300454186,0.002269236180929113,0.002153397601122098,0.018521039436875126,113.05584649913327,1.1219675470652736e-06,2.3777604076804203e-07,-0.08550615061506153
-0.06270747074707472,-0.004418706145315809,0.0022673484045725445,0.002151531374370519,0.018533728375198413,113.15307240804687,1.1196655502418906e-06,2.3763435958994053e-07,-0.08541494149414944
-0.06266186618661868,-0.0044157829470492516,0.0022657154387601963,0.0021501252295315076,0.01850965773345456,113.22946306984277,1.1176074603428913e-06,2.3754427317147233e-07,-0.08532373237323734
-0.06261626162616263,-0.004412168461414012,0.0022638786696234092,0.002148376199579527,0.018510762537845518,113.32185260541964,1.1153744406230878e-06,2.3741594822019414e-07,-0.08523252325232525
-0.06257065706570658,-0.004409190104311733,0.0022622666387235313,0.0021469361772661344,0.018495676062936322,113.39934714156756,1.113305009887464e-06,2.3732118275456428e-07,-0.08514131413141315
-0.06252505250525053,-0.004405948387017133,0.0022605819965022533,0.00214537249078095,0.018489872261539565,113.48286678425286,1.111174968868404e-06,2.3721260851197724e-07,-0.08505010501050106
-0.062479447944794486,-0.004402521172295337,0.0022587770641422367,0.0021437042875018797,0.01848230647391675,113.57180162994311,1.1089959864990154e-06,2.3709371019164298e-07,-0.08495889588958896
-0.06243384338433844,-0.004398754367386459,0.002256942054017941,0.00214189376256102,0.018494201004503136,113.66749065245281,1.1067442444682213e-06,2.3695734742328945e-07,-0.08486768676867687
-0.06238823882388239,-0.004395450504731002,0.002255222568741999,0.0021403036632934302,0.018487286999272164,113.75300264619152,1.1046115087167e-06,2.368460484285565e-07,-0.08477647764776478
-0.06234263426342637,-0.004392671577974738,0.0022536552050453906,0.0021389535216809197,0.01846401417839629,113.82676082229213,1.1026067736462029e-06,2.367614767018189e-07,-0.08468526852685274
-0.062297029702970325,-0.0043885356229793615,0.002251679013831165,0.0021369606976260336,0.018484100318349343,113.93187009453695,1.1002727269255783e-06,2.3660530959314168e-07,-0.08459405940594064
-0.06225142514251428,-0.004385433403271577,0.002250008655899194,0.0021354600670719925,0.018469802260588374,114.01335753228558,1.0981967482393643e-06,2.3650394019475202e-07,-0.08450285028502855
-0.06220582058205823,-0.004381917950027514,0.0022482286511049665,0.0021337668594783032,0.01847061687377635,114.10427596010366,1.096025468457018e-06,2.3638104043176723e-07,-0.08441164116411645
-0.06216021602160218,-0.004378259278809082,0.002246425377997241,0.0021319960182530906,0.018480828176950022,114.19852306001954,1.0938172550162927e-06,2.3624886698710634e-07,-0.08432043204320436
-0.062114611461146135,-0.004375223658627192,0.0022447808342249687,0.0021305270704421453,0.01846525787320619,114.27877183995103,1.0917686225394996e-06,2.3615092610451585e-07,-0.08422922292229226
-0.06206900690069009,-0.004371952137475432,0.002243042923218752,0.0021289438236964386,0.018454056260026153,114.36493475327983,1.0896639543820185e-06,2.3604042081288527e-07,-0.08413801380138017
-0.06202340234023404,-0.00436862063845922,0.002241321763406745,0.002127335360207816,0.018449888297545916,114.45212424637985,1.0875508289107407e-06,2.3592674514637626e-07,-0.08404680468046807
-0.06197779777977799,-0.0043646960858723105,0.002239428720734793,0.00212544332511877,0.018466335489669118,114.55320411163292,1.0852943584354163e-06,2.3578094357287077e-07,-0.08395559555955598
-0.061932193219321946,-0.004361899277412817,0.0022378305374743945,0.0021240877906898437,0.018438818408013605,114.62871476825802,1.0833173377796339e-06,2.3569583741534362e-07,-0.08386438643864388
-0.0618865886588659,-0.004358627393557413,0.0022361659707428316,0.0021225111039793187,0.01843840443901368,114.71435965541752,1.0812302803171275e-06,2.3558479220138527e-07,-0.08377317731773179
-0.06184098409840985,-0.004355717778679491,0.002234551859402245,0.002121100778360807,0.018417639993516394,114.79250131672961,1.0792314697573054e-06,2.3549310945871578e-07,-0.0836819681968197
-0.061795379537953804,-0.004352267064376747,0.0022327951598057894,0.002119430908838149,0.01841813350586251,114.88319707054258,1.0771041174667393e-06,2.353722498896454e-07,-0.0835907590759076
-0.06174977497749776,-0.004347931670054095,0.002230768815167039,0.002117343999100907,0.01844637058782144,114.99481192890445,1.0747668368556674e-06,2.3520469240512947e-07,-0.0834995499549955
-0.06170417041704171,-0.004344842957081596,0.002229121652966626,0.0021158421358011825,0.018435824060156935,115.07735778792085,1.0727326769136172e-06,2.3510246526754004e-07,-0.08340834083408341
-0.06165856585658566,-0.004341533317017365,0.0022274075165142904,0.0021142522493293736,0.018429642448750148,115.16500790173717,1.0706565103040513e-06,2.3499044942960987e-07,-0.08331713171317132
-0.06161296129612964,-0.004337793349122876,0.0022255293330673,0.0021124509381393874,0.01843301482286167,115.26349623239862,1.0684765717659338e-06,2.3485531592409587e-07,-0.08322592259225928
-0.061567356735673595,-0.004335025739521825,0.0022240273317564174,0.0021111046352968454,0.01841936923668274,115.33815575714863,1.0665307013279256e-06,2.347693501312349e-07,-0.08313471347134718
-0.06152175217521755,-0.004331629713504981,0.0022222528146684795,0.0021094595195918497,0.01841268309921649,115.42889504841239,1.064437334002287e-06,2.346515646312942e-07,-0.08304350435043509
