slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield
-0.195,-4.164155498642685e-06,4.061785967401921e-06,-1.2380482541596294e-05,1.649239221073406,48528.55593135413
-0.19499199919992,-4.239088426061244e-06,4.065157503230221e-06,-1.2385491514610436e-05,1.6468537626024844,48333.14113876009
-0.19498399839984,-4.245045062134523e-06,4.070185157911688e-06,-1.2373813793820077e-05,1.6464581059995975,48334.761109782376
-0.1949759975997599,-4.2519624798842415e-06,4.075249267265768e-06,-1.236747970190244e-05,1.646105012627122,48321.57089473239
-0.1949679967996799,-4.276072090192429e-06,4.0796631042838705e-06,-1.2360892991170049e-05,1.6452005032088433,48270.40341887569
-0.1949599959995999,-4.298102354027833e-06,4.08631989484709e-06,-1.2349484830531663e-05,1.6442783731886212,48230.176597696045
-0.1949519951995199,-4.306034384171653e-06,4.091426973884538e-06,-1.234112398962317e-05,1.6438647273895537,48219.29669913091
-0.1949439943994399,-4.326375275809369e-06,4.0956363288602304e-06,-1.2333299801214892e-05,1.6430682662777418,48180.43827164562
-0.1949359935993599,-4.366694085433664e-06,4.099078205310747e-06,-1.233035525505244e-05,1.6417094330799162,48085.875497628986
-0.1949279927992799,-4.372624232473754e-06,4.105314181879205e-06,-1.2320444837454758e-05,1.6413293715919628,48080.66030387645
-0.1949199919991999,-4.380351825261641e-06,4.11183452947439e-06,-1.2307463265193164e-05,1.6408463872768086,48077.7329557441
-0.1949119911991199,-4.398873528543845e-06,4.116120321528971e-06,-1.2301876882947482e-05,1.6401421509824534,48037.95982715943
-0.1949039903990399,-4.4072583733623105e-06,4.121337104923128e-06,-1.2290962789762716e-05,1.6396782047522664,48031.75874940168
-0.1948959895989599,-4.449928823646587e-06,4.125162375023805e-06,-1.2289822453714905e-05,1.638275773956248,47927.34907319777
-0.1948879887988799,-4.443173097001818e-06,4.130243693722946e-06,-1.227946892989884e-05,1.638301388277218,47954.9935389036
-0.1948799879987998,-4.463559406531203e-06,4.136116613484564e-06,-1.2263069171458696e-05,1.6373739806845584,47932.33061239941
-0.1948719871987198,-4.472990639214913e-06,4.141622519937549e-06,-1.2258415052146532e-05,1.6369643914492036,47908.71692774696
-0.1948639863986398,-4.493667702831772e-06,4.145501326990875e-06,-1.2254711385217831e-05,1.636226387137471,47860.90377353501
-0.1948559855985598,-4.512069040174538e-06,4.150905394351145e-06,-1.2245139205946389e-05,1.6354649900135296,47828.32240132313
-0.1948479847984798,-4.5263168857445635e-06,4.157632674361977e-06,-1.223489539747824e-05,1.634814858506586,47803.78658705144
-0.1948399839983998,-4.548267995119204e-06,4.161815390868462e-06,-1.2229672172292538e-05,1.6340155297127794,47756.04935868366
-0.1948319831983198,-4.566724868482197e-06,4.16540209058347e-06,-1.2222804877337625e-05,1.6333082299533386,47721.46279487207
-0.1948239823982398,-4.578578383984677e-06,4.1711391651766405e-06,-1.2212528629707007e-05,1.6327422727733754,47704.81137694502
-0.1948159815981598,-4.615894056314573e-06,4.1745690984584805e-06,-1.2209413422281656e-05,1.631502444520046,47619.32749131675
-0.1948079807980798,-4.6164150830918516e-06,4.180362793315684e-06,-1.21984515908391e-05,1.6312810779257012,47629.867611594265
-0.1947999799979998,-4.6519193688254745e-06,4.186085177493304e-06,-1.219216109404897e-05,1.6300374206354975,47550.742923321704
-0.1947919791979198,-4.6499605730332405e-06,4.191726833691067e-06,-1.2180577233067424e-05,1.6298850650685333,47568.61437788022
-0.1947839783978397,-4.681020200791863e-06,4.196831963398928e-06,-1.2171792649562365e-05,1.6287509513241716,47506.73984516036
-0.1947759775977597,-4.74944977213454e-06,4.200339412507859e-06,-1.2170416128443051e-05,1.6265872945393374,47348.0245658611
-0.1947679767976797,-4.746010006329016e-06,4.2060831919599195e-06,-1.2156355546855124e-05,1.626441401226445,47374.3955358182
-0.1947599759975997,-4.72513168858768e-06,4.212262115055321e-06,-1.2148536933320742e-05,1.626922861692144,47424.98742286936
-0.1947519751975197,-4.737428582757275e-06,4.216740293216947e-06,-1.214058018028652e-05,1.6263910546398974,47405.162172489014
-0.1947439743974397,-4.761293382671283e-06,4.222508485307586e-06,-1.2132394280550685e-05,1.6254896438817077,47357.01415946716
-0.1947359735973597,-4.769620133515673e-06,4.228719008181336e-06,-1.2120487794975432e-05,1.625009414444898,47351.1148606232
-0.1947279727972797,-4.816630195136895e-06,4.23334893795424e-06,-1.2116263823580551e-05,1.6234676271809096,47245.04022972087
-0.1947199719971997,-4.811014804317892e-06,4.239869733135837e-06,-1.2104860296568988e-05,1.6234205265539308,47268.484652537394
-0.1947119711971197,-4.8436926078920806e-06,4.24393042525173e-06,-1.2099268266840824e-05,1.6223062736629132,47198.99610759438
-0.1947039703970397,-4.8685263038805715e-06,4.248547610663511e-06,-1.2091855841278589e-05,1.6214029908780785,47149.95105896192
-0.1946959695969597,-4.853803815763058e-06,4.253982330781891e-06,-1.208024879417735e-05,1.6216376693325378,47196.4485049084
-0.1946879687968797,-4.875654880720504e-06,4.2607596108523715e-06,-1.2069724589780506e-05,1.6207628368493048,47156.15587371597
-0.1946799679967996,-4.900376481487001e-06,4.264532556086387e-06,-1.206460323466274e-05,1.6199056179786029,47104.23806145542
-0.1946719671967196,-4.954043149041354e-06,4.268923104899791e-06,-1.2057225931672022e-05,1.618136331002795,46992.05680464046
-0.1946639663966396,-4.950493689648283e-06,4.274879246535246e-06,-1.2044380744535845e-05,1.6180056647539534,47015.11898120762
-0.1946559655965596,-4.994935295599134e-06,4.279613606106292e-06,-1.2040111620148508e-05,1.6165664385374614,46916.06507055082
-0.1946479647964796,-4.970482692101541e-06,4.286202811565332e-06,-1.2029507915345404e-05,1.617093853168696,46978.80829678198
-0.1946399639963996,-4.987544755863382e-06,4.290387056515854e-06,-1.202423342649972e-05,1.6164691068198869,46943.58478521622
-0.1946319631963196,-5.003783002166529e-06,4.296708743856126e-06,-1.2012340883327257e-05,1.6157541814120588,46920.08882117808
-0.1946239623962396,-5.028524086014841e-06,4.300678796698154e-06,-1.2007598447993928e-05,1.614910565238734,46867.3811271255
-0.1946159615961596,-5.042740866656459e-06,4.307067266562381e-06,-1.1997233275051755e-05,1.614280742871743,46844.89905999642
-0.1946079607960796,-5.057943283759414e-06,4.312736256839589e-06,-1.1987554427106415e-05,1.613637712991383,46820.35047991531
-0.1945999599959996,-5.077837087696935e-06,4.3171058678459495e-06,-1.1980738870320806e-05,1.6129084502300444,46782.13346112036
-0.1945919591959196,-5.087485746457787e-06,4.321908990578827e-06,-1.1973326176306642e-05,1.6124732133917332,46766.73301085736
-0.1945839583958395,-5.102008131530056e-06,4.328639767625653e-06,-1.196106956435905e-05,1.611805455220782,46747.06468545959
-0.1945759575957595,-5.1240047866940586e-06,4.33333786470369e-06,-1.1955158644827437e-05,1.6110280265409174,46701.69010923961
-0.1945679567956795,-5.1392215851819856e-06,4.3389910043822866e-06,-1.1944162481514198e-05,1.6103682541706033,46680.164859500655
-0.1945599559955995,-5.210398796862137e-06,4.3416421582342934e-06,-1.1944124250096166e-05,1.608250187390611,46519.92531944445
-0.1945519551955195,-5.173486385956494e-06,4.349617433063724e-06,-1.1928755339063455e-05,1.6090436071482828,46616.00622262017
-0.1945439543954395,-5.195536473934226e-06,4.355127821820126e-06,-1.1916223421115646e-05,1.6081622946742025,46583.371245480485
-0.1945359535953595,-5.2477752205959405e-06,4.359692803435067e-06,-1.1913353026971052e-05,1.6065537520016178,46466.62864906995
-0.1945279527952795,-5.273982836229152e-06,4.363937020579467e-06,-1.1906701536723574e-05,1.6056564064012584,46415.296965961315
-0.1945199519951995,-5.303322865302107e-06,4.370426815891726e-06,-1.1898809795463094e-05,1.6046357031453544,46355.18567382199
-0.1945119511951195,-5.255152700556209e-06,4.375888839169839e-06,-1.1887445183544898e-05,1.6058251067021014,46471.669353893754
-0.1945039503950395,-5.277888149635146e-06,4.381675270503926e-06,-1.1879085665356117e-05,1.6049922725892232,46428.16715340944
-0.1944959495949595,-5.294674551237222e-06,4.387410180606288e-06,-1.186852766910107e-05,1.6043005130561834,46402.39364873776
-0.1944879487948795,-5.38111970627142e-06,4.390621020533558e-06,-1.1869607222880774e-05,1.6017952426202131,46207.84261335814
-0.1944799479947994,-5.337207127809052e-06,4.398802821325987e-06,-1.1847329670855444e-05,1.6026595789608504,46332.03283674415
-0.1944719471947194,-5.390826487428058e-06,4.401826468214409e-06,-1.1849859564705412e-05,1.6011323879088413,46205.35619696738
-0.1944639463946394,-5.37001392331149e-06,4.4090512911765245e-06,-1.183784294611634e-05,1.6014952239467908,46260.08458612254
-0.1944559455945594,-5.438991479422839e-06,4.412843396417454e-06,-1.1830555934233544e-05,1.5993773198431822,46120.37522796568
-0.1944479447944794,-5.472869275990888e-06,4.4186703587745235e-06,-1.1825022703693122e-05,1.5982866466523322,46047.80371841214
-0.1944399439943994,-5.437742032654569e-06,4.425855494039066e-06,-1.1805613228776934e-05,1.5989361564982525,46148.42742934427
-0.1944319431943194,-5.444000393595161e-06,4.429488074719767e-06,-1.1805156792554785e-05,1.598726211361089,46128.34372104494
-0.1944239423942394,-5.4630451842285765e-06,4.436879152747153e-06,-1.1794425901712202e-05,1.59796640676306,46094.950482392494
-0.1944159415941594,-5.505816162099109e-06,4.4398483728391724e-06,-1.1787730604950752e-05,1.5966272857445123,46012.1390865719
-0.1944079407940794,-5.481485970904032e-06,4.447074686220187e-06,-1.1777735668738742e-05,1.5971134715752078,46069.58206907478
-0.1943999399939994,-5.505947740402917e-06,4.452845820457352e-06,-1.1768445871807032e-05,1.5962361423037128,46025.1751309226
