slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.195,-0.0013913828908727,0.0007461834900144,0.0006452319629377,0.0513040037711228,359.3505085336239,1.7298662957588591e-06,1.2903304429014858e-07,-0.35000000000000003
-0.19499199919992,-0.0013921903306055,0.0007465920573324,0.0006456121812417,0.0512886451332423,359.14450166975314,1.7306202093183554e-06,1.2905376968450394e-07,-0.34998399839984
-0.19498399839984,-0.0013938233774553,0.0007474237836302,0.0006463596748345,0.0512712897448688,358.7306456256227,1.7323506494820015e-06,1.2914691298101925e-07,-0.34996799679968
-0.1949759975997599,-0.0013942820737895,0.0007476638408598,0.000646592977183,0.0512578456404036,358.61074160700133,1.7326897211115314e-06,1.2913607771360288e-07,-0.3499519951995198
-0.1949679967996799,-0.0013951188658296,0.0007481212146441,0.0006470025874298,0.0512513082891863,358.3917669610026,1.7335179394901265e-06,1.29161200905243e-07,-0.34993599359935984
-0.1949599959995999,-0.0013964334649188,0.0007487818363712,0.0006476065651179,0.0512317480818716,358.0607886338822,1.7348679531823713e-06,1.2922642431701108e-07,-0.3499199919991998
-0.1949519951995199,-0.0013972226533667,0.0007492055730273,0.000647996818913,0.0512197519925013,357.8553669490568,1.735635621805829e-06,1.2924745539281773e-07,-0.3499039903990398
-0.1949439943994399,-0.0013982353105461,0.0007497092143374,0.0006484607210299,0.051202762930461,357.6019611110714,1.73660357414999e-06,1.2928376690003133e-07,-0.34988798879887983
-0.1949359935993599,-0.0013988138051388,0.0007500450167817,0.0006487729968855,0.0511934696467875,357.4451767662243,1.7371498199771432e-06,1.292878706680837e-07,-0.3498719871987198
-0.1949279927992799,-0.0013999134499869,0.0007506026728863,0.0006492763297216,0.0511806987108189,357.1693319885804,1.7382238136298967e-06,1.293314925221781e-07,-0.3498559855985598
-0.1949199919991999,-0.001400427821963,0.0007508869129241,0.0006495436935751,0.0511704184479603,357.03339727491215,1.7386685995568076e-06,1.293285588928187e-07,-0.34983998399839983
