slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.0999999999999999,-0.05,0.4670650307329962,0.4670650307329962,3.8291513531885513,-0.1305772355815182,0.1084136894150802,0.0221635470425638,0.5,0.0312097307931584,0.0007334704230535
0.0999999999999999,-0.0666666666666666,0.4324876897170467,0.4324876897170467,6.930303956136014,-0.0721469075121791,0.0581370589111394,0.0140098490181543,0.5,0.0115848940504407,0.0006147138621458
0.1166666666666666,-0.0833333333333333,0.1262146392097213,0.1262146392097213,10.003358064525566,-0.0499832149826159,0.0294524711697192,0.0205307444752209,0.5,0.001352907643084,0.0001777443093702
0.1166666666666666,-0.0666666666666666,0.0906091288379422,0.0906091288379422,4.384700160758358,-0.1140328825857936,0.0643225659650141,0.0497103172567781,0.5,0.0037991279250223,0.0002886585910162
0.1166666666666666,-0.05,0.1555401013685728,0.1555401013685728,3.4659638369000745,-0.1442600160247346,0.0879962241644349,0.0562637926379445,0.5,0.0108704046520326,0.0003867151552682
0.1166666666666666,-0.0333333333333333,0.3837983053088307,0.3837983053088307,3.2226589706544653,-0.1551513838864339,0.1196816653160652,0.035469719134455,0.5,0.0316615038131981,0.0004189818175854
0.1333333333333333,-0.05,0.0587517781184002,0.0587517781184002,3.371773501939857,-0.1482899127774136,0.0803054804498124,0.0679844332126808,0.5,0.0037782700414275,0.0001931792108157
0.1333333333333333,-0.0166666666666666,0.4675837793412072,0.4675837793412072,3.0973356194174326,-0.1614290670748807,0.1340880943157252,0.0273409731076137,0.5,0.0352085745373666,0.0001961290081229
0.1333333333333333,-0.0833333333333333,0.0254368565445899,0.0254368565445899,6.323411986648364,-0.0790712355485886,0.0409578385951654,0.0381133973750178,0.5,0.000427613359416,8.37086756251883e-05
0.1333333333333333,-0.0333333333333333,0.1594494789739833,0.1594494789739833,3.1954059646291184,-0.1564746402905989,0.0958794931654267,0.0605951478150528,0.5,0.0116082904074249,0.0002068214049686
0.1333333333333333,-0.1,0.0546674564270663,0.0546674564270663,15.166381353866958,-0.0329676532311397,0.0177582152074542,0.0152094378594394,0.474705392585096,0.0003327665397701,4.450718812544882e-05
0.1333333333333333,-0.0666666666666666,0.0289267420939431,0.0289267420939431,3.961602740428985,-0.1262115443821034,0.0656873403896618,0.0605242039430093,0.5,0.0012556234857886,0.0001431052078509
0.1499999999999999,-0.1,0.0111506217975423,0.0111506217975423,10.258311873774808,-0.0487409632601377,0.0247547883326255,0.0239861745082048,0.4805579411707414,8.634699575050904e-05,2.040497721663603e-05
0.1499999999999999,-0.0166666666666666,0.2093717523052624,0.2093717523052624,3.092558996743639,-0.1616784028702029,0.1047753958721564,0.0569030074019911,0.5,0.0129865749513381,8.398289626315656e-05
0.1499999999999999,-0.1166666666666666,0.027631941067105,0.027631941067105,25.7998060897564,-0.0193799909581545,0.0100686556073021,0.0093113346732023,0.4452896049789276,9.238242787613267e-05,9.937936781684097e-06
0.1499999999999999,-0.0333333333333333,0.0687179030582397,0.0687179030582397,3.1857612689331303,-0.156948357651704,0.0861004403354641,0.0708479179255363,0.5,0.0041502740814006,8.973662167549363e-05
0.1499999999999999,-0.0666666666666666,0.0108064501890104,0.0108064501890104,3.850408231382148,-0.1298563606747004,0.0659204535811497,0.0639359070731915,0.5,0.0004193281981131,6.778077223334151e-05
0.1499999999999999,-0.0833333333333333,0.0079354879352356,0.0079354879352356,5.7068126375275705,-0.087614581122752,0.0442989169829672,0.0433156645662904,0.5,0.0001364525815434,4.017963751995693e-05
0.1499999999999999,0.0,0.5658186272133259,0.5658186272133259,2.9420527586788188,-0.169949365819662,0.1529704362812687,0.0169789291675961,0.5,0.0364639445684546,7.607086123304002e-05
0.1499999999999999,-0.05,0.0240625319853603,0.0240625319853603,3.343140955367922,-0.14955995140981,0.0773247056527495,0.072235246450437,0.5,0.0013120810200188,8.717614718930791e-05
0.1666666666666666,-0.0333333333333333,0.0313728981762332,0.0313728981762332,3.181955965685556,-0.1571360522388779,0.0820539309437613,0.0750821220205981,0.5,0.0014771334930678,3.582027816713015e-05
0.1666666666666666,-0.0833333333333333,0.0029478172373644,0.0029478172373644,5.537642502036079,-0.0902911298044148,0.0453337700477547,0.0449573604927913,0.5,4.4533314606949415e-05,1.8261153328487134e-05
0.1666666666666666,-0.1,0.0034930944253335,0.0034930944253335,10.127976177890575,-0.0493682046841807,0.0248060412538606,0.0245621632354917,0.4878716454192138,2.1332863306181996e-05,9.124886050424606e-06
0.1666666666666666,0.0166666666666666,0.5351528066583097,0.5351528066583097,2.715462505200991,-0.1841306954328831,0.1617422772358558,0.0223884185619172,0.5,0.0292474037810118,2.694795963190077e-05
0.1666666666666666,-0.0166666666666666,0.0967342159764574,0.0967342159764574,3.0903989100586253,-0.1617914105729989,0.0919624678866561,0.0698289434036329,0.5,0.0046610063676005,3.306975701779037e-05
0.1666666666666666,-0.05,0.0106990260883967,0.0106990260883967,3.3330473908281824,-0.1500128680269979,0.0761413349391872,0.0738715340670719,0.5,0.0004622606906373,3.596868067475143e-05
0.1666666666666666,0.0,0.2665392758536519,0.2665392758536519,2.940241637800779,-0.1700540505758769,0.117077406231747,0.0529766442217773,0.5,0.0133999203364602,3.0214073278847616e-05
0.1666666666666666,-0.1166666666666666,0.0057949299829377,0.0057949299829377,17.94163706115959,-0.027868136813948,0.0140482620468809,0.0138198751810096,0.452662694782741,2.2688296687307423e-05,4.4535887858552435e-06
