slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.19287500000000002,-0.159,0.007531464792054244,0.007531464792054244,206.70185549977774,-0.002418943591113165,0.0012223533778552564,0.0011965889686402775,0.38927701622709315,-62346245.59621632,-245012.38033329885
0.19366666666666668,-0.159,0.00685203606099631,0.00685203606099631,200.27869211283058,-0.00249652147232729,0.0012603564090198915,0.0012361645109839614,0.39007869615502805,-62119014.35154386,-245241.01816536326
0.19445833333333334,-0.159,0.00625902882759761,0.00625902882759761,193.17507248553216,-0.0025883261246951172,0.001305618031476996,0.0012827071950258784,0.3902762520058226,-62062855.47182208,-245440.30237941004
0.19525,-0.159,0.005737866378715661,0.005737866378715661,187.98392422135717,-0.002659802301519021,0.00134069232946743,0.0013191091816378009,0.39085064539000614,-61897371.98333851,-245655.415572359
0.19604166666666667,-0.159,0.005276611671345808,0.005276611671345808,182.78119362990677,-0.0027355117693551034,0.0013779618468596766,0.0013575487583561419,0.3911527068726346,-61810285.765314184,-245862.4755027301
0.19683333333333333,-0.159,0.004866177818563931,0.004866177818563931,178.17280457064567,-0.002806264991305374,0.0014127880104553014,0.001393475814911227,0.3914431582716437,-61727162.64206864,-246074.08446096443
0.197625,-0.159,0.004498994228662173,0.004498994228662173,175.7467417425597,-0.002845003117772388,0.0014315521196053282,0.0014134506772971456,0.3923859203611676,-61456729.21128221,-246321.70231764726
0.19841666666666669,-0.159,0.004168699994878534,0.004168699994878534,172.51368738443634,-0.002898320995696674,0.0014577036805505372,0.0014406168260097107,0.3928393963209945,-61325810.23164179,-246543.30628246473
0.19920833333333335,-0.159,0.0038704248187804717,0.0038704248187804717,170.70573220812284,-0.00292901788494071,0.0014725242532840355,0.0014564919597797044,0.3937106467625087,-61074885.952964224,-246790.09900283976
0.2,-0.159,0.0036000022798572556,0.0036000022798572556,166.96992532629312,-0.002994551867055051,0.001504898214225392,0.0014896524355099139,0.39366585133544296,-61087808.58257654,-246990.3655010813
0.181,-0.15816666666666668,0.3784274357075794,0.3784274357075794,4299.908977294926,-0.00011628177595507383,8.925632157286145e-05,2.7024964918354044e-05,0.38433860863866826,-63754203.43705235,-242592.99116096253
0.18179166666666666,-0.15816666666666668,0.10911132695209183,0.10911132695209183,1315.9450510675547,-0.0003799554881399603,0.00021929217274418988,0.0001606624882430907,0.38481909696451677,-63617047.395200595,-242651.05022891285
0.18258333333333332,-0.15816666666666668,0.06243382069646485,0.06243382069646485,797.3048113382549,-0.0006271131429451959,0.00034124156340098466,0.00028587076147901236,0.3851275612013346,-63529771.40339697,-242728.17941804888
0.183375,-0.15816666666666668,0.04307720650309666,0.04307720650309666,585.0257787447882,-0.0008546628466884754,0.0004533649578490895,0.00040129858129378526,0.38576533937942603,-63349513.58812758,-242827.16051659142
0.18416666666666667,-0.15816666666666668,0.032494260922421025,0.032494260922421025,468.19386233929026,-0.0010679337097641017,0.0005585046562970319,0.0005094290180254202,0.3862285575763173,-63217353.63284581,-242933.08634941708
0.18495833333333334,-0.15816666666666668,0.02582905965760728,0.02582905965760728,394.72013940029854,-0.0012667207852168627,0.0006564951392924456,0.0006102246076087336,0.3866744040726587,-63089756.939556986,-243050.7152499507
0.18575,-0.15816666666666668,0.021251505922924387,0.021251505922924387,342.49702719196216,-0.0014598673707355292,0.0007518705500046963,0.0007079954509585651,0.38671437219978944,-63079094.781988606,-243175.4605074403
0.18654166666666666,-0.15816666666666668,0.017917030527034545,0.017917030527034545,306.0951349863309,-0.0016334795422885129,0.0008374342773898036,0.000796044343654323,0.38713504021195205,-62957839.08154843,-243311.47978693864
0.18733333333333332,-0.15816666666666668,0.015382599563152664,0.015382599563152664,279.63735953193657,-0.001788030154068948,0.0009134636211456382,0.0008745663108691293,0.387840167655126,-62758172.42080548,-243477.41664544973
0.188125,-0.15816666666666668,0.013393315609252804,0.013393315609252804,258.05508799381147,-0.0019375707188295233,0.0009871351996473265,0.000950435656038362,0.3882622185780966,-62637177.12019549,-243637.05517398586
0.18891666666666668,-0.15816666666666668,0.011792068045916081,0.011792068045916081,240.72208755770694,-0.002077084060498169,0.0010558612330626715,0.001021222735412719,0.3886640203262233,-62522221.84675241,-243805.73589961528
