slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux
-0.1843109310931093,-0.0032307684959249627,0.0017054814877814906,0.0015253151141467747,0.03943237228224671,154.7612667915761,3.582126834048701e-06,1.8811739015622223e-07
-0.1843029302930293,-0.0032326808830163145,0.0017064795143770795,0.0015262208412449851,0.039429233968859285,154.66992016244998,3.584007341224645e-06,1.881753485743435e-07
-0.1842949294929493,-0.0032347300514032895,0.0017075395801002813,0.001527202572969788,0.03942137949738867,154.57211475590597,3.5860730928991044e-06,1.882438519285642e-07
-0.1842869286928693,-0.0032371815885028354,0.0017088112641396869,0.0015283673278678744,0.039414882202637024,154.45541677002691,3.5885729466889323e-06,1.8833480375278835e-07
-0.1842789278927893,-0.0032402616964049002,0.0017104009356301297,0.0015298279459869946,0.0394055787919228,154.30930543922184,3.5917733998812254e-06,1.884627824111937e-07
-0.18427092709270929,-0.003242189315372457,0.0017114065279240087,0.001530747891923312,0.03940082967190769,154.2176110387995,3.593702330554815e-06,1.8852370941188873e-07
-0.18426292629262928,-0.0032425970191525266,0.0017116479539835971,0.0015309639209852843,0.03940141333087329,154.1970376476942,3.5939625617219087e-06,1.8849656528043663e-07
-0.18425492549254927,-0.0032459376436548837,0.0017133503629431779,0.0015325382291513368,0.039388769799585964,154.03985930694935,3.597416598353676e-06,1.8863791895459077e-07
-0.18424692469246925,-0.0032471673073928287,0.0017140039765815018,0.0015331375728562247,0.039385670571619735,153.98097350239578,3.598575292985081e-06,1.8865813931646111e-07
-0.18423892389238924,-0.003249241845423967,0.0017150831384116216,0.0015341246227220662,0.03938056996512201,153.88285830375438,3.6006726719876076e-06,1.8872794877445296e-07
-0.18423092309230923,-0.0032510128261122873,0.0017160256120201112,0.0015349879400716748,0.03937633357142984,153.7982071792533,3.6024512809716308e-06,1.8878066767937809e-07
-0.18422292229222922,-0.0032537462653152716,0.0017174092475804592,0.0015362662846294395,0.03936613884046359,153.67069034626107,3.605219042246391e-06,1.8888586047276462e-07
-0.18421492149214921,-0.003255276017370079,0.0017182129654131906,0.0015370054617671602,0.03936165794155247,153.59816501142151,3.6067148712187005e-06,1.8892393999521005e-07
-0.1842069206920692,-0.0032568558528822678,0.0017190548210712642,0.0015377736996797786,0.03935854624347134,153.52294379627784,3.6082740784952513e-06,1.889650065788561e-07
-0.1841989198919892,-0.003259461192044455,0.001720394023864813,0.0015390025870147817,0.03935102018951094,153.40110648700568,3.61093225910503e-06,1.8906415444436514e-07
-0.1841909190919092,-0.003260001660592593,0.0017207183294560835,0.0015393047480101174,0.03934929729771362,153.37365120147226,3.611380941628498e-06,1.8904705005487292e-07
-0.1841829182918292,-0.0032623141968173286,0.0017219136917727695,0.0015404023753637919,0.03934258779455192,153.2653896918299,3.6137241291941137e-06,1.891295094141735e-07
