slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
-0.18383838383838386,0.04242424242424242,-1.6481697512641636e-07,0.10109061842238767,-3.5304834870853075,4.946057387146936,-1.4155738996797387,-6007560.31481865,-59775.88785701241,0.5179242424242424
-0.17979797979797982,0.04242424242424242,-1.647329666578914e-07,0.10108943480143306,-3.530539853779537,4.946115298646827,-1.4155754448093396,-6007668.404439342,-62761.942855662084,0.5179242424242424
-0.17575757575757578,0.04242424242424242,-1.6464563143908482e-07,0.10108823184842426,-3.5305992490669733,4.9461741577001845,-1.415574908311099,-6007783.829072402,-65866.53905156149,0.5179242424242424
-0.1717171717171717,0.04242424242424242,-1.645566822768516e-07,0.1010881193946081,-3.5306233224409227,4.946179659765161,-1.415556337452392,-6007841.697014319,-69091.7107557248,0.5179242424242424
-0.1676767676767677,0.04242424242424242,-1.6446316840962583e-07,0.10108734474288938,-3.5306737787443616,4.946217563436445,-1.4155437845252128,-6007947.432872329,-72441.32328561979,0.5179242424242424
-0.16363636363636364,0.04242424242424242,-1.643637906122405e-07,0.10108516873242465,-3.5307770255138733,4.94632403818272,-1.4155470125709413,-6008146.464318083,-75918.6224938536,0.5179242424242424
-0.15959595959595962,0.04242424242424242,-1.6426368962143102e-07,0.10108481547180827,-3.530821157044397,4.946341324266157,-1.4155201667464334,-6008248.932916733,-79523.7349482213,0.5179242424242424
-0.15555555555555556,0.04242424242424242,-1.6415594320072808e-07,0.10108209161442043,-3.530953496965973,4.946474613047442,-1.4155211159930972,-6008506.18115102,-83262.29522519556,0.5179242424242424
-0.15151515151515152,0.04242424242424242,-1.6404588841323336e-07,0.10108035015023344,-3.5310579595872045,4.946559833573502,-1.415501873656064,-6008721.412544456,-87133.89765380477,0.5179242424242424
-0.14747474747474748,0.04242424242424242,-1.6393001813699471e-07,0.1010775036377744,-3.5312087231554736,4.946699136868702,-1.4154904136771826,-6009021.696238864,-91142.33329421269,0.5179242424242424
-0.14343434343434344,0.04242424242424242,-1.6381019154946388e-07,0.101074775069886,-3.5313646059539696,4.946832675650068,-1.4154680697021744,-6009337.905570881,-95288.372813278,0.5179242424242424
-0.1393939393939394,0.04242424242424242,-1.6368420389012926e-07,0.10107088784335547,-3.5315721079565576,4.947022932778594,-1.415450824874025,-6009750.234971713,-99574.7715587642,0.5179242424242424
-0.13535353535353536,0.04242424242424242,-1.6355377341817078e-07,0.1010669937699462,-3.5317933352365856,4.947213539955829,-1.4154202042975583,-6010195.380912785,-104001.67550866144,0.5179242424242424
-0.13131313131313133,0.04242424242424242,-1.634172361619893e-07,0.10106216671954907,-3.532063574354154,4.947449834294158,-1.4153862601370775,-6010734.682196981,-108570.86650742732,0.5179242424242424
-0.1272727272727273,0.04242424242424242,-1.632750768833739e-07,0.10105682057767645,-3.532372023532846,4.947711566273995,-1.4153395422850577,-6011351.143653898,-113282.32207885501,0.5179242424242424
-0.12323232323232325,0.04242424242424242,-1.6312624869903136e-07,0.10105043858539373,-3.5327413587991408,4.948024046425221,-1.415282687183862,-6012084.805781836,-118136.46746649573,0.5179242424242424
-0.11919191919191921,0.04242424242424242,-1.6296957714544224e-07,0.10104244470206863,-3.5331975705676406,4.948415504629267,-1.4152179342721967,-6012981.364746938,-123133.22495681758,0.5179242424242424
-0.11515151515151516,0.04242424242424242,-1.6280781705173384e-07,0.10103472713257336,-3.5336820801257254,4.948793490930118,-1.415111410971076,-6013942.521931967,-128268.694389666,0.5179242424242424
-0.11111111111111112,0.04242424242424242,-1.6263608473053046e-07,0.10102447265909495,-3.534302810399738,4.949295817413329,-1.4149930072502503,-6015153.14184146,-133543.81957941095,0.5179242424242424
-0.10707070707070708,0.04242424242424242,-1.6245732162038436e-07,0.10101376998847594,-3.5349989871718646,4.949820208461148,-1.4148212208575714,-6016510.594344167,-138952.20675204866,0.5179242424242424
-0.10303030303030304,0.04242424242424242,-1.6226812572064286e-07,0.10100082946197082,-3.5358491165278703,4.950454393868654,-1.4146052774518294,-6018148.620261556,-144491.11911386217,0.5179242424242424
-0.098989898989899,0.04242424242424242,-1.6206820046066538e-07,0.10098586936577807,-3.5368662114441776,4.951187756797495,-1.4143215450881008,-6020088.420323247,-150153.47264269655,0.5179242424242424
-0.09494949494949496,0.04242424242424242,-1.6185868030925776e-07,0.1009701066693268,-3.5380345304299667,4.951960699233677,-1.4139261683295405,-6022300.597424302,-155928.44836635108,0.5179242424242424
-0.09090909090909093,0.04242424242424242,-1.6163508632117928e-07,0.10095139549530482,-3.539464375802388,4.952878536989324,-1.4134141606358572,-6024967.8466710495,-161807.7028710593,0.5179242424242424
-0.08686868686868687,0.04242424242424242,-1.6139909725902618e-07,0.10093160945844251,-3.5411360550435225,4.953849469871383,-1.4127134146500975,-6028048.035190866,-167773.48415208262,0.5179242424242424
-0.08282828282828283,0.04242424242424242,-1.6114539585568773e-07,0.10090848401190908,-3.5431892440670816,4.954984755752285,-1.411795511584465,-6031765.243827308,-173810.7497650929,0.5179242424242424
-0.0787878787878788,0.04242424242424242,-1.608764140672513e-07,0.10088490338522496,-3.5456015993569565,4.956142923724183,-1.4105413239056983,-6036060.637006478,-179890.94171263176,0.5179242424242424
-0.07474747474747476,0.04242424242424242,-1.6058744405592993e-07,0.10085967269269908,-3.5485182070507104,4.957382734595374,-1.4088645270741709,-6041150.570825734,-185986.33815773932,0.5179242424242424
