slopeL,slopeH,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
-0.2,-0.2,2.4711498472566524,0.0108230846009745,46.1975507387133,-12.4341647064903,-33.76338603168521,0.0999999999999999,1.829223361376014
-0.2,-0.1353535353535353,2.5379299689775343,0.0130631265247569,38.27567612202483,-1.1627612755518797,-37.11291484607074,0.1646464646464646,23.218923421935703
-0.2,-0.0303030303030303,2.021831340205086,0.0115618325503383,15.005981317817302,28.23975830149655,-43.24573962034477,0.2696969696969696,-1.9173549256527007
-0.2,-0.1393939393939394,2.5237671885814175,0.0126847030004269,39.417556720520885,-2.768379471922504,-36.64917724823691,0.1606060606060605,9.505338675180525
-0.2,-0.0262626262626262,2.0021769912592715,0.0115783406314574,13.512296735368338,29.67178429247572,-43.18408102839068,0.2737373737373737,-1.8738967757734215
-0.2,0.0626262626262626,1.6341572772131792,0.0100353795163096,-8.902306627455104,49.82372606790008,-40.92141943884486,0.3626262626262626,-1.774701897961319
-0.2,-0.1434343434343434,2.5125668625484625,0.0123604674525126,40.45154456516511,-4.223306935196874,-36.22823762971128,0.1565656565656565,6.091097790522925
-0.2,0.0989898989898989,1.6271709283532707,0.010003683707093,-9.196926028666836,49.981588247177825,-40.78466221792625,0.3989898989898989,-1.9735035900175353
-0.2,-0.1474747474747474,2.5037550533944177,0.0120858511005788,41.370690060467815,-5.518899499589828,-35.851790561041426,0.1525252525252525,4.5700373026017
-0.2,-0.0222222222222222,1.9817431740240452,0.011599393494244,11.875733864491238,31.22996819217235,-43.105702056511,0.2777777777777778,-1.8300331421154743
-0.2,-0.1515151515151515,2.496832656813148,0.011855252641436,42.175398123209135,-6.656151795256797,-35.51924632731237,0.1484848484848484,3.725302460938382
-0.2,0.103030303030303,1.6269374700725705,0.010003038562323,-9.20642555837351,49.984811804469615,-40.77838624398264,0.403030303030303,-1.9960441969666496
-0.2,-0.0181818181818181,1.961059056599153,0.0116252064020584,10.114055538639365,32.895933506728255,-43.00998904490824,0.2818181818181818,-1.7871849724989706
