L2,D,H2,F
-0.20555555555555557,-0.4777777777777778,0.2833333333333333,0.012362103870661102
-0.16666666666666669,-0.4777777777777778,0.2833333333333333,0.009626304643642723
-0.12777777777777777,-0.4777777777777778,0.2833333333333333,0.008768952677740924
-0.0888888888888889,-0.4777777777777778,0.2833333333333333,0.008513840480509538
-0.05,-0.4777777777777778,0.2833333333333333,0.008434554927340255
-0.4,-0.4777777777777778,0.32222222222222224,0.013418857913192082
-0.36111111111111116,-0.4777777777777778,0.32222222222222224,0.013408375472957857
-0.32222222222222224,-0.4777777777777778,0.32222222222222224,0.013343588058234183
-0.2833333333333333,-0.4777777777777778,0.32222222222222224,0.013068678339099965
-0.24444444444444446,-0.4777777777777778,0.32222222222222224,0.012350068820007915
-0.20555555555555557,-0.4777777777777778,0.32222222222222224,0.011756506883784575
-0.16666666666666669,-0.4777777777777778,0.32222222222222224,0.009639612337174124
-0.12777777777777777,-0.4777777777777778,0.32222222222222224,0.008673273828552857
-0.0888888888888889,-0.4777777777777778,0.32222222222222224,0.008328635146373706
-0.05,-0.4777777777777778,0.32222222222222224,0.008204517310875318
-0.4,-0.4777777777777778,0.3611111111111111,0.013262938730957853
-0.36111111111111116,-0.4777777777777778,0.3611111111111111,0.013250318374905793
-0.32222222222222224,-0.4777777777777778,0.3611111111111111,0.013178030193686272
-0.2833333333333333,-0.4777777777777778,0.3611111111111111,0.012880642705477185
-0.24444444444444446,-0.4777777777777778,0.3611111111111111,0.012089091214394729
-0.20555555555555557,-0.4777777777777778,0.3611111111111111,0.011331861516929347
-0.16666666666666669,-0.4777777777777778,0.3611111111111111,0.009846735575198351
-0.12777777777777777,-0.4777777777777778,0.3611111111111111,0.008802931643626817
-0.0888888888888889,-0.4777777777777778,0.3611111111111111,0.00833028702945971
-0.05,-0.4777777777777778,0.3611111111111111,0.008123241131678486
-0.4,-0.4777777777777778,0.4,0.013163378753065133
-0.36111111111111116,-0.4777777777777778,0.4,0.01314810313705037
-0.32222222222222224,-0.4777777777777778,0.4,0.013071680598912845
-0.2833333333333333,-0.4777777777777778,0.4,0.012759000493785302
-0.24444444444444446,-0.4777777777777778,0.4,0.011921814398495868
-0.20555555555555557,-0.4777777777777778,0.4,0.011050458041663014
-0.16666666666666669,-0.4777777777777778,0.4,0.010122328146674459
-0.12777777777777777,-0.4777777777777778,0.4,0.009107360583076742
-0.0888888888888889,-0.4777777777777778,0.4,0.008513782976520681
-0.05,-0.4777777777777778,0.4,0.008180212024514785
-0.4,-0.45555555555555555,0.05,0.012291830685740654
-0.36111111111111116,-0.45555555555555555,0.05,0.01230062212566574
-0.32222222222222224,-0.45555555555555555,0.05,0.0123468165896882
-0.2833333333333333,-0.45555555555555555,0.05,0.012529156458265547
-0.24444444444444446,-0.45555555555555555,0.05,0.013012946715083223
-0.20555555555555557,-0.45555555555555555,0.05,0.013967769389709502
-0.16666666666666669,-0.45555555555555555,0.05,0.012300550307368058
-0.12777777777777777,-0.45555555555555555,0.05,0.01103962804745032
-0.0888888888888889,-0.45555555555555555,0.05,0.010708877164920012
-0.05,-0.45555555555555555,0.05,0.010632964406436407
-0.4,-0.45555555555555555,0.08888888888888889,0.011851671052830838
-0.36111111111111116,-0.45555555555555555,0.08888888888888889,0.01185445355652131
-0.32222222222222224,-0.45555555555555555,0.08888888888888889,0.011874692988067764
-0.2833333333333333,-0.45555555555555555,0.08888888888888889,0.011955528110991922
-0.24444444444444446,-0.45555555555555555,0.08888888888888889,0.01218126828002154
-0.20555555555555557,-0.45555555555555555,0.08888888888888889,0.012703069225062893
-0.16666666666666669,-0.45555555555555555,0.08888888888888889,0.01017077483206597
-0.12777777777777777,-0.45555555555555555,0.08888888888888889,0.009281765818523765
-0.0888888888888889,-0.45555555555555555,0.08888888888888889,0.009054661553154085
-0.05,-0.45555555555555555,0.08888888888888889,0.009002093869007287
-0.4,-0.45555555555555555,0.12777777777777777,0.011530046610055873
-0.36111111111111116,-0.45555555555555555,0.12777777777777777,0.011529874449291917
-0.32222222222222224,-0.45555555555555555,0.12777777777777777,0.011531976636083203
-0.2833333333333333,-0.45555555555555555,0.12777777777777777,0.011544302788778566
-0.24444444444444446,-0.45555555555555555,0.12777777777777777,0.011599678037315054
-0.20555555555555557,-0.45555555555555555,0.12777777777777777,0.011225792284379848
-0.16666666666666669,-0.45555555555555555,0.12777777777777777,0.009039165658835903
-0.12777777777777777,-0.45555555555555555,0.12777777777777777,0.008338163429400466
-0.0888888888888889,-0.45555555555555555,0.12777777777777777,0.008160058551157165
-0.05,-0.45555555555555555,0.12777777777777777,0.00811782269472573
-0.4,-0.45555555555555555,0.16666666666666669,0.011296039924554866
-0.36111111111111116,-0.45555555555555555,0.16666666666666669,0.011294318216143266
-0.32222222222222224,-0.45555555555555555,0.16666666666666669,0.011286809519621166
-0.2833333333333333,-0.45555555555555555,0.16666666666666669,0.011257047250274732
-0.24444444444444446,-0.45555555555555555,0.16666666666666669,0.011206207811827962
-0.20555555555555557,-0.45555555555555555,0.16666666666666669,0.01043997622188186
-0.16666666666666669,-0.45555555555555555,0.16666666666666669,0.008461067862789298
-0.12777777777777777,-0.45555555555555555,0.16666666666666669,0.007835154056431962
-0.0888888888888889,-0.45555555555555555,0.16666666666666669,0.007674183726871107
-0.05,-0.45555555555555555,0.16666666666666669,0.007634826787599781
-0.4,-0.45555555555555555,0.20555555555555555,0.011125764200448807
-0.36111111111111116,-0.45555555555555555,0.20555555555555555,0.011123591930058208
-0.32222222222222224,-0.45555555555555555,0.20555555555555555,0.011109926500296952
-0.2833333333333333,-0.45555555555555555,0.20555555555555555,0.011055105523400709
-0.24444444444444446,-0.45555555555555555,0.20555555555555555,0.010937693168620248
-0.20555555555555557,-0.45555555555555555,0.20555555555555555,0.010135044385088323
-0.16666666666666669,-0.45555555555555555,0.20555555555555555,0.008217257290559228
-0.12777777777777777,-0.45555555555555555,0.20555555555555555,0.007585833494233947
-0.0888888888888889,-0.45555555555555555,0.20555555555555555,0.007414036371572513
-0.05,-0.45555555555555555,0.20555555555555555,0.007368222848202716
-0.4,-0.45555555555555555,0.24444444444444446,0.011003256102331674
-0.36111111111111116,-0.45555555555555555,0.24444444444444446,0.011000621258872828
-0.32222222222222224,-0.45555555555555555,0.24444444444444446,0.010983085414548026
-0.2833333333333333,-0.45555555555555555,0.24444444444444446,0.010912351314607207
-0.24444444444444446,-0.45555555555555555,0.24444444444444446,0.0107524812035107
-0.20555555555555557,-0.45555555555555555,0.24444444444444446,0.010144669252691722
-0.16666666666666669,-0.45555555555555555,0.24444444444444446,0.008205643767616143
-0.12777777777777777,-0.45555555555555555,0.24444444444444446,0.007502846906108135
-0.0888888888888889,-0.45555555555555555,0.24444444444444446,0.007291299934427893
-0.05,-0.45555555555555555,0.24444444444444446,0.007228350365776826
-0.4,-0.45555555555555555,0.2833333333333333,0.010917678674949251
-0.36111111111111116,-0.45555555555555555,0.2833333333333333,0.010914235427458376
-0.32222222222222224,-0.45555555555555555,0.2833333333333333,0.010894095592202786
-0.2833333333333333,-0.45555555555555555,0.2833333333333333,0.01081362294087107
-0.24444444444444446,-0.45555555555555555,0.2833333333333333,0.010624876416126737
-0.20555555555555557,-0.45555555555555555,0.2833333333333333,0.010348246203087233
-0.16666666666666669,-0.45555555555555555,0.2833333333333333,0.008389737957154118
-0.12777777777777777,-0.45555555555555555,0.2833333333333333,0.007563168749038717
-0.0888888888888889,-0.45555555555555555,0.2833333333333333,0.00727072756584395
-0.05,-0.45555555555555555,0.2833333333333333,0.0071710184160314085
-0.4,-0.45555555555555555,0.32222222222222224,0.010861675249800692
-0.36111111111111116,-0.45555555555555555,0.32222222222222224,0.010856820401948214
-0.32222222222222224,-0.45555555555555555,0.32222222222222224,0.010834983959017878
-0.2833333333333333,-0.45555555555555555,0.32222222222222224,0.010748157185259921
-0.24444444444444446,-0.45555555555555555,0.32222222222222224,0.01053893723788961
-0.20555555555555557,-0.45555555555555555,0.32222222222222224,0.010382380396532016
-0.16666666666666669,-0.45555555555555555,0.32222222222222224,0.008739394966718014
-0.12777777777777777,-0.45555555555555555,0.32222222222222224,0.007780385606266275
-0.0888888888888889,-0.45555555555555555,0.32222222222222224,0.007356103449586739
-0.05,-0.45555555555555555,0.32222222222222224,0.0071853757139518455
-0.4,-0.45555555555555555,0.3611111111111111,0.010824351561635678
-0.36111111111111116,-0.45555555555555555,0.3611111111111111,0.010819801459751057
-0.32222222222222224,-0.45555555555555555,0.3611111111111111,0.01079632860665175
-0.2833333333333333,-0.45555555555555555,0.3611111111111111,0.01070503932312035
-0.24444444444444446,-0.45555555555555555,0.3611111111111111,0.010482660567525224
-0.20555555555555557,-0.45555555555555555,0.3611111111111111,0.010291572639475707
-0.16666666666666669,-0.45555555555555555,0.3611111111111111,0.009185065014414849
-0.12777777777777777,-0.45555555555555555,0.3611111111111111,0.008174328120040979
-0.0888888888888889,-0.45555555555555555,0.3611111111111111,0.007582003111589153
-0.05,-0.45555555555555555,0.3611111111111111,0.007286555204669698
-0.4,-0.45555555555555555,0.4,0.010801023007546543
-0.36111111111111116,-0.45555555555555555,0.4,0.010796359377888917
-0.32222222222222224,-0.45555555555555555,0.4,0.010772183289002953
-0.2833333333333333,-0.45555555555555555,0.4,0.010677840891391429
-0.24444444444444446,-0.45555555555555555,0.4,0.010447340968377074
-0.20555555555555557,-0.45555555555555555,0.4,0.01023169938330898
-0.16666666666666669,-0.45555555555555555,0.4,0.009615591854399443
-0.12777777777777777,-0.45555555555555555,0.4,0.008701047111796574
-0.0888888888888889,-0.45555555555555555,0.4,0.007984009656455095
-0.05,-0.45555555555555555,0.4,0.0075137258089888175
-0.4,-0.43333333333333335,0.05,0.010624519586856875
-0.36111111111111116,-0.43333333333333335,0.05,0.010626799330034282
-0.32222222222222224,-0.43333333333333335,0.05,0.010637508817504863
-0.2833333333333333,-0.43333333333333335,0.05,0.010680574708534351
-0.24444444444444446,-0.43333333333333335,0.05,0.010781118069285625
-0.20555555555555557,-0.43333333333333335,0.05,0.010943174199454814
-0.16666666666666669,-0.43333333333333335,0.05,0.0088962335034464
-0.12777777777777777,-0.43333333333333335,0.05,0.007889356364828879
-0.0888888888888889,-0.43333333333333335,0.05,0.007595210835163993
-0.05,-0.43333333333333335,0.05,0.0075251357311458085
-0.4,-0.43333333333333335,0.08888888888888889,0.010463599020587709
-0.36111111111111116,-0.43333333333333335,0.08888888888888889,0.010464151031759144
-0.32222222222222224,-0.43333333333333335,0.08888888888888889,0.01046864117886149
-0.2833333333333333,-0.43333333333333335,0.08888888888888889,0.010483703983302747
-0.24444444444444446,-0.43333333333333335,0.08888888888888889,0.01052305147835711
-0.20555555555555557,-0.43333333333333335,0.08888888888888889,0.010155589037554574
-0.16666666666666669,-0.43333333333333335,0.08888888888888889,0.008211635303784246
-0.12777777777777777,-0.43333333333333335,0.08888888888888889,0.007440464543505414
-0.0888888888888889,-0.43333333333333335,0.08888888888888889,0.007229787194847086
-0.05,-0.43333333333333335,0.08888888888888889,0.007180136219278972
-0.4,-0.43333333333333335,0.12777777777777777,0.010364419384678586
-0.36111111111111116,-0.43333333333333335,0.12777777777777777,0.010364378053139651
-0.32222222222222224,-0.43333333333333335,0.12777777777777777,0.010364187106036432
-0.2833333333333333,-0.43333333333333335,0.12777777777777777,0.010363883507946868
-0.24444444444444446,-0.43333333333333335,0.12777777777777777,0.010367152862708702
-0.20555555555555557,-0.43333333333333335,0.12777777777777777,0.009633520820739797
-0.16666666666666669,-0.43333333333333335,0.12777777777777777,0.007848989459103055
-0.12777777777777777,-0.43333333333333335,0.12777777777777777,0.007205508597079611
-0.0888888888888889,-0.43333333333333335,0.12777777777777777,0.007035169241711009
-0.05,-0.43333333333333335,0.12777777777777777,0.006993944024430852
-0.4,-0.43333333333333335,0.16666666666666669,0.010300404118467044
-0.36111111111111116,-0.43333333333333335,0.16666666666666669,0.010300361878981855
-0.32222222222222224,-0.43333333333333335,0.16666666666666669,0.010298204404689421
-0.2833333333333333,-0.43333333333333335,0.16666666666666669,0.010288504840805209
-0.24444444444444446,-0.43333333333333335,0.16666666666666669,0.010270647483603085
-0.20555555555555557,-0.43333333333333335,0.16666666666666669,0.009404177892824472
-0.16666666666666669,-0.43333333333333335,0.16666666666666669,0.007691161564049279
-0.12777777777777777,-0.43333333333333335,0.16666666666666669,0.007094268678172389
-0.0888888888888889,-0.43333333333333335,0.16666666666666669,0.006934876970103072
-0.05,-0.43333333333333335,0.16666666666666669,0.006894255725398385
-0.4,-0.43333333333333335,0.20555555555555555,0.010257652981042127
-0.36111111111111116,-0.43333333333333335,0.20555555555555555,0.010257268682678766
-0.32222222222222224,-0.43333333333333335,0.20555555555555555,0.010253549579874923
-0.2833333333333333,-0.43333333333333335,0.20555555555555555,0.010239342028802811
-0.24444444444444446,-0.43333333333333335,0.20555555555555555,0.010208558839196084
-0.20555555555555557,-0.43333333333333335,0.20555555555555555,0.00940629025448016
-0.16666666666666669,-0.43333333333333335,0.20555555555555555,0.007687625173985611
-0.12777777777777777,-0.43333333333333335,0.20555555555555555,0.007067333286402294
-0.0888888888888889,-0.43333333333333335,0.20555555555555555,0.006892514576412697
-0.05,-0.43333333333333335,0.20555555555555555,0.006845016056484759
-0.4,-0.43333333333333335,0.24444444444444446,0.010228096635265497
-0.36111111111111116,-0.43333333333333335,0.24444444444444446,0.0102275345728922
-0.32222222222222224,-0.43333333333333335,0.24444444444444446,0.010223124257926212
-0.2833333333333333,-0.43333333333333335,0.24444444444444446,0.010206011488483288
-0.24444444444444446,-0.43333333333333335,0.24444444444444446,0.010167030730082896
-0.20555555555555557,-0.43333333333333335,0.24444444444444446,0.00959386163536691
-0.16666666666666669,-0.43333333333333335,0.24444444444444446,0.007825624697250802
-0.12777777777777777,-0.43333333333333335,0.24444444444444446,0.007118959260232301
-0.0888888888888889,-0.43333333333333335,0.24444444444444446,0.006897596202015582
-0.05,-0.43333333333333335,0.24444444444444446,0.006830238562574384
-0.4,-0.43333333333333335,0.2833333333333333,0.010208319801004078
-0.36111111111111116,-0.43333333333333335,0.2833333333333333,0.010207509451360607
-0.32222222222222224,-0.43333333333333335,0.2833333333333333,0.010202358021757157
-0.2833333333333333,-0.43333333333333335,0.2833333333333333,0.010183376645502824
-0.24444444444444446,-0.43333333333333335,0.2833333333333333,0.010138640747297386
-0.20555555555555557,-0.43333333333333335,0.2833333333333333,0.009907004302125655
-0.16666666666666669,-0.43333333333333335,0.2833333333333333,0.008111740971544368
-0.12777777777777777,-0.43333333333333335,0.2833333333333333,0.007269923320415287
-0.0888888888888889,-0.43333333333333335,0.2833333333333333,0.006958176682518714
-0.05,-0.43333333333333335,0.2833333333333333,0.006848920017093598
-0.4,-0.43333333333333335,0.32222222222222224,0.010195789975906476
-0.36111111111111116,-0.43333333333333335,0.32222222222222224,0.010194570759594316
-0.32222222222222224,-0.43333333333333335,0.32222222222222224,0.01018954601522402
-0.2833333333333333,-0.43333333333333335,0.32222222222222224,0.010168505090250786
-0.24444444444444446,-0.43333333333333335,0.32222222222222224,0.010119957568233771
-0.20555555555555557,-0.43333333333333335,0.32222222222222224,0.010083840247477221
-0.16666666666666669,-0.43333333333333335,0.32222222222222224,0.00853643736612829
-0.12777777777777777,-0.43333333333333335,0.32222222222222224,0.007561548141693035
-0.0888888888888889,-0.43333333333333335,0.32222222222222224,0.007103929549251668
-0.05,-0.43333333333333335,0.32222222222222224,0.006915318559214609
-0.4,-0.43333333333333335,0.3611111111111111,0.01018694388398712
-0.36111111111111116,-0.43333333333333335,0.3611111111111111,0.010186184558457304
-0.32222222222222224,-0.43333333333333335,0.3611111111111111,0.010180789663035195
-0.2833333333333333,-0.43333333333333335,0.3611111111111111,0.010159348336240331
-0.24444444444444446,-0.43333333333333335,0.3611111111111111,0.01010719152855886
-0.20555555555555557,-0.43333333333333335,0.3611111111111111,0.010063855611178892
-0.16666666666666669,-0.43333333333333335,0.3611111111111111,0.009036609578587354
-0.12777777777777777,-0.43333333333333335,0.3611111111111111,0.008022016735072829
-0.0888888888888889,-0.43333333333333335,0.3611111111111111,0.007386724202898439
-0.05,-0.43333333333333335,0.3611111111111111,0.007059626255201582
-0.4,-0.43333333333333335,0.4,0.010181786545394422
-0.36111111111111116,-0.43333333333333335,0.4,0.010181124587006261
-0.32222222222222224,-0.43333333333333335,0.4,0.010175461298652391
-0.2833333333333333,-0.43333333333333335,0.4,0.010152686535372164
-0.24444444444444446,-0.43333333333333335,0.4,0.010099663206239418
-0.20555555555555557,-0.43333333333333335,0.4,0.010050821850188916
-0.16666666666666669,-0.43333333333333335,0.4,0.009502775592509621
-0.12777777777777777,-0.43333333333333335,0.4,0.008605668018559423
-0.0888888888888889,-0.43333333333333335,0.4,0.007849168525889951
-0.05,-0.43333333333333335,0.4,0.007333804414854101
-0.4,-0.4111111111111111,0.05,0.010145309681449666
-0.36111111111111116,-0.4111111111111111,0.05,0.010145882056725196
