slopeL,slopeH,F_sc,F_yield,fluxD,fluxHR,fluxLR,D_H1_flux,L1_D_flux,potential_H1
0.09090909090909088,-0.09494949494949496,-63733269.88428209,0.5055299768739647,-0.9890610305966261,0.6949674984045267,0.29409353249098513,-60711632.046124846,-3021637.8381572464,0.38055050505050503
0.09494949494949495,-0.09494949494949496,-63788341.43503349,0.39318517600190667,-1.271665440346439,0.8161228256837809,0.45554261477376756,-60885609.789622165,-2902731.645411324,0.38055050505050503
0.09898989898989896,-0.09494949494949496,-63836850.7925828,0.3228665126562686,-1.5486276226410816,0.9340393729990026,0.6145882501048463,-61056008.71661422,-2780842.075968583,0.38055050505050503
0.10303030303030303,-0.09494949494949496,-63878973.52130613,0.2764079828059992,-1.8089202593213254,1.043984339309528,0.7649359204755134,-61215810.49630185,-2663163.0250042765,0.38055050505050503
0.10707070707070704,-0.09494949494949496,-63915536.559952945,0.24457375344025853,-2.044373089487488,1.1425771519005323,0.901795938173998,-61360006.11890063,-2555530.4410523144,0.38055050505050503
0.1111111111111111,-0.09494949494949496,-63947377.958752684,0.22218286376441704,-2.250398574694077,1.2280509235538801,1.022347651708266,-61485619.99891817,-2461757.959834519,0.38055050505050503
0.11515151515151512,-0.09494949494949496,-63976372.14465695,0.20611381131038287,-2.4258442301914678,1.3001416313370626,1.125702599533009,-61592757.955750935,-2383614.1889060154,0.38055050505050503
0.11919191919191918,-0.09494949494949496,-64002692.331172496,0.1943933517923586,-2.5721044230040055,1.3596556655603358,1.2124487579817629,-61681612.09770995,-2321080.2334625474,0.38055050505050503
0.1232323232323232,-0.09494949494949496,-64027615.45293674,0.18571947625202398,-2.69223244667438,1.4080774452754703,1.2841550019904375,-61754610.61017907,-2273004.8427576716,0.38055050505050503
0.12727272727272726,-0.09494949494949496,-64050898.07563448,0.17921422648811056,-2.7899570796510242,1.4471291294742343,1.3428279505708862,-61813355.957260065,-2237542.118374415,0.38055050505050503
0.13131313131313133,-0.09494949494949496,-64071659.98242341,0.1742722614148048,-2.869073919252161,1.4785152879021481,1.3905586304971962,-61859058.178067,-2212601.8043564083,0.38055050505050503
0.13535353535353534,-0.09494949494949496,-64092368.74211176,0.17045981377755873,-2.933242673809275,1.5038582339107798,1.429384440579976,-61896110.87677133,-2196257.8653404233,0.38055050505050503
0.1393939393939394,-0.09494949494949496,-64114322.744369395,0.16747002922882423,-2.9856088413172963,1.524526443816594,1.461082398441245,-61927582.9327656,-2186739.8116037915,0.38055050505050503
0.14343434343434341,-0.09494949494949496,-64135807.99672109,0.16508959102452914,-3.0286585412031397,1.5415736935520599,1.4870848486181516,-61953373.64587324,-2182434.350847848,0.38055050505050503
0.14747474747474748,-0.09494949494949496,-64156888.6436638,0.16316069796581467,-3.0644634778977062,1.5558693699223376,1.5085941086552188,-61974831.813434646,-2182056.830229159,0.38055050505050503
0.1515151515151515,-0.09494949494949496,-64177709.284497105,0.16156832149619457,-3.0946660540629543,1.5680909259973461,1.5265751287315403,-61993137.72972397,-2184571.5547731365,0.38055050505050503
0.15555555555555556,-0.09494949494949496,-64197345.221894585,0.160230972011351,-3.120495330300605,1.5787304194241898,1.5417649117383245,-62008225.81141764,-2189119.4104769453,0.38055050505050503
0.15959595959595957,-0.09494949494949496,-64217255.321141034,0.15908350313541406,-3.1430034546859056,1.5882116096066952,1.5547918458568843,-62022155.59903928,-2195099.722101756,0.38055050505050503
0.16363636363636364,-0.09494949494949496,-64235892.15107135,0.15808451930488113,-3.162865043208835,1.596785460378051,1.5660795830600185,-62033938.990916476,-2201953.1601548726,0.38055050505050503
0.16767676767676765,-0.09494949494949496,-64251241.03490895,0.1572055660899443,-3.180548961302129,1.6046143034534452,1.5759346586338268,-62042022.241377816,-2209218.793531131,0.38055050505050503
0.1717171717171717,-0.09494949494949496,-64269255.85271888,0.156407460862463,-3.1967784477638705,1.6120011842238604,1.5847772641206372,-62052455.00585114,-2216800.8468677388,0.38055050505050503
0.17575757575757572,-0.09494949494949496,-64287035.79045922,0.1556792554531637,-3.2117317011190156,1.618984177478925,1.5927475243398468,-62062664.08737097,-2224371.7030882523,0.38055050505050503
0.1797979797979798,-0.09494949494949496,-64299906.128510974,0.15501895823788123,-3.2254119469793685,1.6255213931890324,1.5998905549675082,-62068308.56375836,-2231597.5647526155,0.38055050505050503
0.1838383838383838,-0.09494949494949496,-64315029.07510529,0.15439957210133806,-3.238350943420163,1.6318438360022611,1.6065071077023898,-62076429.878875576,-2238599.1962297102,0.38055050505050503
0.18787878787878787,-0.09494949494949496,-64329843.347032875,0.15382032349631447,-3.2505457574330565,1.6379182676072688,1.612627490502873,-62084647.78042532,-2245195.566607557,0.38055050505050503
0.19191919191919193,-0.09494949494949496,-64341369.12949887,0.15328332026367894,-3.261933516768122,1.6436856074508057,1.6182479102359209,-62090152.34635842,-2251216.7831404507,0.38055050505050503
0.19595959595959594,-0.09494949494949496,-64352283.64093504,0.1527785894121953,-3.2727098858103285,1.6492207180444112,1.6234891689513091,-62095573.010145806,-2256710.630789237,0.38055050505050503
0.2,-0.09494949494949496,-64366653.67782774,0.15229399140064645,-3.283123617242216,1.6546284431233893,1.6284951750178078,-62104864.24592243,-2261789.431905307,0.38055050505050503
