slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.18891666666666668,-0.16233333333333333,0.024607177768545572,0.024607177768545572,524.7525565542218,-0.0009528303381464986,0.0004929940267288657,0.00045983571721452954,0.3820287166095175,-64410602.008358955,-245150.29750177727
0.18970833333333334,-0.16233333333333333,0.020086524407531517,0.020086524407531517,452.18734503948076,-0.001105736668879559,0.0005685731791231774,0.0005371629209061091,0.3821369601033657,-64380718.35290825,-245303.3854875281
0.1905,-0.16233333333333333,0.016837619681197884,0.016837619681197884,402.3975230053502,-0.0012425530163397702,0.0006360697020930672,0.0006064820419826589,0.3826622206157156,-64232657.36700504,-245471.06120214553
0.19129166666666667,-0.16233333333333333,0.01439306572687288,0.01439306572687288,363.1966154496443,-0.0013766652636738597,0.0007023430996362379,0.0006743212588891101,0.38280113938891647,-64193283.45066629,-245635.25459189
0.19208333333333333,-0.16233333333333333,0.012488927555273248,0.012488927555273248,332.85076411807717,-0.0015021752566338753,0.0007643527992335919,0.0007378213637578845,0.3829674874150166,-64145844.403194495,-245804.45599448797
0.19287500000000002,-0.16233333333333333,0.01096521078670859,0.01096521078670859,313.27267649017085,-0.001596054109095496,0.0008104017244967565,0.0007856514743407317,0.38420960166773144,-63793622.636880934,-246009.45868635876
0.19366666666666668,-0.16233333333333333,0.009719425036807863,0.009719425036807863,292.97360368851685,-0.001706639073886379,0.0008650480248597603,0.0008415896859541583,0.3843072985250693,-63765847.62522551,-246189.32879069762
0.19445833333333334,-0.16233333333333333,0.008683749310199492,0.008683749310199492,276.35293596306997,-0.001809281307656424,0.000915749524001086,0.0008935303264321348,0.38446326963613925,-63722103.31037339,-246376.89881539872
0.19525,-0.16233333333333333,0.0078098592858005045,0.0078098592858005045,262.8117001626346,-0.0019025037372931153,0.000961757343819869,0.0009407445536482317,0.3847365930941042,-63644476.1868294,-246569.68707500055
0.19604166666666667,-0.16233333333333333,0.007063519841580028,0.007063519841580028,254.64590097370296,-0.0019635113267422732,0.0009915623049110422,0.0009719481510506167,0.38594499989912956,-63301342.110183075,-246800.29627869284
0.19683333333333333,-0.16233333333333333,0.006419109609616362,0.006419109609616362,245.3689416179612,-0.0020377482241039635,0.0010281229333735098,0.0010096242715935677,0.3864158552783233,-63164879.05002583,-246998.6605997741
0.197625,-0.16233333333333333,0.005857582772982774,0.005857582772982774,236.44379974732053,-0.0021146682981745546,0.0010660920927350048,0.0010485744492032545,0.3866051302315071,-63112201.362109646,-247203.61441841425
0.19841666666666669,-0.16233333333333333,0.0053650133861836225,0.0053650133861836225,228.61674896681447,-0.002187067256623265,0.0011018296672986594,0.0010852357873483154,0.38678103053690754,-63062492.072610036,-247406.61191478517
0.19920833333333335,-0.16233333333333333,0.0049301990894831445,0.0049301990894831445,223.53930152201076,-0.0022367432044321234,0.0011261692245447819,0.0011105738581829172,0.38752219730637716,-62851278.32056624,-247632.83335998474
0.2,-0.16233333333333333,0.004542792465607999,0.004542792465607999,219.39304132624446,-0.002279015578593724,0.0011468278079931338,0.0011321863209869942,0.38832711532453096,-62621816.69289978,-247864.9413584277
0.181,-0.1615,1.871553434751639,1.871553434751639,17.84268566764558,7.559779571023051e-05,0.027947088997226643,-0.02802268768862537,0.05,-1261760.7656707794,-242817.42216319023
0.18179166666666666,-0.1615,1.8711039550512638,1.8711039550512638,18.704906158914135,2.747749064116456e-05,0.026703476844694762,-0.026730955150022995,0.05,-1260969.7951734453,-243134.8410231585
0.18258333333333332,-0.1615,1.8698489165437513,1.8698489165437513,19.59610837887928,-1.8708735216560468e-05,0.02551526985379482,-0.025496561795109063,0.05,-1260212.3122148553,-243450.3196895177
0.183375,-0.1615,1.8659427682882537,1.8659427682882537,19.365399866592504,-9.441687389899478e-05,0.02581924535209268,-0.02572482739410198,0.08999457323791742,-6553417.891791879,-243724.76260867063
0.18416666666666667,-0.1615,0.7014847467357496,0.7014847467357496,10339.139414107703,-4.8360191444440925e-05,4.8167674282950657e-05,1.919829899499348e-07,0.38015200607686706,-64940348.18489996,-244144.22945887683
0.18495833333333334,-0.1615,0.11839590457611689,0.11839590457611689,1855.3566529354002,-0.0002694903659078707,0.00015730612419417866,0.00011218344047780882,0.38076064630354634,-64767752.95086893,-244235.06720568638
