slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,D_H1_flux,L1_D_flux
0.18179166666666666,-0.16483333333333333,1.8735644018385964,1.8735644018385964,18.75408431042016,0.0002677244062640194,0.026393135243594656,-0.02666085861949874,0.05,-1620784.6951415373,-243420.9109680394
0.18258333333333332,-0.16483333333333333,1.8730762729084984,1.8730762729084984,19.6639622809359,0.00021047879795615954,0.025216746405870794,-0.025427225476720494,0.05,-1619986.7347387616,-243716.12507632686
0.183375,-0.16483333333333333,1.8725649620979166,1.8725649620979166,20.619096989776104,0.0001556126112587375,0.024093751881800074,-0.024249364646041993,0.05,-1619279.403056666,-244018.83081732792
0.18416666666666667,-0.16483333333333333,1.8720293790325737,1.8720293790325737,21.62267517431224,0.00010300105221552891,0.023020872166053863,-0.023123873276484463,0.05,-1618597.7256517473,-244319.34176435575
0.18495833333333334,-0.16483333333333333,1.8714684224851816,1.8714684224851816,22.677240896589247,5.253516450895446e-05,0.021996002461136754,-0.022048537700233295,0.05,-1617944.0317238697,-244618.08032264697
0.18575,-0.16483333333333333,1.870880971387904,1.870880971387904,23.785436397351084,4.110322296357882e-06,0.02101715630075418,-0.021021266601665367,0.05,-1617323.8985681152,-244915.9610599952
0.18654166666666666,-0.16483333333333333,1.8679128928447377,1.8679128928447377,24.37223501202594,-4.476745921336289e-05,0.020515148061925004,-0.020470379792630444,0.0605574575579311,-2525658.1220298125,-245220.22948070482
0.18733333333333332,-0.16483333333333333,1.8146782551733336,1.8146782551733336,174.37697922877916,-0.00012070697912378026,0.0028673519691793103,-0.0027466429855342867,0.20521015813239402,-83563200.93487127,-245464.04022048984
0.188125,-0.16483333333333333,0.132474728862877,0.132474728862877,2715.997746838963,-0.0001840950279212994,0.00010929177199159312,7.480201805054598e-05,0.3771086156153208,-65796126.81543155,-245733.9033436458
0.18891666666666668,-0.16483333333333333,0.06456499427606067,0.06456499427606067,1398.9431326345784,-0.0003574128898675699,0.00019502367639390172,0.0001623887734338858,0.37727429385137934,-65749345.898340404,-245863.49204439652
0.18970833333333334,-0.16483333333333333,0.04196393959523891,0.04196393959523891,971.8991533428896,-0.0005144572135392933,0.0002724935429831987,0.00024196257935238386,0.37828859579294394,-65465449.653187945,-246011.380281282
0.1905,-0.16483333333333333,0.03067981891100595,0.03067981891100595,750.7493582923058,-0.0006660021292729246,0.0003474483595233835,0.00031855198174146615,0.37844224075333505,-65423520.6215097,-246164.43523625558
0.19129166666666667,-0.16483333333333333,0.023922989889519238,0.023922989889519238,619.2251204699422,-0.0008074614376377409,0.000417389168340776,0.00039007095799337144,0.3786886334247853,-65354084.21108971,-246319.86939825243
0.19208333333333333,-0.16483333333333333,0.01942838910914134,0.01942838910914134,534.6350121183781,-0.0009352177359262248,0.00048045656612316634,0.00045476062520632965,0.3793149841719224,-65179194.76132465,-246492.9129773772
0.19287500000000002,-0.16483333333333333,0.01622596158273267,0.01622596158273267,472.69948359450876,-0.0010577545055385495,0.0005410133677692386,0.0005167411016455681,0.37963330748500185,-65089162.306602575,-246661.77108418633
0.19366666666666668,-0.16483333333333333,0.013830057442115636,0.013830057442115636,427.2966253310478,-0.0011701479031736017,0.000596516625567034,0.0005736301066903149,0.38008120284238045,-64962158.52800057,-246837.06313402613
0.19445833333333334,-0.16483333333333333,0.011973159054953718,0.011973159054953718,390.53348996130046,-0.0012803008331943866,0.0006509889271768543,0.0006293101003451707,0.3802048636928814,-64927568.09678158,-247015.09526291373
0.19525,-0.16483333333333333,0.010493744142109103,0.010493744142109103,366.3969588604046,-0.001364640654949928,0.0006924457234305237,0.0006721939167133595,0.38134452559699916,-64607299.74923199,-247224.24785930998
0.19604166666666667,-0.16483333333333333,0.00928756632242429,0.00928756632242429,343.0337088552462,-0.0014575831449882004,0.0007383635162554469,0.0007192187414135631,0.3816203396448039,-64528549.12595221,-247410.59526197432
0.19683333333333333,-0.16483333333333333,0.008286697522623575,0.008286697522623575,323.23036064143696,-0.0015468851599208522,0.000782505909690201,0.0007643777150276865,0.38178311268369064,-64483666.8482803,-247604.65295218825
0.197625,-0.16483333333333333,0.00744452211732921,0.00744452211732921,309.0188983068262,-0.0016180243573027386,0.000817529237867376,0.0008004944442190354,0.38250357578621247,-64280119.10474989,-247813.442440113
