slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux,S_FAD_mid_pot
-0.15323532353235325,-0.14246563831656545,0.07149262659922329,0.07097301212018525,0.002579028361310405,-0.284931277035974,0.00010996182119191376,0.00010333553532940976,6.626285862503991e-06,-0.2664706470647065
-0.15321532153215323,-0.14236890820379244,0.07144421897108089,0.07092469149035385,0.002580348541498023,-0.2847378186652272,0.00010997188583196989,0.0001033470170800011,6.624868751968793e-06,-0.26643064306430647
-0.1531953195319532,-0.14226897870233302,0.07139420167334265,0.0708747768143907,0.002581650922301866,-0.28453795719006636,0.0001099794532634482,0.0001033561500307697,6.6233032326785e-06,-0.2663906390639064
-0.15317531753175317,-0.1421765734351652,0.07134796171399671,0.07082861030116772,0.002582963542858456,-0.28435314545032964,0.0001099928136905063,0.00010337072508944681,6.622088601059488e-06,-0.26635063506350637
-0.15315531553155315,-0.1420748150067368,0.0712970325102873,0.07077778475903962,0.0025842976181891554,-0.2841496322760637,0.00010999891384896166,0.00010337847486965686,6.620438979304793e-06,-0.2663106310631063
-0.15313531353135315,-0.14197856186565616,0.07124886039933642,0.07072970143683377,0.0025856074190042833,-0.28395712370182635,0.00011000924921161364,0.00010339020286192485,6.6190463496887834e-06,-0.2662706270627063
-0.15311531153115313,-0.1418802980784335,0.07119968114456299,0.07068061658260238,0.0025869276890942592,-0.28376059580559887,0.00011001800205522623,0.00010340044151337873,6.617560541847504e-06,-0.26623062306230627
-0.1530953095309531,-0.1417823643152616,0.07115067025253552,0.07063169603107977,0.0025882640131394087,-0.2835647305988769,0.00011002698465387698,0.0001034108940373424,6.616090616534591e-06,-0.2661906190619062
-0.1530753075307531,-0.14168228731513466,0.07110057747196663,0.07058170762217797,0.0025895713310027874,-0.28336457240927926,0.00011003427653193256,0.0001034197553321531,6.614521199779469e-06,-0.2661506150615062
-0.15305530553055308,-0.1415845570881089,0.07105167055142658,0.07053288849199002,0.0025909203640043844,-0.2831691161315255,0.00011004336417436985,0.0001034303023648348,6.613061809535052e-06,-0.2661106110611062
-0.15303530353035305,-0.14148332014096354,0.07100099859300713,0.07048232232683938,0.0025922455359595462,-0.28296664106081004,0.00011004969781063374,0.0001034382587890942,6.611439021539554e-06,-0.2660706070607061
-0.15301530153015303,-0.14138794017472378,0.07095326636245147,0.07043467384675184,0.002593575407284654,-0.2827758803839271,0.00011006056079205343,0.00010345047035942032,6.6100904326331136e-06,-0.26603060306030607
-0.152995299529953,-0.1412912051488604,0.0709048570544013,0.07038635025381246,0.002594922128412861,-0.28258241245707416,0.00011007034505477064,0.00010346166594954973,6.608679105220917e-06,-0.265990599059906
-0.15297529752975297,-0.14118822177374568,0.07085330761410091,0.0703349143434393,0.0025962462902445744,-0.2823764437312859,0.00011007523280809632,0.00010346825691308421,6.6069758950121066e-06,-0.26595059505950597
-0.15295529552955295,-0.1410883385870818,0.07080331442229237,0.07028502242646817,0.002597576727844581,-0.28217667543584235,0.00011008250653211913,0.0001034770884246199,6.605418107499222e-06,-0.2659105910591059
-0.15293529352935295,-0.14098977230287346,0.07075398631855023,0.07023578663457108,0.002598929727778567,-0.2819795452559948,0.00011009077969266868,0.00010348685731214756,6.603922380521119e-06,-0.2658705870587059
-0.15291529152915292,-0.14089508189086075,0.07070660097286918,0.07018848116803733,0.0026002754854671673,-0.28179016403176727,0.0001101020536921624,0.00010349944495877393,6.60260873338846e-06,-0.26583058305830587
-0.1528952895289529,-0.14079121579297293,0.0706546106745094,0.07013660513472231,0.0026016199079795907,-0.28158243160220464,0.00011010612885887086,0.00010350526333940523,6.6008655194656205e-06,-0.2657905790579058
-0.1528752875287529,-0.14068745820216577,0.0706026765479919,0.07008478318541989,0.0026029748016453825,-0.28137491793557756,0.00011011025534947407,0.00010351112773679225,6.599127612681821e-06,-0.2657505750575058
-0.15285528552855288,-0.14059133764148157,0.07055457328443993,0.07003676551628502,0.002604323924622068,-0.2811826764422065,0.00011012032902130424,0.00010352258069180819,6.5977483294960604e-06,-0.26571057105710577
-0.15283528352835285,-0.14048570249930492,0.0705016925124653,0.06998400818716255,0.0026056608638845404,-0.28097140319893277,0.00011012291990441306,0.00010352699709403277,6.595922810380292e-06,-0.2656705670567057
-0.15281528152815282,-0.1403898811711457,0.07045374104157531,0.06993613953691291,0.0026070221788506687,-0.2807797617496339,0.00011013317237861308,0.0001035386139579621,6.594558420650976e-06,-0.26563056305630567
-0.1527952795279528,-0.1402886260960372,0.07040306075873559,0.06988556395856338,0.0026083760802882677,-0.2805772508133362,0.00011013913424777792,0.00010354619505975359,6.59293918802433e-06,-0.2655905590559056
-0.15277527752775277,-0.14018786819030993,0.07035263017083082,0.06983523619342691,0.002609732173635817,-0.28037573455456766,0.00011014545552934166,0.00010355411185020052,6.591343679141146e-06,-0.26555055505550557
-0.15275527552755278,-0.14008620035150443,0.07030174411434587,0.06978445513977749,0.0026110961738796644,-0.2801723996056278,0.00011015103023535408,0.00010356132457271378,6.589705662640304e-06,-0.26551055105510557
-0.15273527352735275,-0.1399854333848083,0.07025131047144839,0.0697341227434165,0.0026124643171445898,-0.2799708665996732,0.00011015728128237243,0.00010356917099216591,6.588110290206518e-06,-0.2654705470547055
-0.15271527152715272,-0.13987978113601685,0.07019842252928754,0.06968135678099197,0.0026138209108709605,-0.27975956044629635,0.00011015965342496062,0.00010357336823027409,6.586285194686527e-06,-0.26543054305430547
