slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1
0.1,-0.2,231918799.5430884,1.4677822165924086,231918799.5430884,-1.3926637620897964e-12,2.969692047827266e-09,-1.3407692733835572e-09,0.2495769268855638
0.1,-0.1833333333333333,3.1923998653594805,0.1454128909246149,3.1923998653594805,-0.1566219835714122,0.094415246719123,0.0622067373123123,0.05
0.1,-0.1625,0.4902994376942043,0.199900834037103,0.4902994376942043,-1.019784975277943,0.6540403537541373,0.3657446217368445,0.05
0.1,-0.1875,5.16065451841305,0.1400361162845446,5.16065451841305,-0.0968869350792118,0.0580372592145579,0.0388496761391436,0.05
0.1,-0.1916666666666666,9.307923729124411,0.1359935440957262,9.307923729124411,-0.0537176717323433,0.0320244332426007,0.0216932403396086,0.05
0.1,-0.1,0.0126336159057115,0.2513215342917428,0.0126336159057115,-39.576951185754794,26.82174154311444,12.75520964265282,0.1165805497285108
0.1,-0.1583333333333333,0.3526891754201792,0.2164446857650199,0.3526891754201792,-1.417678893700355,0.9258144997752816,0.4918643937562557,0.05
0.1,-0.1041666666666666,0.0145562924316062,0.2566603195646706,0.0145562924316062,-34.349406097076894,23.40864803407289,10.940758062859976,0.1087956456943058
0.1,-0.1083333333333333,0.0170805351488273,0.2617123656937593,0.0170805351488273,-29.273087502336057,20.05378000555513,9.219307496974212,0.1015216376487638
0.1,-0.1125,0.0203986086736247,0.2660992808510476,0.0203986086736247,-24.511475659951472,16.86783194307171,7.6436437168378895,0.0946971091462917
0.1,-0.1541666666666666,0.2564042485025959,0.2340793992405655,0.2564042485025959,-1.950045690692349,1.2977927130970386,0.6522529786272955,0.05
0.1,-0.1166666666666666,0.0247720426366253,0.26948048858086,0.0247720426366253,-20.1840440582896,13.938121514801685,6.24592254417616,0.0882997803130748
0.1,-0.1208333333333333,0.0305583817247254,0.271925671226785,0.0305583817247254,-16.362122984559818,11.32717845378809,5.034944531486282,0.0821977344914375
0.1,-0.125,0.0382483747887925,0.2733483617662783,0.0382483747887925,-13.072450862749264,9.0629534464602,4.009497415948772,0.0763725674096552
0.1,-0.1291666666666666,0.0485183819972458,0.2739678276265317,0.0485183819972458,-10.305372508645265,7.149089480993485,3.156283027719102,0.0707272741312245
0.1,-0.15,0.1885789560893192,0.2521640550570233,0.1885789560893192,-2.6514093110785097,1.7984692654405166,0.8529400451216418,0.05
0.1,-0.1958333333333333,22.191832564809022,0.1330431242949335,22.191832564809022,-0.0225308114977167,0.0133850076743939,0.0091458041561836,0.05
0.1,-0.1333333333333333,0.0623042271468183,0.2736750903800192,0.0623042271468183,-8.025137665139738,5.565573509415572,2.4595641565795177,0.065316366940527
0.1,-0.1375,0.0809064795787786,0.2732588575499409,0.0809064795787786,-6.179974738866363,4.28410180987596,1.8958729288060177,0.0599068946651425
0.1,-0.1458333333333333,0.1405713841024333,0.2700877567519968,0.1405713841024333,-3.5569116942620553,2.457757987983858,1.099153706384218,0.05
0.1,-0.1791666666666666,2.090185377215,0.1523842005589911,2.090185377215,-0.23921323157208,0.1453822970035894,0.0938309358427247,0.05
0.1,-0.175,1.4154718129103463,0.1611987247200328,1.4154718129103463,-0.3532391081653117,0.216883411287565,0.1363556957112273,0.05
0.1,-0.1416666666666666,0.1061416831884138,0.2726583011167279,0.1061416831884138,-4.710684671144662,3.2635554330623044,1.4471292387389525,0.0545959219573737
0.1,-0.1708333333333333,0.979843602363654,0.1720447413979563,0.979843602363654,-0.5102855178079864,0.3172210349734001,0.1930644828285039,0.05
0.1,-0.1666666666666666,0.6889214450634621,0.1849863979870155,0.6889214450634621,-0.7257721526510466,0.4578208015027165,0.2679513505933215,0.05
0.1041666666666666,-0.1333333333333333,0.0619500105303506,0.2584964784017498,0.0619500105303506,-8.071023648143992,5.510770756532022,2.5602528918305474,0.0652901329001446
0.1041666666666666,-0.1916666666666666,7.1503863624899715,0.0545283907384968,7.1503863624899715,-0.069926290937488,0.0376593214851261,0.0322669702638087,0.05
0.1041666666666666,-0.1,0.0125786596507278,0.2456959743531523,0.0125786596507278,-39.749863171819314,26.780806074815366,12.96905709679491,0.1162787296239324
0.1041666666666666,-0.1708333333333333,0.9479109009258158,0.1378278649602144,0.9479109009258158,-0.5274757356579158,0.3151451352253112,0.2123306008461405,0.05
0.1041666666666666,-0.1583333333333333,0.3478439115587037,0.1893196716200013,0.3478439115587037,-1.4374263379728518,0.9111403169172084,0.5262860211822513,0.05
0.1041666666666666,-0.1041666666666666,0.0144911061219227,0.2501901229719647,0.0144911061219227,-34.50392232244971,23.35608913653333,11.147833186303108,0.1086051140036925
0.1041666666666666,-0.1416666666666666,0.1054322626010301,0.2526759229862981,0.1054322626010301,-4.742381389633607,3.2185065644355433,1.5238748247031744,0.0546618164196477
0.1041666666666666,-0.1083333333333333,0.0170019894248615,0.2544051681769491,0.0170019894248615,-29.408323197285895,19.99447248774937,9.413850709164269,0.1013760860924977
0.1041666666666666,-0.1958333333333333,12.924329363366056,0.0095305355328029,12.924329363366056,-0.0386867268684198,0.0196040773961705,0.0190826494663625,0.05
0.1041666666666666,-0.1125,0.0203023737076456,0.2577802197034655,0.0203023737076456,-24.62766212432736,16.80291554172136,7.824746583224318,0.0946186725508735
0.1041666666666666,-0.175,1.3511428705719482,0.1233715719948345,1.3511428705719482,-0.3700570907973457,0.2173111696796041,0.1527459212133202,0.05
0.1041666666666666,-0.1166666666666666,0.0246520596970035,0.2600917599669151,0.0246520596970035,-20.28228091832743,13.871308434580818,6.410972484557657,0.0882557414379714
0.1041666666666666,-0.1541666666666666,0.2536153386609906,0.2086932389290004,0.2536153386609906,-1.971489589930684,1.276674368044013,0.694815221753494,0.05
0.1041666666666666,-0.1666666666666666,0.6724809066007378,0.1535774856052304,0.6724809066007378,-0.7435155334148504,0.4525003427971157,0.2910151906696328,0.05
0.1041666666666666,-0.1208333333333333,0.0304059889234828,0.2613384077088289,0.0304059889234828,-16.44412886069557,11.260843414797083,5.183285446251418,0.082176997208269
0.1041666666666666,-0.15,0.1869007983876521,0.2283231658681754,0.1869007983876521,-2.6752159664777366,1.769518548335622,0.9056974182054276,0.05
0.1041666666666666,-0.125,0.0380509690563098,0.2614530103305872,0.0380509690563098,-13.14026981159779,8.999444870346153,4.1408249416369465,0.0763488547581223
0.1041666666666666,-0.1375,0.080413009130848,0.255754415566552,0.080413009130848,-6.217899384503923,4.233429944587009,1.9844694403942391,0.059967390992488
0.1041666666666666,-0.1875,4.418024326208697,0.0786301219017159,4.418024326208697,-0.1131727588033015,0.0628787722841615,0.0502939858595077,0.05
0.1041666666666666,-0.1291666666666666,0.0482571091732368,0.2604858225452026,0.0482571091732368,-10.361167682216731,7.089020698138473,3.272146983956162,0.0707262815035846
0.1041666666666666,-0.1833333333333333,2.8898136431783774,0.0954249278815667,2.8898136431783774,-0.1730215371063224,0.0981855034566017,0.0748360346923178,0.05
0.1041666666666666,-0.1458333333333333,0.1395123770860262,0.2476195573500801,0.1395123770860262,-3.583911408904868,2.4194751831625325,1.1644362268598345,0.05
0.1041666666666666,-0.1791666666666666,1.9547966518259468,0.1096189333751562,1.9547966518259468,-0.2557810805274414,0.1477167179390477,0.1080643627771955,0.05
0.1041666666666666,-0.2,31.017636233297143,0.1239251347268017,31.017636233297143,-0.0161198612102424,0.006647374805965,0.0094724869748858,0.05
0.1041666666666666,-0.1625,0.4815358284080007,0.170798794139676,0.4815358284080007,-1.03834433585223,0.6445761135308352,0.3937682225815671,0.05
0.1083333333333333,-0.1958333333333333,9.917605486569553,0.030880825363758,9.917605486569553,-0.0504153955199626,0.0241068247908913,0.0263085700804559,0.05
0.1083333333333333,-0.1833333333333333,2.7032260625898363,0.064475484868014,2.7032260625898363,-0.1849641831552873,0.1009148031716939,0.0840493795759229,0.05
0.1083333333333333,-0.1125,0.0202288373671387,0.251730040612088,0.0202288373671387,-24.71718917507461,16.758254724256616,7.958934451274111,0.0944948078674873
0.1083333333333333,-0.1875,3.9994744821319066,0.0438425037017075,3.9994744821319066,-0.1250164247261267,0.06638388787551,0.0586325365808271,0.05
0.1083333333333333,-0.175,1.3076794482603715,0.0977985042077247,1.3076794482603715,-0.3823567006891721,0.2176198405476626,0.164736861065478,0.05
0.1083333333333333,-0.1541666666666666,0.2515661619969991,0.1904069177443112,0.2515661619969991,-1.987548706951415,1.2613739814832634,0.7261747255487201,0.05
0.1083333333333333,-0.1083333333333333,0.0169419315559667,0.2489526716061051,0.0169419315559667,-29.51257348339101,19.951565736660474,9.561007747196992,0.1012603557687777
0.1083333333333333,-0.1333333333333333,0.0616812501427042,0.2472432871006015,0.0616812501427042,-8.106191084912837,5.470279893338123,2.6359111911509814,0.0653215820448801
0.1083333333333333,-0.1041666666666666,0.0144412292822226,0.2453481729230318,0.0144412292822226,-34.62309130559677,23.318214248299,11.30487705681983,0.10845243080262
0.1083333333333333,-0.1291666666666666,0.0480583214333522,0.2504610802342453,0.0480583214333522,-10.40402546507336,7.044594027229294,3.3594314377908923,0.0707745583379124
0.1083333333333333,-0.1458333333333333,0.1387204088726643,0.2313111591141362,0.1387204088726643,-3.604372305831092,2.391723375710111,1.2126489302046473,0.05
0.1083333333333333,-0.1583333333333333,0.3443229260311683,0.1698932723432583,0.3443229260311683,-1.4521252058307257,0.9005103032566062,0.5516149035310818,0.05
0.1083333333333333,-0.1208333333333333,0.0302896972381515,0.2535458417681417,0.0302896972381515,-16.507263049020096,11.213119410281006,5.2941436397067285,0.0821467199097963
0.1083333333333333,-0.2,17.975255813818293,0.1244455279476204,17.975255813818293,-0.0278160150601678,0.0114603025272188,0.0163557140430761,0.05
0.1083333333333333,-0.1916666666666666,6.119808215914935,0.0153713906057835,6.119808215914935,-0.081701906632233,0.0417389889547159,0.0399629178527334,0.05
0.1083333333333333,-0.125,0.0379005060151172,0.2526383666464861,0.0379005060151172,-13.192436000668636,8.952945139764282,4.239490861042068,0.0763501887270226
0.1083333333333333,-0.1416666666666666,0.1048983162294799,0.2382222864056121,0.1048983162294799,-4.76652074103076,3.1861740882484284,1.5803466526484904,0.0546821617155778
0.1083333333333333,-0.1708333333333333,0.9257761846533,0.1141583683512356,0.9257761846533,-0.540087343229601,0.3136406866052219,0.2264466566359644,0.05
0.1083333333333333,-0.1,0.0125365706646259,0.2413802641932715,0.0125365706646259,-39.883315252045094,26.7490065504996,13.134308702053438,0.1160882499448016
0.1083333333333333,-0.1375,0.0800398398192631,0.243100839422292,0.0800398398192631,-6.246889063416006,4.197273842513177,2.049615220789782,0.059967390992488
0.1083333333333333,-0.15,0.1856558863669205,0.2110756580911601,0.1856558863669205,-2.693154576244922,1.7485387668060357,0.9446158096987318,0.05
0.1083333333333333,-0.1625,0.4752485403951871,0.1501205727183786,0.4752485403951871,-1.0520810849040174,0.6377202910271436,0.4143607939693758,0.05
0.1083333333333333,-0.1666666666666666,0.6608641051528513,0.1315053659300173,0.6608641051528513,-0.7565851981731129,0.4486461977722733,0.3079390005141249,0.05
0.1083333333333333,-0.1791666666666666,1.8665880767219225,0.0816845049431366,1.8665880767219225,-0.2678684201167414,0.1494062013727237,0.1184622196866485,0.05
0.1083333333333333,-0.1166666666666666,0.0245604260594786,0.253264765835086,0.0245604260594786,-20.357953024726857,13.824785281044086,6.533167744811049,0.088162546106623
0.1125,-0.1791666666666666,1.8070287572586727,0.062705886052284,1.8070287572586727,-0.2766973113902224,0.1506173480115187,0.1260799647751511,0.05
0.1125,-0.125,0.0377849346710557,0.2462162201578876,0.0377849346710557,-13.232787203324492,8.920237189563203,4.31255001410014,0.0763113492989304
0.1125,-0.1541666666666666,0.2500460448855454,0.177161142585585,0.2500460448855454,-1.9996317081049,1.2503134086596468,0.749318300730156,0.05
0.1125,-0.1208333333333333,0.0302002901372081,0.2478406655316716,0.0302002901372081,-16.556132332126708,11.179525299197827,5.376607034237516,0.0820913265687828
0.1125,-0.1458333333333333,0.1381227599240412,0.2194311061037314,0.1381227599240412,-3.6199682100631065,2.37166280011267,1.2483054097881483,0.05
0.1125,-0.1666666666666666,0.6525392815981939,0.1157867706403392,0.6525392815981939,-0.7662373967520608,0.4458533200662451,0.3203840754283895,0.05
0.1125,-0.1291666666666666,0.0479058755470171,0.2432178264270879,0.0479058755470171,-10.437133113591074,7.013554879168357,3.423578234116068,0.070752272774246
0.1125,-0.15,0.1847238427419748,0.1985428927938321,0.1847238427419748,-2.7067431719379726,1.7333740363975103,0.9733691351508612,0.05
0.1125,-0.1083333333333333,0.0168957211552728,0.2446818112040149,0.0168957211552728,-29.59329142561701,19.916763592221173,9.676527834111642,0.1012603557687777
0.1125,-0.1833333333333333,2.581728637113037,0.0441249628671623,2.581728637113037,-0.1936686888132044,0.1028770128678431,0.0907916759289513,0.05
0.1125,-0.1875,3.74154050884519,0.0221073696504356,3.74154050884519,-0.1336347952339309,0.0689064130147087,0.0647283823480542,0.05
0.1125,-0.1916666666666666,5.5395163402299445,0.0071093865185632,5.5395163402299445,-0.0902605867779726,0.0446765456489011,0.0455840428132177,0.05
0.1125,-0.1416666666666666,0.1044929757317086,0.2275743566912673,0.1044929757317086,-4.785010633365943,3.1625062173818215,1.6225044162085354,0.0547349377892209
0.1125,-0.1375,0.0797552834557142,0.233781008754071,0.0797552834557142,-6.269177142261114,4.170934562359999,2.098242579521962,0.0599875657364342
0.1125,-0.1,0.0125041586204332,0.2381076818541531,0.0125041586204332,-39.98669684028121,26.725810859468,13.26088598112448,0.1159487932198086
0.1125,-0.1625,0.470684537580406,0.1352844499944153,0.470684537580406,-1.062282611956789,0.6327598470213367,0.4295227649839468,0.05
0.1125,-0.1166666666666666,0.0244899455926701,0.2481197946268421,0.0244899455926701,-20.416541886289934,13.7902958334601,6.626246053996674,0.0881193608854469
