slopeL,slopeH,F,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1,dG
0.1,-0.2,1.0879322067745003,1.0879322067745003,15081171062.508358,-1.9468870959826745e-12,3.82911480301118e-11,2.6069812975038076e-11,0.0501220341727736,0.2
0.1,-0.1833333333333333,0.0142511991046708,0.0142511991046708,19.652972075000083,-0.0254414451132731,0.0129770985128949,0.0124643455462063,0.3089815694283593,0.16534959524740417
0.1,-0.1625,0.0138268256352839,0.0138268256352839,5.309352928131341,-0.0941734339868958,0.0480074551013913,0.046165979830814,0.3454523214943745,0.1221231417078533
0.1,-0.1875,0.0144227934596852,0.0144227934596852,29.566824803117463,-0.0169108455244639,0.0086278870271421,0.0082829580309606,0.3038178391405549,0.17400054035508228
0.1,-0.1916666666666666,0.0146300526717391,0.0146300526717391,49.5797936128024,-0.0100847535734374,0.0051467036414933,0.0049380498993905,0.2983768697306683,0.18265764601760287
0.1,-0.1,0.0145578289027796,0.0145578289027796,1.1093032962816125,-0.4507333580445731,0.230006501116712,0.220726857247115,0.5,-0.00806902746187008
0.1,-0.1583333333333333,0.0138103957312412,0.0138103957312412,4.490031251601444,-0.1113577991977479,0.0567663561087705,0.0545914437538073,0.3551430520726642,0.11347388297099212
0.1,-0.1041666666666666,0.0143741910265575,0.0143741910265575,1.505018274453367,-0.3322218786860418,0.1694876726696144,0.1627342078825542,0.5,0.0006961166331560216
0.1,-0.1083333333333333,0.01428972637731,0.01428972637731,1.8656720041888168,-0.2679999484957704,0.1367079423032748,0.1312920050855446,0.4959155129403038,0.009403578608126245
0.1,-0.1125,0.0142283772727992,0.0142283772727992,1.9515945190952837,-0.2562007599409384,0.1306780117880706,0.1255227492916475,0.4841038268686444,0.018096230004347225
0.1,-0.1541666666666666,0.0138101397097369,0.0138101397097369,3.902629136501156,-0.1281187587994594,0.0653104900062011,0.0628082682689274,0.3656761751715438,0.10482133509392358
0.1,-0.1166666666666666,0.0141691572961018,0.0141691572961018,2.036560899023287,-0.2455119312720626,0.1252157762553096,0.1202961555349055,0.472091132359658,0.026785142592078634
0.1,-0.1208333333333333,0.0141123113884889,0.0141123113884889,2.1335290708310444,-0.2343534977861452,0.1195153414319847,0.1148381560001183,0.4601234326842263,0.035470354534914414
0.1,-0.125,0.0140581333880893,0.0140581333880893,2.241710545389882,-0.2230439603742127,0.1137391721699323,0.1093047899383172,0.4481216339515743,0.0441519063129061
0.1,-0.1291666666666666,0.0140070098632032,0.0140070098632032,2.365932548159453,-0.2113331592119607,0.1077597187138472,0.1035734405953761,0.4361184133765351,0.05282982911244477
0.1,-0.15,0.0138230413974371,0.0138230413974371,3.4684680642542145,-0.144155860261776,0.0734869630085874,0.0706688986410846,0.3767964279104638,0.0961652186290873
0.1,-0.1958333333333333,0.01487674432086,0.01487674432086,110.2719259338995,-0.004534246442077,0.0023148201887615,0.002219424660403,0.2929626234595929,0.19132324356184818
0.1,-0.1333333333333333,0.0139594450033108,0.0139594450033108,2.5063151131266963,-0.1994960642170582,0.1017172211928674,0.0977788424205101,0.4240398754178501,0.06150414685449085
0.1,-0.1375,0.0139161379612374,0.0139161379612374,2.6787609433466355,-0.1866534602545329,0.0951634369430998,0.0914900238562026,0.4120861390979718,0.0701748628400559
0.1,-0.1458333333333333,0.0138464168232238,0.0138464168232238,3.1432603438662947,-0.1590705013506976,0.0810926936782472,0.0779778084521645,0.3883894400370718,0.08750542988704764
0.1,-0.1791666666666666,0.0141120231620434,0.0141120231620434,14.07194240950799,-0.0355316964696328,0.0181204095969711,0.0174112888009254,0.315188474285514,0.1567027576183021
0.1,-0.175,0.014002512860309,0.014002512860309,10.50601089153654,-0.0475918022871866,0.02426712116279,0.0233246824232651,0.3217192502924004,0.14805819830625397
0.1,-0.1416666666666666,0.0138780257110505,0.0138780257110505,2.8817165894578793,-0.1735076939382764,0.0884565206611043,0.0850511732629364,0.4000998837746067,0.07884196823308968
0.1,-0.1708333333333333,0.0139201295837982,0.0139201295837982,8.122022452387696,-0.0615610214002089,0.0313864571890043,0.0301745647026052,0.3288763574075026,0.13941430259933738
0.1,-0.1666666666666666,0.0138624427370123,0.0138624427370123,6.462579876729086,-0.0773684825670955,0.0394426249599568,0.0379258580617012,0.3366606411852657,0.13076966538984067
0.1041666666666666,-0.1333333333333333,0.0048389547750189,0.0048389547750189,12.437116327389766,-0.040202244491823,0.020238681260885,0.0199635646192071,0.5,0.056634132690443595
0.1041666666666666,-0.1916666666666666,2.3255646098649347e-09,2.3255646098649347e-09,16.04188068024189,-0.0311684152966051,0.0155842077034513,0.0155842076953405,0.1967833224732574,0.1749999999956629
0.1041666666666666,-0.1,0.011525726916907,0.011525726916907,1.1047198287695157,-0.4526034438092097,0.2299904045645924,0.222613041153874,0.5,-0.014481392668234316
0.1041666666666666,-0.1708333333333333,1.5921800492571498e-07,1.5921800492571498e-07,18.320287789762094,-0.0272921467844184,0.0136460713557902,0.013646077230895,0.3776369367981032,0.13333335486005948
0.1041666666666666,-0.1583333333333333,1.2295154103254537e-07,1.2295154103254537e-07,19.429561512145767,-0.0257339829538238,0.0128669934561322,0.0128669890083514,0.4305918051283766,0.10833330740780843
0.1041666666666666,-0.1041666666666666,0.0110605984753599,0.0110605984753599,1.4982170790762424,-0.3337300091242099,0.1694751153886748,0.164254894442827,0.5,-0.005647085736120501
0.1041666666666666,-0.1416666666666666,1.521323640133031e-06,1.521323640133031e-06,21.23221976748674,-0.0235491169379287,0.0117745825397612,0.011774531934332,0.496830320544746,0.07499953439921872
