slopeL,slopeH,F_t,F_slip,F_yield,fluxD,fluxHR,fluxLR,potential_H1
-0.2,-0.2,0.0288666197629826,2.492410822724587,0.0288666197629826,17.321044310857687,-3.019713125560571,-14.3013311839598,0.05
-0.2,-0.1333333333333333,0.0146000208542839,1.958179149889169,0.0146000208542839,7.852882182785223,26.39364424337886,-34.24652642496105,0.05
-0.2,-0.05,0.0101449990785865,1.3275297356436842,0.0101449990785865,-20.558548149060456,49.285366723483754,-28.72681857490727,0.1586887932809879
-0.2,-0.15,0.0175933686947154,2.0719433978674333,0.0175933686947154,12.14880274233022,16.270996141957415,-28.419798884181333,0.05
-0.2,-0.1666666666666666,0.024106849495861,2.3079831424566124,0.024106849495861,15.304219132980664,5.436774006052822,-20.740993139251955,0.05
-0.2,0.2,0.0100000333015965,1.2883766965964625,0.0100000333015965,-22.4232096387572,49.99983349186118,-27.576623854525455,0.2991243424945698
-0.2,-0.0333333333333333,0.010047226355294,1.3069311281242462,0.010047226355294,-21.577316517111996,49.76497814602022,-28.18766162904269,0.1745136132435173
-0.2,0.1833333333333333,0.0100000455281278,1.288440042011947,0.0100000455281278,-22.4206367359522,49.99977236007905,-27.57913562476289,0.2881506025479471
-0.2,0.1666666666666666,0.0100000651772991,1.288422523231137,0.0100000651772991,-22.421296655082628,49.99967411548941,-27.57837746068465,0.2916144756001056
-0.2,0.1499999999999999,0.0100000889778594,1.28866264681194,0.0100000889778594,-22.411594445733385,49.99955511420691,-27.587960669382287,0.2677763119202312
-0.2,-0.0166666666666666,0.0100161510017736,1.2982428838802502,0.0100161510017736,-21.991734365653457,49.91937520835923,-27.927640842481807,0.1882463330930035
-0.2,0.1333333333333333,0.0100001200273447,1.2886414430748014,0.0100001200273447,-22.412376862429596,49.99939986978912,-27.587023008740033,0.2696120469376966
-0.2,0.1166666666666666,0.0100001707591455,1.288802042288359,0.0100001707591455,-22.40581014479328,49.99914621861229,-27.593336074296975,0.2606093618934478
-0.2,0.0999999999999999,0.0100002373482529,1.2889814015418886,0.0100002373482529,-22.3984544629633,49.998813286905495,-27.600358823934183,0.2533206423630917
-0.2,0.0833333333333333,0.0100003445883972,1.289325231087947,0.0100003445883972,-22.384400485794274,49.99827711750444,-27.613876631465946,0.2432525050706527
-0.2,0.0,0.0100061121701979,1.2942796884767824,0.0100061121701979,-22.172679685238663,49.96945781685047,-27.796778131735977,0.1998585641520844
-0.2,-0.1833333333333333,0.029743427304798,2.5321307608061647,0.029743427304798,16.81043663434228,-0.7783342412589853,-16.032102393387696,0.05
-0.2,0.0666666666666666,0.0100005111032262,1.2895280708809187,0.0100005111032262,-22.375879067183742,49.99744461420252,-27.621565547564828,0.2389113953476489
-0.2,0.0499999999999999,0.0100008004751455,1.290132070056619,0.0100008004751455,-22.35097001212236,49.99599794454197,-27.645027932589464,0.2288707155615504
-0.2,0.0166666666666666,0.0100026755430487,1.2922408667938805,0.0100026755430487,-22.262115157417934,49.98662586305024,-27.7245107056603,0.2098046715217192
-0.2,-0.1166666666666666,0.0136102570866807,1.8991595325604032,0.0136102570866807,3.322713856455593,33.41428507196044,-36.736998927114456,0.05
-0.2,-0.1,0.0128676285258395,1.7401739948461348,0.0128676285258395,-3.8164596439543033,38.85719882182985,-35.04073917880879,0.0833290266239007
-0.2,0.0333333333333333,0.0100013703788347,1.2909138750394245,0.0100013703788347,-22.31829932355106,49.99314904464215,-27.674849721140085,0.2199986886613052
-0.2,-0.0833333333333333,0.0112387390106781,1.5050975802197888,0.0112387390106781,-12.359346140033708,44.48897687920285,-32.12963073962196,0.1149838384062132
-0.2,-0.0666666666666666,0.0104421324374145,1.3800038049228065,0.0104421324374145,-17.981275910670462,47.88293990699082,-29.9016639960212,0.1393412279253877
-0.1833333333333333,0.0666666666666666,0.0100005109537888,1.289174624882,0.0100005109537888,-22.39007866666242,49.997445361659075,-27.607366694850768,0.2371009953354046
-0.1833333333333333,-0.1666666666666666,0.0241799156714656,2.3086649817486964,0.0241799156714656,15.274439274875265,5.4038793260286475,-20.678318601106103,0.05
-0.1833333333333333,0.2,0.0100000289862664,1.2879609861616454,0.0100000289862664,-22.43992525320851,49.999855068615,-27.559929816351843,0.293306075014345
-0.1833333333333333,-0.0833333333333333,0.0112383571737969,1.5045392304954324,0.0112383571737969,-12.378995723551952,44.49048844688596,-32.11149272283711,0.1150113523060383
-0.1833333333333333,-0.0333333333333333,0.0100472157395575,1.3064683169042135,0.0100472157395575,-21.595775081337298,49.76503072714102,-28.169255645545277,0.1745571260189888
-0.1833333333333333,0.1833333333333333,0.0100000439281139,1.287992223674438,0.0100000439281139,-22.438636345587938,49.99978035982558,-27.56114401537646,0.288766633724431
-0.1833333333333333,0.0333333333333333,0.0100013708800666,1.2906029909791807,0.0100013708800666,-22.33078256080573,49.993146539208055,-27.66236397837439,0.2187009222888978
-0.1833333333333333,0.1666666666666666,0.0100000627781308,1.2880264589456107,0.0100000627781308,-22.437218208202054,49.999686111572,-27.562467902858955,0.2846191431113046
-0.1833333333333333,-0.1833333333333333,0.0297979466757988,2.531027926218704,0.0297979466757988,16.7796796687563,-0.828714686473706,-15.950964981840484,0.05
-0.1833333333333333,0.1499999999999999,0.0100000873645865,1.2880673277637684,0.0100000873645865,-22.43552063394347,49.999563181017415,-27.56404254680577,0.2803977612732946
-0.1833333333333333,-0.1,0.0128666221635546,1.7394193560625753,0.0128666221635546,-3.838912044019665,38.86023803654037,-35.02132599221638,0.0833827918009083
-0.1833333333333333,0.1333333333333333,0.0100001228719518,1.2880935097097588,0.0100001228719518,-22.43438880129139,49.999385647460464,-27.56499684682711,0.2782454484134836
-0.1833333333333333,-0.0166666666666666,0.0100161493689535,1.2977705340599015,0.0100161493689535,-22.010647834528584,49.91938334637541,-27.908735511178445,0.1883467257686233
-0.1833333333333333,-0.0666666666666666,0.0104420083200371,1.3795170623953457,0.0104420083200371,-17.999880725664468,47.8835090600376,-29.883628334854215,0.1393623134110491
-0.1833333333333333,0.1166666666666666,0.0100001716505152,1.2884172104291522,0.0100001716505152,-22.42127142024256,49.999141761776855,-27.57787034229178,0.2578931951287709
-0.1833333333333333,0.0,0.0100061109055021,1.2938335061383572,0.0100061109055021,-22.190578382463727,49.969464132721285,-27.77888575015376,0.1998845801220481
-0.1833333333333333,0.0999999999999999,0.0100002390782733,1.288560971100811,0.0100002390782733,-22.415343547128984,49.99880463747674,-27.583461089817753,0.2525000881901987
-0.1833333333333333,0.0499999999999999,0.0100008008675064,1.289682613264742,0.0100008008675064,-22.369022728518615,49.995995983243915,-27.62697325451059,0.2289738596262947
