alpha,F_t,F_eff_best,F_amnt_best,abs(fluxD),fluxHR,fluxLR,potential_D1,potential_L3,potential_H3
0.0,0.0030502130007468054,0.024180883865535952,0.0030502130007468054,1639.2297845349174,999.8589369126681,639.3708476223867,-0.40338621710886297,-0.05,0.4
0.02040816326530612,0.0034810075013795906,0.024158779787642727,0.0030502205787491087,1639.2257120617876,999.774052424986,639.451659541382,-0.40920453295783576,-0.05,0.4
0.04081632653061224,0.003902754737984202,0.022263457214460863,0.003121448249623493,1601.8205654735398,969.913576868045,631.9069884079615,-0.40798361872962613,-0.05,0.24700295039616726
0.061224489795918366,0.004200280439004679,0.0160623810535931,0.003426665181531521,1459.144601114688,860.3363308565823,598.8082705736308,-0.39794667305774956,-0.05,0.19873611049391263
0.08163265306122448,0.0043977631483496675,0.01207277106507338,0.003715540222418671,1345.6993332960828,777.4026722012787,568.2966610175156,-0.38598309919791773,-0.05,0.17820796253887922
0.1020408163265306,0.004539325920889263,0.009996124129279898,0.003919235215390327,1275.7591021614699,728.0718586577534,547.6872437354052,-0.3894193607104724,-0.05,0.17296500927639152
0.12244897959183673,0.004636633529671473,0.008239427717503564,0.004133918061601879,1209.5063148245383,682.3853166636519,527.1209979312313,-0.3810398503711684,-0.05,0.1632631396956029
0.14285714285714285,0.004714781714950929,0.00798428586431785,0.004169864356723108,1199.0797715854212,675.3018310440805,523.7779403486563,-0.37747632598295955,-0.05,0.16073447137018357
0.16326530612244897,0.004763667404081236,0.006452682903785005,0.004434103404139037,1127.6236804523273,627.861872287918,499.7618081276695,-0.36400305874633315,-0.05,0.14901245502238997
0.18367346938775508,0.004791427203377337,0.005937417505311087,0.004533579385442243,1102.8813162499011,611.5320932365371,491.3492230398516,-0.3653904256947322,-0.05,0.14784377970942655
0.2040816326530612,0.0048092586495368655,0.005728626927909651,0.004573523193543844,1093.249074820696,605.1344421032286,488.11463271186904,-0.37030256388861627,-0.05,0.14943055107112366
0.22448979591836732,0.004818495995330741,0.005262677472724704,0.004689917146611437,1066.116915047001,587.746605125521,478.3703098483795,-0.380319918511802,-0.05,0.15229691322191521
0.24489795918367346,0.004795602010887603,0.004292907838220288,0.004958637958779706,1008.3414117868117,550.8870004977422,457.4544113311765,-0.37312072815994196,-0.05,0.14496500624105238
0.26530612244897955,0.004777382292074079,0.004147602315986985,0.005004802838994418,999.0403539675158,545.0154826889466,454.0248713558503,-0.36949287104942574,-0.05,0.14262906535460218
0.2857142857142857,0.0047697145122580845,0.0042274805687826985,0.004986608089648239,1002.685575055875,547.4416893227656,455.24388575427696,-0.3608232508379433,-0.05,0.1388315835961153
0.3061224489795918,0.004729278830175543,0.0029282677909638647,0.005523842523945399,905.1670061707373,487.218815776497,417.9481904093506,-0.3636073946567065,-0.05,0.13380548568908338
0.32653061224489793,0.004685704989027279,0.0029100549566954217,0.0055466262168245425,901.4488815887755,485.1100483593967,416.3388333204377,-0.36626923267792144,-0.05871943538307722,0.1348457164415886
0.3469387755102041,0.00463189741228995,0.0029100549566954217,0.0055466262168245425,901.4488815887755,485.1100483593967,416.3388333204377,-0.36626923267792144,-0.05871943538307722,0.1348457164415886
0.36734693877551017,0.0045699491620673875,0.002607838484885674,0.0057092392326890265,875.7734255255289,469.5107352489329,406.2626902917257,-0.36414345276712506,-0.05,0.1322008682094398
0.3877551020408163,0.004511612513377305,0.0024740247109865695,0.005802084788224771,861.7592094058932,461.1886985209478,400.5705108826916,-0.3609774666636591,-0.05210396688329281,0.12982965697879223
0.4081632653061224,0.004447322855299878,0.002655025346103252,0.005683390103021689,879.7566082221463,471.9322777179906,407.8243304205169,-0.37053455866758495,-0.05,0.13548927084853138
0.42857142857142855,0.004374688262723097,0.0020727480251216948,0.006101143440924149,819.518512912723,436.1418220463998,383.3766909406135,-0.3614939008759239,-0.05,0.12741489488464122
0.44897959183673464,0.004309837677171818,0.0025075971964418704,0.005778329920729553,865.3019243276908,463.2904541303557,402.01147026394426,-0.37080076385073857,-0.05,0.13471215759640914
0.4693877551020408,0.004216085739651246,0.0019518453820145752,0.006219067594483686,803.9790409740151,427.10563382184785,376.8734070346032,-0.37231392962456467,-0.05,0.13162089395213988
0.4897959183673469,0.0041248001142801674,0.0017869836717852665,0.006369103899075273,785.0397919486948,415.98578246259683,369.0540095395835,-0.36523528880921124,-0.05,0.12703439301153335
0.5102040816326531,0.004032565220278796,0.0018550054310338075,0.006300856667408993,793.5428884769478,420.93873680456704,372.6041517565065,-0.36632879033442345,-0.05,0.1280905942619077
0.5306122448979591,0.003937666989973471,0.0015844148785901543,0.006597865028928524,757.8208978447149,400.2402121834382,357.58068563676574,-0.36501770266659356,-0.05,0.12522417266693459
0.5510204081632653,0.003852365008164353,0.0013314451777248367,0.006946221163703758,719.8158368197221,378.48031911720625,341.335517792843,-0.36376549129007746,-0.05,0.12223056299922536
0.5714285714285714,0.003732358265380725,0.0014235154375917955,0.006810815369099298,734.1264927562625,386.64885134115235,347.4776414951839,-0.36139115319147747,-0.05,0.1220008191251559
0.5918367346938775,0.0036332030832915726,0.0015364640858513997,0.006673474629579823,749.2348854813101,395.3839854604374,353.85090006412855,-0.35574007575864064,-0.05,0.12028869865531146
0.6122448979591836,0.003527122703732786,0.0010932753250485672,0.007370039617444709,678.4224046890324,355.0729105965319,323.349494114135,-0.36657829811991555,-0.05,0.12094608952528055
0.6326530612244897,0.003392280227669877,0.0011887200966988315,0.007187300453231121,695.6714878560067,364.7958673716281,330.8756204934374,-0.3665541857623604,-0.05,0.12203741354890424
