alpha,F_t,F_eff_best,F_amnt_best,abs(fluxD),fluxHR,fluxLR,potential_D1,potential_L2,potential_H2
0.0,5.368442346851458e-06,0.0277770120866663,5.368442346851458e-06,93136.8854679609,57544.57866840587,35592.30679953434,-0.3,0.0,0.2
0.02040816326530612,5.972238755255806e-05,0.0010669523489768252,3.8738430022885824e-05,12907.079602958052,6751.6559506177655,6155.4236523915315,-0.3,0.0,0.12547941038523955
0.04081632653061224,7.568600759655818e-05,0.0006647363826883163,5.062003418839827e-05,9877.51209608448,5118.832654205064,4758.67944187492,-0.3,0.0,0.11800620651163668
0.061224489795918366,8.640871572841996e-05,0.0005140296067086312,5.852039675144966e-05,8544.029564977798,4408.989940996296,4135.039624028781,-0.3,0.0,0.11401881916909402
0.08163265306122448,9.453430351165071e-05,0.0004076820411166573,6.669894905787235e-05,7496.369988797145,3855.212845488815,3641.1571432560377,-0.3,0.0,0.11045468674717376
0.1020408163265306,0.00010098647507459583,0.00035975942161290146,7.158045842251565e-05,6985.146659032995,3586.257587019798,3398.889071954931,-0.3,0.0,0.10854093010289534
0.12244897959183673,0.00010629221849431652,0.0003096898238698622,7.79111572791241e-05,6417.566077329713,3288.6411102631973,3128.924967066341,-0.3,0.0,0.10625376958541806
0.14285714285714285,0.00011071181824749286,0.0002845023920504471,8.174672261366717e-05,6116.453161807469,3131.1769708694846,2985.2761909927212,-0.3,0.0,0.10496152629991856
0.16326530612244897,0.00011442835415873718,0.0002486336472632191,8.824195550420412e-05,5666.238889932516,2896.2965662376664,2769.9423236582224,-0.3,0.0,0.10291124249008804
0.18367346938775508,0.00011754121267603103,0.00023482397856270035,9.115259035153042e-05,5485.3076371676,2802.0908639529225,2683.2167731519366,-0.3,0.0,0.10204254207985435
0.2040816326530612,0.00012015729735471202,0.00021253860831958504,9.64697817226933e-05,5182.970159921271,2644.914766548005,2538.055393314433,-0.3,0.0,0.10052736473529447
0.22448979591836732,0.0001223956182828767,0.00020499865903244712,9.84842117501063e-05,5076.955901005451,2589.8780433283973,2487.0778576654266,-0.3,0.0,0.09997862949236482
0.24489795918367346,0.00012415280727947665,0.00018472729098397426,0.00010450702878072068,4784.367193635466,2438.164239410813,2346.2029541711163,-0.3,0.0,0.09839692559210307
0.26530612244897955,0.00012561344546758576,0.00017368164967752583,0.0001082554828362185,4618.703708133922,2352.3928262899135,2266.3108818168403,-0.3,0.0,0.09746025275138764
0.2857142857142857,0.0001267557152129448,0.00016232701261250084,0.00011252719625312238,4443.370284166915,2261.715816536278,2181.6544677774,-0.3,0.0,0.09643292725888064
0.3061224489795918,0.0001276084377032819,0.0001529590402133589,0.00011642434836060085,4294.634301486891,2184.8748314779223,2109.759470048557,-0.3,0.0,0.09552945738676641
0.32653061224489793,0.00012819895729203524,0.0001411142009432962,0.00012193702097627235,4100.477410339867,2084.682007725918,2015.7954026575244,-0.3,0.0,0.09430387273996345
0.3469387755102041,0.00012853272719353905,0.00013671302217829794,0.00012418694548288586,4026.188083221903,2046.3817580860414,1979.8063252176216,-0.3,0.0,0.09382186926206024
0.36734693877551017,0.00012862116250498526,0.00012715280632985765,0.00012947375641312388,3861.786464317469,1961.685114100139,1900.1013502090063,-0.3,0.0,0.09271856066431552
0.3877551020408163,0.00012848447770437326,0.00012144971034568769,0.0001329398303648741,3761.1000301716267,1909.8588212260656,1851.24120900064,-0.3,0.0,0.09201974734890044
0.4081632653061224,0.00012814425000419978,0.00011554839392237313,0.00013683104730201126,3654.1414383080264,1854.8456069308013,1799.2958314742064,-0.3,0.0,0.09126081131402945
0.42857142857142855,0.00012758572827630265,0.00010844574727231413,0.00014194071402929406,3522.5974690465664,1787.237797551381,1735.3596715761523,-0.3,0.0,0.09029356092608
0.44897959183673464,0.000126844555629894,0.00010114450165016201,0.00014778534035412002,3383.285505820182,1715.7027068012612,1667.5827991164042,-0.3,0.0,0.08922992571369251
0.4693877551020408,0.00012589812767741258,9.58440331642998e-05,0.00015248444205439695,3279.0230482314946,1662.2108004963156,1616.8122478258447,-0.3,0.0,0.08840777930387937
0.4897959183673469,0.00012472000221366286,9.314205594182547e-05,0.00015503483063462675,3225.081731296086,1634.5497808965738,1590.5319504728177,-0.3,0.0,0.08797074163551882
0.5102040816326531,0.0001233858994198195,8.990599502256021e-05,0.00015826079983363123,3159.342051361251,1600.853465275999,1558.4885861300281,-0.3,0.0,0.08743005186715928
0.5306122448979591,0.00012189238293610678,8.736606076781178e-05,0.00016092213843070115,3107.0926901121857,1574.082096027414,1533.0105941437723,-0.3,0.0,0.08699164029528755
0.5510204081632653,0.00012013834977198982,8.055124070386944e-05,0.0001687225290828648,2963.4453840420174,1500.52962806273,1462.9157560443564,-0.3,0.0,0.08574811300811302
0.5714285714285714,0.00011825181115543318,7.479737171862036e-05,0.00017619106373785025,2837.8283743781503,1436.268774853619,1401.5595996705015,-0.3,0.0,0.08461186274794762
0.5918367346938775,0.00011617208691785248,7.07332330509609e-05,0.00018205842502484529,2746.3711164649576,1389.518182833548,1356.8529336606734,-0.3,0.0,0.08375436147050051
0.6122448979591836,0.00011387041791421545,6.885693905480856e-05,0.0001849443319027526,2703.5162140519533,1367.6211988330178,1335.895015261136,-0.3,0.0,0.08334141730371032
0.6326530612244897,0.00011139702516862924,6.519036832385302e-05,0.00019097515640129938,2618.1415919343417,1324.018340276125,1294.1232516539458,-0.3,0.0,0.08250033492457111
0.6530612244897959,0.00010874203050654221,6.265597126974313e-05,0.000195492259658164,2557.646020739485,1293.1385153782103,1264.507505360525,-0.3,0.0,0.0818903376906026
0.673469387755102,0.00010593205881729305,5.560632720474473e-05,0.00020972888026817393,2384.0302744248474,1204.5858202764284,1179.4444543338905,-0.3,0.0,0.08005163378000822
0.6938775510204082,0.000102779857154128,5.492629420005013e-05,0.00021124793318337114,2366.887062352791,1195.8472721190046,1171.039790229166,-0.3,0.0,0.07986187635032226
0.7142857142857142,9.950708842600147e-05,5.045811864428044e-05,0.00022212951288030404,2250.9390738163493,1136.7756746151208,1114.16339929065,-0.3,0.0,0.0785523761484067
0.7346938775510203,9.595987574911517e-05,4.879703325051211e-05,0.0002265646703606313,2206.875410887762,1114.3385344745911,1092.5368764593513,-0.3,0.0,0.0780352874048773
0.7551020408163265,9.219127221229943e-05,4.531637935426148e-05,0.00023672219185791638,2112.1805102746002,1066.1443652304079,1046.0361451136778,-0.3,0.0,0.07689129044643568
0.7755102040816326,8.816591927908479e-05,4.263134842990411e-05,0.0002454671640307998,2036.9323203166714,1027.8704528641101,1009.0618675274382,-0.3,0.0,0.07594623502685408
0.7959183673469387,8.385919920619728e-05,3.8930698237506166e-05,0.00025908035298409255,1929.9031911317434,973.4662421434914,956.4369491153266,-0.3,0.0,0.07454003911361913
0.8163265306122448,7.924792496632818e-05,3.5718486665186366e-05,0.000272712095193625,1833.4353656683234,924.4658170848998,908.969548777779,-0.3,0.0,0.07320553071858714
0.836734693877551,7.428751575730163e-05,3.335752262035401e-05,0.00028405373058415804,1760.2303584403417,887.3038964884618,872.9264619344976,-0.3,0.0,0.07214537529980491
0.8571428571428571,6.896447341271783e-05,2.90904000436284e-05,0.00030820891362725434,1622.276247992384,817.3251887204678,804.9510592911829,-0.3,0.0,0.0700234333470065
0.8775510204081632,6.315308913456152e-05,2.7198296833417885e-05,0.00032082910062609086,1558.462118984724,784.9782038871417,773.4839151368506,-0.3,0.0,0.06898139099263813
0.8979591836734693,5.6824823390701395e-05,2.3125285810357904e-05,0.00035338075409772375,1414.9044456395786,712.2634478908367,702.6409978826705,-0.3,0.0,0.06647194411871901
0.9183673469387754,4.9817820966148627e-05,1.9981095195821682e-05,0.00038548098588232635,1297.0808373969048,652.6402095165759,644.4406280420371,-0.3,0.0,0.06422026116348724
0.9387755102040816,4.1919552114676816e-05,1.6170674121750774e-05,0.0004367356813395423,1144.857224501,575.6839825751158,569.1732420223198,-0.3,0.0,0.06098624255132187
0.9591836734693877,3.268759483388153e-05,1.2409502050336303e-05,0.000509222775247194,981.8885256793292,493.39008206391736,488.4984434983562,-0.3,0.0,0.057010747063559936
