alpha,F_t,F_eff_best,F_amnt_best,abs(fluxD),fluxHR,fluxLR,potential_D1,potential_L3,potential_H3
0.0,0.0031647970590666535,0.02839309375609226,0.0031647970590666535,1579.8801334396585,978.1816202819211,601.6985131655335,-0.3723519385458625,-0.13827792688094748,0.23827792688094748
0.02040816326530612,0.0036164778546451193,0.022891940929953107,0.00321490570724287,1555.2555673985444,944.0181107052349,611.2374567861095,-0.384064422423877,-0.11825234942374664,0.21825234942374666
0.04081632653061224,0.003970467766306444,0.018256281150861746,0.0033625608137721756,1486.9619545611745,885.5472599101934,601.4146946643709,-0.38707782508720495,-0.09938899686789474,0.19938899686789474
0.061224489795918366,0.004231188792990646,0.014330182473325726,0.0035725587703600973,1399.5571021964372,818.2466678880199,581.3104342683089,-0.3864284716726668,-0.08500111469856507,0.18500111469856506
0.08163265306122448,0.004416341758248729,0.011278266435471179,0.0038063928980511786,1313.5795840444193,755.4319506250938,558.1476335602997,-0.3827947021824459,-0.07349968000001023,0.17349968000001023
0.1020408163265306,0.00454864385404302,0.009365466992209984,0.004001277588342229,1249.6008810658868,710.3112551936249,539.2896259814091,-0.3765483210613437,-0.06456583591271262,0.16456583591271262
0.12244897959183673,0.004643969998290564,0.008180527387411266,0.004150496874227211,1204.675042922099,679.3827178839438,525.2923249862561,-0.37601405268247573,-0.06053321680022544,0.16053321680022545
0.14285714285714285,0.004711900818324586,0.007272425749268311,0.004285146663167298,1166.821206642897,653.7711108635461,513.050095705304,-0.3740276823040191,-0.05660771192050841,0.15660771192050843
0.16326530612244897,0.0047571548218469095,0.006122224096332398,0.004490799841459498,1113.3874089891085,618.2944430864901,495.0929660044758,-0.37085420084100607,-0.05113148010657892,0.15113148010657892
0.18367346938775508,0.0047849651521163685,0.005651672279344378,0.004589956048490066,1089.3350495993889,602.5750447297233,486.760004982546,-0.3721185667170213,-0.05,0.15000000000000002
0.2040816326530612,0.004801734343070712,0.00524051903595609,0.004689225447459077,1066.2741759651472,587.7180322652167,478.5561437407792,-0.37551236625552487,-0.05,0.15000000000000002
0.22448979591836732,0.004809215092459856,0.004916953981339585,0.004778027519363093,1046.456928043867,575.1149706111796,471.34195742357866,-0.37832859078594594,-0.05,0.15000000000000002
0.24489795918367346,0.004807892224858327,0.004635807294551403,0.004863703553606519,1028.0231812924535,563.5053676426379,464.51781363255105,-0.38089173285366795,-0.05,0.15000000000000002
0.26530612244897955,0.0047987610610991695,0.004317731084426903,0.004972466330453044,1005.5372259798953,549.4894860966012,456.04773980197274,-0.38393692721340417,-0.05,0.15000000000000002
0.2857142857142857,0.004782459218669167,0.004080641206788612,0.005063186423421389,987.5204233410482,538.3664184397057,449.15400477820356,-0.3863187249262811,-0.05,0.15000000000000002
0.3061224489795918,0.004759333272275664,0.003886878042711794,0.0051442399912009,971.9608745156243,528.8288009143446,443.1320733812768,-0.3883441581920069,-0.05,0.15000000000000002
0.32653061224489793,0.004729676238356637,0.003670278212163261,0.005243323766207971,953.5936027087341,517.6473433557187,435.9462592055568,-0.39070102598327844,-0.05,0.15000000000000002
0.3469387755102041,0.004694147919405912,0.0034268032370576183,0.005367424781903443,931.5454251081808,504.33241050772386,427.21301452800986,-0.39348048298129784,-0.05,0.15000000000000002
0.36734693877551017,0.0046524568116429865,0.0032808264340394465,0.005448887353477301,917.6185293672906,495.9746641038357,421.64386526864166,-0.3952204068198575,-0.05,0.15000000000000002
