alpha,F_t,F_eff_best,F_amnt_best,abs(fluxD),fluxHR,fluxLR,potential_D1,potential_L2,potential_H2
0.0,0.06683886713717067,0.056721249880250735,0.06683886713717067,74.80677355432418,50.00130610155849,24.805467495917647,-0.4567133256577855,-0.05,0.37488086242019975
0.02040816326530612,0.06663136584900393,0.05673478242531278,0.06683754467033083,74.80825381776106,50.00379814828121,24.80445548233797,-0.4537524795137593,-0.05,0.4109497379485184
0.04081632653061224,0.06642538236957261,0.05673931397874943,0.06683755549258637,74.80824166640465,50.004293238489126,24.803948317763897,-0.4564442427251115,-0.05,0.44025568346659505
0.061224489795918366,0.06621884484850082,0.05672714048093616,0.06683786904638546,74.80789069451988,50.00270690598788,24.805183732377103,-0.4594646584097685,-0.05,0.3936254116357897
0.08163265306122448,0.06601227879022993,0.056734575861531744,0.0668369634950031,74.80890425907899,50.0042100309391,24.804694136416895,-0.45923858604595835,-0.05,0.42014837076862943
0.1020408163265306,0.06580784822618727,0.05672086006420583,0.06684046051732152,74.80499039004381,50.000070813779885,24.804919376853576,-0.4550538204244005,-0.05,0.3670869571464963
0.12244897959183673,0.06560003254034745,0.056716570277847156,0.06683958541418471,74.80596968325666,50.000249085281766,24.805720593937004,-0.45727784368535573,-0.05,0.3594504298300974
0.14285714285714285,0.06539464410704697,0.056706132548965234,0.06684272936672726,74.80245127922237,49.996738130910856,24.805712944104926,-0.45849443262533074,-0.05,0.33120533439808375
0.16326530612244897,0.06518721175859783,0.05671117242271935,0.06684107309242779,74.80430469116479,49.99853678829975,24.80576797795704,-0.4594792069570336,-0.05,0.3418681755031382
0.18367346938775508,0.0649803144165582,0.05671224674565453,0.06684062964251153,74.80480105552361,49.99898778558768,24.805813185136955,-0.4569586557214067,-0.05,0.3456306515498512
0.2040816326530612,0.06477393030054085,0.0567205130635021,0.06683890907926873,74.80672665826607,50.001192885432616,24.805533724072788,-0.45982284681996055,-0.05,0.36926796205035956
0.22448979591836732,0.06456690595362698,0.05671763799942145,0.06683906246668647,74.8065550291626,50.00075884021247,24.80579605394469,-0.4607218025914245,-0.05,0.3560238806677779
0.24489795918367346,0.06436033492839484,0.05671525556899725,0.0668398201260373,74.80570697065006,49.999927510845644,24.805779510094652,-0.4587545270901194,-0.05,0.354876045944775
0.26530612244897955,0.06415284235677479,0.05671752876209371,0.06683781671040963,74.80794930484686,50.00167864951549,24.806270532078674,-0.4541145496123831,-0.05,0.349869317729584
0.2857142857142857,0.06394665199306233,0.05670971492571866,0.0668414268199998,74.80390889759585,49.99811030356369,24.805798521365105,-0.4556165967784456,-0.05,0.3355558411856401
0.3061224489795918,0.06374042034231639,0.05669506159824965,0.06684866684705171,74.79580726554222,49.99106797558984,24.804739246555222,-0.46120342289616406,-0.05,0.3102131475770928
0.32653061224489793,0.06353298951949883,0.056693747644785394,0.06684898557996594,74.79545064998001,49.99068368950678,24.804766902205557,-0.4570494771795383,-0.05,0.31064645545341457
0.3469387755102041,0.06332455030927465,0.05668163412940344,0.06685359952983123,74.7902885929272,49.985888222922746,24.804400300836612,-0.4556243568780716,-0.05,0.29713538038853354
0.36734693877551017,0.06300540895439782,0.04549958652499335,0.07317008004243912,68.33394197351221,44.47380304328047,23.860138825891866,-0.3922116840096202,-0.05,0.12434466407813145
0.3877551020408163,0.062329170904112795,0.03914460003110755,0.07701273245701612,64.92432927016141,41.545145594012894,23.379183675261363,-0.37150054074409383,-0.05,0.10620677040359894
0.4081632653061224,0.06148330395939927,0.03763526475146802,0.07793022755107601,64.15995637324423,40.88127262246401,23.278683755039623,-0.3729672108808391,-0.05,0.1039730458106696
0.42857142857142855,0.06048378284552319,0.03217401055331161,0.08171611206468189,61.18744363460489,38.35440421552349,22.83303939468523,-0.3681653497785062,-0.05,0.09416674776442013
0.44897959183673464,0.05937130504205446,0.028704595269898853,0.0843589944860331,59.270502564419814,36.73592123265922,22.534581355082313,-0.35552281850327,-0.05,0.08627288034290154
0.4693877551020408,0.05824165925582544,0.028882290705758436,0.08421340835780779,59.37296802578692,36.821411734793735,22.551556248941466,-0.35764822094899174,-0.05,0.08700878337486306
0.4897959183673469,0.05688158317099206,0.023879853396220736,0.08856324375477254,56.45683002070473,34.397451238706694,22.05937881032959,-0.3481325759715631,-0.05,0.07762067022946634
0.5102040816326531,0.05559785117608978,0.020123360630262353,0.09255044549466002,54.0245913440469,32.431390499829604,21.593200918587687,-0.3478050744723712,-0.05,0.07191001405818961
0.5306122448979591,0.05415765432415195,0.01969842249230907,0.09311156856884388,53.69902019960958,32.178772280452364,21.520247889178556,-0.3487317055773073,-0.05,0.07143160503498465
0.5510204081632653,0.05257574337375744,0.019422416108848727,0.09326391774432721,53.61130132688089,32.088801144863396,21.522500243851482,-0.33336708076605626,-0.05,0.06735580886200544
0.5714285714285714,0.05092087035267969,0.016330873860576883,0.09704086567548342,51.524684649441966,30.418257450225774,21.106427157210373,-0.3347533043108626,-0.05,0.06286552465503484
0.5918367346938775,0.04924782847079165,0.015571325110113578,0.09807875834377484,50.97943821517691,29.987961275429665,20.99147691511935,-0.3294031191695728,-0.05,0.06019051089899995
0.6122448979591836,0.047594830485433726,0.0148450800774053,0.09930496270863648,50.34995094967999,29.51283341060263,20.83711751008288,-0.33582568947109065,-0.05,0.060572992145195785
0.6326530612244897,0.04577440572917017,0.011825899799396463,0.10424127705266932,47.96564410723269,27.671174248686803,20.294469927774152,-0.31793897597327664,-0.05,0.05
