alpha,F,F_eff,F_amnt,abs(fluxD),fluxLR,fluxHR,potential_D1,potential_L2,potential_H2
0.3061224489795918,0.0006533723767909378,0.0013737274833958268,0.000335568653288781,14900.080657109822,7059.537741837026,7840.5429152694705,-0.3,0.0,0.1295694000850624
0.32653061224489793,0.0005723365592538875,0.00044742021219798707,0.0006329020608567481,7900.116478071141,3831.8966571964193,4068.219820939252,-0.3,0.0,0.11188193057779042
0.3469387755102041,0.0005821782091584347,0.0007913041570949468,0.0004710800493171627,10613.90735453929,5095.832393323202,5518.074961113496,-0.30586745746305055,-0.015869772620174583,0.12296542403714701
0.36734693877551017,0.000758316674454239,0.0014540567805156979,0.00035433854835403703,14110.798904683557,6674.923434223027,7435.875470453153,-0.32773337857799234,-0.03291634596629131,0.1420680093252481
0.3877551020408163,0.0005908345255640736,0.0005378533798438378,0.0006243892511868897,8007.825231662195,3872.592414586943,4135.232816969423,-0.3328302989341247,-0.015114024662033015,0.12889979908134463
0.4081632653061224,0.0006529994726529333,0.0006868781476419968,0.0006296348692122,7941.110387084424,3823.389668206153,4117.72071896866,-0.3572306833722148,-0.05330912189469433,0.14112098012260466
0.42857142857142855,0.000652415601984972,0.0003371915958036659,0.0008888336066209517,5625.349854802887,2739.632884708102,2885.7169702093233,-0.34916023455399997,-0.03362577212673454,0.12770372240708422
0.44897959183673464,0.0005503143662529751,0.00047277419718009975,0.0006134952447567994,8150.022421104368,3949.70555046136,4200.316870614231,-0.3,0.0,0.1127295127563157
0.4693877551020408,0.0005521618224057235,0.0003377704500906891,0.0007418157286844078,6740.218367879075,3282.516104293187,3457.70226342346,-0.3,0.0,0.10757765801892435
0.4897959183673469,0.0005799603343829506,0.0005590211628716864,0.0006000619390337641,8332.473157722212,4026.9295435024324,4305.543614321163,-0.3,-0.03938942894638608,0.11337857716129458
0.5102040816326531,0.0005783255330713329,0.00027971820371931814,0.0008893748344796816,5621.926555804239,2744.4772273591516,2877.4493283881457,-0.33271333142364784,0.0,0.11929271678707822
0.5306122448979591,0.0010413438077138337,0.0016740614451591317,0.00032609778277567085,15332.824275778723,7222.8107892401895,8110.013486413278,-0.3349084301894638,0.0,0.14807701460209569
0.5510204081632653,0.0005192272217037529,0.0003471676229060881,0.0007303912747736142,6845.645851345704,3332.630713736922,3513.015137572933,-0.3,0.0,0.10799663295847893
0.5714285714285714,0.0005996549133186819,0.0001434665523379214,0.0012079060612930292,4139.394742874982,2034.638560942898,2104.756181926801,-0.3,0.0,0.09455531687698344
0.5918367346938775,0.0006106049903869996,0.0006898218714034988,0.0004957405129130756,10085.921706484136,4855.647355083318,5230.274351507454,-0.3,0.0,0.11858430657711966
0.6122448979591836,0.0006231175288641251,0.000611274755642122,0.000641816644477814,7790.386932121677,3758.9981220414993,4031.3888102105993,-0.3359875846855479,-0.0610652938278273,0.12980622936883943
0.6326530612244897,0.0005082866891520908,0.0002455507333920398,0.000960776390738845,5204.1245478135825,2544.3984681842776,2659.726079621483,-0.32143666375470237,-0.02149155031541143,0.11150707740937145
0.6530612244897959,0.000650168471430571,0.00025262309970617463,0.001398489171147082,3575.2868904785137,1747.4613638416704,1827.82552652483,-0.3935399196555341,-0.044604479123283726,0.1381509633819581
0.673469387755102,0.00047222789298648313,0.0001702099120359096,0.001095139978697041,4565.6264015549095,2240.6942253599846,2324.9321759438317,-0.3,0.0,0.09715347581836944
0.6938775510204082,0.00044202451812582594,0.0002257210297596676,0.0009323124250891181,5363.009078743868,2624.5301675386727,2738.4789112509898,-0.3,0.0,0.10144168988763502
0.7142857142857142,0.0004706303608219756,0.00034134289095233156,0.0007938490354960856,6298.426749175211,3066.9299201450776,3231.4968290918914,-0.33226076321663744,0.0,0.12210842597032388
0.7346938775510203,0.0004342229367984074,0.0003096430981897203,0.0007792132590993869,6416.728593322245,3128.5226703823937,3288.205923045469,-0.3,0.0,0.10625146963146753
0.7551020408163265,0.0006048285634020473,4.669086039507061e-05,0.002325753147673558,2149.8412266233063,1064.533202107421,1085.3080246727914,-0.3,0.0,0.07735334954835538
0.7755102040816326,0.0004429145130404955,0.0002640070360180356,0.0010609585245726296,4712.71956839232,2302.214037077516,2410.5055313033517,-0.36579986177081925,0.0,0.13141579389233898
0.7959183673469387,0.00039278905227445267,0.00020170190330765704,0.0011380289332449552,4393.56140594717,2152.6585495347244,2240.9028564893088,-0.34907279862387314,0.0,0.12106413620946957
0.8163265306122448,0.0004461281193331502,5.1235232075163245e-05,0.0022012076182575356,2271.4804176598263,1124.2433723487047,1147.2370452424148,-0.3,0.0,0.07878838458000746
0.836734693877551,0.00034527658910642417,0.00011717098537256972,0.0015143178082424277,3301.8168133781874,1625.6359175500547,1676.180895758327,-0.3297028120427365,-0.02064933543216093,0.10367477519752849
0.8571428571428571,0.00044492240895290273,0.000356514668903287,0.0009753688492505973,5126.265826324699,2494.690576693669,2631.575249682326,-0.3798766269534212,0.0,0.1407803229693615
0.8775510204081632,0.00035247490890289454,0.0001838597268667747,0.0015608837134950867,3203.3135824428173,1570.9434006081428,1632.3701817672845,-0.3,-0.06833679863961849,0.08789914318600825
0.8979591836734693,0.000307206485102366,0.0002166975968126268,0.00110368470205207,4530.2793367934355,2217.9836605353703,2312.295676182839,-0.33334561091624454,-0.03594330463079869,0.11389140428761241
0.9183673469387754,0.00022982994399451312,6.747947715240779e-05,0.002056272695968196,2431.584103417903,1201.6679723436464,1229.9161312604774,-0.33941347116780957,0.0,0.10059757900518833
0.9387755102040816,0.00022017092021274522,4.392003716357942e-05,0.002922684460299951,1710.756008042401,847.3611416709318,863.3948663233605,-0.3609772216064786,0.0,0.10240658124627991
0.9591836734693877,0.00018141332999395857,4.6337085570428144e-05,0.00335570507394692,1489.9998331022216,737.8279941566288,752.1718388733643,-0.3668983946924115,-0.03773339217717517,0.10183800177957833
0.9795918367346939,0.00011375091314585223,8.111272006862904e-05,0.0016803841808525637,2975.510039318906,1468.8058185356058,1506.704220736312,-0.3,0.0,0.08585453889352064
1.0,1.2662785499798741e-09,1.2662785499798741e-09,3.0025444421548193,1.6652542620431632,0.8326690561298165,0.8325852530251723,-0.5,0.0,0.0
