alpha,F,F_eff,F_amnt,abs(fluxD),fluxLR,fluxHR,potential_D1,potential_L2,potential_H2
0.0,0.0005368436840655757,0.02777701208669698,0.0005368436840655757,93136.9809948006,35592.34330517829,57544.63768964367,-0.3,0.0,0.2
0.02040816326530612,0.0010927654882009106,0.02777701208669698,0.0005368436840655757,93136.9809948006,35592.34330517829,57544.63768964367,-0.3,0.0,0.2
0.04081632653061224,0.0014848013142833918,0.015434694701110478,0.0008911888297375584,56104.83247950449,23123.69456837949,32981.13791105461,-0.3518677660540459,0.0,0.2
0.061224489795918366,0.0018738163390296886,0.018284288517184992,0.0008035681534978208,62222.47581909603,25161.863205166024,37060.612613895646,-0.3429554860026048,-0.08060261852611882,0.2
0.08163265306122448,0.0017981694722192139,0.009245767091132643,0.0011361607949824644,44007.855420505366,19011.75483377045,24996.10058667377,-0.3,-0.06226996757663667,0.1640678326698218
0.1020408163265306,0.0019405860759750362,0.0048647271181489135,0.0016082973211825502,31088.77900964665,14011.122076457854,17077.65693312537,-0.3,0.0,0.15192739528284535
0.12244897959183673,0.002280689082641518,0.005253008205536666,0.0018659468794468461,26796.04684936168,12024.741290181526,14771.30555909664,-0.33613059568628634,-0.09378605270713311,0.16562208196989367
0.14285714285714285,0.0020754989566684097,0.006144200864714925,0.0013973819719939906,35781.197268945194,15907.370964606547,19873.82630436065,-0.3,0.0,0.15662457545772993
0.16326530612244897,0.0028848356484194584,0.011636532421152139,0.0011771874976423504,42474.11741981152,17997.23665576746,24476.88076405206,-0.3726537403810733,0.0,0.2
0.18367346938775508,0.002404729399200595,0.0030012218664043286,0.0022705185940797546,22021.400806956313,10157.641550066088,11863.759256998375,-0.3027658578898854,-0.054962625736493326,0.1425439859005064
0.2040816326530612,0.002393060161147612,0.002964568502698295,0.002246519560750001,22256.65018616707,10271.434160712168,11985.216025459828,-0.3,-0.04603006329618707,0.14146332686772975
0.22448979591836732,0.0023474723259236567,0.003634222567322244,0.001974991992887224,25316.5583353338,11579.095342085762,13737.462993504683,-0.3,-0.041598579072561856,0.14542307183973094
0.24489795918367346,0.0031651160082638717,0.0010835091308077744,0.003840231752303687,13020.047545319772,6206.974071501318,6813.073473797274,-0.3,0.0,0.12572635870087584
0.26530612244897955,0.002370268735945533,0.0029511102589321455,0.0021605204082003676,23142.572414523456,10682.311609283817,12460.260805394428,-0.3,0.0,0.14259532571934452
0.2857142857142857,0.0024064348121075408,0.002574139971985816,0.0023393527481562304,21373.433330834145,9919.928551371268,11453.504779445073,-0.3,0.0,0.1401758979445842
0.3061224489795918,0.0037855650742347324,0.006732029050027134,0.002485654496679261,20115.426366239204,8890.669169755201,11224.757196594197,-0.4136962842617871,-0.09347887494835434,0.19713699838948578
0.32653061224489793,0.0027712792431794767,0.0012791693327809579,0.003494726472463607,14307.271368501446,6791.804631066065,7515.466737307979,-0.3,0.0,0.12840682414477708
0.3469387755102041,0.002463436029410663,0.0019876841293105137,0.002716179226338867,18408.21088503566,8623.781794630951,9784.429090405545,-0.3,0.0,0.13571851540579288
0.36734693877551017,0.0024953412437675156,0.0020238944491279788,0.002769084543880795,18056.509004275897,8453.856764559641,9602.652239582792,-0.31005925992669936,-0.017193847977581115,0.14022689584517564
0.3877551020408163,0.0028707816582287135,0.0041060572887583625,0.002088440425559936,23941.310170096403,10885.865723180388,13055.444446821639,-0.3473919569191553,-0.05762362007324615,0.16774884074390306
0.4081632653061224,0.002538196595444923,0.0019064360225743118,0.002973893542252241,16812.975746994925,7887.400211479624,8925.575535493947,-0.3210085288020311,-0.03230700789688289,0.14369742802328064
0.42857142857142855,0.0025787094817502484,0.001953913408922485,0.003047306536371071,16407.93251451626,7691.114887396798,8716.817627237062,-0.34100142716484255,0.0,0.15314254165596716
0.44897959183673464,0.0031430543359490777,0.0038118270923491048,0.002598128386289797,19244.62249971449,8782.15319622693,10462.469303534112,-0.37792433779684503,-0.07560743154406736,0.17680126625335116
0.4693877551020408,0.00260526642039792,0.0009952325565959178,0.004029527146068922,12408.403812080825,5927.403740249967,6481.000071749069,-0.3,0.0,0.12436679249425585
0.4897959183673469,0.0024207296860068147,0.0024115825720954116,0.0024295109153617623,20580.27386656261,9575.497099097207,11004.776767507981,-0.3,0.0,0.13903733764160947
0.5102040816326531,0.002607104772606835,0.0024323907501886187,0.0027890985459591445,17926.939179844165,8338.28564170871,9588.653538134466,-0.3451769935128415,-0.040311465273146115,0.1578877459121452
0.5306122448979591,0.0028413219073918396,0.0035698741893154464,0.0020177410669564577,24780.186525907455,11343.167158748489,13437.019366995868,-0.30063167204432195,-0.04886787307538281,0.14508625128143898
0.5510204081632653,0.002261624846806053,0.0015790529515820767,0.0030993267182172967,16132.536046007532,7612.967736855469,8519.568309155438,-0.3,0.0,0.13186148177784401
0.5714285714285714,0.0025878852262205005,0.0021684537605850167,0.0031471271804011454,15887.505376675399,7420.615257094651,8466.890119768548,-0.3,-0.08878258363215792,0.13161130482052097
0.5918367346938775,0.002195601876714183,0.0015477792300348206,0.003134944714399259,15949.244581650099,7530.9323043176555,8418.312277393052,-0.3,0.0,0.1315304920928932
0.6122448979591836,0.002225167878317278,0.001062159996961782,0.004061496112036481,12310.734424102848,5871.664207570138,6439.070216627559,-0.32153065762426086,0.0,0.13502636144362515
0.6326530612244897,0.0022593541743769676,0.0019994525311133726,0.002706962559997604,18470.88716299925,8651.422792759797,9819.464370106958,-0.3,0.0,0.1358187231653181
0.6530612244897959,0.0022009508675692657,0.0006558648068452728,0.00510934815834384,9785.984131608071,4715.778618716191,5070.2055127299245,-0.301114046135259,0.0,0.11830856772732093
0.673469387755102,0.0020168673943131692,0.0013548959873845709,0.0033821834211034034,14783.349621938076,7006.896283461516,7776.453338657375,-0.3,0.0,0.12934383567856683
0.6938775510204082,0.00219233521872576,0.000632278606732953,0.005728463539242789,8728.343936836493,4208.979336945333,4519.364599842731,-0.33830617121661694,0.0,0.13403252521246042
0.7142857142857142,0.0019479288013560577,0.0007152006812990675,0.005029749101498532,9940.853706793743,4782.442092442361,5158.4116144014115,-0.31769194794205874,-0.00023755305207845412,0.12712057770350413
0.7346938775510203,0.0019845323222586727,0.0012420195996170479,0.0040407214003431715,12374.028062358266,5878.652407774265,6495.375654575095,-0.3469217714791253,0.0,0.14810194365715657
0.7551020408163265,0.0021649079028529666,0.0013214497293475944,0.00476557060449453,10491.92303489882,4976.271158484065,5515.65187652687,-0.3749986185451335,-0.0629151083764788,0.15782377619991295
0.7755102040816326,0.0017949336253961822,0.0005927470022916491,0.005947941959757296,8406.26898141022,4058.416352266031,4347.852629300185,-0.3382235635616232,-0.0022156470936067207,0.13296371126364998
0.7959183673469387,0.0016643040228709535,0.00042876717608466723,0.006482897725337467,7712.600463333394,3743.3735408425564,3969.226922435075,-0.3,0.0,0.11122803419126032
0.8163265306122448,0.0016739853167272772,0.0010228635796722557,0.004567859703638482,10946.045466266078,5225.479472381012,5720.565994081429,-0.34501964166290766,-0.028308064712006042,0.14371643358719646
0.836734693877551,0.0014495952202645498,0.00047189046254220385,0.006460332103591569,7739.5401967490325,3750.8868228893043,3988.6533738302605,-0.3,-0.02917385730387534,0.11135258403093848
0.8571428571428571,0.0013663621820338104,0.0008688181158500258,0.004351626579136517,11489.956477383967,5505.4990270544295,5984.457450280883,-0.3,0.0,0.12220941581527044
0.8775510204081632,0.0015736724343468587,0.000542149346151643,0.008966254566412571,5576.4644679013,2696.4193962533973,2880.0450717019994,-0.3,-0.09056015496239656,0.10267555284146614
0.8979591836734693,0.0010655904481700032,0.0003261391943409466,0.007572761481865692,6602.611229684,3216.9911233073,3385.6201064071065,-0.30056325470571116,0.0,0.10730429296537534
